site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2015,dead_2015,hcom_2015,htot_2015,date_2015,dbh_2016,dead_2016,date_2016,dbh_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A01,032b,Quiina florida,Ochnaceae,726440.88950696,9683950.2088072,O,11.0,False,,,20151212.0,,,,15.4,False,20180901,5,14.41,12.03,local_fit,1.467,observed,-3.0,11.0,9.5
TAP_A01,033a,Micrandra minor,Euphorbiaceae,726416.836159004,9683929.79906428,O,13.8,False,,,20151212.0,,,,,True,20180901,5,,13.73,local_fit,0.167,site_median,-3.0,,
TAP_A01,033b,,,726442.70639128,9683951.014789602,O,10.3,True,,,20151212.0,,,,,True,20180901,5,,11.58,local_fit,0.167,site_median,-3.0,,
TAP_A01,034a,Simarouba amara,Simaroubaceae,726415.985511792,9683934.75764944,O,15.0,False,,,20151212.0,,,,15.2,False,20180901,5,14.28,14.41,local_fit,0.067,observed,-3.0,15.0,14.28
TAP_A01,034b,Quiina florida,Ochnaceae,726445.493372736,9683952.03318752,O,11.3,False,,,20151212.0,,,,11.9,False,20180901,5,12.03,12.22,local_fit,0.2,observed,-3.0,11.3,11.78
TAP_A01,035a,Erisma uncinatum,Vochysiaceae,726417.6099961998,9683938.829754,O,60.7,False,19.34,28.17,20151212.0,,,,64.3,False,20180901,5,32.94,28.17,measured,1.2,observed,-3.0,60.7,27.45
TAP_A01,035b,Dipteryx odorata,Fabaceae,726446.158471488,9683952.54615616,O,81.0,False,21.51,31.9,20151212.0,,,,81.5,False,20180901,5,36.28,31.9,measured,0.167,observed,-3.0,81.0,31.82
TAP_A01,036a,Chimarrhis turbinata,Rubiaceae,726419.1953404,9683937.425188,O,20.8,False,,,20151212.0,,,,21.2,False,20180901,5,17.83,17.41,local_fit,0.133,observed,-3.0,20.8,17.2
TAP_A01,036b,Quiina florida,Ochnaceae,726446.249315704,9683952.58645528,O,10.3,False,,,20151212.0,,,,,True,20180901,5,,11.58,local_fit,0.167,site_median,-3.0,,
TAP_A01,037a,Lecythis lurida,Lecythidaceae,726421.8122216,9683941.745992,O,32.6,False,,,20151212.0,,,,33.5,False,20180901,5,23.61,22.6,local_fit,0.3,observed,-3.0,32.6,22.25
TAP_A01,037b,Quiina florida,Ochnaceae,726445.7268134758,9683954.208895087,O,11.6,False,,,20151212.0,,,,11.5,False,20180901,5,11.75,12.41,local_fit,0.0,observed,-3.0,11.5,12.41
TAP_A01,038b,Quiina florida,Ochnaceae,726449.4609245599,9683952.5883312,O,11.7,False,,,20151212.0,,,,12.5,False,20180901,5,12.46,12.47,local_fit,0.267,observed,-3.0,11.7,11.9
TAP_A01,039a,Quiina florida,Ochnaceae,726424.5375480799,9683942.9549656,O,14.0,False,,,20151212.0,,,,11.1,False,20180901,5,11.45,13.84,local_fit,0.0,observed,-3.0,11.1,13.84
TAP_A01,039b,,,726451.0334394,9683954.160278002,O,39.8,True,,21.61,20151212.0,,,,,True,20180901,5,,21.61,measured,0.167,site_median,-3.0,,
TAP_A01,040a,Jacaranda copaia,Bignoniaceae,726428.49902708,9683943.6456756,O,50.0,False,24.99,34.02,20151212.0,,,,48.4,False,20180901,5,28.81,34.02,measured,0.0,observed,-3.0,48.4,34.02
TAP_A01,040b,Quiina florida,Ochnaceae,726454.2058344,9683953.914968,O,13.3,False,,,20151212.0,,,,,True,20180901,5,,13.44,local_fit,0.167,site_median,-3.0,,
TAP_A01,041a,Copaifera reticulata,Fabaceae,726437.41536112,9683938.9917184,O,29.6,False,,,20151212.0,,,,29.9,False,20180901,5,22.09,21.37,local_fit,0.1,observed,-3.0,29.6,21.23
TAP_A01,041b,Quiina florida,Ochnaceae,726458.0029309998,9683958.35373,O,14.0,False,,,20151212.0,,,,14.3,False,20180901,5,13.69,13.84,local_fit,0.1,observed,-3.0,14.0,13.64
TAP_A01,042a,Quiina florida,Ochnaceae,726431.77613068,9683934.4331276,O,11.0,False,,,20151212.0,,,,11.1,False,20180901,5,11.45,12.03,local_fit,0.033,observed,-3.0,11.0,11.96
TAP_A01,042b,Xylopia nitida,Annonaceae,726451.7928902399,9683948.4715168,O,27.5,False,,,20151212.0,,,,27.8,False,20180901,5,21.14,20.47,local_fit,0.1,observed,-3.0,27.5,20.33
TAP_A01,043a,Dialium guianense,Fabaceae,726433.89617528,9683934.2779096,O,11.5,False,,,20151212.0,,,,12.7,False,20180901,5,12.6,12.35,local_fit,0.4,observed,-3.0,11.5,11.52
TAP_A01,043b,Quiina florida,Ochnaceae,726451.0426772,9683947.598744,O,12.5,False,,,20151212.0,,,,,True,20180901,5,,12.96,local_fit,0.167,site_median,-3.0,,
TAP_A01,044a,Manilkara huberi,Sapotaceae,726437.0648335998,9683928.177192,O,25.7,False,,,20151212.0,,,,26.2,False,20180901,5,20.38,19.69,local_fit,0.167,observed,-3.0,25.7,19.46
TAP_A01,044b,Endopleura uchi,Humiriaceae,726452.99733224,9683947.9016568,O,18.5,False,,,20151212.0,,,,18.9,False,20180901,5,16.54,16.27,local_fit,0.133,observed,-3.0,18.5,16.04
TAP_A01,045a,Quiina florida,Ochnaceae,726438.2774589598,9683927.6206472,O,12.5,False,,,20151212.0,,,,12.7,False,20180901,5,12.6,12.96,local_fit,0.067,observed,-3.0,12.5,12.82
TAP_A01,045b,Quiina florida,Ochnaceae,726455.0999872,9683947.718144,O,11.0,False,,,20151212.0,,,,,True,20180901,5,,12.03,local_fit,0.167,site_median,-3.0,,
TAP_A01,046a,Myrcia splendens,Myrtaceae,726438.6010776398,9683926.6927348,O,16.9,False,,,20151212.0,,,,17.8,False,20180901,5,15.89,15.44,local_fit,0.3,observed,-3.0,16.9,14.92
TAP_A01,046b,,,726456.000246,9683948.10782,O,12.5,True,,,20151212.0,,,,,True,20180901,5,,12.96,local_fit,0.167,site_median,-3.0,,
TAP_A01,047a,Manilkara huberi,Sapotaceae,726442.468448,9683927.23032,O,61.8,False,25.81,42.02,20151212.0,,,,62.8,False,20180901,5,32.6,42.02,measured,0.333,observed,-3.0,61.8,41.71
TAP_A01,047b,Endopleura uchi,Humiriaceae,726455.670161088,9683945.88237616,O,16.6,False,,,20151212.0,,,,18.4,False,20180901,5,16.25,15.28,local_fit,0.6,observed,-3.0,16.6,14.26
TAP_A01,048a,Quiina florida,Ochnaceae,726442.22360992,9683924.9981344,O,17.9,False,,,20151212.0,,,,18.5,False,20180901,5,16.31,15.96,local_fit,0.2,observed,-3.0,17.9,15.61
TAP_A01,048b,Endopleura uchi,Humiriaceae,726457.4667915918,9683946.65540344,O,67.4,False,16.22,26.34,20151212.0,,,,,True,20180901,5,,26.34,measured,0.167,site_median,-3.0,,
TAP_A01,049a,Lecythis lurida,Lecythidaceae,726443.427029,9683924.42661,O,25.7,False,,,20151212.0,,,,26.2,False,20180901,5,20.38,19.69,local_fit,0.167,observed,-3.0,25.7,19.46
TAP_A01,049b,Eschweilera amazonica,Lecythidaceae,726454.309120564,9683940.49355348,O,11.4,False,,,20151212.0,,,,11.9,False,20180901,5,12.03,12.29,local_fit,0.167,observed,-3.0,11.4,11.92
TAP_A01,050a,Tetragastris panamensis,Burseraceae,726444.46745936,9683918.4677952,O,30.2,False,,,20151212.0,,,,30.1,False,20180901,5,22.17,21.62,local_fit,0.0,observed,-3.0,30.1,21.62
TAP_A01,050b,Protium hebetatum,Burseraceae,726461.06801396,9683938.2041172,O,29.7,False,,,20151212.0,,,,30.4,False,20180901,5,22.3,21.41,local_fit,0.233,observed,-3.0,29.7,21.12
TAP_A01,051a,Quiina florida,Ochnaceae,726436.82715596,9683925.9566572,O,11.2,False,,,20151212.0,,,,11.8,False,20180901,5,11.96,12.16,local_fit,0.2,observed,-3.0,11.2,11.72
TAP_A01,051b,Lecythis lurida,Lecythidaceae,726463.642465004,9683936.31566028,O,56.5,False,13.33,20.11,20151212.0,,,,57.0,False,20180901,5,31.19,20.11,measured,0.167,observed,-3.0,56.5,20.03
TAP_A01,052a,Couratari stellata,Lecythidaceae,726435.80993984,9683920.2545888,O,42.5,False,15.42,26.0,20151212.0,,,,42.5,False,20180901,5,26.93,26.0,measured,0.0,observed,-3.0,42.5,26.0
TAP_A01,052b,Quiina florida,Ochnaceae,726465.2648380639,9683930.95582448,O,10.8,False,,,20151212.0,,,,11.2,False,20180901,5,11.53,11.91,local_fit,0.133,observed,-3.0,10.8,11.6
TAP_A01,053a,Dialium guianense,Fabaceae,726435.2578498,9683918.976946,O,13.0,False,,,20151212.0,,,,14.0,False,20180901,5,13.49,13.26,local_fit,0.333,observed,-3.0,13.0,12.59
TAP_A01,053b,"Xylopia sp,",Annonaceae,726463.860027904,9683929.07496128,O,19.1,False,,,20151212.0,,,,20.3,False,20180901,5,17.33,16.57,local_fit,0.4,observed,-3.0,19.1,15.92
TAP_A01,054a,Quiina florida,Ochnaceae,726438.55369464,9683918.2052648,O,13.9,False,,,20151212.0,,,,14.4,False,20180901,5,13.76,13.78,local_fit,0.167,observed,-3.0,13.9,13.44
TAP_A01,054b,Maquira coriacea,Moraceae,726458.70809384,9683923.4184368,O,14.5,False,,,20151212.0,,,,16.1,False,20180901,5,14.85,14.13,local_fit,0.533,observed,-3.0,14.5,13.15
TAP_A01,055a,Miconia pyrifolia,Melastomataceae,726439.43247212,9683918.5599884,O,13.1,False,,,20151212.0,,,,13.4,False,20180901,5,13.08,13.32,local_fit,0.1,observed,-3.0,13.1,13.12
TAP_A01,055b,Inga heterophylla,Fabaceae,726466.7114464,9683919.751568,O,14.6,False,,,20151212.0,,,,15.7,False,20180901,5,14.6,14.18,local_fit,0.367,observed,-3.0,14.6,13.49
TAP_A01,056a,Miconia pyrifolia,Melastomataceae,726438.2270072,9683919.128184,O,12.4,False,,,20151212.0,,,,13.1,False,20180901,5,12.88,12.9,local_fit,0.233,observed,-3.0,12.4,12.41
TAP_A01,056b,Quiina florida,Ochnaceae,726467.4682498,9683926.920734,O,17.2,False,,,20151212.0,,,,17.5,False,20180901,5,15.71,15.6,local_fit,0.1,observed,-3.0,17.2,15.42
TAP_A01,057a,Geissospermum sericeum,Apocynaceae,726442.22663504,9683913.4498488,O,13.4,False,,,20151212.0,,,,14.1,False,20180901,5,13.56,13.49,local_fit,0.233,observed,-3.0,13.4,13.01
TAP_A01,057b,Duguetia surinamensis,Annonaceae,726462.4844453438,9683917.66770208,O,10.4,False,,,20151212.0,,,,10.8,False,20180901,5,11.23,11.65,local_fit,0.133,observed,-3.0,10.4,11.34
TAP_A01,058a,Duguetia surinamensis,Annonaceae,726447.99350848,9683908.2058336,O,28.0,False,,,20151212.0,,,,28.3,False,20180901,5,21.37,20.69,local_fit,0.1,observed,-3.0,28.0,20.55
TAP_A01,058b,Protium paniculatum,Burseraceae,726461.0807228,9683915.934056,O,23.5,False,,,20151212.0,,,,24.4,False,20180901,5,19.5,18.69,local_fit,0.3,observed,-3.0,23.5,18.26
TAP_A01,059a,Maquira coriacea,Moraceae,726449.498042,9683906.66978,O,18.2,False,,,20151212.0,,,,19.4,False,20180901,5,16.83,16.12,local_fit,0.4,observed,-3.0,18.2,15.45
TAP_A01,059b,Nectandra cuspidata,Lauraceae,726464.6296206,9683910.831362,O,53.1,False,22.5,34.12,20151212.0,,,,22.6,False,20180901,5,18.58,34.12,measured,0.0,observed,-3.0,22.6,34.12
TAP_A01,060a,Helicostylis tomentosa,Moraceae,726442.80063136,9683906.2073152,O,29.0,False,,,20151212.0,,,,31.2,False,20180901,5,22.65,21.12,local_fit,0.733,observed,-3.0,29.0,20.22
TAP_A01,060b,Pouteria macrophylla,Sapotaceae,726465.1301825718,9683912.31605804,O,15.1,False,,,20151212.0,,,,15.4,False,20180901,5,14.41,14.46,local_fit,0.1,observed,-3.0,15.1,14.26
TAP_A01,061a,Manilkara huberi,Sapotaceae,726441.60744148,9683906.7954836,O,27.1,False,,,20151212.0,,,,29.3,False,20180901,5,21.82,20.3,local_fit,0.733,observed,-3.0,27.1,19.36
TAP_A01,061b,Myrcia splendens,Myrtaceae,726469.2090167198,9683914.7406304,O,11.1,False,,,20151212.0,,,,11.5,False,20180901,5,11.75,12.1,local_fit,0.133,observed,-3.0,11.1,11.79
TAP_A01,062a,Tetragastris panamensis,Burseraceae,726449.59625808,9683903.5413056,O,36.1,False,,,20151212.0,,,,36.4,False,20180901,5,24.75,23.98,local_fit,0.1,observed,-3.0,36.1,23.86
TAP_A01,062b,Quiina florida,Ochnaceae,726465.814354688,9683910.74164416,O,11.0,False,,,20151212.0,,,,,True,20180901,5,,12.03,local_fit,0.167,site_median,-3.0,,
TAP_A01,063a,,,726450.456623,9683903.86607,O,11.9,True,,,20151212.0,,,,,True,20180901,5,,12.6,local_fit,0.167,site_median,-3.0,,
TAP_A01,063b,Couratari stellata,Lecythidaceae,726467.9330831398,9683909.4902858,O,12.5,False,,,20151212.0,,,,12.5,False,20180901,5,12.46,12.96,local_fit,0.0,observed,-3.0,12.5,12.96
TAP_A01,064b,Tachigali myrmecophila,Fabaceae,726458.8853056,9683916.693872,O,15.0,False,,,20151212.0,,,,16.2,False,20180901,5,14.91,14.41,local_fit,0.4,observed,-3.0,15.0,13.68
TAP_A01,065a,Quiina florida,Ochnaceae,726427.648944032,9683909.55070224,O,,,,,,,,,10.5,False,20180901,5,11.0,11.0,feldpausch_regional,0.167,site_median,-3.0,10.0,10.62
TAP_A01,066a,Inga thibaudiana,Fabaceae,726423.6699249758,9683914.68078032,O,,,,,,,,,11.6,False,20180901,5,11.82,11.82,feldpausch_regional,0.167,site_median,-3.0,11.1,11.45
TAP_A01,067a,Chamaecrista scleroxylon,Fabaceae,726429.3222382,9683935.499614,O,,,,,,,,,10.2,False,20180901,5,10.78,10.78,feldpausch_regional,0.167,site_median,-3.0,9.7,10.39
TAP_A01,068a,Quiina florida,Ochnaceae,726433.8280052,9683917.346244002,O,,,,,,,,,9.9,False,20180901,5,10.55,10.55,feldpausch_regional,0.167,site_median,-3.0,9.4,10.16
TAP_A01,001a,Virola michelii,Myristicaceae,727090.4283683999,9682575.9425376,O,13.7,False,12.79,15.69,20151214.0,,,,15.0,False,20180901,6,14.15,15.69,measured,0.433,observed,-3.0,13.7,14.74
TAP_A01,001b,,,727114.1826311998,9682588.9921248,O,13.2,True,,9.09,20151214.0,,,,,True,20180901,6,,9.09,measured,0.167,site_median,-3.0,,
TAP_A01,002a,Miconia pyrifolia,Melastomataceae,727093.1583456,9682577.1451104,O,10.6,False,5.25,8.51,20151214.0,,,,11.1,False,20180901,6,11.45,8.51,measured,0.167,observed,-3.0,10.6,8.24
TAP_A01,002b,,,727117.9925104,9682590.1528096,O,12.2,True,,6.73,20151214.0,,,,,True,20180901,6,,6.73,measured,0.167,site_median,-3.0,,
TAP_A01,003a,Erisma uncinatum,Vochysiaceae,727094.068338,9682577.545968,O,67.8,False,25.95,36.53,20151214.0,,,,75.09999999999998,False,20180901,6,35.15,36.53,measured,2.433,observed,-3.0,67.8,35.02
TAP_A01,003b,Myrcia splendens,Myrtaceae,727121.22405072,9682592.91982848,O,10.0,False,6.9,7.7,20151214.0,,,,16.9,False,20180901,6,15.35,7.7,measured,2.3,observed,-3.0,10.0,5.33
TAP_A01,004a,,,727098.6182999999,9682579.550256,O,52.6,True,,29.96,20151214.0,,,,,True,20180901,6,,29.96,measured,0.167,site_median,-3.0,,
TAP_A01,004b,Zanthoxylum rhoifolium,Rutaceae,727123.51884512,9682595.37723848,O,19.6,False,6.8,10.17,20151214.0,,,,,True,20180901,6,,10.17,measured,0.167,site_median,-3.0,,
TAP_A01,005a,Tetragastris panamensis,Burseraceae,727101.0093084,9682581.6386376,O,16.7,False,9.2,14.03,20151214.0,,,,17.0,False,20180901,6,15.41,14.03,measured,0.1,observed,-3.0,16.7,13.86
TAP_A01,005b,Aniba parviflora,Lauraceae,727119.6908846399,9682597.20677376,O,17.3,False,6.65,10.91,20151214.0,,,,20.1,False,20180901,6,17.22,10.91,measured,0.933,observed,-3.0,17.3,9.88
TAP_A01,006a,Duguetia surinamensis,Annonaceae,727101.5820327998,9682582.9259392,O,10.4,False,8.04,12.15,20151214.0,,,,10.8,False,20180901,6,11.23,12.15,measured,0.133,observed,-3.0,10.4,11.83
TAP_A01,006b,Nectandra cuspidata,Lauraceae,727112.25797568,9682594.24650432,O,15.5,False,6.77,10.84,20151214.0,,,,16.0,False,20180901,6,14.79,10.84,measured,0.167,observed,-3.0,15.5,10.61
TAP_A01,007a,Pouteria gongrijpii,Sapotaceae,727095.372216,9682579.673538,O,50.3,False,25.59,30.31,20151214.0,,,,51.7,False,20180901,6,29.77,30.31,measured,0.467,observed,-3.0,50.3,29.9
TAP_A01,007b,,,727113.0408864,9682592.1091296,O,20.4,True,,,20151214.0,,,,,True,20180901,6,,17.22,local_fit,0.167,site_median,-3.0,,
TAP_A01,008a,Helicostylis tomentosa,Moraceae,727091.2059347999,9682579.3921512,O,13.8,False,10.07,15.3,20151214.0,,,,14.1,False,20180901,6,13.56,15.3,measured,0.1,observed,-3.0,13.8,15.07
TAP_A01,008b,Pouteria macrophylla,Sapotaceae,727110.42370416,9682593.43945344,O,16.9,False,8.92,14.54,20151214.0,,,,17.0,False,20180901,6,15.41,14.54,measured,0.033,observed,-3.0,16.9,14.48
TAP_A01,009a,Nectandra cuspidata,Lauraceae,727089.7709064,9682580.3138136,O,28.5,False,12.43,19.64,20151214.0,,,,29.3,False,20180901,6,21.82,19.64,measured,0.267,observed,-3.0,28.5,19.32
TAP_A01,009b,Pouteria macrophylla,Sapotaceae,727112.91881748,9682596.81210072,O,10.7,False,6.54,9.81,20151214.0,,,,11.2,False,20180901,6,11.53,9.81,measured,0.167,observed,-3.0,10.7,9.49
TAP_A01,010a,Casearia javitensis,Salicaceae,727091.8899744,9682583.1105564,O,11.4,False,6.53,9.28,20151214.0,,,,13.5,False,20180901,6,13.15,9.28,measured,0.7,observed,-3.0,11.4,8.24
TAP_A01,010b,Quiina florida,Ochnaceae,727110.7573968,9682598.3431392,O,11.6,False,,,20151214.0,,,,12.7,False,20180901,6,12.6,12.41,local_fit,0.367,observed,-3.0,11.6,11.64
TAP_A01,011a,Jacaranda copaia,Bignoniaceae,727093.5486386399,9682584.35822496,O,46.8,False,22.55,31.73,20151214.0,,,,46.3,False,20180901,6,28.17,31.73,measured,0.0,observed,-3.0,46.3,31.73
TAP_A01,011b,Inga thibaudiana,Fabaceae,727118.4097068,9682603.7748792,O,18.1,False,,,20151214.0,,,,17.8,False,20180901,6,15.89,16.06,local_fit,0.0,observed,-3.0,17.8,16.06
TAP_A01,012a,Quiina florida,Ochnaceae,727102.93443456,9682584.97039104,O,12.2,False,,,20151214.0,,,,12.5,False,20180901,6,12.46,12.78,local_fit,0.1,observed,-3.0,12.2,12.56
TAP_A01,012b,Quiina florida,Ochnaceae,727118.2504272,9682604.2215948,O,18.0,False,,,20151214.0,,,,,True,20180901,6,,16.01,local_fit,0.167,site_median,-3.0,,
TAP_A01,013a,Minquartia guianensis,Olacaceae,727103.60726976,9682583.19686784,O,15.3,False,,,20151214.0,,,,14.7,False,20180901,6,13.95,14.57,local_fit,0.0,observed,-3.0,14.7,14.57
TAP_A01,013b,Quiina florida,Ochnaceae,727115.12304,9682606.981218,O,15.4,False,,,20151214.0,,,,15.9,False,20180901,6,14.73,14.63,local_fit,0.167,observed,-3.0,15.4,14.31
TAP_A01,014a,Tetragastris panamensis,Burseraceae,727101.1446539998,9682586.873208,O,27.1,False,,,20151214.0,,,,28.0,False,20180901,6,21.23,20.3,local_fit,0.3,observed,-3.0,27.1,19.9
TAP_A01,014b,Inga heterophylla,Fabaceae,727113.62404648,9682605.18573952,O,17.1,False,,,20151214.0,,,,16.6,False,20180901,6,15.16,15.54,local_fit,0.0,observed,-3.0,16.6,15.54
TAP_A01,015a,Maquira coriacea,Moraceae,727102.12703232,9682587.098618882,O,30.8,False,,,20151214.0,,,,35.7,False,20180901,6,24.48,21.87,local_fit,1.633,observed,-3.0,30.8,20.08
TAP_A01,015b,Tachigali myrmecophila,Fabaceae,727109.4659800798,9682604.80618032,O,53.0,False,15.89,25.87,20151214.0,,,,58.4,False,20180901,6,31.54,25.87,measured,1.8,observed,-3.0,53.0,24.71
TAP_A01,016a,Duguetia surinamensis,Annonaceae,727095.442164,9682587.7794168,O,11.5,False,,,20151214.0,,,,10.2,False,20180901,6,10.78,12.35,local_fit,0.0,observed,-3.0,10.2,12.35
TAP_A01,016b,Sloanea guianensis,Elaeocarpaceae,727106.5657172,9682606.8407048,O,13.5,False,,,20151214.0,,,,,True,20180901,6,,13.55,local_fit,0.167,site_median,-3.0,,
TAP_A01,017a,Pseudopiptadenia suaveolens,Fabaceae,727094.1134184,9682588.4370516,O,34.7,False,,,20151214.0,,,,36.8,False,20180901,6,24.9,23.43,local_fit,0.7,observed,-3.0,34.7,22.67
TAP_A01,017b,,,727107.7740956,9682609.4388104,O,16.3,True,,,20151214.0,,,,,True,20180901,6,,15.12,local_fit,0.167,site_median,-3.0,,
TAP_A01,018a,Pseudopiptadenia suaveolens,Fabaceae,727094.53868468,9682588.72761752,O,36.9,False,8.67,15.58,20151214.0,,,,36.4,False,20180901,6,24.75,15.58,measured,0.0,observed,-3.0,36.4,15.58
TAP_A01,018b,Quiina florida,Ochnaceae,727110.08972664,9682609.00826976,O,14.7,False,,,20151214.0,,,,15.0,False,20180901,6,14.15,14.24,local_fit,0.1,observed,-3.0,14.7,14.04
TAP_A01,019a,Chrysophyllum sanguinolentum,Sapotaceae,727088.7736252,9682585.5705808,O,15.4,False,,,20151214.0,,,,16.0,False,20180901,6,14.79,14.63,local_fit,0.2,observed,-3.0,15.4,14.25
TAP_A01,019b,Aspidosperma parvifolium,Apocynaceae,727108.92454488,9682612.21776192,O,12.4,False,,,20151214.0,,,,13.4,False,20180901,6,13.08,12.9,local_fit,0.333,observed,-3.0,12.4,12.22
TAP_A01,020a,Tetragastris panamensis,Burseraceae,727096.2637452,9682594.0399608,O,21.9,False,,,20151214.0,,,,21.5,False,20180901,6,17.99,17.94,local_fit,0.0,observed,-3.0,21.5,17.94
TAP_A01,020b,Quiina florida,Ochnaceae,727113.1368004798,9682609.51934592,O,13.0,False,,,20151214.0,,,,13.4,False,20180901,6,13.08,13.26,local_fit,0.133,observed,-3.0,13.0,12.99
TAP_A01,021a,Mouriri collocarpa,Melastomataceae,727097.1864936,9682594.4455824,O,10.8,False,,,20151214.0,,,,11.1,False,20180901,6,11.45,11.91,local_fit,0.1,observed,-3.0,10.8,11.68
TAP_A01,021b,Enterolobium schomburgkii,Fabaceae,727112.71935696,9682610.67956784,O,20.4,False,,,20151214.0,,,,20.9,False,20180901,6,17.67,17.22,local_fit,0.167,observed,-3.0,20.4,16.95
TAP_A01,022a,Erisma uncinatum,Vochysiaceae,727101.32951928,9682593.16307712,O,67.1,False,18.55,29.31,20151214.0,,,,70.0,False,20180901,6,34.15,29.31,measured,0.967,observed,-3.0,67.1,28.8
TAP_A01,022b,Virola sebifera,Myristicaceae,727115.1854692,9682618.8911848,O,10.8,False,,,20151214.0,,,,13.5,False,20180901,6,13.15,11.91,local_fit,0.9,observed,-3.0,10.8,10.17
TAP_A01,023a,Maquira coriacea,Moraceae,727102.09954936,9682594.53626704,O,16.1,False,,,20151214.0,,,,16.3,False,20180901,6,14.98,15.01,local_fit,0.067,observed,-3.0,16.1,14.88
TAP_A01,023b,,,727114.8686108,9682619.7852512,O,18.0,True,,,20151214.0,,,,,True,20180901,6,,16.01,local_fit,0.167,site_median,-3.0,,
TAP_A01,024a,Nectandra cuspidata,Lauraceae,727094.2299324,9682599.3548136,O,15.0,False,,,20151214.0,,,,15.3,False,20180901,6,14.34,14.41,local_fit,0.1,observed,-3.0,15.0,14.22
TAP_A01,024b,Quiina florida,Ochnaceae,727112.4303576,9682611.4827984,O,15.0,False,,,20151214.0,,,,15.6,False,20180901,6,14.54,14.41,local_fit,0.2,observed,-3.0,15.0,14.02
TAP_A01,025a,Virola michelii,Myristicaceae,727092.9622623998,9682599.8327776,O,10.9,False,,,20151214.0,,,,10.8,False,20180901,6,11.23,11.97,local_fit,0.0,observed,-3.0,10.8,11.97
TAP_A01,025b,Quiina florida,Ochnaceae,727111.1771443998,9682611.9661616,O,10.5,False,,,20151214.0,,,,11.5,False,20180901,6,11.75,11.71,local_fit,0.333,observed,-3.0,10.5,10.96
TAP_A01,026a,"Pouteria sp,",Sapotaceae,727088.7697416,9682593.8513664,O,24.4,False,,,20151214.0,,,,24.8,False,20180901,6,19.7,19.1,local_fit,0.133,observed,-3.0,24.4,18.91
TAP_A01,026b,Strychnos subcordata,Loganiaceae,727109.98588944,9682615.26715656,O,13.0,False,,,20151214.0,,,,14.5,False,20180901,6,13.82,13.26,local_fit,0.5,observed,-3.0,13.0,12.29
TAP_A01,027a,Dialium guianense,Fabaceae,727086.57252,9682593.921168,O,15.7,False,,,20151214.0,,,,16.6,False,20180901,6,15.16,14.79,local_fit,0.3,observed,-3.0,15.7,14.24
TAP_A01,027b,Quiina florida,Ochnaceae,727103.97217056,9682616.86705344,O,13.3,False,,,20151214.0,,,,18.1,False,20180901,6,16.07,13.44,local_fit,1.6,observed,-3.0,13.3,10.89
TAP_A01,028a,Quiina florida,Ochnaceae,727083.7940699998,9682592.700492,O,15.7,False,,,20151214.0,,,,16.4,False,20180901,6,15.04,14.79,local_fit,0.233,observed,-3.0,15.7,14.36
TAP_A01,028b,Chimarrhis turbinata,Rubiaceae,727104.22764544,9682619.14951576,O,15.4,False,,,20151214.0,,,,15.9,False,20180901,6,14.73,14.63,local_fit,0.167,observed,-3.0,15.4,14.31
TAP_A01,029a,Quiina florida,Ochnaceae,727083.4448963999,9682593.5824896,O,13.5,False,,,20151214.0,,,,14.3,False,20180901,6,13.69,13.55,local_fit,0.267,observed,-3.0,13.5,13.02
TAP_A01,029b,Eschweilera coriacea,Lecythidaceae,727100.5641876,9682617.233592002,O,13.8,False,,,20151214.0,,,,14.0,False,20180901,6,13.49,13.73,local_fit,0.067,observed,-3.0,13.8,13.6
TAP_A01,030a,Quiina florida,Ochnaceae,727096.004232,9682603.23768,O,11.9,False,,,20151214.0,,,,11.8,False,20180901,6,11.96,12.6,local_fit,0.0,observed,-3.0,11.8,12.6
TAP_A01,030b,Cecropia palmata,Urticaceae,727099.5504828,9682627.4352666,O,28.1,False,,,20151214.0,,,,29.6,False,20180901,6,21.95,20.73,local_fit,0.5,observed,-3.0,28.1,20.1
TAP_A01,031a,Pouteria gongrijpii,Sapotaceae,727094.736562,9682603.715644,O,36.3,False,18.42,25.63,20151214.0,,,,36.0,False,20180901,6,24.6,25.63,measured,0.0,observed,-3.0,36.0,25.63
TAP_A01,031b,Quiina florida,Ochnaceae,727107.9171899998,9682627.069128,O,10.0,False,,,20151214.0,,,,10.3,False,20180901,6,10.85,11.39,local_fit,0.1,observed,-3.0,10.0,11.15
TAP_A01,032a,Simarouba amara,Simaroubaceae,727094.399294,9682604.602088,O,36.6,False,,,20151214.0,,,,39.5,False,20180901,6,25.89,24.17,local_fit,0.967,observed,-3.0,36.6,23.17
TAP_A01,032b,Quiina florida,Ochnaceae,727111.2739807199,9682623.78773808,O,11.7,False,,,20151214.0,,,,11.6,False,20180901,6,11.82,12.47,local_fit,0.0,observed,-3.0,11.6,12.47
TAP_A01,033a,Quiina florida,Ochnaceae,727085.2221156,9682605.7486824,O,11.3,False,,,20151214.0,,,,11.8,False,20180901,6,11.96,12.22,local_fit,0.167,observed,-3.0,11.3,11.85
TAP_A01,033b,Quiina florida,Ochnaceae,727113.183803744,9682627.000335539,O,19.1,False,,,20151214.0,,,,,True,20180901,6,,16.57,local_fit,0.167,site_median,-3.0,,
