site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2013,dead_2013,hcom_2013,htot_2013,dbh_2018,dead_2018,plot_id
PAR_A01,1,,,220633.6463,9633842.234,O,38.6,True,,10.66,,True,T07
PAR_A01,2,,,220611.8547,9633832.153,O,21.8,True,,16.16,,True,T07
PAR_A01,3,Inga marginata,Fabaceae,220607.7367,9633829.207,O,11.8,False,7.64,9.71,"11,8",False,T07
PAR_A01,4,Parkia sp.,Fabaceae,220602.2828,9633830.734,O,41.8,False,15.38,20.91,"45,1",False,T07
PAR_A01,5,Jacaratia spinosa,Caricaceae,220593.1513,9633823.947,O,55.0,False,15.53,20.86,"56,4",False,T07
PAR_A01,6,Dimorphandra macrostachya,Fabaceae,220568.6789,9633815.659,O,42.9,False,15.27,27.17,,True,T07
PAR_A01,7,Sapium marmieri,Euphorbiaceae,220548.8489,9633800.746,O,16.3,False,11.62,16.35,"17,8",False,T07
PAR_A01,8,Eschweilera parviflora,Lecythidaceae,220546.7919,9633800.838,O,52.3,False,19.41,32.81,"53,7",False,T07
PAR_A01,9,Lecythis idatimon,Lecythidaceae,220531.4853,9633791.197,O,26.9,False,17.2,23.11,"27,8",False,T07
PAR_A01,10,Zygia racemosa,Fabaceae,220479.5825,9633769.57,O,38.2,False,17.48,27.43,"40,0",False,T07
PAR_A01,11,Pseudopiptadenia suaveolens,Fabaceae,220476.6294,9633768.321,O,43.9,False,17.26,27.41,"54,4",False,T07
PAR_A01,12,Rinorea guianensis,Violaceae,220474.4308,9633762.644,O,20.3,False,15.47,20.35,"20,8",False,T07
PAR_A01,13,Poecilanthe effusa,Fabaceae,220466.3315,9633758.719,O,11.7,False,7.34,7.67,"11,7",False,T07
PAR_A01,14,Rinorea guianensis,Violaceae,220465.3024,9633758.317,O,12.0,False,5.65,9.68,"12,1",False,T07
PAR_A01,15,,,220435.2346,9633741.258,O,30.5,True,,4.85,,True,T07
PAR_A01,16,Hymenolobium sp.,Fabaceae,220430.5797,9633739.531,O,51.1,False,20.23,29.35,"55,1",False,T07
PAR_A01,17,Eschweilera parviflora,Lecythidaceae,220411.1945,9633728.508,O,51.1,False,31.27,36.91,,True,T07
PAR_A01,18,Dimorphandra macrostachya,Fabaceae,220413.3353,9633732.026,O,36.6,False,9.97,19.9,"40,7",False,T07
PAR_A01,19,Eschweilera parviflora,Lecythidaceae,220376.0675,9633709.695,O,42.1,False,13.5,25.42,"42,1",True,T07
PAR_A01,20,Jacaranda copaia,Bignoniaceae,220357.1733,9633698.197,O,11.3,False,7.67,9.41,"11,3",True,T07
PAR_A01,21,Inga marginata,Fabaceae,220301.4591,9633667.74,O,12.8,False,9.35,10.75,"14,2",False,T07
PAR_A01,22,Tetragastris altissima,Burseraceae,220298.7887,9633670.506,O,49.7,False,15.44,24.02,"51,7",False,T07
PAR_A01,23,,,220299.5688,9633666.612,O,15.6,True,,4.02,"15,6",True,T07
PAR_A01,24,Cecropia ficifolia,Urticaceae,220281.7343,9633657.952,O,29.0,False,17.23,23.73,29,True,T07
PAR_A01,25,Inga marginata,Fabaceae,220271.4984,9633651.666,O,12.0,False,9.42,12.67,"18,4",False,T07
PAR_A01,26,Jacaranda copaia,Bignoniaceae,220268.022,9633649.688,O,20.4,False,12.12,15.47,"28,0",False,T07
PAR_A01,27,Bocageopsis pleiosperma,Annonaceae,220258.0495,9633647.061,O,36.3,False,8.16,10.1,"36,3",True,T07
PAR_A01,28,Dialium guianense,Fabaceae,220253.8745,9633642.211,O,11.0,False,7.66,10.85,"12,4",False,T07
PAR_A01,29,Pouteria hispida,Sapotaceae,220250.3229,9633644.505,O,43.8,False,13.38,23.15,"45,2",False,T07
PAR_A01,30,Cordia scabrifolia,Boraginaceae,220236.8416,9633633.754,O,13.7,False,8.6,12.46,,True,T07
PAR_A01,31,Tabebuia serratifolia,Bignoniaceae,220217.8647,9633623.233,O,14.7,False,5.82,10.92,"12,4",False,T07
PAR_A01,32,Helicostylis sp.,Moraceae,220203.6463,9633615.265,O,18.9,False,11.76,15.48,"19,2",False,T07
PAR_A01,33,,,220220.0505,9633624.86,O,45.0,True,,15.27,45,True,T07
PAR_A01,34,Peltogyne leicointei,Fabaceae,220227.0935,9633621.83,O,38.0,False,16.76,27.24,"42,4",False,T07
PAR_A01,35,,,220217.6349,9633631.507,O,49.6,True,17.2,26.69,"49,6",True,T07
PAR_A01,36,Jacaratia spinosa,Caricaceae,220286.7957,9633654.994,O,42.5,False,15.24,20.89,"44,4",False,T07
PAR_A01,37,Lecythis lurida,Lecythidaceae,220271.3769,9633648.991,O,100.2,False,29.78,35.39,"101,2",False,T07
PAR_A01,38,Bocageopsis pleiosperma,Annonaceae,220292.9233,9633661.685,O,10.9,False,9.14,12.08,"12,0",False,T07
PAR_A01,39,Ocotea glomerata,Lauraceae,220327.1523,9633674.375,O,41.0,False,17.1,23.24,"44,0",False,T07
PAR_A01,40,Inga marginata,Fabaceae,220335.4905,9633685.543,O,28.3,False,6.57,17.04,"32,5",False,T07
PAR_A01,41,Cecropia ficifolia,Urticaceae,220343.8221,9633689.9,O,11.2,False,6.1,10.27,"13,1",False,T07
PAR_A01,42,Poecilanthe effusa,Fabaceae,220410.7923,9633725.979,O,10.5,False,9.45,12.71,,True,T07
PAR_A01,43,Zanthoxylum rhoifolium,Rutaceae,220380.541,9633708.777,O,20.1,False,8.86,15.31,,True,T07
PAR_A01,44,Cecropia ficifolia,Urticaceae,220452.346,9633750.413,O,14.7,False,11.26,14.18,"22,4",False,T07
PAR_A01,45,Cecropia ficifolia,Urticaceae,220433.4449,9633739.55,O,18.7,False,18.12,21.97,"21,2",False,T07
PAR_A01,46,Inga marginata,Fabaceae,220432.4512,9633738.87,O,20.3,False,9.49,14.76,"20,3",True,T07
PAR_A01,47,Eperua bijuga,Fabaceae,220497.2901,9633768.341,O,46.2,False,14.78,20.31,"46,7",False,T07
PAR_A01,48,Eperua bijuga,Fabaceae,220467.9413,9633758.627,O,12.4,False,8.1,13.73,"15,1",False,T07
PAR_A01,49,Hevea sp.,Euphorbiaceae,220507.676,9633776.87,O,50.9,False,24.04,27.62,"51,4",False,T07
PAR_A01,50,Licania canescens,Chrysobalanaceae,220547.9482,9633795.827,O,41.3,False,12.7,19.49,"41,5",False,T07
PAR_A01,51,Lecythis idatimon,Lecythidaceae,220564.319,9633798.401,O,48.6,False,20.1,27.15,"45,2",False,T07
PAR_A01,52,Sapium marmieri,Euphorbiaceae,220591.9395,9633820.55,O,12.5,False,5.61,9.85,,True,T07
PAR_A01,53,Inga marginata,Fabaceae,220586.2569,9633818.052,O,11.9,False,13.54,17.61,,True,T07
PAR_A01,54,Pouteria guianensis,Sapotaceae,220582.9006,9633816.267,O,17.1,False,8.44,14.81,"19,0",False,T07
PAR_A01,55,Poeppigia sp.,Fabaceae,220581.4229,9633814.749,O,30.6,False,11.8,22.1,"32,2",False,T07
PAR_A01,56,Licania heteromorpha,Chrysobalanaceae,220576.6804,9633813.055,O,15.5,False,12.03,16.86,,True,T07
PAR_A01,57,Caryocar villosum,Caryocaraceae,220563.9639,9633800.459,O,58.8,False,17.8,28.98,"58,8",False,T07
PAR_A01,58,Bocageopsis pleiosperma,Annonaceae,220604.0657,9633826.036,O,11.6,False,7.53,10.05,,True,T07
PAR_A01,59,,,220597.5352,9633825.015,O,12.0,True,,3.18,,True,T07
PAR_A01,1,Vismia guianensis,Clusiaceae,220712.5324,9633689.543,O,11.2,False,10.47,14.37,16,False,T08
PAR_A01,2,,,220701.8291,9633683.899,O,13.7,True,,4.11,,True,T08
PAR_A01,3,Helicostylis sp.,Moraceae,220683.6714,9633675.456,O,38.3,False,14.69,29.08,41,False,T08
PAR_A01,4,Eperua bijuga,Fabaceae,220670.9355,9633672.81,O,40.9,False,19.95,28.29,41,False,T08
PAR_A01,5,Theobroma glaucum,Malvaceae,220671.9499,9633667.24,O,16.6,False,12.75,16.1,"16,7",False,T08
PAR_A01,6,Sagotia racemosa,Euphorbiaceae,220659.2539,9633660.659,O,12.7,False,4.81,5.81,"12,7",False,T08
PAR_A01,7,,,220644.2629,9633652.642,O,26.5,True,,4.58,,True,T08
PAR_A01,8,Dimorphandra macrostachya,Fabaceae,220615.3039,9633638.955,O,44.3,False,11.03,22.01,"52,7",False,T08
PAR_A01,9,Sapium marmieri,Euphorbiaceae,220585.0242,9633622.198,O,13.2,False,6.19,9.46,"13,2",False,T08
PAR_A01,10,,,220582.8546,9633621.167,O,32.7,True,,3.45,,True,T08
PAR_A01,11,Chimarrhis turbinata,Rubiaceae,220567.0891,9633622.124,O,70.6,False,22.03,29.36,72,False,T08
PAR_A01,12,Cecropia ficifolia,Urticaceae,220569.7356,9633613.458,O,13.0,False,11.06,13.54,,True,T08
PAR_A01,13,Vismia guianensis,Clusiaceae,220565.2099,9633611.75,O,10.1,False,6.59,10.09,11,False,T08
PAR_A01,14,Bagassa guianensis,Moraceae,220555.5262,9633606.531,O,11.8,False,7.14,14.16,"13,5",False,T08
PAR_A01,15,Eschweilera parviflora,Lecythidaceae,220547.3757,9633606.982,O,60.8,False,20.68,27.91,"61,8",False,T08
PAR_A01,16,Inga marginata,Fabaceae,220540.2304,9633597.194,O,14.4,False,13.94,18.22,"20,2",False,T08
PAR_A01,17,Tachigali myrmecophila,Fabaceae,220511.2047,9633585.256,O,36.1,False,15.03,24.58,"37,5",False,T08
PAR_A01,18,Rinorea guianensis,Violaceae,220498.4758,9633572.704,O,18.4,False,12.43,19.0,"18,8",False,T08
PAR_A01,19,,,220495.1448,9633570.676,O,13.6,True,,4.53,,True,T08
PAR_A01,20,Licania heteromorpha,Chrysobalanaceae,220471.219,9633555.169,O,20.3,False,10.03,11.67,"20,5",False,T08
PAR_A01,21,,,220467.8026,9633553.089,O,18.6,True,,2.82,,True,T08
PAR_A01,22,Vismia guianensis,Clusiaceae,220466.8444,9633552.74,O,15.4,False,13.09,16.04,"15,4",True,T08
PAR_A01,23,Sapium marmieri,Euphorbiaceae,220462.3139,9633550.566,O,19.4,False,9.33,14.11,"14,5",False,T08
PAR_A01,24,Cecropia ficifolia,Urticaceae,220453.9322,9633545.772,O,11.3,False,8.68,12.03,"18,4",False,T08
PAR_A01,25,Pouteria gongrijpii,Sapotaceae,220432.7934,9633534.391,O,10.1,False,5.92,9.99,"10,5",False,T08
PAR_A01,26,Tachigali myrmecophila,Fabaceae,220430.0391,9633535.15,O,41.7,False,15.4,24.94,"46,0",False,T08
PAR_A01,27,Jacaranda copaia,Bignoniaceae,220420.5298,9633535.592,O,39.7,False,14.8,22.72,"42,3",False,T08
PAR_A01,28,Schefflera morototoni,Araliaceae,220420.1353,9633528.514,O,36.8,False,18.77,26.59,"39,8",False,T08
PAR_A01,29,Apeiba echinata,Malvaceae,220416.4293,9633524.743,O,14.6,False,6.69,12.92,"17,5",False,T08
PAR_A01,30,Jacaranda copaia,Bignoniaceae,220404.8095,9633518.87,O,30.0,False,13.35,19.79,32,False,T08
PAR_A01,31,Casearia grandiflora,Salicaceae,220408.4583,9633520.551,O,12.2,False,7.68,9.14,"13,9",False,T08
PAR_A01,32,Brosimum rubescens ,Moraceae,220399.8139,9633515.528,O,13.5,False,7.75,12.79,"15,2",False,T08
PAR_A01,33,Cecropia ficifolia,Urticaceae,220373.6774,9633501.603,O,19.1,False,13.35,18.9,"19,1",True,T08
PAR_A01,34,Bocageopsis pleiosperma,Annonaceae,220364.9337,9633505.9,O,37.6,False,11.95,19.1,38,False,T08
PAR_A01,35,,,220360.5599,9633494.328,O,24.5,True,,9.86,"24,5",True,T08
PAR_A01,36,Inga marginata,Fabaceae,220358.6009,9633492.327,O,13.5,False,8.94,10.33,"13,8",False,T08
PAR_A01,37,NI,NI,220345.5447,9633485.542,O,33.1,False,13.32,22.58,"33,1",True,T08
PAR_A01,38,NI,NI,220351.7165,9633488.851,O,18.6,False,13.32,21.13,,True,T08
PAR_A01,39,NI,NI,220331.7235,9633479.477,O,47.0,False,18.49,29.78,"47,5",False,T08
PAR_A01,40,Inga marginata,Fabaceae,220327.8537,9633476.188,O,14.7,False,6.35,13.82,"16,4",False,T08
PAR_A01,41,Apeiba echinata,Malvaceae,220289.7146,9633454.463,O,13.9,False,9.75,12.64,"14,5",False,T08
PAR_A01,42,NI,NI,220288.7024,9633454.016,O,20.0,False,12.0,17.72,"23,5",False,T08
PAR_A01,43,Pouteria sp.,Sapotaceae,220325.0092,9633473.124,O,16.5,False,12.46,18.33,"19,5",False,T08
PAR_A01,44,Apeiba echinata,Malvaceae,220324.4604,9633472.476,O,16.0,False,7.46,18.52,"16,1",False,T08
PAR_A01,45,,,220294.8638,9633461.32,O,35.3,True,,2.55,"35,3",True,T08
PAR_A01,46,,,220302.2316,9633466.55,O,48.2,True,,25.25,,True,T08
PAR_A01,47,NI,NI,220360.1399,9633492.266,O,11.0,False,10.93,15.53,14,False,T08
PAR_A01,48,NI,NI,220353.9681,9633488.957,O,18.6,False,10.64,18.67,,True,T08
PAR_A01,49,Pouteria gongrijpii,Sapotaceae,220339.3737,9633472.288,O,39.8,False,12.74,19.94,41,False,T08
PAR_A01,50,Lecythis idatimon,Lecythidaceae,220411.5645,9633519.187,O,38.0,False,15.17,24.2,39,False,T08
PAR_A01,51,Lecythis idatimon,Lecythidaceae,220411.3621,9633510.386,O,41.7,False,13.25,20.29,"43,5",False,T08
PAR_A01,52,Dipteryx odorata,Fabaceae,220392.9591,9633505.438,O,62.1,False,17.76,23.51,65,False,T08
PAR_A01,53,,,220410.628,9633528.157,O,53.2,True,,10.18,"53,2",True,T08
PAR_A01,54,Lecythis idatimon,Lecythidaceae,220452.6356,9633544.024,O,14.0,False,6.96,10.05,"15,8",False,T08
PAR_A01,55,Lecythis idatimon,Lecythidaceae,220444.0518,9633534.919,O,59.9,False,12.53,22.11,"61,5",False,T08
PAR_A01,56,Inga alba,Fabaceae,220440.3128,9633529.415,O,48.0,False,12.64,23.55,,True,T08
PAR_A01,57,Inga marginata,Fabaceae,220426.4509,9633529.387,O,11.0,False,1.71,8.5,"11,7",False,T08
PAR_A01,58,Sapium marmieri,Euphorbiaceae,220496.508,9633569.398,O,10.7,False,10.53,12.28,11,False,T08
PAR_A01,59,Eschweilera ovata,Lecythidaceae,220493.7377,9633568.18,O,23.8,False,9.87,12.34,"23,7",True,T08
PAR_A01,60,Dialium guianense,Fabaceae,220546.6563,9633592.794,O,39.0,False,9.93,15.17,"39,2",False,T08
PAR_A01,61,Cecropia ficifolia,Urticaceae,220536.7472,9633594.839,O,17.7,False,9.87,12.48,"17,7",True,T08
PAR_A01,62,Dimorphandra macrostachya,Fabaceae,220535.8487,9633593.238,O,18.5,False,8.7,11.3,"22,5",False,T08
PAR_A01,63,Inga marginata,Fabaceae,220519.2047,9633584.039,O,10.8,False,5.33,6.48,,True,T08
PAR_A01,64,Eschweilera ovata,Lecythidaceae,220517.7046,9633582.657,O,51.0,False,22.06,29.49,"51,1",False,T08
PAR_A01,65,Eschweilera ovata,Lecythidaceae,220514.126,9633573.922,O,47.3,False,15.34,23.8,"47,8",False,T08
PAR_A01,66,Pouteria hispida,Sapotaceae,220511.452,9633573.698,O,40.0,False,19.29,26.59,"40,7",False,T08
PAR_A01,67,Rinorea guianensis,Violaceae,220508.6139,9633577.59,O,16.8,False,11.24,15.85,"17,4",False,T08
PAR_A01,68,Inga marginata,Fabaceae,220570.5697,9633605.872,O,47.8,False,15.96,22.85,"55,4",False,T08
PAR_A01,69,Pseudopiptadenia suaveolens,Fabaceae,220563.7701,9633605.904,O,39.5,False,11.02,17.41,"41,5",False,T08
PAR_A01,70,Inga heterophylla,Fabaceae,220561.6956,9633608.767,O,10.4,False,8.1,10.13,"11,6",False,T08
PAR_A01,71,Swartzia corrugata,Fabaceae,220557.2372,9633603.929,O,35.9,False,18.84,23.08,37,False,T08
PAR_A01,72,,,220584.0656,9633621.014,O,15.5,True,,8.57,,True,T08
PAR_A01,73,NI,NI,220635.0922,9633646.45,O,27.7,False,10.0,16.1,"28,8",False,T08
PAR_A01,74,Cecropia ficifolia,Urticaceae,220600.1143,9633621.45,O,40.5,False,15.83,25.7,"40,5",True,T08
PAR_A01,75,Helicostylis sp.,Moraceae,220662.1874,9633661.528,O,43.9,False,17.21,23.26,"45,3",False,T08
PAR_A01,76,Tetragastris altissima,Burseraceae,220664.8936,9633654.25,O,38.9,False,16.44,24.98,42,False,T08
PAR_A01,78,Lecythis idatimon,Lecythidaceae,220650.5256,9633654.7,O,16.4,False,9.83,12.61,17,False,T08
PAR_A01,79,Licania heteromorpha,Chrysobalanaceae,220638.7026,9633644.962,O,44.5,False,18.55,25.26,"44,7",False,T08
PAR_A01,80,Tetragastris altissima,Burseraceae,220636.4417,9633648.179,O,41.0,False,17.63,26.07,41,False,T08
PAR_A01,81,,,220688.1649,9633676.581,O,27.3,True,,0.8,,True,T08
PAR_A01,82,Eschweilera parviflora,Lecythidaceae,220691.3826,9633670.478,O,43.6,False,16.1,25.82,,True,T08
PAR_A01,83,,,220721.7319,9633694.393,O,24.0,True,,12.6,24,True,T08
PAR_A01,1,Tapirira guianensis,Anacardiaceae,220822.9324,9633486.617,O,41.2,False,15.5,27.14,"51,9",False,T09
PAR_A01,2,Cecropia ficifolia,Urticaceae,220820.2306,9633485.313,O,24.4,False,13.23,26.84,"28,8",False,T09
PAR_A01,3,Bocageopsis pleiosperma,Annonaceae,220813.0257,9633481.836,O,10.0,False,10.36,12.85,"13,5",False,T09
PAR_A01,4,NI,NI,220810.3239,9633480.532,O,15.8,False,7.93,10.8,,True,T09
PAR_A01,5,Cecropia ficifolia,Urticaceae,220810.3673,9633480.442,O,29.3,False,17.76,25.76,,True,T09
PAR_A01,6,Bocageopsis pleiosperma,Annonaceae,220804.1065,9633477.309,O,19.1,False,4.69,8.67,,True,T09
PAR_A01,7,Eperua bijuga,Fabaceae,220791.5059,9633478.112,O,41.6,False,11.49,29.91,"41,6",False,T09
PAR_A01,8,Tapirira guianensis,Anacardiaceae,220745.4445,9633456.217,O,40.4,False,16.62,35.28,"42,5",False,T09
PAR_A01,9,Jacaranda copaia,Bignoniaceae,220774.8604,9633471.19,O,54.7,False,19.88,32.81,"59,4",False,T09
PAR_A01,10,Xylopia nitida,Annonaceae,220769.0223,9633469.483,O,46.7,False,18.05,24.53,"53,7",False,T09
PAR_A01,11,Inga marginata,Fabaceae,220762.9392,9633456.776,O,12.6,False,13.86,18.99,"15,4",False,T09
PAR_A01,12,Sacoglottis guianensis,Humiriaceae,220756.548,9633453.914,O,13.6,False,5.75,9.93,"14,4",False,T09
PAR_A01,13,Goupia glabra,Goupiaceae,220752.1445,9633452.455,O,20.3,False,13.53,19.85,"22,8",False,T09
PAR_A01,14,Sacoglottis guianensis,Humiriaceae,220751.1878,9633451.216,O,12.0,False,13.29,17.26,"14,1",False,T09
PAR_A01,15,Parkia multijuga,Fabaceae,220746.0093,9633455.046,O,53.0,False,13.4,24.68,"53,8",False,T09
PAR_A01,16,Goupia glabra,Goupiaceae,220742.3436,9633448.835,O,35.4,False,14.76,28.26,"40,7",False,T09
PAR_A01,17,Parkia multijuga,Fabaceae,220729.7035,9633440.515,O,47.0,False,24.73,35.0,49,False,T09
PAR_A01,18,Parkia multijuga,Fabaceae,220728.8029,9633440.08,O,62.0,False,24.73,35.0,"64,3",False,T09
PAR_A01,19,Parkia multijuga,Fabaceae,220707.6978,9633430.894,O,38.1,False,22.89,31.15,"41,9",False,T09
PAR_A01,20,Parkia multijuga,Fabaceae,220707.6978,9633430.894,O,40.4,False,22.89,31.15,"43,1",False,T09
PAR_A01,21,Tapirira guianensis,Anacardiaceae,220698.7352,9633426.458,O,20.6,False,17.71,23.22,"23,2",False,T09
PAR_A01,22,Inga marginata,Fabaceae,220690.7166,9633422.366,O,18.4,False,17.0,24.07,,True,T09
PAR_A01,23,Virola melinoni,Myristicaceae,220688.8719,9633421.587,O,46.1,False,14.11,19.82,"49,6",False,T09
PAR_A01,24,Protium paniculatum,Burseraceae,220688.8285,9633421.677,O,13.8,False,7.21,12.31,"16,0",False,T09
PAR_A01,25,Caraipa grandifolia,Clusiaceae,220668.2013,9633411.5,O,21.5,False,17.23,22.48,"21,9",False,T09
PAR_A01,26,Parkia multijuga,Fabaceae,220660.8226,9633408.383,O,57.6,False,13.85,20.51,"57,6",False,T09
PAR_A01,27,Sacoglottis guianensis,Humiriaceae,220661.2571,9633407.483,O,29.6,False,16.65,26.04,,True,T09
PAR_A01,28,Symphonia globulifera,Clusiaceae,220659.3256,9633406.884,O,13.7,False,13.44,17.75,"15,5",False,T09
PAR_A01,29,Eschweilera coriacea,Lecythidaceae,220654.5523,9633404.58,O,22.7,False,17.38,24.49,"27,7",False,T09
PAR_A01,30,Eperua bijuga,Fabaceae,220645.9631,9633404.065,O,39.4,False,20.04,25.88,"39,8",False,T09
PAR_A01,31,,,220646.2343,9633399.601,O,54.0,True,,12.71,54,True,T09
PAR_A01,32,Lecythis idatimon,Lecythidaceae,220606.3634,9633376.659,O,14.3,False,5.5,11.05,"14,2",False,T09
PAR_A01,33,,,220605.5843,9633376.209,O,24.7,True,,4.27,,True,T09
PAR_A01,34,Diospyros guianensis,Ebenaceae,220594.194,9633369.737,O,17.7,False,11.85,18.19,"18,5",False,T09
PAR_A01,35,Pouteria gongrijpii,Sapotaceae,220588.4493,9633367.686,O,49.0,False,10.2,19.39,"49,5",False,T09
PAR_A01,36,Pouteria hispida,Sapotaceae,220587.4334,9633367.445,O,43.2,False,12.84,21.77,"46,2",True,T09
PAR_A01,37,Eperua bijuga,Fabaceae,220576.3445,9633362.649,O,37.3,False,9.63,17.64,"38,5",False,T09
PAR_A01,38,Eperua bijuga,Fabaceae,220568.2146,9633363.724,O,49.0,False,7.45,23.29,"50,7",False,T09
PAR_A01,39,Sagotia racemosa,Euphorbiaceae,220542.7862,9633340.643,O,25.5,False,8.26,13.04,"26,2",False,T09
PAR_A01,40,Eperua bijuga,Fabaceae,220531.8952,9633343.67,O,44.6,False,8.95,17.19,,True,T09
PAR_A01,41,Dipteryx odorata,Fabaceae,220532.025,9633335.297,O,33.0,False,13.99,21.07,"33,8",False,T09
PAR_A01,42,Dimorphandra macrostachya,Fabaceae,220523.5172,9633340.205,O,35.4,False,13.8,24.21,"43,3",False,T09
PAR_A01,43,Lecythis lurida,Lecythidaceae,220524.04,9633331.136,O,22.7,False,10.53,14.61,"21,6",False,T09
PAR_A01,44,,,220510.8463,9633323.996,O,25.7,True,,4.96,"25,7",True,T09
PAR_A01,45,Brosimum rubescens ,Moraceae,220497.8491,9633316.509,O,10.9,False,7.77,10.69,"12,2",False,T09
PAR_A01,46,Pterocarpus sp.,Fabaceae,220479.1444,9633316.495,O,50.0,False,17.52,28.58,"52,3",False,T09
PAR_A01,47,Licania canescens,Chrysobalanaceae,220478.5704,9633305.91,O,21.0,False,10.95,15.29,"21,3",False,T09
PAR_A01,48,Inga marginata,Fabaceae,220467.261,9633303.572,O,37.7,False,7.89,22.06,"38,5",False,T09
PAR_A01,49,Sterculia pruriens,Malvaceae,220459.4882,9633294.963,O,12.6,False,11.95,14.48,"12,7",False,T09
PAR_A01,50,Tachigali myrmecophila,Fabaceae,220455.1519,9633293.492,O,16.7,False,12.74,15.8,"17,0",False,T09
PAR_A01,51,Dialium guianense,Fabaceae,220455.1067,9633292.554,O,10.2,False,5.55,14.7,"11,5",False,T09
PAR_A01,52,Lecythis idatimon,Lecythidaceae,220433.0026,9633280.858,O,44.9,False,21.82,33.65,"46,2",False,T09
PAR_A01,53,Manilkara huberi,Sapotaceae,220419.0642,9633277.075,O,41.0,False,18.81,30.53,"44,2",False,T09
PAR_A01,54,Cecropia ficifolia,Urticaceae,220419.6616,9633273.981,O,20.0,False,16.24,22.23,20,True,T09
PAR_A01,55,Pouteria gongrijpii,Sapotaceae,220416.3292,9633277.854,O,42.0,False,23.67,34.02,"55,7",False,T09
PAR_A01,56,Neea oppositifolia,Nyctaginaceae,220416.1603,9633271.029,O,21.2,False,11.09,17.66,"21,8",False,T09
PAR_A01,57,Sapium marmieri,Euphorbiaceae,220398.9741,9633261.809,O,15.56,False,10.16,15.34,"16,0",False,T09
PAR_A01,58,Jacaratia spinosa,Caricaceae,220417.9247,9633268.918,O,46.4,False,13.91,21.11,,True,T09
PAR_A01,59,Pradosia praealta,Sapotaceae,220405.7863,9633253.8,O,60.1,False,24.64,32.55,"61,2",False,T09
PAR_A01,60,Eschweilera coriacea,Lecythidaceae,220401.9627,9633258.545,O,35.3,False,23.33,34.33,"36,3",False,T09
PAR_A01,61,,,220443.6656,9633286.378,O,66.4,True,20.34,29.29,"66,4",True,T09
PAR_A01,62,Tachigali myrmecophila,Fabaceae,220467.5793,9633296.901,O,58.0,False,14.41,21.53,61,False,T09
PAR_A01,63,Lecythis idatimon,Lecythidaceae,220463.0996,9633294.666,O,37.2,False,15.93,31.82,"38,5",False,T09
PAR_A01,64,Dialium guianense,Fabaceae,220462.1875,9633295.876,O,10.2,False,8.06,12.6,"11,0",False,T09
