site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2009,dead_2009,hcom_2009,htot_2009,date_2009,dbh_2010,dead_2010,htot_2010,date_2010,dbh_2011,dead_2011,hcom_2011,htot_2011,date_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A01,3056.0,,,727625.45,9684681.7,O,38.3,A,24.14,27.72,20090617-20090708,38.1,A,21.13,20100714-20100805,38.8,A,21.99,26.84,20110712-20110719,M6,25.64,27.72,measured,0.25,observed,-1.0,38.55,27.62
TAP_A01,3057.0,,,727639.96,9684680.49,O,5.0,A,3.92,5.89,20090617-20090708,5.2,A,6.22,20100714-20100805,5.4,A,2.97,7.01,20110712-20110719,M6,6.71,5.89,measured,0.2,observed,-1.0,5.2,5.72
TAP_A01,3058.0,,,727653.44,9684681.79,O,24.7,A,19.16,24.14,20090617-20090708,24.7,A,17.79,20100714-20100805,25.0,A,17.95,21.06,20110712-20110719,M6,19.8,24.14,measured,0.15,observed,-1.0,24.85,24.05
TAP_A01,3059.0,,,727659.45,9684681.2,O,30.1,A,21.88,27.01,20090617-20090708,30.1,A,15.78,20100714-20100805,30.1,A,17.95,19.77,20110712-20110719,M6,22.17,27.01,measured,0.0,observed,-1.0,30.1,27.01
TAP_A01,3060.0,,,727659.95,9684681.19,L,10.9,A,0.0,0.0,20090617-20090708,11.2,A,,20100714-20100805,11.3,A,,,20110712-20110719,M6,11.6,12.19,local_fit,0.2,observed,-1.0,11.1,12.03
TAP_A01,3061.0,,,727663.46,9684680.14,O,14.7,A,8.92,17.35,20090617-20090708,15.3,A,18.33,20100714-20100805,16.0,A,14.24,16.33,20110712-20110719,M6,14.79,17.35,measured,0.65,observed,-1.0,15.35,16.87
TAP_A01,3062.0,,,727669.91,9684683.04,O,56.1,A,36.94,44.74,20090617-20090708,57.4,A,45.94,20100714-20100805,57.4,A,36.41,45.94,20110712-20110719,M6,31.29,44.74,measured,0.65,observed,-1.0,56.75,44.51
TAP_A01,3063.0,,,727673.93,9684681.98,O,31.7,A,26.66,31.73,20090617-20090708,32.3,A,21.56,20100714-20100805,33.2,A,24.43,28.85,20110712-20110719,M6,23.48,31.73,measured,0.75,observed,-1.0,32.45,31.32
TAP_A01,3064.0,,,727674.46,9684679.98,L,9.3,A,21.48,23.0,20090617-20090708,10.1,A,,20100714-20100805,10.9,A,,,20110712-20110719,M6,11.3,23.0,measured,0.8,observed,-1.0,10.1,21.78
TAP_A01,3065.0,,,727677.94,9684680.92,O,16.1,A,17.69,20.28,20090617-20090708,16.8,A,20.12,20100714-20100805,16.6,A,14.02,17.89,20110712-20110719,M6,15.16,20.28,measured,0.25,observed,-1.0,16.35,20.08
TAP_A01,3066.0,,,727684.47,9684679.33,O,6.1,A,3.5,8.5,20090617-20090708,6.5,A,8.18,20100714-20100805,6.7,A,3.42,8.74,20110712-20110719,M6,7.9,8.5,measured,0.3,observed,-1.0,6.4,8.22
TAP_A01,3067.0,,,727686.96,9684679.79,O,19.1,D,1.38,1.72,20090617-20090708,18.0,D,1.65,20100714-20100805,18.0,D,,1.5,20110712-20110719,M6,16.01,1.72,measured,0.0,observed,-1.0,18.0,1.72
TAP_A01,3068.0,,,727691.46,9684679.72,O,36.3,A,21.93,27.67,20090617-20090708,36.7,A,16.73,20100714-20100805,36.3,A,19.24,23.33,20110712-20110719,M6,24.71,27.67,measured,0.0,observed,-1.0,36.3,27.67
TAP_A01,3069.0,,,727697.43,9684681.63,O,132.0,A,43.3,66.09,20090617-20090708,132.8,A,50.11,20100714-20100805,133.3,A,51.64,65.31,20110712-20110719,M6,42.24,66.09,measured,0.65,observed,-1.0,132.65,66.01
TAP_A01,3070.0,,,727699.96,9684679.1,O,24.8,A,21.12,23.95,20090617-20090708,25.1,A,28.92,20100714-20100805,25.5,A,18.1,22.01,20110712-20110719,M6,20.05,23.95,measured,0.35,observed,-1.0,25.15,23.73
TAP_A01,3071.0,,,727704.45,9684680.03,O,10.0,A,9.38,11.93,20090617-20090708,10.0,A,13.19,20100714-20100805,9.9,A,11.59,14.22,20110712-20110719,M6,10.55,11.93,measured,0.0,observed,-1.0,9.9,11.93
TAP_A01,3072.0,,,727708.46,9684678.97,O,13.8,A,5.6,12.08,20090617-20090708,13.8,A,10.72,20100714-20100805,14.1,A,12.28,15.96,20110712-20110719,M6,13.56,12.08,measured,0.15,observed,-1.0,13.95,11.99
TAP_A01,3073.0,,,727709.96,9684678.95,O,19.5,A,20.05,25.43,20090617-20090708,20.3,A,22.85,20100714-20100805,21.9,A,16.89,20.04,20110712-20110719,M6,18.21,25.43,measured,1.2,observed,-1.0,20.7,24.52
TAP_A01,3074.0,,,727726.91,9684682.2,O,61.3,A,20.29,32.06,20090617-20090708,61.4,A,31.05,20100714-20100805,61.4,A,27.93,37.68,20110712-20110719,M6,32.27,32.06,measured,0.05,observed,-1.0,61.35,32.05
TAP_A01,3075.0,,,727735.93,9684680.56,O,27.4,A,24.59,30.63,20090617-20090708,27.5,A,28.33,20100714-20100805,27.6,A,27.3,31.16,20110712-20110719,M6,21.05,30.63,measured,0.1,observed,-1.0,27.5,30.56
TAP_A01,3076.0,,,727736.96,9684678.55,O,6.0,A,4.29,5.7,20090617-20090708,6.0,A,6.9,20100714-20100805,,A,,,20110712-20110719,M6,,5.7,measured,0.1,site_median,-1.0,,
TAP_A01,3077.0,,,727737.46,9684678.54,L,7.5,A,0.0,0.0,20090617-20090708,8.0,A,,20100714-20100805,7.8,A,,,20110712-20110719,M6,8.85,9.96,local_fit,0.15,observed,-1.0,7.65,9.82
TAP_A01,3078.0,,,727741.45,9684678.98,O,15.6,A,12.06,18.67,20090617-20090708,17.5,A,21.87,20100714-20100805,19.1,A,12.86,15.86,20110712-20110719,M6,16.65,18.67,measured,1.75,observed,-1.0,17.35,17.52
TAP_A01,3079.0,,,727749.96,9684678.36,O,5.1,A,4.08,8.47,20090617-20090708,5.2,A,9.15,20100714-20100805,5.8,A,4.09,7.46,20110712-20110719,M6,7.09,8.47,measured,0.35,observed,-1.0,5.45,8.08
TAP_A01,3080.0,,,727752.95,9684678.81,O,66.0,D,1.17,2.73,20090617-20090708,63.5,D,3.23,20100714-20100805,63.5,D,,2.99,20110712-20110719,M6,32.76,2.73,measured,0.0,observed,-1.0,63.5,2.73
TAP_A01,3081.0,,,727759.46,9684678.21,O,7.4,A,9.64,11.17,20090617-20090708,8.0,A,12.61,20100714-20100805,8.5,A,0.6,2.07,20110712-20110719,M6,9.43,11.17,measured,0.55,observed,-1.0,7.95,10.64
TAP_A01,3082.0,,,727761.95,9684678.68,O,21.3,A,14.22,17.32,20090617-20090708,21.5,A,17.98,20100714-20100805,21.4,A,10.28,12.15,20110712-20110719,M6,17.94,17.32,measured,0.05,observed,-1.0,21.35,17.29
TAP_A01,3083.0,,,727769.41,9684681.07,O,80.6,A,29.37,34.48,20090617-20090708,80.4,A,40.94,20100714-20100805,80.9,A,34.73,43.37,20110712-20110719,M6,36.18,34.48,measured,0.15,observed,-1.0,80.75,34.45
TAP_A01,3084.0,,,727770.46,9684678.05,O,6.8,A,4.04,5.53,20090617-20090708,6.9,A,6.89,20100714-20100805,6.9,A,5.17,6.68,20110712-20110719,M6,8.08,5.53,measured,0.05,observed,-1.0,6.85,5.5
TAP_A01,3085.0,,,727778.95,9684677.92,O,13.3,A,13.91,15.28,20090617-20090708,13.4,A,16.46,20100714-20100805,13.2,A,14.82,17.41,20110712-20110719,M6,12.95,15.28,measured,0.0,observed,-1.0,13.2,15.28
TAP_A01,3086.0,,,727782.41,9684680.87,O,43.1,A,22.23,25.27,20090617-20090708,43.2,A,31.17,20100714-20100805,43.4,A,28.17,34.32,20110712-20110719,M6,27.23,25.27,measured,0.15,observed,-1.0,43.25,25.23
TAP_A01,3087.0,,,727786.45,9684678.31,O,7.5,A,5.94,9.1,20090617-20090708,7.5,A,8.82,20100714-20100805,7.7,A,7.21,9.97,20110712-20110719,M6,8.77,9.1,measured,0.1,observed,-1.0,7.6,9.01
TAP_A01,3088.0,,,727787.44,9684678.8,O,16.5,A,7.66,16.22,20090617-20090708,16.5,A,15.56,20100714-20100805,16.7,A,11.87,15.57,20110712-20110719,M6,15.22,16.22,measured,0.1,observed,-1.0,16.6,16.16
TAP_A01,3089.0,,,727792.45,9684677.72,L,8.7,A,0.0,0.0,20090617-20090708,9.2,A,,20100714-20100805,8.9,A,,,20110712-20110719,M6,9.76,10.79,local_fit,0.1,observed,-1.0,8.8,10.7
TAP_A01,3090.0,,,727796.91,9684680.66,O,80.1,A,34.97,41.61,20090617-20090708,83.3,A,41.04,20100714-20100805,83.6,A,34.49,39.38,20110712-20110719,M6,36.62,41.61,measured,1.75,observed,-1.0,81.85,41.29
TAP_A01,3091.0,,,727801.94,9684678.58,O,13.5,A,9.26,20.96,20090617-20090708,13.4,A,14.82,20100714-20100805,13.4,A,6.3,12.95,20110712-20110719,M6,13.08,20.96,measured,0.0,observed,-1.0,13.4,20.96
TAP_A01,3092.0,,,727806.45,9684677.52,O,12.4,A,8.04,14.28,20090617-20090708,12.8,A,12.76,20100714-20100805,12.9,A,7.19,12.88,20110712-20110719,M6,12.74,14.28,measured,0.25,observed,-1.0,12.65,14.09
TAP_A01,3093.0,,,727813.45,9684677.41,O,12.5,A,6.06,13.2,20090617-20090708,12.7,A,13.2,20100714-20100805,12.7,A,2.35,13.29,20110712-20110719,M6,12.6,13.2,measured,0.1,observed,-1.0,12.6,13.13
TAP_A01,3094.0,,,727819.42,9684679.32,O,22.5,A,11.8,14.32,20090617-20090708,22.5,A,13.92,20100714-20100805,22.4,A,7.03,12.35,20110712-20110719,M6,18.47,14.32,measured,0.0,observed,-1.0,22.4,14.32
TAP_A01,3095.0,,,727825.44,9684677.73,O,10.7,A,8.56,10.64,20090617-20090708,10.8,A,9.73,20100714-20100805,10.9,A,5.91,10.99,20110712-20110719,M6,11.3,10.64,measured,0.1,observed,-1.0,10.8,10.57
TAP_A01,3096.0,,,727834.92,9684679.09,O,31.3,A,22.48,28.69,20090617-20090708,31.3,A,28.44,20100714-20100805,31.2,A,19.99,22.05,20110712-20110719,M6,22.65,28.69,measured,0.0,observed,-1.0,31.2,28.69
TAP_A01,3097.0,,,727850.93,9684677.85,L,9.4,A,0.0,0.0,20090617-20090708,9.7,A,,20100714-20100805,9.9,A,,,20110712-20110719,M6,10.55,11.25,local_fit,0.25,observed,-1.0,9.65,11.04
TAP_A01,3098.0,,,727861.92,9684678.69,O,40.9,A,25.73,33.59,20090617-20090708,40.7,A,32.18,20100714-20100805,40.9,A,30.06,37.46,20110712-20110719,M6,26.39,33.59,measured,0.0,observed,-1.0,40.9,33.59
TAP_A01,3099.0,,,727864.37,9684681.65,O,69.1,A,34.89,46.05,20090617-20090708,69.3,A,43.15,20100714-20100805,69.4,A,27.96,37.52,20110712-20110719,M6,34.03,46.05,measured,0.15,observed,-1.0,69.25,46.01
TAP_A01,3100.0,,,727865.45,9684676.64,O,17.7,A,8.97,15.01,20090617-20090708,17.9,A,15.42,20100714-20100805,17.8,A,10.57,13.93,20110712-20110719,M6,15.89,15.01,measured,0.05,observed,-1.0,17.75,14.98
TAP_A01,3101.0,,,727867.94,9684677.1,O,11.1,A,17.07,20.08,20090617-20090708,12.4,A,16.65,20100714-20100805,12.6,A,13.1,16.68,20110712-20110719,M6,12.53,20.08,measured,0.75,observed,-1.0,11.85,19.23
TAP_A01,3102.0,,,727869.44,9684677.08,O,24.1,A,24.74,29.55,20090617-20090708,24.3,A,22.04,20100714-20100805,24.1,A,29.58,32.13,20110712-20110719,M6,19.35,29.55,measured,0.0,observed,-1.0,24.1,29.55
TAP_A01,3103.0,,,727868.5,9684672.6,O,37.5,A,19.56,28.75,20090617-20090708,37.7,A,21.44,20100714-20100805,37.6,A,19.18,29.61,20110712-20110719,M6,25.2,28.75,measured,0.05,observed,-1.0,37.55,28.73
TAP_A01,3104.0,,,727864.95,9684676.15,O,6.8,A,4.83,8.87,20090617-20090708,6.6,A,7.72,20100714-20100805,6.8,A,2.66,9.19,20110712-20110719,M6,7.99,8.87,measured,0.0,observed,-1.0,6.8,8.87
TAP_A01,3105.0,,,727861.96,9684675.69,O,14.6,A,8.58,11.26,20090617-20090708,14.7,A,12.34,20100714-20100805,14.8,A,6.28,10.95,20110712-20110719,M6,14.02,11.26,measured,0.1,observed,-1.0,14.7,11.2
TAP_A01,3106.0,,,727861.96,9684675.69,O,11.7,A,9.11,11.98,20090617-20090708,12.8,A,19.99,20100714-20100805,12.9,A,10.93,15.09,20110712-20110719,M6,12.74,11.98,measured,0.6,observed,-1.0,12.3,11.59
TAP_A01,3107.0,,,727861.96,9684675.69,O,6.3,A,3.38,6.34,20090617-20090708,6.3,A,5.87,20100714-20100805,6.2,A,2.48,5.87,20110712-20110719,M6,7.45,6.34,measured,0.0,observed,-1.0,6.2,6.34
TAP_A01,3108.0,,,727854.48,9684674.3,O,25.7,A,24.32,30.73,20090617-20090708,25.8,A,19.73,20100714-20100805,26.3,A,13.59,26.5,20110712-20110719,M6,20.43,30.73,measured,0.3,observed,-1.0,26.0,30.52
TAP_A01,3109.0,,,727852.45,9684676.33,O,16.5,A,8.0,14.0,20090617-20090708,16.5,A,13.31,20100714-20100805,16.7,A,5.76,15.12,20110712-20110719,M6,15.22,14.0,measured,0.1,observed,-1.0,16.6,13.94
TAP_A01,3110.0,,,727851.45,9684676.35,O,53.2,A,35.53,44.55,20090617-20090708,53.5,A,43.01,20100714-20100805,54.3,A,24.99,31.8,20110712-20110719,M6,30.48,44.55,measured,0.55,observed,-1.0,53.75,44.33
TAP_A01,990.0,,,727851.15,9684676.85,L,,,,,20090617-20090708,5.25,A,,20100714-20100805,4.9,A,,,20110712-20110719,M6,6.23,6.23,feldpausch_regional,0.1,site_median,-1.0,4.8,6.13
TAP_A01,3111.0,,,727849.97,9684675.37,O,22.0,D,1.15,12.23,20090617-20090708,22.0,D,9.24,20100714-20100805,22.0,D,,12.07,20110712-20110719,M6,18.26,12.23,measured,0.0,observed,-1.0,22.0,12.23
TAP_A01,3112.0,,,727849.45,9684676.38,O,74.5,A,41.43,53.84,20090617-20090708,76.5,A,45.89,20100714-20100805,72.3,A,27.35,32.52,20110712-20110719,M6,34.61,53.84,measured,0.0,observed,-1.0,72.3,53.84
TAP_A01,3113.0,,,727841.55,9684670.0,O,84.0,A,37.1,46.74,20090617-20090708,84.7,A,42.03,20100714-20100805,85.0,A,36.21,49.4,20110712-20110719,M6,36.85,46.74,measured,0.5,observed,-1.0,84.5,46.64
TAP_A01,3114.0,,,727837.48,9684675.06,O,33.0,A,20.91,27.11,20090617-20090708,32.9,A,25.99,20100714-20100805,33.1,A,15.74,23.08,20110712-20110719,M6,23.44,27.11,measured,0.05,observed,-1.0,33.05,27.09
TAP_A01,3115.0,,,727835.96,9684676.08,O,9.2,A,7.17,10.23,20090617-20090708,9.3,A,12.31,20100714-20100805,8.9,A,1.1,3.57,20110712-20110719,M6,9.76,10.23,measured,0.0,observed,-1.0,8.9,10.23
TAP_A01,3116.0,,,727830.98,9684675.15,O,23.6,D,1.3,2.5,20090617-20090708,22.2,D,2.72,20100714-20100805,22.2,D,,3.0,20110712-20110719,M6,18.37,2.5,measured,0.0,observed,-1.0,22.2,2.5
TAP_A01,3117.0,,,727819.49,9684674.82,O,26.3,D,1.27,3.88,20090617-20090708,26.0,D,4.11,20100714-20100805,26.0,D,,3.86,20110712-20110719,M6,20.29,3.88,measured,0.0,observed,-1.0,26.0,3.88
TAP_A01,3118.0,,,727809.99,9684674.96,O,25.5,A,21.75,28.23,20090617-20090708,25.7,A,25.18,20100714-20100805,25.5,A,18.4,25.41,20110712-20110719,M6,20.05,28.23,measured,0.0,observed,-1.0,25.5,28.23
TAP_A01,3119.0,,,727803.71,9684673.56,O,76.1,A,33.56,39.85,20090617-20090708,75.5,A,34.67,20100714-20100805,77.7,A,35.93,46.03,20110712-20110719,M6,35.62,39.85,measured,0.8,observed,-1.0,76.9,39.69
TAP_A01,3120.0,,,727804.46,9684677.05,O,9.0,A,8.11,12.86,20090617-20090708,9.1,A,13.01,20100714-20100805,9.1,A,6.12,12.42,20110712-20110719,M6,9.92,12.86,measured,0.05,observed,-1.0,9.05,12.81
TAP_A01,3121.0,,,727801.97,9684676.58,O,25.0,A,18.59,21.72,20090617-20090708,24.9,A,24.12,20100714-20100805,25.0,A,18.25,27.63,20110712-20110719,M6,19.8,21.72,measured,0.0,observed,-1.0,25.0,21.72
TAP_A01,3122.0,,,727796.98,9684675.66,O,33.6,A,19.05,25.65,20090617-20090708,33.7,A,29.08,20100714-20100805,33.5,A,17.95,29.36,20110712-20110719,M6,23.61,25.65,measured,0.0,observed,-1.0,33.5,25.65
TAP_A01,3123.0,,,727796.47,9684676.66,L,9.5,A,0.0,0.0,20090617-20090708,9.8,A,,20100714-20100805,9.7,A,,,20110712-20110719,M6,10.39,11.32,local_fit,0.1,observed,-1.0,9.6,11.23
TAP_A01,3124.0,,,727795.47,9684676.68,O,17.8,A,8.37,17.59,20090617-20090708,18.1,A,16.24,20100714-20100805,18.5,A,13.22,22.1,20110712-20110719,M6,16.31,17.59,measured,0.35,observed,-1.0,18.15,17.36
TAP_A01,3125.0,,,727794.04,9684671.7,O,54.2,A,30.91,34.23,20090617-20090708,54.4,A,34.66,20100714-20100805,54.0,A,23.94,36.54,20110712-20110719,M6,30.4,34.23,measured,0.0,observed,-1.0,54.0,34.23
TAP_A01,3126.0,,,727780.98,9684675.89,O,40.0,A,20.37,23.2,20090617-20090708,40.2,A,27.9,20100714-20100805,40.2,D,,34.59,20110712-20110719,M6,26.14,23.2,measured,0.1,observed,-1.0,40.1,23.17
TAP_A01,3127.0,,,727780.03,9684672.91,O,47.8,A,32.1,35.58,20090617-20090708,49.0,A,33.15,20100714-20100805,52.0,A,23.11,32.31,20110712-20110719,M6,29.85,35.58,measured,2.1,observed,-1.0,49.9,34.86
TAP_A01,3128.0,,,727776.48,9684675.96,O,22.1,A,16.08,19.43,20090617-20090708,22.0,A,23.28,20100714-20100805,22.3,A,10.15,21.47,20110712-20110719,M6,18.42,19.43,measured,0.1,observed,-1.0,22.2,19.38
TAP_A01,3129.0,,,727772.46,9684678.02,O,13.5,A,8.5,9.88,20090617-20090708,13.5,A,10.48,20100714-20100805,13.6,A,7.77,11.04,20110712-20110719,M6,13.22,9.88,measured,0.05,observed,-1.0,13.55,9.86
TAP_A01,3130.0,,,727771.96,9684677.53,O,7.3,A,4.48,8.91,20090617-20090708,7.5,A,9.34,20100714-20100805,7.8,A,5.22,10.22,20110712-20110719,M6,8.85,8.91,measured,0.25,observed,-1.0,7.55,8.7
TAP_A01,3131.0,,,727769.46,9684678.07,O,5.1,A,4.51,6.98,20090617-20090708,5.2,A,11.45,20100714-20100805,5.0,A,3.74,8.26,20110712-20110719,M6,6.33,6.98,measured,0.0,observed,-1.0,5.0,6.98
TAP_A01,3132.0,,,727767.48,9684676.6,O,19.3,A,12.97,19.14,20090617-20090708,19.2,A,17.98,20100714-20100805,19.5,A,12.38,17.1,20110712-20110719,M6,16.88,19.14,measured,0.1,observed,-1.0,19.4,19.08
TAP_A01,3133.0,,,727765.96,9684678.12,O,5.8,A,3.23,6.48,20090617-20090708,6.0,A,8.15,20100714-20100805,5.8,A,2.14,8.49,20110712-20110719,M6,7.09,6.48,measured,0.0,observed,-1.0,5.8,6.48
TAP_A01,3134.0,,,727763.48,9684676.65,O,13.7,A,12.08,23.77,20090617-20090708,13.8,A,21.96,20100714-20100805,14.0,A,14.93,20.43,20110712-20110719,M6,13.49,23.77,measured,0.15,observed,-1.0,13.85,23.59
TAP_A01,3135.0,,,727756.46,9684678.26,O,6.1,A,5.42,7.55,20090617-20090708,6.1,A,8.68,20100714-20100805,6.2,A,4.53,4.98,20110712-20110719,M6,7.45,7.55,measured,0.05,observed,-1.0,6.15,7.51
TAP_A01,3136.0,,,727750.97,9684677.84,O,5.5,A,7.32,11.77,20090617-20090708,5.7,A,12.18,20100714-20100805,5.8,A,8.91,13.41,20110712-20110719,M6,7.09,11.77,measured,0.15,observed,-1.0,5.65,11.54
TAP_A01,3137.0,,,727750.98,9684676.84,O,16.4,A,15.31,20.48,20090617-20090708,18.8,A,22.91,20100714-20100805,21.2,A,15.29,24.22,20110712-20110719,M6,17.83,20.48,measured,2.4,observed,-1.0,18.8,18.93
TAP_A01,3138.0,,,727748.98,9684676.87,O,43.0,D,1.61,12.63,20090617-20090708,43.2,D,2.5,20100714-20100805,43.2,D,,3.39,20110712-20110719,M6,27.17,12.63,measured,0.1,observed,-1.0,43.1,12.62
TAP_A01,3139.0,,,727733.47,9684678.1,L,5.0,A,0.0,0.0,20090617-20090708,5.0,A,,20100714-20100805,5.0,A,,,20110712-20110719,M6,6.33,8.01,local_fit,0.0,observed,-1.0,5.0,8.01
TAP_A01,3140.0,,,727733.47,9684678.1,L,5.3,A,0.0,0.0,20090617-20090708,5.8,A,,20100714-20100805,6.2,A,,,20110712-20110719,M6,7.45,8.26,local_fit,0.45,observed,-1.0,5.75,7.81
TAP_A01,3141.0,,,727731.98,9684677.12,O,66.8,A,28.62,34.05,20090617-20090708,67.5,A,40.31,20100714-20100805,71.6,A,29.88,40.39,20110712-20110719,M6,34.47,34.05,measured,2.4,observed,-1.0,69.2,33.58
TAP_A01,3142.0,,,727730.96,9684678.64,O,9.6,A,4.62,8.9,20090617-20090708,9.8,A,10.98,20100714-20100805,9.8,A,4.81,9.38,20110712-20110719,M6,10.47,8.9,measured,0.1,observed,-1.0,9.7,8.83
TAP_A01,3143.0,,,727728.98,9684677.67,O,11.8,A,6.67,9.28,20090617-20090708,13.5,A,9.84,20100714-20100805,12.7,A,5.05,7.96,20110712-20110719,M6,12.6,9.28,measured,0.45,observed,-1.0,12.25,9.04
TAP_A01,3144.0,,,727722.97,9684678.26,O,77.6,A,23.36,29.55,20090617-20090708,75.8,A,30.77,20100714-20100805,77.5,A,24.92,32.81,20110712-20110719,M6,35.58,29.55,measured,0.0,observed,-1.0,77.5,29.55
TAP_A01,3145.0,,,727711.48,9684677.93,O,10.0,D,1.28,1.75,20090617-20090708,10.2,D,1.05,20100714-20100805,10.2,D,,1.05,20110712-20110719,M6,10.78,1.75,measured,0.1,observed,-1.0,10.1,1.74
TAP_A01,3146.0,,,727708.48,9684677.97,O,10.1,A,10.19,14.94,20090617-20090708,10.3,A,16.06,20100714-20100805,10.5,A,11.1,15.91,20110712-20110719,M6,11.0,14.94,measured,0.2,observed,-1.0,10.3,14.74
TAP_A01,3147.0,,,727704.98,9684678.02,O,12.0,A,12.15,14.27,20090617-20090708,12.0,A,16.18,20100714-20100805,12.0,A,1.3,14.81,20110712-20110719,M6,12.11,14.27,measured,0.0,observed,-1.0,12.0,14.27
TAP_A01,3148.0,,,727694.98,9684678.17,O,10.1,A,11.18,14.75,20090617-20090708,10.2,A,14.82,20100714-20100805,10.3,A,10.87,16.95,20110712-20110719,M6,10.85,14.75,measured,0.1,observed,-1.0,10.2,14.65
TAP_A01,3149.0,,,727687.99,9684677.78,O,20.2,A,17.98,20.62,20090617-20090708,20.4,A,19.76,20100714-20100805,20.9,A,11.63,19.46,20110712-20110719,M6,17.67,20.62,measured,0.35,observed,-1.0,20.55,20.39
TAP_A01,3150.0,,,727680.47,9684678.89,O,16.0,A,9.66,12.48,20090617-20090708,16.0,A,15.7,20100714-20100805,16.1,A,6.81,11.73,20110712-20110719,M6,14.85,12.48,measured,0.05,observed,-1.0,16.05,12.45
TAP_A01,3151.0,,,727677.98,9684678.42,O,16.2,A,17.57,20.62,20090617-20090708,16.5,A,20.21,20100714-20100805,16.8,A,12.03,16.86,20110712-20110719,M6,15.29,20.62,measured,0.3,observed,-1.0,16.5,20.36
TAP_A01,3152.0,,,727674.97,9684678.97,O,8.2,D,1.35,2.2,20090617-20090708,,D,,20100714-20100805,,D,,,20110712-20110719,M6,,2.2,measured,0.1,site_median,-1.0,,
TAP_A01,3153.0,,,727671.48,9684678.52,O,9.1,A,5.77,8.0,20090617-20090708,9.2,A,8.48,20100714-20100805,9.2,A,5.18,9.89,20110712-20110719,M6,10.0,8.0,measured,0.05,observed,-1.0,9.15,7.97
TAP_A01,3154.0,,,727668.48,9684678.57,O,11.3,A,10.08,14.64,20090617-20090708,12.9,A,14.58,20100714-20100805,13.2,A,4.83,12.17,20110712-20110719,M6,12.95,14.64,measured,0.95,observed,-1.0,12.25,13.88
TAP_A01,3155.0,,,727658.98,9684678.71,O,22.9,A,19.45,24.38,20090617-20090708,23.2,A,23.38,20100714-20100805,23.3,A,15.83,20.61,20110712-20110719,M6,18.94,24.38,measured,0.2,observed,-1.0,23.1,24.25
TAP_A01,3156.0,,,727655.98,9684679.25,O,7.3,A,6.16,10.48,20090617-20090708,7.3,A,10.34,20100714-20100805,7.2,A,7.27,10.48,20110712-20110719,M6,8.34,10.48,measured,0.0,observed,-1.0,7.2,10.48
TAP_A01,3158.0,,,727643.48,9684678.94,O,10.0,A,10.48,14.15,20090617-20090708,10.2,A,18.31,20100714-20100805,10.4,A,9.0,16.17,20110712-20110719,M6,10.93,14.15,measured,0.2,observed,-1.0,10.2,13.96
TAP_A01,3159.0,,,727640.49,9684678.48,O,14.0,A,14.42,23.76,20090617-20090708,15.0,A,21.63,20100714-20100805,16.6,A,12.49,21.74,20110712-20110719,M6,15.16,23.76,measured,1.3,observed,-1.0,15.3,22.47
TAP_A01,3160.0,,,727638.99,9684679.0,O,10.6,A,9.29,11.82,20090617-20090708,10.6,A,12.2,20100714-20100805,11.1,A,6.84,15.32,20110712-20110719,M6,11.45,11.82,measured,0.25,observed,-1.0,10.85,11.63
TAP_A01,3161.0,,,727630.53,9684676.13,O,61.1,A,18.12,21.35,20090617-20090708,60.7,A,22.48,20100714-20100805,61.7,A,13.88,21.47,20110712-20110719,M6,32.34,21.35,measured,0.3,observed,-1.0,61.4,21.3
TAP_A01,3162.0,,,727630.49,9684679.13,O,71.8,D,1.53,7.85,20090617-20090708,71.0,D,6.83,20100714-20100805,71.0,D,,5.35,20110712-20110719,M6,34.35,7.85,measured,0.0,observed,-1.0,71.0,7.85
TAP_A01,3163.0,,,727624.48,9684679.72,O,9.6,A,6.84,11.22,20090617-20090708,9.8,A,10.51,20100714-20100805,9.5,A,4.6,11.31,20110712-20110719,M6,10.23,11.22,measured,0.0,observed,-1.0,9.5,11.22
TAP_A01,3164.0,,,727624.48,9684679.72,O,9.7,A,8.65,14.44,20090617-20090708,10.0,A,13.52,20100714-20100805,10.1,A,10.13,14.32,20110712-20110719,M6,10.7,14.44,measured,0.2,observed,-1.0,9.9,14.24
TAP_A01,3165.0,,,727616.47,9684680.34,O,17.0,A,7.14,14.41,20090617-20090708,17.2,A,15.2,20100714-20100805,17.1,A,9.79,19.92,20110712-20110719,M6,15.47,14.41,measured,0.05,observed,-1.0,17.05,14.38
TAP_A01,3166.0,,,727612.97,9684680.39,O,16.7,A,6.78,10.79,20090617-20090708,16.8,A,13.75,20100714-20100805,16.3,A,5.07,14.18,20110712-20110719,M6,14.98,10.79,measured,0.0,observed,-1.0,16.3,10.79
TAP_A01,3167.0,,,727606.53,9684676.49,O,102.0,A,39.03,47.81,20090617-20090708,101.5,A,59.46,20100714-20100805,102.5,A,45.14,55.33,20110712-20110719,M6,39.27,47.81,measured,0.25,observed,-1.0,102.25,47.77
TAP_A01,3168.0,,,727603.98,9684680.02,O,7.5,A,11.28,12.37,20090617-20090708,8.3,A,16.58,20100714-20100805,9.3,A,14.16,17.19,20110712-20110719,M6,10.08,12.37,measured,0.9,observed,-1.0,8.4,11.47
