site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
SFX_A01,58,NI,NI,289562.7113,9292129.75,0.62,,11.5,,,20111025,A,O,P08,11.75,11.75,feldpausch_regional,0.18,default,1.0,11.68,11.88
SFX_A01,59,Tetragastris panamensis,Burseraceae,289564.7113,9292133.75,0.73,,14.3,,,20111025,A,O,P08,13.69,13.69,feldpausch_regional,0.18,default,1.0,14.48,13.81
SFX_A01,60,Poecilanthe effusa,Fabaceae,289571.7113,9292134.75,0.71,,10.6,,,20111025,A,O,P08,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21
SFX_A01,61,Attalea maripa,Arecaceae,289564.7113,9292136.95,0.33,0.180007543,30.2,,,20111025,A,P,P08,22.22,22.22,feldpausch_regional,0.18,default,1.0,30.38,22.3
SFX_A01,62,Pourouma minor,Urticaceae,289563.7113,9292137.75,0.44,,14.0,,,20111025,A,O,P08,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61
SFX_A01,63,Nectandra cuspidata,Lauraceae,289561.7113,9292138.65,0.56,,11.0,,,20111025,A,O,P08,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51
SFX_A01,64,Euterpe oleracea,Arecaceae,289560.7113,9292142.75,0.41,0.023116305,10.0,,,20111025,A,P,P08,10.62,10.62,feldpausch_regional,0.18,default,1.0,10.18,10.76
SFX_A01,65,Schefflera morototoni,Araliaceae,289558.9113,9292144.05,0.45,,25.5,,,20111025,A,O,P08,20.05,20.05,feldpausch_regional,0.18,default,1.0,25.68,20.13
SFX_A01,2,Dalbergia melanoxylon,Fabaceae,289577.8723,9292309.007,0.8,1.364982451,59.8,9.37,5.46,20111025,A,O,P09,31.89,31.89,feldpausch_regional,0.18,default,1.0,59.98,31.93
SFX_A01,3,Hymenolobium petraeum,Fabaceae,289572.8723,9292303.807,0.71,,19.2,,,20111025,A,O,P09,16.71,16.71,feldpausch_regional,0.18,default,1.0,19.38,16.82
SFX_A01,4,Dalbergia melanoxylon,Fabaceae,289580.7723,9292303.607,0.8,,18.2,,,20111025,A,O,P09,16.13,16.13,feldpausch_regional,0.18,default,1.0,18.38,16.24
SFX_A01,5,Poecilanthe effusa,Fabaceae,289567.8723,9292303.207,0.71,,12.6,,,20111025,A,O,P09,12.53,12.53,feldpausch_regional,0.18,default,1.0,12.78,12.66
SFX_A01,6,Dalbergia melanoxylon,Fabaceae,289567.8723,9292301.407,0.8,,31.1,,,20111025,A,O,P09,22.61,22.61,feldpausch_regional,0.18,default,1.0,31.28,22.68
SFX_A01,7,Galipea trifoliata,NI,289578.8723,9292299.407,0.62,,10.1,,,20111025,A,O,P09,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84
SFX_A01,8,Dalbergia melanoxylon,Fabaceae,289575.8723,9292297.207,0.8,,34.8,,,20111025,A,O,P09,24.13,24.13,feldpausch_regional,0.18,default,1.0,34.98,24.2
SFX_A01,9,Rinorea racemosa,Violaceae,289570.8723,9292285.807,0.68,,10.0,,,20111025,A,O,P09,10.62,10.62,feldpausch_regional,0.18,default,1.0,10.18,10.76
SFX_A01,10,Rinorea racemosa,Violaceae,289565.8723,9292285.807,0.68,,14.9,,,20111025,A,O,P09,14.08,14.08,feldpausch_regional,0.18,default,1.0,15.08,14.2
SFX_A01,11,,,289563.8723,9292287.007,0.58,,22.3,,,20111025,D,O,P09,18.42,18.42,feldpausch_regional,0.18,default,1.0,22.48,18.52
SFX_A01,12,Rinorea passoura,Violaceae,289560.8723,9292287.007,0.68,,10.6,,,20111025,A,O,P09,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21
SFX_A01,13,Poecilanthe effusa,Fabaceae,289560.8723,9292285.807,0.71,,13.3,,,20111025,A,O,P09,13.02,13.02,feldpausch_regional,0.18,default,1.0,13.48,13.14
SFX_A01,14,Theobroma glaucum,Malvaceae,289555.8723,9292290.007,0.53,,13.5,,,20111025,A,O,P09,13.15,13.15,feldpausch_regional,0.18,default,1.0,13.68,13.28
SFX_A01,15,Dalbergia melanoxylon,Fabaceae,289574.8723,9292294.007,0.8,2.997736284,66.2,16.79,10.78,20111025,A,O,P09,33.36,33.36,feldpausch_regional,0.18,default,1.0,66.38,33.39
SFX_A01,16,Dalbergia melanoxylon,Fabaceae,289578.8723,9292294.007,0.8,1.498833901,44.0,19.0,8.95,20111025,A,O,P09,27.43,27.43,feldpausch_regional,0.18,default,1.0,44.18,27.49
SFX_A01,17,Inga marginata,Fabaceae,289572.8723,9292293.507,0.57,,10.1,,,20111025,A,O,P09,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84
SFX_A01,18,Poecilanthe effusa,Fabaceae,289565.8723,9292288.707,0.71,,10.5,,,20111025,A,O,P09,11.0,11.0,feldpausch_regional,0.18,default,1.0,10.68,11.14
SFX_A01,19,Dalbergia melanoxylon,Fabaceae,289560.8723,9292285.207,0.8,,12.6,,,20111025,A,O,P09,12.53,12.53,feldpausch_regional,0.18,default,1.0,12.78,12.66
SFX_A01,20,Helicostylis sp.,Moraceae,289576.8723,9292287.607,0.65,4.186639431,52.7,45.39,27.2,20111025,A,O,P09,30.05,30.05,feldpausch_regional,0.18,default,1.0,52.88,30.1
SFX_A01,21,,,289576.8723,9292286.007,,0.01266829,10.1,,,20111025,A,L,P09,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84
SFX_A01,22,,,289575.8723,9292283.707,0.58,,14.1,,,20111025,D,O,P09,13.56,13.56,feldpausch_regional,0.18,default,1.0,14.28,13.68
SFX_A01,23,Poecilanthe effusa,Fabaceae,289580.3723,9292278.807,0.71,,10.7,,,20111025,A,O,P09,11.15,11.15,feldpausch_regional,0.18,default,1.0,10.88,11.29
SFX_A01,24,Rinorea racemosa,Violaceae,289578.8723,9292283.007,0.68,,11.7,,,20111025,A,O,P09,11.89,11.89,feldpausch_regional,0.18,default,1.0,11.88,12.02
SFX_A01,26,Dalbergia melanoxylon,Fabaceae,289564.8723,9292279.007,0.8,0.890006104,43.3,11.65,5.75,20111025,A,O,P09,27.2,27.2,feldpausch_regional,0.18,default,1.0,43.48,27.26
SFX_A01,27,,,289566.8723,9292277.707,0.58,,11.9,,,20111025,D,O,P09,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16
SFX_A01,28,Gustavia poeppigiana,Lecythidaceae,289570.8723,9292277.307,0.66,,10.4,,,20111025,A,O,P09,10.93,10.93,feldpausch_regional,0.18,default,1.0,10.58,11.06
SFX_A01,30,Inga sp.,Fabaceae,289577.8723,9292274.207,0.58,,10.6,,,20111025,A,O,P09,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21
SFX_A01,31,Inga sp.,Fabaceae,289577.8723,9292274.207,0.58,,11.1,,,20111025,A,O,P09,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58
SFX_A01,32,Inga sp.,Fabaceae,289579.8723,9292272.207,0.58,,16.0,,,20111025,A,O,P09,14.79,14.79,feldpausch_regional,0.18,default,1.0,16.18,14.9
SFX_A01,33,Inga sp.,Fabaceae,289579.8723,9292269.507,0.58,,14.2,,,20111025,A,O,P09,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74
SFX_A01,34,Zanthoxylum rhoifolium,Rutaceae,289582.8723,9292265.007,0.49,,25.8,,,20111025,A,O,P09,20.19,20.19,feldpausch_regional,0.18,default,1.0,25.98,20.28
SFX_A01,35,Inga marginata,Fabaceae,289584.8723,9292267.007,0.57,,10.3,,,20111025,A,O,P09,10.85,10.85,feldpausch_regional,0.18,default,1.0,10.48,10.99
SFX_A01,36,Dalbergia melanoxylon,Fabaceae,289581.8723,9292272.007,0.8,1.999997208,67.1,10.9,1.94,20111025,A,O,P09,33.55,33.55,feldpausch_regional,0.18,default,1.0,67.28,33.59
SFX_A01,37,Poecilanthe effusa,Fabaceae,289584.8723,9292274.507,0.71,,10.2,,,20111025,A,O,P09,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91
SFX_A01,38,Pouteria gongrijpii,Sapotaceae,289586.8723,9292276.207,0.8,,13.5,,,20111025,A,O,P09,13.15,13.15,feldpausch_regional,0.18,default,1.0,13.68,13.28
SFX_A01,39,NI,NI,289598.8723,9292280.007,0.62,,29.1,,,20111025,A,O,P09,21.73,21.73,feldpausch_regional,0.18,default,1.0,29.28,21.81
SFX_A01,42,Parkia sp.,Fabaceae,289582.8723,9292280.707,0.45,,30.6,,,20111025,A,O,P09,22.39,22.39,feldpausch_regional,0.18,default,1.0,30.78,22.47
SFX_A01,43,NI,NI,289582.8723,9292280.307,0.62,,10.6,,,20111025,A,O,P09,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21
SFX_A01,44,Poecilanthe effusa,Fabaceae,289585.8723,9292284.307,0.71,,11.6,,,20111025,A,O,P09,11.82,11.82,feldpausch_regional,0.18,default,1.0,11.78,11.95
SFX_A01,45,,,289583.8723,9292286.007,,0.012596424,10.0,,,20111025,A,L,P09,10.62,10.62,feldpausch_regional,0.18,default,1.0,10.18,10.76
SFX_A01,46,Parkia gigantocarpa,Fabaceae,289591.8723,9292287.007,0.26,8.681787316,130.0,38.82,21.13,20111025,A,O,P09,41.98,41.98,feldpausch_regional,0.18,default,1.0,130.18,42.0
SFX_A01,47,Neea oppositifolia,Nyctaginaceae,289593.8723,9292287.007,0.89,,21.0,,,20111025,A,O,P09,17.72,17.72,feldpausch_regional,0.18,default,1.0,21.18,17.82
SFX_A01,48,Vataireopsis speciosa,Fabaceae,289594.8723,9292287.007,0.65,,10.5,,,20111025,A,O,P09,11.0,11.0,feldpausch_regional,0.18,default,1.0,10.68,11.14
SFX_A01,49,Tabebuia serratifolia,Bignoniaceae,289600.8723,9292287.407,0.92,8.459324903,61.2,48.23,31.84,20111025,A,O,P09,32.22,32.22,feldpausch_regional,0.18,default,1.0,61.38,32.26
SFX_A01,50,Cordia scabrifolia,Boraginaceae,289598.8723,9292288.207,0.47,,28.9,,,20111025,A,O,P09,21.64,21.64,feldpausch_regional,0.18,default,1.0,29.08,21.72
SFX_A01,51,Poecilanthe effusa,Fabaceae,289590.8723,9292288.307,0.71,,11.0,,,20111025,A,O,P09,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51
SFX_A01,52,Zollernia paraensis,Fabaceae,289596.8723,9292289.507,0.99,,26.1,,,20111025,A,O,P09,20.34,20.34,feldpausch_regional,0.18,default,1.0,26.28,20.42
SFX_A01,53,Brosimum obovata,Moraceae,289605.8723,9292290.807,0.68,,12.4,,,20111025,A,O,P09,12.39,12.39,feldpausch_regional,0.18,default,1.0,12.58,12.52
SFX_A01,54,Bertholletia excelsa,Lecythidaceae,289605.8723,9292291.007,0.64,12.99401533,90.0,49.24,27.67,20111025,A,O,P09,37.61,37.61,feldpausch_regional,0.18,default,1.0,90.18,37.64
SFX_A01,55,Cordia scabrifolia,Boraginaceae,289605.1723,9292291.307,0.47,,14.2,,,20111025,A,O,P09,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74
SFX_A01,56,Pouteria gongrijpii,Sapotaceae,289595.8723,9292291.807,0.8,3.450277924,51.0,32.6,20.84,20111025,A,O,P09,29.57,29.57,feldpausch_regional,0.18,default,1.0,51.18,29.62
SFX_A01,57,,,289586.8723,9292290.607,0.58,,12.9,,,20111025,D,O,P09,12.74,12.74,feldpausch_regional,0.18,default,1.0,13.08,12.87
SFX_A01,58,Theobroma glaucum,Malvaceae,289588.8723,9292292.707,0.53,,11.4,,,20111025,A,O,P09,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8
SFX_A01,59,Neea oppositifolia,Nyctaginaceae,289590.8723,9292292.807,0.89,,21.1,,,20111025,A,O,P09,17.78,17.78,feldpausch_regional,0.18,default,1.0,21.28,17.87
SFX_A01,60,Stryphnodendron pulcherrimum,Fabaceae,289595.8723,9292293.907,0.47,,14.5,,,20111025,A,O,P09,13.82,13.82,feldpausch_regional,0.18,default,1.0,14.68,13.94
SFX_A01,61,Poecilanthe effusa,Fabaceae,289594.8723,9292294.707,0.71,,15.9,,,20111025,A,O,P09,14.73,14.73,feldpausch_regional,0.18,default,1.0,16.08,14.84
SFX_A01,62,Dipteryx odorata,Fabaceae,289602.8723,9292295.007,0.92,4.240152496,49.6,36.81,24.75,20111025,A,O,P09,29.16,29.16,feldpausch_regional,0.18,default,1.0,49.78,29.22
SFX_A01,63,NI,NI,289588.8723,9292295.807,0.62,,10.3,,,20111025,A,O,P09,10.85,10.85,feldpausch_regional,0.18,default,1.0,10.48,10.99
SFX_A01,64,Dalbergia melanoxylon,Fabaceae,289588.8723,9292297.007,0.8,,18.9,,,20111025,A,O,P09,16.54,16.54,feldpausch_regional,0.18,default,1.0,19.08,16.64
SFX_A01,65,Aspidosperma parvifolium,Apocynaceae,289582.8723,9292297.007,0.74,24.17442927,125.2,41.13,36.04,20111025,A,O,P09,41.58,41.58,feldpausch_regional,0.18,default,1.0,125.38,41.6
SFX_A01,66,Dalbergia melanoxylon,Fabaceae,289588.8723,9292304.207,0.8,1.355172527,46.0,15.72,3.94,20111025,A,O,P09,28.07,28.07,feldpausch_regional,0.18,default,1.0,46.18,28.13
SFX_A01,67,Galipea trifoliata,NI,289583.8723,9292306.507,0.62,,12.9,,,20111025,A,O,P09,12.74,12.74,feldpausch_regional,0.18,default,1.0,13.08,12.87
SFX_A01,68,,,289581.3723,9292309.707,0.45,,19.2,,,20111025,D,O,P09,16.71,16.71,feldpausch_regional,0.18,default,1.0,19.38,16.82
SFX_A01,69,Tetragastris panamensis,Burseraceae,289580.8723,9292311.607,0.73,,10.6,,,20111025,A,O,P09,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21
SFX_A01,70,,,289581.8723,9292312.707,0.6,,14.2,,,20111025,D,O,P09,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74
SFX_A01,71,Eschweilera parviflora,Lecythidaceae,289581.8723,9292314.707,0.89,,11.8,,,20111025,A,O,P09,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09
