site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2014,dead_2014,dbh_2018,dead_2018,plot_id
CAU_A01,007b,Pouteria gongrijpii,Sapotaceae,780153.7445,9586542.557,O,12.0,False,13.5,False,T03
CAU_A01,008a,,,780152.5949,9586534.187,L,20.8,False,21.2,False,T03
CAU_A01,008b,Helicostylis sp.,Moraceae,780150.8783,9586542.492,O,18.0,False,18.2,False,T03
CAU_A01,009a,Lecythis lurida,Lecythidaceae,780144.7967,9586569.419,O,42.0,False,43.5,False,T03
CAU_A01,010a,Lecythis idatimon,Lecythidaceae,780143.7517,9586571.396,O,41.2,False,41.5,False,T03
CAU_A01,010b,Sagotia racemosa,Euphorbiaceae,780149.925,9586542.379,O,14.0,False,14.2,False,T03
CAU_A01,011a,Pouteria gongrijpii,Sapotaceae,780151.6367,9586576.576,O,40.4,False,41.5,False,T03
CAU_A01,011b,,,780148.501,9586541.946,O,33.1,False,32.9,False,T03
CAU_A01,012a,Lecythis idatimon,Lecythidaceae,780157.5673,9586579.711,O,38.4,False,38.9,False,T03
CAU_A01,013a,Lecythis idatimon,Lecythidaceae,780162.7469,9586571.826,O,42.6,False,,True,T03
CAU_A01,014a,Manilkara huberi,Sapotaceae,780149.112,9586555.513,O,102.5,False,103.2,False,T03
CAU_A01,015a,Pouteria sp.,Sapotaceae,780157.9515,9586562.715,O,43.0,False,45.5,False,T03
CAU_A01,016a,Sterculia pruriens,Malvaceae,780169.9033,9586564.986,O,35.8,False,47.8,False,T03
CAU_A01,017a,Eschweilera coriacea,Lecythidaceae,780157.9741,9586561.715,O,52.2,False,56.5,False,T03
CAU_A01,018a,Eschweilera coriacea,Lecythidaceae,780160.8604,9586566.782,O,39.5,False,40.3,False,T03
CAU_A01,135a,Parkia paraensis,Fabaceae,780187.5145,9586582.388,O,,,17.7,False,T03
CAU_A01,136a,Rinorea guianensis,Violaceae,780186.5825,9586579.366,O,,,15.0,False,T03
CAU_A01,137a,Parkia paraensis,Fabaceae,780177.5396,9586581.162,O,,,19.2,False,T03
CAU_A01,138a,Rinorea guianensis,Violaceae,780177.63,9586577.163,O,,,10.5,False,T03
CAU_A01,139a,Tetragastris panamensis,Burseraceae,780177.6617,9586575.764,O,,,24.2,False,T03
CAU_A01,140a,Helicostylis tomentosa,Moraceae,780178.6976,9586574.187,O,,,16.5,False,T03
CAU_A01,141a,Minquartia guianensis,Olacaceae,780177.9238,9586564.167,O,,,17.1,False,T03
CAU_A01,142a,Pouteria gongrijpii,Sapotaceae,780176.0374,9586559.123,O,,,17.2,False,T03
CAU_A01,143a,Lecythis idatimon,Lecythidaceae,780175.0376,9586559.1,O,,,14.4,False,T03
CAU_A01,144a,Lecythis idatimon,Lecythidaceae,780186.2608,9586549.351,O,,,13.5,False,T03
CAU_A01,145a,Lecythis idatimon,Lecythidaceae,780180.7848,9586548.227,O,,,16.5,False,T03
CAU_A01,146a,Parkia paraensis,Fabaceae,780180.2623,9586549.216,O,,,11.3,False,T03
CAU_A01,147a,Rinorea guianensis,Violaceae,780188.3281,9586546.397,O,,,11.8,False,T03
CAU_A01,148a,Lecythis idatimon,Lecythidaceae,780187.4865,9586539.377,O,,,25.5,False,T03
CAU_A01,159a,Rinorea guianensis,Violaceae,780145.1908,9586540.379,O,20.1,False,20.2,False,T03
CAU_A01,160a,Rinorea guianensis,Violaceae,780149.9678,9586540.487,O,20.9,False,21.1,False,T03
CAU_A01,161a,Parkia gigantocarpa,Fabaceae,780159.1346,9586536.685,O,97.0,False,98.1,False,T03
CAU_A01,167a,Sagotia racemosa,Euphorbiaceae,780188.6503,9586541.854,O,11.5,False,11.5,False,T03
CAU_A01,187a,Eschweilera coriacea,Lecythidaceae,780173.9433,9586537.02,O,46.7,False,48.3,False,T03
CAU_A01,019a,Dialium guianense,Fabaceae,780038.8272,9586530.014,O,12.8,False,12.7,False,T03
CAU_A01,020a,Pouteria gongrijpii,Sapotaceae,780029.2889,9586531.599,O,20.3,False,21.2,False,T03
CAU_A01,021a,,,780021.8315,9586529.63,O,29.8,True,,True,T03
CAU_A01,022a,Strychnos subcordata,Loganiaceae,780021.8293,9586529.73,O,10.4,False,10.9,False,T03
CAU_A01,023a,Ambelania acida,Apocynaceae,780015.8444,9586528.995,O,10.3,False,10.7,False,T03
CAU_A01,024a,Lecythis idatimon,Lecythidaceae,780015.7427,9586533.494,O,10.7,False,11.2,False,T03
CAU_A01,025a,Eperua bijuga,Fabaceae,780014.8429,9586533.473,O,16.0,False,16.5,False,T03
CAU_A01,026a,Lecythis idatimon,Lecythidaceae,780007.8351,9586529.314,O,29.4,False,,True,T03
CAU_A01,026b,Eschweilera parviflora,Lecythidaceae,780034.752,9586541.876,O,60.8,False,70.2,False,T03
CAU_A01,027a,Pouteria sp.,Sapotaceae,780005.7678,9586532.268,O,10.2,False,10.3,False,T03
CAU_A01,028a,Eschweilera ovata,Lecythidaceae,780003.8361,9586529.223,O,11.5,False,11.5,False,T03
CAU_A01,029a,Eschweilera coriacea,Lecythidaceae,780001.8434,9586528.878,O,30.8,False,31.1,False,T03
CAU_A01,029b,Nectandra cuspidata,Lauraceae,780018.089,9586538.998,O,14.5,False,14.5,False,T03
CAU_A01,030a,Pouteria retinervis,Sapotaceae,779998.7877,9586531.31,O,12.5,False,12.7,False,T03
CAU_A01,031a,Byrsonima chrysophylla,Malpighiaceae,779996.7701,9586532.064,O,13.2,False,,True,T03
CAU_A01,031b,Tachigali myrmecophila,Fabaceae,780013.6428,9586545.399,O,63.0,False,73.0,False,T03
CAU_A01,032a,Eschweilera parviflora,Lecythidaceae,780000.8648,9586572.167,O,55.6,False,57.0,False,T03
CAU_A01,033a,Eschweilera coriacea,Lecythidaceae,780026.7421,9586533.642,O,25.5,False,,True,T03
CAU_A01,034a,,,780027.7449,9586577.776,O,75.0,True,,True,T03
CAU_A01,035a,Pouteria retinervis,Sapotaceae,780027.1972,9586557.759,O,43.6,False,45.0,False,T03
CAU_A01,036a,Pouteria guianensis,Sapotaceae,779998.3628,9586550.105,O,38.0,False,38.7,False,T03
CAU_A01,112a,Pouteria gongrijpii,Sapotaceae,780037.8327,9586574.003,O,,,16.2,False,T03
CAU_A01,113a,Strychnos subcordata,Loganiaceae,780035.8107,9586574.957,O,,,15.2,False,T03
CAU_A01,114a,Sterculia pruriens,Malvaceae,780026.813,9586574.754,O,,,23.4,False,T03
CAU_A01,115a,Rinorea guianensis,Violaceae,780028.8576,9586572.8,O,,,18.5,False,T03
CAU_A01,116a,Cordia scabrifolia,Boraginaceae,780025.8584,9586572.732,O,,,17.5,False,T03
CAU_A01,117a,Apeiba petoumo,Malvaceae,780026.926,9586569.755,O,,,25.1,False,T03
CAU_A01,118a,Inga sp.,Fabaceae,780028.9255,9586569.8,O,,,10.8,False,T03
CAU_A01,119a,Lecythis idatimon,Lecythidaceae,780031.9473,9586568.868,O,,,12.1,False,T03
CAU_A01,120a,Eperua bijuga,Fabaceae,780032.947,9586568.891,O,,,10.0,False,T03
CAU_A01,121a,Pouteria hispida,Sapotaceae,780037.0816,9586562.983,O,,,21.1,False,T03
CAU_A01,122a,Pouteria guianensis,Sapotaceae,780032.8088,9586552.884,O,,,11.5,False,T03
CAU_A01,123a,Diospyros artanthifolia,Ebenaceae,780027.3328,9586551.76,O,,,34.2,False,T03
CAU_A01,124a,Lacunaria jenmanii,Ochnaceae,780025.3785,9586549.715,O,,,18.5,False,T03
CAU_A01,125a,Sagotia racemosa,Euphorbiaceae,780031.8447,9586546.861,O,,,11.7,False,T03
CAU_A01,126a,Rinorea guianensis,Violaceae,780031.5126,9586543.852,O,,,13.5,False,T03
CAU_A01,127a,Eperua bijuga,Fabaceae,780028.4681,9586545.784,O,,,14.5,False,T03
CAU_A01,128a,Helicostylis tomentosa,Moraceae,780025.5141,9586543.717,O,,,19.3,False,T03
CAU_A01,129a,Lecythis idatimon,Lecythidaceae,780036.4887,9586544.965,O,,,10.5,False,T03
CAU_A01,130a,Pouteria gongrijpii,Sapotaceae,780008.5508,9586538.083,O,21.8,False,22.0,False,T03
CAU_A01,130b,Manilkara bidentata,Sapotaceae,780039.5557,9586542.034,O,,,25.7,False,T03
CAU_A01,131a,Lecythis idatimon,Lecythidaceae,780037.6241,9586538.989,O,,,21.8,False,T03
CAU_A01,132a,Sagotia racemosa,Euphorbiaceae,780030.6258,9586538.831,O,,,17.8,False,T03
CAU_A01,133a,Lacmellea aculeata,Apocynaceae,780033.6929,9586535.9,O,,,10.7,False,T03
CAU_A01,134a,Pseudopiptadenia suaveolens,Fabaceae,780040.6911,9586536.058,O,,,11.0,False,T03
CAU_A01,037a,Lecythis idatimon,Lecythidaceae,779879.9549,9586525.136,O,31.0,False,31.2,False,T03
CAU_A01,038a,Eperua bijuga,Fabaceae,779877.208,9586523.819,O,17.6,False,18.5,False,T03
CAU_A01,039a,Lecythis idatimon,Lecythidaceae,779874.9214,9586525.824,O,26.7,False,27.0,False,T03
CAU_A01,040a,Lecythis idatimon,Lecythidaceae,779868.8383,9586527.67,O,12.0,False,13.0,False,T03
CAU_A01,041a,Pouteria retinervis,Sapotaceae,779861.8824,9586526.475,O,10.2,False,10.4,False,T03
CAU_A01,042a,Strychnos subcordata,Loganiaceae,779860.8917,9586526.233,O,14.5,False,14.5,False,T03
CAU_A01,043a,Guarea guidonia,Meliaceae,779859.5225,9586525.475,O,11.1,False,11.3,False,T03
CAU_A01,044a,Pouteria oppositifolia,Sapotaceae,779858.332,9586525.225,O,17.9,False,18.1,False,T03
CAU_A01,045a,Eschweilera coriacea,Lecythidaceae,779857.9829,9586524.009,O,29.0,False,29.5,False,T03
CAU_A01,046a,Pouteria sp.,Sapotaceae,779856.0058,9586523.425,O,13.1,False,13.2,False,T03
CAU_A01,047a,,,779855.0193,9586523.083,L,23.9,False,23.0,False,T03
CAU_A01,048a,Eschweilera ovata,Lecythidaceae,779860.0233,9586523.094,O,12.4,False,13.2,False,T03
CAU_A01,049a,Tetragastris panamensis,Burseraceae,779848.2549,9586522.097,O,19.5,False,20.7,False,T03
CAU_A01,050a,Eschweilera coriacea,Lecythidaceae,779850.1798,9586542.897,O,40.9,False,43.0,False,T03
CAU_A01,051a,Pouteria gongrijpii,Sapotaceae,779846.9717,9586547.766,O,48.5,False,48.5,False,T03
CAU_A01,052a,Eschweilera coriacea,Lecythidaceae,779844.9313,9586548.68,O,44.0,False,44.0,False,T03
CAU_A01,053a,Licania canescens,Chrysobalanaceae,779844.4254,9586560.67,O,57.9,False,58.1,False,T03
CAU_A01,054a,Sacoglottis guianensis,Humiriaceae,779862.7467,9586553.436,O,38.0,False,38.8,False,T03
CAU_A01,055a,Eschweilera ovata,Lecythidaceae,779886.7675,9586553.448,O,85.1,False,84.4,False,T03
CAU_A01,056a,Eschweilera ovata,Lecythidaceae,779881.7298,9586554.237,O,38.4,False,39.4,False,T03
CAU_A01,056b,Pouteria sp.,Sapotaceae,779848.9922,9586532.287,O,49.1,False,49.0,False,T03
CAU_A01,057a,Pseudopiptadenia suaveolens,Fabaceae,779880.6885,9586555.194,O,41.2,False,44.0,False,T03
CAU_A01,058a,Protium paniculatum,Burseraceae,779892.0565,9586565.682,O,48.0,False,48.9,False,T03
CAU_A01,091a,Protium paniculatum,Burseraceae,779888.0069,9586571.516,O,,,16.5,False,T03
CAU_A01,092a,Tetragastris panamensis,Burseraceae,779888.0912,9586569.518,O,,,31.8,False,T03
CAU_A01,093a,Eperua bijuga,Fabaceae,779878.2687,9586565.1,O,,,26.0,False,T03
CAU_A01,094a,Lecythis idatimon,Lecythidaceae,779875.44,9586560.977,O,,,18.0,False,T03
CAU_A01,095a,Tetragastris panamensis,Burseraceae,779887.3872,9586562.482,O,,,28.0,False,T03
CAU_A01,096a,,,779881.5611,9586558.233,O,,,11.1,False,T03
CAU_A01,097a,Pouteria gongrijpii,Sapotaceae,779875.6929,9586554.983,O,,,24.8,False,T03
CAU_A01,098a,Tetragastris panamensis,Burseraceae,779873.3638,9586550.881,O,,,20.9,False,T03
CAU_A01,099a,Oenocarpus bacaba,Arecaceae,779879.0697,9586546.117,P,,,20.9,False,T03
CAU_A01,100a,Pouteria retinervis,Sapotaceae,779887.8087,9586552.491,O,,,16.5,False,T03
CAU_A01,101a,Myrcia velutina,Myrtaceae,779887.7961,9586552.791,O,,,12.0,False,T03
CAU_A01,102a,Protium paniculatum,Burseraceae,779887.9773,9586548.495,O,,,11.0,False,T03
CAU_A01,103a,Rinorea pubiflora,Violaceae,779888.146,9586544.498,O,,,10.2,False,T03
CAU_A01,104a,Parkia paraensis,Fabaceae,779877.1979,9586543.036,O,,,18.2,False,T03
CAU_A01,105a,Inga sp.,Fabaceae,779873.2015,9586542.867,O,,,14.0,False,T03
CAU_A01,106a,Sagotia racemosa,Euphorbiaceae,779881.2787,9586541.206,O,,,15.5,False,T03
CAU_A01,107a,Eperua bijuga,Fabaceae,779884.4446,9586537.336,O,,,11.9,False,T03
CAU_A01,108a,,,779886.5904,9586533.923,O,,,10.8,False,T03
CAU_A01,109a,Lecythis idatimon,Lecythidaceae,779887.6106,9586533.466,O,,,11.5,False,T03
CAU_A01,110a,Eschweilera parviflora,Lecythidaceae,779885.7351,9586532.837,O,29.3,False,30.0,False,T03
CAU_A01,110b,Manilkara bidentata,Sapotaceae,779887.5895,9586533.966,O,,,10.8,False,T03
CAU_A01,111a,Manilkara bidentata,Sapotaceae,779880.1299,9586528.096,O,72.1,False,72.5,False,T03
CAU_A01,111b,Caryocar glabrum,Caryocaraceae,779845.6353,9586555.717,O,,,38.9,False,T03
CAU_A01,181a,Tetragastris altissima,Burseraceae,779846.936,9586523.693,O,54.0,False,55.0,False,T03
CAU_A01,061a,Protium paniculatum,Burseraceae,779722.8651,9586518.508,O,10.9,False,11.1,False,T03
CAU_A01,062a,Pouteria retinervis,Sapotaceae,779721.8534,9586518.766,O,20.0,False,20.1,False,T03
CAU_A01,063a,Eschweilera coriacea,Lecythidaceae,779696.7432,9586516.105,O,24.7,False,27.0,False,T03
CAU_A01,064a,,,779701.1671,9586534.608,O,45.3,True,,True,T03
CAU_A01,065a,Pseudopiptadenia suaveolens,Fabaceae,779700.9859,9586562.625,O,64.4,False,65.6,False,T03
CAU_A01,066a,Eschweilera coriacea,Lecythidaceae,779716.3098,9586555.264,O,78.4,False,78.4,True,T03
CAU_A01,067a,Stryphnodendron paniculatum,Fabaceae,779715.9009,9586541.235,O,92.4,False,93.5,False,T03
CAU_A01,068a,Eschweilera coriacea,Lecythidaceae,779734.2938,9586556.023,O,42.5,False,42.5,True,T03
CAU_A01,069a,Tetragastris panamensis,Burseraceae,779740.0777,9586561.272,O,50.6,False,50.6,False,T03
CAU_A01,070a,Eperua bijuga,Fabaceae,779727.8776,9586565.761,O,,,18.3,False,T03
CAU_A01,071a,Pseudopiptadenia suaveolens,Fabaceae,779736.2921,9586556.107,O,,,11.0,False,T03
CAU_A01,072a,Xylopia sp.,Annonaceae,779720.2658,9586533.362,O,62.1,False,62.2,False,T03
CAU_A01,072b,,,779735.2929,9586556.065,L,,,13.5,False,T03
CAU_A01,073a,Lecythis idatimon,Lecythidaceae,779724.3027,9586555.601,O,,,13.0,False,T03
CAU_A01,074a,Rinorea guianensis,Violaceae,779724.387,9586553.603,O,,,26.1,False,T03
CAU_A01,075a,Rinorea guianensis,Violaceae,779737.4471,9586552.453,O,,,28.4,False,T03
CAU_A01,076a,Sextonia rubra,Lauraceae,779704.9394,9586529.713,O,61.6,False,61.4,False,T03
CAU_A01,076b,Lecythis idatimon,Lecythidaceae,779737.4598,9586552.153,O,,,13.9,False,T03
CAU_A01,077a,,,779736.5871,9586549.113,O,,,21.8,False,T03
CAU_A01,078a,Rinorea guianensis,Violaceae,779720.4766,9586528.366,O,22.2,False,22.2,False,T03
CAU_A01,078b,Anacardium spruceanum,Anacardiaceae,779722.3108,9586543.507,O,,,16.7,False,T03
CAU_A01,079a,Inga marginata,Fabaceae,779712.3558,9586525.922,O,28.2,False,29.7,False,T03
CAU_A01,079b,Lecythis idatimon,Lecythidaceae,779727.9324,9586540.741,O,,,11.5,False,T03
CAU_A01,080a,Pouteria guianensis,Sapotaceae,779735.5522,9586538.06,O,,,12.5,False,T03
CAU_A01,081a,Tapirira guianensis,Anacardiaceae,779727.8463,9586525.683,O,14.0,False,16.3,False,T03
CAU_A01,081b,Eschweilera coriacea,Lecythidaceae,779736.3679,9586530.588,O,,,13.9,False,T03
CAU_A01,082a,Rinorea guianensis,Violaceae,779735.3477,9586531.045,O,,,26.2,False,T03
CAU_A01,083a,Rinorea guianensis,Violaceae,779738.441,9586526.822,O,21.4,False,21.4,False,T03
CAU_A01,083b,Protium paniculatum,Burseraceae,779728.2696,9586532.748,O,,,16.0,False,T03
CAU_A01,084a,,,779735.4742,9586528.048,O,,,13.7,True,T03
CAU_A01,085a,Helicostylis sp.,Moraceae,779740.9693,9586524.227,O,63.8,False,68.3,False,T03
CAU_A01,085b,,,779737.5146,9586527.133,O,,,35.3,False,T03
CAU_A01,086a,Lecythis idatimon,Lecythidaceae,779725.5252,9586526.627,O,,,11.0,False,T03
CAU_A01,087a,Cordia scabrifolia,Boraginaceae,779727.6921,9586522.715,O,,,32.9,False,T03
CAU_A01,088a,Xylopia sp.,Annonaceae,779733.8132,9586519.971,O,,,12.7,False,T03
CAU_A01,089a,Eperua bijuga,Fabaceae,779737.3734,9586518.62,O,,,10.5,False,T03
CAU_A01,090a,Eschweilera coriacea,Lecythidaceae,779736.8949,9586518.099,O,,,16.4,False,T03
CAU_A01,169a,Helicostylis sp.,Moraceae,779707.2696,9586531.813,O,52.0,False,53.1,False,T03
CAU_A01,001a,Lecythis idatimon,Lecythidaceae,780156.5158,9586144.197,O,13.2,False,13.3,False,T04
CAU_A01,002a,Neea oppositifolia,Nyctaginaceae,780156.5674,9586144.794,O,14.3,False,16.3,False,T04
CAU_A01,002b,Protium paniculatum,Burseraceae,780149.6582,9586151.765,O,18.5,False,19.1,False,T04
CAU_A01,004a,Rinorea guianensis,Violaceae,780150.624,9586145.709,O,27.3,False,27.0,False,T04
CAU_A01,004b,Guarea guidonia,Meliaceae,780133.1162,9586154.197,O,35.5,False,35.5,False,T04
CAU_A01,005a,Rinorea guianensis,Violaceae,780148.1333,9586145.924,O,15.2,False,15.5,False,T04
CAU_A01,005b,Eschweilera ovata,Lecythidaceae,780131.2151,9586154.353,O,17.2,False,17.3,False,T04
CAU_A01,006a,Tachigali myrmecophila,Fabaceae,780143.8456,9586145.09,O,14.6,False,14.5,False,T04
CAU_A01,007a,Inga thibaudiana,Fabaceae,780142.5591,9586145.301,O,13.7,False,14.4,False,T04
CAU_A01,008a,Inga sp.,Fabaceae,780140.7843,9586143.347,O,13.5,False,17.7,False,T04
CAU_A01,009a,Eschweilera coriacea,Lecythidaceae,780135.5162,9586145.106,O,29.5,False,29.5,False,T04
CAU_A01,010a,Rinorea guianensis,Violaceae,780134.6145,9586146.288,O,14.3,False,14.5,False,T04
CAU_A01,011a,Rinorea guianensis,Violaceae,780129.0281,9586144.362,O,18.2,False,18.1,False,T04
CAU_A01,012a,Rinorea guianensis,Violaceae,780128.1608,9586145.942,O,15.4,False,15.5,False,T04
CAU_A01,013a,Inga sp.,Fabaceae,780124.4365,9586144.658,O,14.7,False,,True,T04
CAU_A01,014a,Rinorea guianensis,Violaceae,780118.5964,9586146.768,O,16.1,False,16.2,False,T04
CAU_A01,015a,Lecythis idatimon,Lecythidaceae,780114.359,9586148.84,O,15.0,False,15.1,False,T04
CAU_A01,016a,Rinorea guianensis,Violaceae,780112.0761,9586149.138,O,11.8,False,12.0,False,T04
CAU_A01,017a,Couratari stellata,Lecythidaceae,780116.8581,9586184.758,O,54.8,False,64.8,False,T04
CAU_A01,018a,Eschweilera coriacea,Lecythidaceae,780122.7498,9586183.246,O,49.0,False,50.0,False,T04
CAU_A01,019a,Lecythis lurida,Lecythidaceae,780118.9367,9586185.583,O,74.9,False,76.1,False,T04
CAU_A01,020a,Hevea brasiliensis,Euphorbiaceae,780122.6138,9586193.295,O,36.8,False,40.5,False,T04
CAU_A01,021a,Tetragastris panamensis,Burseraceae,780150.7321,9586181.834,O,39.5,False,39.6,False,T04
CAU_A01,022a,Licania guianensis,Chrysobalanaceae,780142.5897,9586180.529,O,35.5,False,37.8,False,T04
CAU_A01,023a,Pradosia cochlearia,Sapotaceae,780145.6646,9586181.267,O,44.5,False,44.5,False,T04
CAU_A01,024a,Tetragastris panamensis,Burseraceae,780136.92,9586172.989,O,40.0,False,39.9,False,T04
CAU_A01,025a,Tetragastris panamensis,Burseraceae,780155.1614,9586163.384,O,49.9,False,49.9,False,T04
CAU_A01,026a,Astronium graveolens,Anacardiaceae,780134.2392,9586165.191,O,87.5,False,96.1,False,T04
CAU_A01,082a,Rinorea guianensis,Violaceae,780150.7273,9586146.905,O,,,17.5,False,T04
CAU_A01,083a,Eschweilera coriacea,Lecythidaceae,780149.784,9586145.28,O,,,10.2,False,T04
CAU_A01,084a,Inga thibaudiana,Fabaceae,780152.8153,9586153.65,O,,,12.7,False,T04
CAU_A01,085a,Duguetia surinamensis,Annonaceae,780151.4499,9586155.274,O,,,26.4,False,T04
CAU_A01,086a,Lecythis idatimon,Lecythidaceae,780147.1636,9586152.131,O,,,25.9,False,T04
CAU_A01,087a,Lecythis idatimon,Lecythidaceae,780145.3087,9586153.897,O,,,19.9,False,T04
CAU_A01,088a,Licania sp.,Chrysobalanaceae,780145.3037,9586155.001,O,,,12.2,False,T04
CAU_A01,089a,Lecythis idatimon,Lecythidaceae,780146.6161,9586155.089,O,,,10.4,False,T04
CAU_A01,090a,Lecythis idatimon,Lecythidaceae,780147.5693,9586154.505,O,,,18.7,False,T04
CAU_A01,091a,Pouteria guianensis,Sapotaceae,780148.5685,9586156.777,O,,,10.0,False,T04
CAU_A01,092a,Himatanthus attenuatus,Apocynaceae,780147.9737,9586159.187,O,,,21.5,False,T04
CAU_A01,093a,Inga thibaudiana,Fabaceae,780149.5355,9586162.164,O,,,17.2,False,T04
CAU_A01,094a,Inga thibaudiana,Fabaceae,780146.1775,9586163.959,O,,,14.3,False,T04
CAU_A01,095a,Inga sp.,Fabaceae,780155.9897,9586163.212,O,,,12.8,False,T04
CAU_A01,096a,Inga sp.,Fabaceae,780148.9865,9586167.43,O,,,14.5,False,T04
CAU_A01,097a,,,780147.5609,9586168.356,O,,,11.5,False,T04
CAU_A01,098a,Pouteria gongrijpii,Sapotaceae,780145.4264,9586166.885,O,,,13.9,False,T04
CAU_A01,099a,Lecythis idatimon,Lecythidaceae,780144.2998,9586174.761,O,,,13.1,False,T04
CAU_A01,100a,Inga sp.,Fabaceae,780151.3964,9586172.09,O,,,10.7,False,T04
CAU_A01,101a,Rinorea guianensis,Violaceae,780153.2492,9586173.787,O,,,13.2,False,T04
CAU_A01,102a,Inga thibaudiana,Fabaceae,780158.2927,9586174.657,O,,,10.3,False,T04
CAU_A01,103a,Inga sp.,Fabaceae,780158.6264,9586177.94,O,,,11.5,False,T04
CAU_A01,104a,Cecropia ficifolia,Urticaceae,780154.4548,9586178.451,O,,,29.1,False,T04
CAU_A01,105a,Lecythis idatimon,Lecythidaceae,780153.4891,9586181.796,O,,,16.6,False,T04
CAU_A01,106a,Cordia scabrifolia,Boraginaceae,780151.3584,9586177.463,O,,,12.2,False,T04
CAU_A01,107a,Inga thibaudiana,Fabaceae,780147.7862,9586182.59,O,,,21.5,False,T04
CAU_A01,108a,Inga thibaudiana,Fabaceae,780147.6041,9586182.806,O,,,10.0,False,T04
CAU_A01,109a,Eschweilera coriacea,Lecythidaceae,780151.3062,9586184.996,O,,,15.8,False,T04
CAU_A01,110a,Rinorea guianensis,Violaceae,780150.0799,9586185.905,O,,,12.0,False,T04
CAU_A01,111a,Helicostylis tomentosa,Moraceae,780149.6319,9586188.854,O,,,15.7,False,T04
CAU_A01,112a,Lecythis idatimon,Lecythidaceae,780151.2912,9586188.309,O,,,14.2,False,T04
CAU_A01,113a,Pouteria sp.,Sapotaceae,780151.4733,9586188.093,O,,,18.2,False,T04
CAU_A01,114a,Lecythis idatimon,Lecythidaceae,780146.3356,9586189.038,O,,,12.4,False,T04
CAU_A01,115a,Eschweilera coriacea,Lecythidaceae,780154.9753,9586184.478,O,,,23.5,False,T04
CAU_A01,141a,Lecythis idatimon,Lecythidaceae,780111.5738,9586154.15,O,16.2,False,16.5,False,T04
CAU_A01,142a,Rinorea guianensis,Violaceae,780134.9305,9586153.037,O,12.2,False,12.5,False,T04
CAU_A01,143a,Eschweilera ovata,Lecythidaceae,780145.7543,9586150.898,O,42.8,False,42.8,False,T04
CAU_A01,144a,Eschweilera coriacea,Lecythidaceae,780148.708,9586151.847,O,24.3,False,24.3,False,T04
CAU_A01,148a,Manilkara huberi,Sapotaceae,780127.5422,9586161.704,O,37.2,False,39.2,False,T04
CAU_A01,025a,Laetia procera,Salicaceae,779973.9614,9586167.931,O,32.3,False,32.3,False,T04
CAU_A01,027a,Helicostylis sp.,Moraceae,780009.5683,9586155.881,O,10.3,False,10.8,False,T04
CAU_A01,028a,Parkia gigantocarpa,Fabaceae,780009.1956,9586156.214,O,12.6,False,16.2,False,T04
CAU_A01,029a,Eschweilera ovata,Lecythidaceae,780004.2522,9586158.247,O,22.1,False,22.5,False,T04
CAU_A01,030a,Inga sp.,Fabaceae,780002.4502,9586158.302,O,14.9,False,15.2,False,T04
CAU_A01,031a,,,779994.5207,9586155.976,O,11.2,False,11.1,False,T04
CAU_A01,032a,Protium hepytaphillum ,Burseraceae,779980.6586,9586158.177,O,21.3,False,22.5,False,T04
CAU_A01,033a,Dinizia excelsa,Fabaceae,779975.3769,9586160.941,O,26.9,False,23.3,False,T04
CAU_A01,034a,Laetia procera,Salicaceae,779970.7989,9586160.232,O,25.8,False,26.0,False,T04
CAU_A01,035a,Inga sp.,Fabaceae,779967.5692,9586157.701,O,15.1,False,20.5,False,T04
CAU_A01,036a,Virola sebifera,Myristicaceae,779963.5926,9586158.145,O,16.2,False,17.5,False,T04
CAU_A01,037a,Eschweilera coriacea,Lecythidaceae,780000.4156,9586177.749,O,48.0,False,48.1,False,T04
CAU_A01,038a,Helicostylis sp.,Moraceae,780001.1038,9586185.72,O,41.9,False,41.8,False,T04
CAU_A01,039a,Tetragastris panamensis,Burseraceae,780011.3749,9586176.803,O,44.1,False,44.5,False,T04
CAU_A01,040a,Pseudopiptadenia suaveolens,Fabaceae,780012.6152,9586202.793,O,38.9,False,41.1,False,T04
CAU_A01,041a,Neea oppositifolia,Nyctaginaceae,779983.2926,9586200.306,O,52.3,False,52.4,False,T04
CAU_A01,042a,Pseudopiptadenia suaveolens,Fabaceae,779980.3037,9586200.564,O,52.0,False,53.0,False,T04
CAU_A01,043a,Tetragastris panamensis,Burseraceae,779973.5157,9586180.072,O,45.0,False,45.9,False,T04
CAU_A01,114a,Licania guianensis,Chrysobalanaceae,779981.4,9586165.39,O,25.3,False,26.7,False,T04
CAU_A01,116a,Lecythis idatimon,Lecythidaceae,780003.2215,9586157.934,O,,,18.1,False,T04
CAU_A01,117a,Stryphnodendron pulcherrimum,Fabaceae,779992.1464,9586162.354,O,41.1,False,41.5,False,T04
CAU_A01,117b,Pouteria hispida,Sapotaceae,780003.6164,9586156.696,O,,,10.9,False,T04
CAU_A01,118a,Micrandra minor,Euphorbiaceae,779995.3859,9586161.071,O,56.9,False,58.5,False,T04
CAU_A01,118b,Alibertia edulis,Rubiaceae,780003.0158,9586161.365,O,,,10.4,False,T04
CAU_A01,119a,Eschweilera parviflora,Lecythidaceae,780002.8477,9586164.341,O,10.8,False,10.7,False,T04
CAU_A01,119b,Micrandra minor,Euphorbiaceae,780001.1265,9586162.732,O,,,11.3,False,T04
