site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
DUC_A01,001a,Licania guianensis,Chrysobalanaceae,-2.943539052,-59.94080937,49.6,20160824,False,O,P02,29.16,29.16,feldpausch_regional,0.18,default,1.0,49.78,29.22
DUC_A01,001b,Sacoglottis guianensis,Humiriaceae,-2.94356803,-59.94106181,43.6,20160824,False,O,P02,27.3,27.3,feldpausch_regional,0.18,default,1.0,43.78,27.36
DUC_A01,002a,Pourouma minor,Urticaceae,-2.943541712,-59.94081504,31.5,20160824,False,O,P02,22.78,22.78,feldpausch_regional,0.18,default,1.0,31.68,22.85
DUC_A01,002b,Pouteria gongrijpii,Sapotaceae,-2.94362256,-59.94096717,39.2,20160824,False,O,P02,25.79,25.79,feldpausch_regional,0.18,default,1.0,39.38,25.85
DUC_A01,003a,Peltogyne lecointei,Fabaceae,-2.94353624,-59.94082183,10.0,20160824,False,O,P02,10.62,10.62,feldpausch_regional,0.18,default,1.0,10.18,10.76
DUC_A01,003b,,,-2.943684742,-59.94097498,47.5,20160824,True,O,P02,28.54,28.54,feldpausch_regional,0.18,default,1.0,47.68,28.59
DUC_A01,004a,Protium paniculatum,Burseraceae,-2.943529507,-59.94085807,10.4,20160824,False,O,P02,10.93,10.93,feldpausch_regional,0.18,default,1.0,10.58,11.06
DUC_A01,004b,Qualea paraensis,Vochysiaceae,-2.943710721,-59.94101056,91.1,20160824,False,O,P02,37.77,37.77,feldpausch_regional,0.18,default,1.0,91.28,37.79
DUC_A01,005a,Protium paniculatum,Burseraceae,-2.943578954,-59.94083236,12.6,20160824,False,O,P02,12.53,12.53,feldpausch_regional,0.18,default,1.0,12.78,12.66
DUC_A01,005b,Mouriri collocarpa,Melastomataceae,-2.943710549,-59.94103993,39.6,20160824,False,O,P02,25.93,25.93,feldpausch_regional,0.18,default,1.0,39.78,25.99
DUC_A01,006a,Eschweilera ovata,Lecythidaceae,-2.943600546,-59.94082317,10.1,20160824,False,O,P02,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84
DUC_A01,006b,,,-2.943704327,-59.94106295,49.4,20160824,False,O,P02,29.11,29.11,feldpausch_regional,0.18,default,1.0,49.58,29.16
DUC_A01,007a,Pouteria sp.,Sapotaceae,-2.943661306,-59.9407891,43.8,20160824,False,O,P02,27.37,27.37,feldpausch_regional,0.18,default,1.0,43.98,27.43
DUC_A01,007b,Ormosia coccinea,Fabaceae,-2.943753545,-59.94091431,58.0,20160824,False,O,P02,31.44,31.44,feldpausch_regional,0.18,default,1.0,58.18,31.49
DUC_A01,008a,Ocotea cernua,Lauraceae,-2.943670486,-59.94078564,10.1,20160824,False,O,P02,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84
DUC_A01,008b,Qualea paraensis,Vochysiaceae,-2.943907331,-59.94099955,52.0,20160824,False,O,P02,29.85,29.85,feldpausch_regional,0.18,default,1.0,52.18,29.9
DUC_A01,009a,Eperua bijuga,Fabaceae,-2.943669032,-59.94076827,33.7,20160824,False,O,P02,23.69,23.69,feldpausch_regional,0.18,default,1.0,33.88,23.76
DUC_A01,010a,Brosimum rubescens,Moraceae,-2.94369302,-59.94075946,25.4,20160824,False,O,P02,20.0,20.0,feldpausch_regional,0.18,default,1.0,25.58,20.08
DUC_A01,011a,Protium paniculatum,Burseraceae,-2.943700546,-59.94077609,21.9,20160824,False,O,P02,18.21,18.21,feldpausch_regional,0.18,default,1.0,22.08,18.3
DUC_A01,012a,,,-2.943702957,-59.94077429,27.2,20160824,False,O,P02,20.86,20.86,feldpausch_regional,0.18,default,1.0,27.38,20.94
DUC_A01,013a,Licania guianensis,Chrysobalanaceae,-2.943740831,-59.9407774,34.0,20160824,False,O,P02,23.81,23.81,feldpausch_regional,0.18,default,1.0,34.18,23.88
DUC_A01,014a,Oenocarpus bataua,Arecaceae,-2.943741499,-59.94077889,19.5,20160824,False,P,P02,16.88,16.88,feldpausch_regional,0.18,default,1.0,19.68,16.99
DUC_A01,015a,Hevea brasiliensis,Euphorbiaceae,-2.943788967,-59.94081817,49.4,20160824,False,O,P02,29.11,29.11,feldpausch_regional,0.18,default,1.0,49.58,29.16
DUC_A01,016a,Eperua bijuga,Fabaceae,-2.943857725,-59.94072489,22.0,20160824,False,O,P02,18.26,18.26,feldpausch_regional,0.18,default,1.0,22.18,18.36
DUC_A01,017a,,,-2.943876197,-59.94070095,18.5,20160824,False,O,P02,16.31,16.31,feldpausch_regional,0.18,default,1.0,18.68,16.41
DUC_A01,018a,,,-2.943916026,-59.94071684,12.9,20160824,False,O,P02,12.74,12.74,feldpausch_regional,0.18,default,1.0,13.08,12.87
DUC_A01,019a,,,-2.943917227,-59.94071717,13.7,20160824,True,O,P02,13.29,13.29,feldpausch_regional,0.18,default,1.0,13.88,13.41
DUC_A01,020a,,,-2.943917517,-59.94071785,16.1,20160824,True,O,P02,14.85,14.85,feldpausch_regional,0.18,default,1.0,16.28,14.96
DUC_A01,021a,Brosimum rubescens,Moraceae,-2.943953424,-59.94080453,18.3,20160824,False,O,P02,16.19,16.19,feldpausch_regional,0.18,default,1.0,18.48,16.29
DUC_A01,022a,,,-2.943894423,-59.94080951,16.2,20160824,False,O,P02,14.91,14.91,feldpausch_regional,0.18,default,1.0,16.38,15.03
DUC_A01,023a,Pouteria sp.,Sapotaceae,-2.943890874,-59.94081107,32.4,20160824,False,O,P02,23.15,23.15,feldpausch_regional,0.18,default,1.0,32.58,23.23
DUC_A01,024a,Oenocarpus bataua,Arecaceae,-2.943885244,-59.94081271,20.9,20160824,False,P,P02,17.67,17.67,feldpausch_regional,0.18,default,1.0,21.08,17.76
DUC_A01,025a,Nectandra cuspidata,Lauraceae,-2.943859769,-59.94082221,10.2,20160824,False,O,P02,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91
DUC_A01,026a,Inga thibaudiana,Fabaceae,-2.943839302,-59.94081663,11.3,20160824,False,O,P02,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73
DUC_A01,027a,Oenocarpus bataua,Arecaceae,-2.943844069,-59.94085148,20.2,20160824,False,P,P02,17.28,17.28,feldpausch_regional,0.18,default,1.0,20.38,17.38
DUC_A01,028a,Eriotheca globosa,Malvaceae,-2.943856166,-59.94084774,10.8,20160824,False,O,P02,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
DUC_A01,029a,Oenocarpus bataua,Arecaceae,-2.943810353,-59.94083517,19.3,20160824,False,P,P02,16.77,16.77,feldpausch_regional,0.18,default,1.0,19.48,16.87
DUC_A01,030a,Iryanthera paraensis,Myristicaceae,-2.943807378,-59.9408452,10.8,20160824,False,O,P02,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
DUC_A01,031a,Dipteryx odorata,Fabaceae,-2.943799386,-59.9408487,40.0,20160824,False,O,P02,26.07,26.07,feldpausch_regional,0.18,default,1.0,40.18,26.14
DUC_A01,032a,Oenocarpus bataua,Arecaceae,-2.94379283,-59.940834,15.4,20160824,False,P,P02,14.41,14.41,feldpausch_regional,0.18,default,1.0,15.58,14.52
DUC_A01,033a,Oenocarpus bataua,Arecaceae,-2.943757783,-59.94083656,16.0,20160824,False,P,P02,14.79,14.79,feldpausch_regional,0.18,default,1.0,16.18,14.9
DUC_A01,034a,Licania guianensis,Chrysobalanaceae,-2.943761139,-59.94084403,19.4,20160824,False,O,P02,16.83,16.83,feldpausch_regional,0.18,default,1.0,19.58,16.93
DUC_A01,035a,Sterculia pruriens,Malvaceae,-2.943716369,-59.94087227,55.4,20160824,False,O,P02,30.77,30.77,feldpausch_regional,0.18,default,1.0,55.58,30.82
DUC_A01,036a,Qualea paraensis,Vochysiaceae,-2.943691491,-59.94086454,24.4,20160824,False,O,P02,19.5,19.5,feldpausch_regional,0.18,default,1.0,24.58,19.59
DUC_A01,037a,,,-2.943691138,-59.94086377,27.0,20160824,False,O,P02,20.76,20.76,feldpausch_regional,0.18,default,1.0,27.18,20.85
DUC_A01,038a,,,-2.94369478,-59.94089738,24.0,20160824,True,O,P02,19.3,19.3,feldpausch_regional,0.18,default,1.0,24.18,19.39
DUC_A01,039a,,,-2.943633946,-59.94090214,38.8,20160824,True,O,P02,25.64,25.64,feldpausch_regional,0.18,default,1.0,38.98,25.71
DUC_A01,040a,Miconia poeppigii,Melastomataceae,-2.943632153,-59.94092591,36.3,20160824,False,O,P02,24.71,24.71,feldpausch_regional,0.18,default,1.0,36.48,24.78
DUC_A01,041a,Sloanea guianensis,Elaeocarpaceae,-2.943618984,-59.94092977,27.0,20160824,False,O,P02,20.76,20.76,feldpausch_regional,0.18,default,1.0,27.18,20.85
DUC_A01,042a,,,-2.943590831,-59.94093822,17.2,20160824,False,O,P02,15.53,15.53,feldpausch_regional,0.18,default,1.0,17.38,15.64
DUC_A01,043a,Poeppigia procera,Fabaceae,-2.94356621,-59.94090176,47.9,20160824,False,O,P02,28.66,28.66,feldpausch_regional,0.18,default,1.0,48.08,28.71
DUC_A01,044a,Pouteria sp.,Sapotaceae,-2.943536525,-59.94091406,33.0,20160824,False,O,P02,23.4,23.4,feldpausch_regional,0.18,default,1.0,33.18,23.48
DUC_A01,045a,Protium paniculatum,Burseraceae,-2.943534726,-59.9409148,10.8,20160824,False,O,P02,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
DUC_A01,046a,Xylopia sp.,Annonaceae,-2.943531732,-59.94097421,22.7,20160824,False,O,P02,18.63,18.63,feldpausch_regional,0.18,default,1.0,22.88,18.72
DUC_A01,001a,Neea oppositifolia,Nyctaginaceae,-2.939116106,-59.93114197,19.1,20160830,False,O,P04,16.65,16.65,feldpausch_regional,0.18,default,1.0,19.28,16.76
DUC_A01,001b,Geissospermum sericeum,Apocynaceae,-2.939367068,-59.93132821,43.8,20160830,False,O,P04,27.37,27.37,feldpausch_regional,0.18,default,1.0,43.98,27.43
DUC_A01,002a,Eschweilera ovata,Lecythidaceae,-2.939107878,-59.93112979,11.6,20160830,False,O,P04,11.82,11.82,feldpausch_regional,0.18,default,1.0,11.78,11.95
DUC_A01,002b,Goupia glabra,Goupiaceae,-2.93946548,-59.93115319,51.0,20160830,False,O,P04,29.57,29.57,feldpausch_regional,0.18,default,1.0,51.18,29.62
DUC_A01,003a,Eschweilera micrantha,Lecythidaceae,-2.939159871,-59.93114683,35.2,20160830,False,O,P04,24.28,24.28,feldpausch_regional,0.18,default,1.0,35.38,24.36
DUC_A01,003b,Pouteria gongrijpii,Sapotaceae,-2.939492139,-59.93112373,44.5,20160830,False,O,P04,27.59,27.59,feldpausch_regional,0.18,default,1.0,44.68,27.65
DUC_A01,004a,,,-2.939169231,-59.93116119,16.6,20160830,False,O,P04,15.16,15.16,feldpausch_regional,0.18,default,1.0,16.78,15.27
DUC_A01,004b,Eriotheca globosa,Malvaceae,-2.939530619,-59.93110969,63.3,20160830,False,O,P04,32.71,32.71,feldpausch_regional,0.18,default,1.0,63.48,32.75
DUC_A01,005a,Eschweilera micrantha,Lecythidaceae,-2.93916962,-59.93116185,16.2,20160830,False,O,P04,14.91,14.91,feldpausch_regional,0.18,default,1.0,16.38,15.03
DUC_A01,005b,Inga alba,Fabaceae,-2.939602603,-59.93117178,44.3,20160830,False,O,P04,27.53,27.53,feldpausch_regional,0.18,default,1.0,44.48,27.59
DUC_A01,006a,Diospyros artanthifolia,Ebenaceae,-2.939179339,-59.93114884,11.0,20160830,False,O,P04,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51
DUC_A01,006b,Eschweilera coriacea,Lecythidaceae,-2.939538948,-59.93125128,57.3,20160830,False,O,P04,31.27,31.27,feldpausch_regional,0.18,default,1.0,57.48,31.31
DUC_A01,007a,Protium paniculatum,Burseraceae,-2.939180504,-59.93115086,10.6,20160830,False,O,P04,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21
DUC_A01,007b,Pouteria gongrijpii,Sapotaceae,-2.939480331,-59.93129199,54.3,20160830,False,O,P04,30.48,30.48,feldpausch_regional,0.18,default,1.0,54.48,30.53
DUC_A01,008a,Eschweilera ovata,Lecythidaceae,-2.939186787,-59.93115647,11.2,20160830,False,O,P04,11.53,11.53,feldpausch_regional,0.18,default,1.0,11.38,11.66
DUC_A01,008b,Micrandra minor,Euphorbiaceae,-2.93946681,-59.93130594,42.3,20160830,False,O,P04,26.87,26.87,feldpausch_regional,0.18,default,1.0,42.48,26.93
DUC_A01,009a,Trichilia micrantha,Meliaceae,-2.93918674,-59.9311599,17.2,20160830,False,O,P04,15.53,15.53,feldpausch_regional,0.18,default,1.0,17.38,15.64
DUC_A01,009b,Micrandra minor,Euphorbiaceae,-2.939324485,-59.93135174,47.3,20160830,False,O,P04,28.48,28.48,feldpausch_regional,0.18,default,1.0,47.48,28.53
DUC_A01,010a,,,-2.939167036,-59.93109374,10.6,20160830,False,O,P04,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21
DUC_A01,011a,Tetragastris panamensis,Burseraceae,-2.939214345,-59.93112137,19.0,20160830,False,O,P04,16.6,16.6,feldpausch_regional,0.18,default,1.0,19.18,16.7
DUC_A01,012a,,,-2.939238535,-59.93110137,73.9,20160830,False,O,P04,34.92,34.92,feldpausch_regional,0.18,default,1.0,74.08,34.95
DUC_A01,013a,Ormosia grossa,Fabaceae,-2.93923813,-59.93106049,30.1,20160830,False,O,P04,22.17,22.17,feldpausch_regional,0.18,default,1.0,30.28,22.25
DUC_A01,014a,Protium paniculatum,Burseraceae,-2.939258362,-59.93108243,12.9,20160830,False,O,P04,12.74,12.74,feldpausch_regional,0.18,default,1.0,13.08,12.87
DUC_A01,015a,Eriotheca globosa,Malvaceae,-2.93927123,-59.93107459,17.0,20160830,False,O,P04,15.41,15.41,feldpausch_regional,0.18,default,1.0,17.18,15.52
DUC_A01,016a,Guarea guidonia,Meliaceae,-2.939272797,-59.93107561,18.0,20160830,False,O,P04,16.01,16.01,feldpausch_regional,0.18,default,1.0,18.18,16.12
DUC_A01,017a,,,-2.939313947,-59.93109951,10.4,20160830,False,O,P04,10.93,10.93,feldpausch_regional,0.18,default,1.0,10.58,11.06
DUC_A01,018a,Pouteria gongrijpii,Sapotaceae,-2.939317909,-59.93109945,42.5,20160830,False,O,P04,26.93,26.93,feldpausch_regional,0.18,default,1.0,42.68,27.0
DUC_A01,019a,Neea oppositifolia,Nyctaginaceae,-2.939304058,-59.93102706,16.8,20160830,False,O,P04,15.29,15.29,feldpausch_regional,0.18,default,1.0,16.98,15.4
DUC_A01,020a,Pouteria gongrijpii,Sapotaceae,-2.939315426,-59.93103322,18.0,20160830,False,O,P04,16.01,16.01,feldpausch_regional,0.18,default,1.0,18.18,16.12
DUC_A01,021a,Protium paniculatum,Burseraceae,-2.939321297,-59.93103667,10.9,20160830,False,O,P04,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44
DUC_A01,022a,,,-2.939335222,-59.9310515,12.0,20160830,True,O,P04,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23
DUC_A01,023a,,,-2.939351751,-59.93105624,49.1,20160830,False,O,P04,29.02,29.02,feldpausch_regional,0.18,default,1.0,49.28,29.07
DUC_A01,024a,Pouteria gongrijpii,Sapotaceae,-2.939336972,-59.93102831,11.2,20160830,False,O,P04,11.53,11.53,feldpausch_regional,0.18,default,1.0,11.38,11.66
DUC_A01,025a,Brosimum rubescens,Moraceae,-2.939340138,-59.9310286,13.7,20160830,False,O,P04,13.29,13.29,feldpausch_regional,0.18,default,1.0,13.88,13.41
DUC_A01,026a,Tetragastris panamensis,Burseraceae,-2.939366775,-59.93104113,12.8,20160830,False,O,P04,12.67,12.67,feldpausch_regional,0.18,default,1.0,12.98,12.8
DUC_A01,027a,Couepia robusta,Chrysobalanaceae,-2.939369664,-59.93105234,41.6,20160830,False,O,P04,26.63,26.63,feldpausch_regional,0.18,default,1.0,41.78,26.69
DUC_A01,028a,,,-2.939389078,-59.93105138,13.8,20160830,False,O,P04,13.36,13.36,feldpausch_regional,0.18,default,1.0,13.98,13.48
DUC_A01,029a,Pouteria guianensis,Sapotaceae,-2.939397319,-59.93103854,20.7,20160830,False,O,P04,17.56,17.56,feldpausch_regional,0.18,default,1.0,20.88,17.66
DUC_A01,030a,Ocotea canaliculata,Lauraceae,-2.939405465,-59.93104467,34.4,20160830,False,O,P04,23.97,23.97,feldpausch_regional,0.18,default,1.0,34.58,24.04
DUC_A01,031a,Pouteria guianensis,Sapotaceae,-2.939416592,-59.93102773,22.0,20160830,False,O,P04,18.26,18.26,feldpausch_regional,0.18,default,1.0,22.18,18.36
DUC_A01,032a,Licania octandra,Chrysobalanaceae,-2.939397078,-59.93100333,12.6,20160830,False,O,P04,12.53,12.53,feldpausch_regional,0.18,default,1.0,12.78,12.66
DUC_A01,033a,Guatteria schomburgkiana,Annonaceae,-2.93942351,-59.93099259,14.0,20160830,False,O,P04,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61
DUC_A01,034a,Tetragastris panamensis,Burseraceae,-2.939439834,-59.93103053,19.7,20160830,False,O,P04,17.0,17.0,feldpausch_regional,0.18,default,1.0,19.88,17.1
DUC_A01,035a,Pouteria gongrijpii,Sapotaceae,-2.939473393,-59.93103052,11.9,20160830,False,O,P04,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16
DUC_A01,036a,Protium paniculatum,Burseraceae,-2.939476965,-59.9310298,25.2,20160830,False,O,P04,19.9,19.9,feldpausch_regional,0.18,default,1.0,25.38,19.99
DUC_A01,037a,,,-2.939444625,-59.93096138,10.1,20160830,False,O,P04,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84
DUC_A01,038a,Helicostylis tomentosa,Moraceae,-2.93946481,-59.9309739,10.1,20160830,False,O,P04,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84
DUC_A01,039a,Rinorea guianensis,Violaceae,-2.939468764,-59.93097387,10.0,20160830,False,O,P04,10.62,10.62,feldpausch_regional,0.18,default,1.0,10.18,10.76
DUC_A01,040a,Guatteria schomburgkiana,Annonaceae,-2.939485184,-59.93096701,11.7,20160830,False,O,P04,11.89,11.89,feldpausch_regional,0.18,default,1.0,11.88,12.02
DUC_A01,041a,Nectandra cuspidata,Lauraceae,-2.939487271,-59.93093905,10.5,20160830,False,O,P04,11.0,11.0,feldpausch_regional,0.18,default,1.0,10.68,11.14
DUC_A01,042a,Inga heterophylla,Fabaceae,-2.939488816,-59.93094018,10.2,20160830,False,O,P04,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91
DUC_A01,043a,Bowdichia nitida,Fabaceae,-2.939527108,-59.93103996,26.7,20160830,False,O,P04,20.62,20.62,feldpausch_regional,0.18,default,1.0,26.88,20.71
DUC_A01,044a,Pouteria gongrijpii,Sapotaceae,-2.939539574,-59.93105734,47.0,20160830,False,O,P04,28.38,28.38,feldpausch_regional,0.18,default,1.0,47.18,28.44
DUC_A01,045a,Tetragastris panamensis,Burseraceae,-2.939539148,-59.93105845,14.5,20160830,False,O,P04,13.82,13.82,feldpausch_regional,0.18,default,1.0,14.68,13.94
DUC_A01,046a,,,-2.939536111,-59.93108178,17.7,20160830,False,L,P04,15.83,15.83,feldpausch_regional,0.18,default,1.0,17.88,15.94
DUC_A01,047a,Ormosia grossa,Fabaceae,-2.939539619,-59.93109667,15.2,20160830,False,O,P04,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39
DUC_A01,048a,Tetragastris panamensis,Burseraceae,-2.93950325,-59.93108993,14.7,20160830,False,O,P04,13.95,13.95,feldpausch_regional,0.18,default,1.0,14.88,14.07
DUC_A01,049a,Trichilia micrantha,Meliaceae,-2.939468212,-59.93110543,28.7,20160830,False,O,P04,21.55,21.55,feldpausch_regional,0.18,default,1.0,28.88,21.63
DUC_A01,050a,Helicostylis tomentosa,Moraceae,-2.939429067,-59.93112811,10.5,20160830,False,O,P04,11.0,11.0,feldpausch_regional,0.18,default,1.0,10.68,11.14
DUC_A01,051a,Minquartia guianensis,Olacaceae,-2.939398442,-59.93115926,42.8,20160830,False,O,P04,27.04,27.04,feldpausch_regional,0.18,default,1.0,42.98,27.1
DUC_A01,052a,Pouteria gongrijpii,Sapotaceae,-2.939383239,-59.93123636,35.8,20160830,False,O,P04,24.52,24.52,feldpausch_regional,0.18,default,1.0,35.98,24.59
DUC_A01,053a,Abarema jupunba,Fabaceae,-2.939332335,-59.93114989,12.3,20160830,False,O,P04,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45
DUC_A01,054a,Helicostylis tomentosa,Moraceae,-2.939331953,-59.93114919,15.3,20160830,False,O,P04,14.34,14.34,feldpausch_regional,0.18,default,1.0,15.48,14.46
DUC_A01,055a,,,-2.93931158,-59.9311609,10.8,20160830,True,O,P04,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
DUC_A01,056a,Eschweilera ovata,Lecythidaceae,-2.939304288,-59.93117108,31.9,20160830,False,O,P04,22.95,22.95,feldpausch_regional,0.18,default,1.0,32.08,23.02
DUC_A01,057a,Manilkara bidentata,Sapotaceae,-2.939281651,-59.93117683,13.1,20160830,False,O,P04,12.88,12.88,feldpausch_regional,0.18,default,1.0,13.28,13.0
DUC_A01,058a,Ormosia coccinea,Fabaceae,-2.939280442,-59.93117823,12.1,20160830,False,O,P04,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31
DUC_A01,059a,Lecythis lurida,Lecythidaceae,-2.939265048,-59.93117565,37.8,20160830,False,O,P04,25.28,25.28,feldpausch_regional,0.18,default,1.0,37.98,25.34
DUC_A01,060a,Eschweilera amazonica,Lecythidaceae,-2.939269393,-59.93117628,15.2,20160830,False,O,P04,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39
DUC_A01,061a,Qualea paraensis,Vochysiaceae,-2.939258542,-59.93118713,61.1,20160830,False,O,P04,32.2,32.2,feldpausch_regional,0.18,default,1.0,61.28,32.24
DUC_A01,062a,Pouteria guianensis,Sapotaceae,-2.939263277,-59.9312166,13.5,20160830,False,O,P04,13.15,13.15,feldpausch_regional,0.18,default,1.0,13.68,13.28
DUC_A01,063a,Virola mollissima,Myristicaceae,-2.939220986,-59.93121233,11.9,20160830,False,O,P04,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16
DUC_A01,064a,Ormosia grossa,Fabaceae,-2.939197165,-59.93121616,27.3,20160830,False,O,P04,20.91,20.91,feldpausch_regional,0.18,default,1.0,27.48,20.99
DUC_A01,065a,Eschweilera ovata,Lecythidaceae,-2.939206454,-59.93123726,43.0,20160830,False,O,P04,27.1,27.1,feldpausch_regional,0.18,default,1.0,43.18,27.16
DUC_A01,066a,,,-2.939172344,-59.93124056,33.0,20160830,True,O,P04,23.4,23.4,feldpausch_regional,0.18,default,1.0,33.18,23.48
DUC_A01,067a,Licania canescens,Chrysobalanaceae,-2.939161982,-59.9312468,11.8,20160830,False,O,P04,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09
DUC_A01,068a,Couepia racemosa,Chrysobalanaceae,-2.939147122,-59.93122011,14.6,20160830,False,O,P04,13.89,13.89,feldpausch_regional,0.18,default,1.0,14.78,14.01
DUC_A01,001a,Oenocarpus bataua,Arecaceae,-2.940929192,-59.93077114,20.5,20160830,False,P,P05,17.45,17.45,feldpausch_regional,0.18,default,1.0,20.68,17.54
DUC_A01,001b,,,-2.940931392,-59.93084829,68.0,20160830,False,O,P05,33.74,33.74,feldpausch_regional,0.18,default,1.0,68.18,33.78
DUC_A01,002a,Oenocarpus bataua,Arecaceae,-2.940968364,-59.9307849,14.9,20160830,False,P,P05,14.08,14.08,feldpausch_regional,0.18,default,1.0,15.08,14.2
DUC_A01,002b,Sacoglottis guianensis,Humiriaceae,-2.941004163,-59.93085272,36.5,20160830,False,O,P05,24.79,24.79,feldpausch_regional,0.18,default,1.0,36.68,24.86
DUC_A01,003a,,,-2.940928683,-59.93069953,19.3,20160830,True,O,P05,16.77,16.77,feldpausch_regional,0.18,default,1.0,19.48,16.87
DUC_A01,003b,Sacoglottis guianensis,Humiriaceae,-2.941111668,-59.93093371,42.7,20160830,False,O,P05,27.0,27.0,feldpausch_regional,0.18,default,1.0,42.88,27.06
DUC_A01,004a,Oenocarpus bataua,Arecaceae,-2.940997167,-59.93076509,17.0,20160830,False,P,P05,15.41,15.41,feldpausch_regional,0.18,default,1.0,17.18,15.52
DUC_A01,004b,Parkia multijuga,Fabaceae,-2.941090966,-59.93089124,40.1,20160830,False,O,P05,26.11,26.11,feldpausch_regional,0.18,default,1.0,40.28,26.17
DUC_A01,005a,Oenocarpus bataua,Arecaceae,-2.940959997,-59.9307013,17.5,20160830,False,P,P05,15.71,15.71,feldpausch_regional,0.18,default,1.0,17.68,15.82
DUC_A01,005b,,,-2.941107495,-59.93093532,41.0,20160830,True,O,P05,26.42,26.42,feldpausch_regional,0.18,default,1.0,41.18,26.48
DUC_A01,006a,Oenocarpus bataua,Arecaceae,-2.940984367,-59.9307298,17.6,20160830,False,P,P05,15.77,15.77,feldpausch_regional,0.18,default,1.0,17.78,15.88
DUC_A01,006b,Dipteryx odorata,Fabaceae,-2.941256595,-59.93092692,50.0,20160830,False,O,P05,29.28,29.28,feldpausch_regional,0.18,default,1.0,50.18,29.33
DUC_A01,007a,Oenocarpus bataua,Arecaceae,-2.941033575,-59.93076254,18.8,20160830,False,P,P05,16.48,16.48,feldpausch_regional,0.18,default,1.0,18.98,16.59
DUC_A01,007b,Pouteria sp.,Sapotaceae,-2.941193144,-59.93080399,60.0,20160830,False,O,P05,31.94,31.94,feldpausch_regional,0.18,default,1.0,60.18,31.98
DUC_A01,008a,Oenocarpus bataua,Arecaceae,-2.941008258,-59.93070228,22.2,20160830,False,P,P05,18.37,18.37,feldpausch_regional,0.18,default,1.0,22.38,18.46
DUC_A01,008b,Nectandra cuspidata,Lauraceae,-2.941261605,-59.93084653,38.0,20160830,False,O,P05,25.35,25.35,feldpausch_regional,0.18,default,1.0,38.18,25.42
DUC_A01,009a,Oenocarpus bataua,Arecaceae,-2.941022107,-59.93068122,19.0,20160830,False,P,P05,16.6,16.6,feldpausch_regional,0.18,default,1.0,19.18,16.7
DUC_A01,009b,,,-2.94127714,-59.93079246,100.0,20160830,True,O,P05,38.96,38.96,feldpausch_regional,0.18,default,1.0,100.18,38.99
DUC_A01,010a,,,-2.941104335,-59.930748,11.7,20160830,False,O,P05,11.89,11.89,feldpausch_regional,0.18,default,1.0,11.88,12.02
DUC_A01,011a,Brosimum rubescens,Moraceae,-2.941104016,-59.93071419,20.9,20160830,False,O,P05,17.67,17.67,feldpausch_regional,0.18,default,1.0,21.08,17.76
DUC_A01,012a,Oenocarpus bataua,Arecaceae,-2.941135075,-59.93075675,20.2,20160830,False,P,P05,17.28,17.28,feldpausch_regional,0.18,default,1.0,20.38,17.38
DUC_A01,013a,Eschweilera coriacea,Lecythidaceae,-2.941143714,-59.93071517,17.1,20160830,False,O,P05,15.47,15.47,feldpausch_regional,0.18,default,1.0,17.28,15.58
DUC_A01,014a,Cecropia palmata,Urticaceae,-2.941180019,-59.93074585,12.0,20160830,False,O,P05,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23
DUC_A01,015a,Cecropia palmata,Urticaceae,-2.941182282,-59.93074794,16.8,20160830,False,O,P05,15.29,15.29,feldpausch_regional,0.18,default,1.0,16.98,15.4
DUC_A01,016a,Cecropia engleriana,Urticaceae,-2.94118652,-59.93074837,18.9,20160830,False,O,P05,16.54,16.54,feldpausch_regional,0.18,default,1.0,19.08,16.64
