tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,dead,type,plot_id,htot_feldpausch
15,Apeiba petoumo,Malvaceae,799096.4529,9728449.303,14.5,False,O,5,13.82
16,Guatteria schomburgkiana,Annonaceae,799095.4338,9728450.245,11.0,False,O,5,11.38
17,Guatteria schomburgkiana,Annonaceae,799094.9696,9728447.37,27.8,False,O,5,21.14
18,Nectandra cuspidata,Lauraceae,799093.4684,9728446.389,10.6,False,O,5,11.08
19,Apeiba petoumo,Malvaceae,799090.448,9728445.376,22.7,False,O,5,18.63
20,Nectandra cuspidata,Lauraceae,799088.6292,9728445.344,20.3,False,O,5,17.33
21,Apeiba petoumo,Malvaceae,799089.7072,9728450.171,20.5,False,O,5,17.45
22,Apeiba petoumo,Malvaceae,799089.8846,9728453.442,18.6,False,O,5,16.36
23,Apeiba petoumo,Malvaceae,799091.3839,9728453.648,17.3,False,O,5,15.59
24,Apeiba petoumo,Malvaceae,799091.8842,9728453.652,16.4,False,O,5,15.04
25,Diospyros guianensis,Ebenaceae,799103.3583,9728455.084,10.6,False,O,5,11.08
26,Apeiba petoumo,Malvaceae,799095.354,9728455.977,21.9,False,O,5,18.21
27,Nectandra cuspidata,Lauraceae,799102.2631,9728459.343,21.2,False,O,5,17.83
28,Nectandra cuspidata,Lauraceae,799100.2319,9728461.522,14.9,False,O,5,14.08
29,,,799094.3114,9728459.51,12.2,False,O,5,12.25
30,Tetragastris panamensis,Burseraceae,799093.3179,9728459.507,49.4,False,O,5,29.11
31,Apeiba petoumo,Malvaceae,799088.5305,9728462.862,16.0,False,O,5,14.79
32,Stryphnodendron paniculatum,Fabaceae,799091.2973,9728463.244,11.8,False,O,5,11.96
33,,,799092.2852,9728463.339,14.3,False,O,5,13.69
34,,,799096.2115,9728465.242,17.1,False,O,5,15.47
35,,,799098.1342,9728468.092,14.5,False,O,5,13.82
36,Eschweilera coriacea,Lecythidaceae,799093.2005,9728469.753,11.1,False,O,5,11.45
37,Parkia gigantocarpa,Fabaceae,799089.2953,9728466.901,23.7,False,O,5,19.15
38,Parkia gigantocarpa,Fabaceae,799089.0984,9728466.902,11.1,False,O,5,11.45
39,,,799088.2687,9728474.705,15.0,False,O,5,14.15
40,Nectandra cuspidata,Lauraceae,799090.2363,9728472.468,13.3,False,O,5,13.02
42,,,799107.7858,9728473.961,11.3,False,O,5,11.6
43,Apeiba petoumo,Malvaceae,799112.1766,9728473.902,12.0,False,O,5,12.11
44,Guatteria schomburgkiana,Annonaceae,799112.1766,9728473.902,14.2,False,O,5,13.62
45,Xylopia nitida,Annonaceae,799112.4964,9728473.148,13.1,False,O,5,12.88
46,Ocotea canaliculata,Lauraceae,799111.8536,9728469.22,11.7,False,O,5,11.89
47,,,799110.783,9728471.856,11.1,False,O,5,11.45
48,Abuta grandifolia,Menispermaceae,799110.5873,9728471.858,10.6,False,O,5,11.08
49,Inga alba,Fabaceae,799102.0299,9728469.678,30.5,False,O,5,22.35
50,Eschweilera coriacea,Lecythidaceae,799100.1289,9728466.654,14.2,False,O,5,13.62
51,Apeiba petoumo,Malvaceae,799106.0504,9728466.152,14.7,False,O,5,13.95
52,Schefflera morototoni,Araliaceae,799105.1571,9728462.66,27.1,False,O,5,20.81
53,Schefflera morototoni,Araliaceae,799105.1919,9728461.337,35.6,False,O,5,24.44
54,Aspidosperma parvifolium,Apocynaceae,799106.105,9728464.17,10.3,False,O,5,10.85
55,Tapirira guianensis,Anacardiaceae,799105.9823,9728461.432,28.1,False,O,5,21.28
56,Apeiba petoumo,Malvaceae,799104.2339,9728460.011,14.8,False,O,5,14.02
57,Lecythis idatimon,Lecythidaceae,799105.2566,9728458.88,28.2,False,O,5,21.32
58,Nectandra cuspidata,Lauraceae,799106.3133,9728456.618,31.3,False,O,5,22.69
59,Guatteria schomburgkiana,Annonaceae,799107.3266,9728456.058,27.0,False,O,5,20.76
60,Stryphnodendron pulcherrimum,Fabaceae,799109.2365,9728458.8,19.3,False,O,5,16.77
61,,,799111.152,9728460.966,28.6,True,O,5,21.5
62,Byrsonima spicata,Malpighiaceae,799112.2624,9728457.592,14.8,False,O,5,14.02
63,,,799112.3086,9728456.279,11.3,False,O,5,11.6
64,Ocotea canaliculata,Lauraceae,799110.3811,9728454.198,11.8,False,O,5,11.96
65,Dipteryx odorata,Fabaceae,799110.4301,9728452.695,17.5,False,O,5,15.71
66,Quiina florida,Ochnaceae,799106.5007,9728449.821,13.8,False,O,5,13.36
67,Apeiba petoumo,Malvaceae,799109.6672,9728445.063,18.1,False,O,5,16.07
68,Pradosia cochlearia,Sapotaceae,799111.6865,9728445.195,33.7,False,O,5,23.69
69,Lecythis pisonis,Lecythidaceae,799112.6977,9728445.213,11.0,False,O,5,11.38
70,Schefflera morototoni,Araliaceae,799110.89,9728438.597,22.9,False,O,5,18.73
71,Xylopia nitida,Annonaceae,799103.7643,9728438.036,12.4,False,O,5,12.39
72,,,799112.0047,9728435.807,13.6,False,O,5,13.22
73,Sterculia pruriens,Malvaceae,799101.818,9728433.616,13.1,False,O,5,12.88
74,Lecythis idatimon,Lecythidaceae,799101.82,9728433.521,10.5,False,O,5,11.0
75,Eschweilera coriacea,Lecythidaceae,799112.0969,9728433.084,40.0,False,O,5,26.07
76,,,799112.98,9728431.328,15.4,False,O,5,14.41
77,Stryphnodendron pulcherrimum,Fabaceae,799110.148,9728429.727,17.2,False,O,5,15.53
78,Virola michelii,Myristicaceae,799103.9898,9728428.564,11.0,False,O,5,11.38
1,Thyrsodium spruceanum,Anacardiaceae,799866.3202,9727817.777,10.6,False,O,6,11.08
2,Jacaranda copaia,Bignoniaceae,799864.082,9727815.273,15.6,False,O,6,14.54
3,Tachigali myrmecophila,Fabaceae,799860.7997,9727815.684,13.0,False,O,6,12.81
4,Neea oppositifolia,Nyctaginaceae,799857.4007,9727810.541,17.4,False,O,6,15.65
5,Virola michelii,Myristicaceae,799857.0574,9727811.512,24.8,False,O,6,19.7
6,Vitex triflora,Lamiaceae,799855.5564,9727809.843,15.3,False,O,6,14.34
7,Guatteria schomburgkiana,Annonaceae,799857.7096,9727809.666,30.7,False,O,6,22.43
8,Diplotropis sp.,Fabaceae,799857.5037,9727810.249,12.3,False,O,6,12.32
9,Ormosia grossa,Fabaceae,799869.4239,9727814.976,20.0,False,O,6,17.17
10,Miconia poeppigii,Melastomataceae,799868.8521,9727813.655,14.1,False,O,6,13.56
11,Licania heteromorpha,Chrysobalanaceae,799867.3207,9727812.084,11.8,False,O,6,11.96
12,Pouteria sp.,Sapotaceae,799865.9613,9727810.026,12.7,False,O,6,12.6
13,Inga thibaudiana,Fabaceae,799863.6388,9727807.718,22.5,False,O,6,18.53
14,,,799859.22,9727805.393,35.3,False,O,6,24.32
15,Ormosia coccinea,Fabaceae,799861.1768,9727802.827,20.9,False,O,6,17.67
16,Ormosia coccinea,Fabaceae,799866.7394,9727804.917,15.8,False,O,6,14.66
17,Aspidosperma spruceanum,Apocynaceae,799868.5588,9727805.71,10.1,False,O,6,10.7
18,Cordia scabrifolia,Boraginaceae,799869.127,9727805.593,19.8,False,O,6,17.05
19,Cordia scabrifolia,Boraginaceae,799869.5906,9727805.767,22.2,False,O,6,18.37
20,Miconia poeppigii,Melastomataceae,799869.6697,9727807.01,10.9,False,O,6,11.3
21,Hymenolobium petraeum,Fabaceae,799870.133,9727807.184,39.0,False,O,6,25.71
22,,,799870.3429,9727806.601,15.0,False,L,6,14.15
23,Lecythis lurida,Lecythidaceae,799872.7319,9727801.43,16.1,False,O,6,14.85
24,Anacardium spruceanum,Anacardiaceae,799873.2571,9727799.972,17.1,False,O,6,15.47
25,Ormosia grossa,Fabaceae,799871.0423,9727795.839,16.4,False,O,6,15.04
26,Ormosia coccinea,Fabaceae,799870.1094,9727795.492,13.6,False,O,6,13.22
27,Ormosia grossa,Fabaceae,799870.4569,9727794.52,12.0,False,O,6,12.11
28,Dipteryx odorata,Fabaceae,799870.4916,9727794.423,63.0,False,O,6,32.64
29,Lecythis lurida,Lecythidaceae,799866.0099,9727806.075,11.0,False,O,6,11.38
30,,,799872.194,9727789.662,33.5,False,O,6,23.61
31,,,799872.1003,9727789.627,23.8,False,O,6,19.2
32,,,799872.0067,9727789.592,13.0,False,O,6,12.81
33,,,799871.913,9727789.558,17.9,False,O,6,15.95
34,,,799876.5258,9727792.37,24.5,False,O,6,19.55
35,Chimarrhis turbinata,Rubiaceae,799876.9937,9727792.544,48.4,False,O,6,28.81
36,Cordia scabrifolia,Boraginaceae,799873.6872,9727788.454,16.8,False,O,6,15.29
37,Pourouma minor,Urticaceae,799875.8065,9727788.469,17.8,False,O,6,15.89
38,Manilkara huberi,Sapotaceae,799877.0985,9727784.873,13.3,False,O,6,13.02
39,Inga thibaudiana,Fabaceae,799875.7562,9727787.129,11.8,False,O,6,11.96
40,Protium paniculatum,Burseraceae,799875.3925,9727783.693,22.2,False,O,6,18.37
41,Talisia longifolia,Sapindaceae,799871.5998,9727777.899,14.4,False,O,6,13.76
42,Oenocarpus bacaba,Arecaceae,799872.9337,9727775.644,22.0,False,P,6,18.26
43,Strychnos subcordata,Loganiaceae,799879.4377,9727781.332,11.0,False,O,6,11.38
44,Guatteria schomburgkiana,Annonaceae,799880.3123,9727778.903,26.8,False,O,6,20.67
45,Lecythis lurida,Lecythidaceae,799878.9474,9727776.752,15.3,False,O,6,14.34
46,Guatteria schomburgkiana,Annonaceae,799875.8608,9727773.423,16.6,False,O,6,15.16
47,Lecythis pisonis,Lecythidaceae,799873.3673,9727771.412,16.2,False,O,6,14.91
48,Stryphnodendron paniculatum,Fabaceae,799869.9232,9727769.056,13.4,False,O,6,13.08
49,Strychnos subcordata,Loganiaceae,799882.9358,9727771.614,17.9,False,O,6,15.95
50,,,799881.0391,9727770.921,10.4,False,O,6,10.93
51,,,799880.5649,9727770.748,10.2,False,O,6,10.78
52,Miconia poeppigii,Melastomataceae,799880.1951,9727770.284,10.2,False,O,6,10.78
53,Pouteria sp.,Sapotaceae,799884.0229,9727777.512,20.1,False,O,6,17.22
54,Bagassa guianensis,Moraceae,799883.1828,9727776.874,22.4,False,O,6,18.47
55,Xylopia nitida,Annonaceae,799882.1321,9727776.819,43.6,False,O,6,27.3
56,,,799870.6073,9727767.114,12.2,False,O,6,12.25
57,Thyrsodium spruceanum,Anacardiaceae,799867.0817,9727768.017,21.3,False,O,6,17.88
58,Xylopia nitida,Annonaceae,799863.7902,9727762.438,40.0,False,O,6,26.07
59,Endlicheria ruforamula,Lauraceae,799863.2103,9727764.414,32.6,False,O,6,23.24
60,Protium hebetatum,Burseraceae,799863.1529,9727773.15,36.9,False,O,6,24.94
61,Licania heteromorpha,Chrysobalanaceae,799862.9833,9727773.635,18.6,False,O,6,16.36
62,Ormosia coccinea,Fabaceae,799863.2853,9727774.294,13.7,False,O,6,13.29
63,Ormosia grossa,Fabaceae,799862.4747,9727775.091,11.6,False,O,6,11.82
64,Ormosia grossa,Fabaceae,799862.5086,9727774.994,10.5,False,O,6,11.0
65,Couepia racemosa,Chrysobalanaceae,799862.398,9727778.351,11.3,False,O,6,11.6
66,,,799862.1466,9727788.131,14.7,False,O,6,13.95
67,Swartzia corrugata,Fabaceae,799859.5955,9727789.378,18.5,False,O,6,16.31
68,Aniba parviflora,Lauraceae,799859.0838,9727784.8,31.1,False,O,6,22.61
69,Bowdichia nitida,Fabaceae,799858.5874,9727783.19,14.6,False,O,6,13.89
80,Lecythis lurida,Lecythidaceae,799853.6692,9727791.558,25.0,False,O,6,19.8
81,Couepia racemosa,Chrysobalanaceae,799853.325,9727795.268,14.1,False,O,6,13.56
82,Eschweilera coriacea,Lecythidaceae,799857.6662,9727797.882,14.9,False,O,6,14.08
83,Miconia poeppigii,Melastomataceae,799853.7469,9727797.073,15.4,False,O,6,14.41
84,Astronium gracile,Anacardiaceae,799848.4323,9727797.273,29.2,False,O,6,21.77
85,Lecythis lurida,Lecythidaceae,799848.0968,9727798.244,20.1,False,O,6,17.22
86,Inga thibaudiana,Fabaceae,799855.5869,9727803.805,17.2,False,O,6,15.53
87,Diospyros guianensis,Ebenaceae,799854.7347,9727806.233,14.1,False,O,6,13.56
88,Licania heteromorpha,Chrysobalanaceae,799850.6065,9727809.071,12.2,False,O,6,12.25
1,Inga heterophylla,Fabaceae,799845.3936,9727809.074,13.5,False,O,6,13.15
2,Myrcia fallax,Myrtaceae,799842.4984,9727808.416,26.2,False,O,6,20.38
3,Matayba guianensis,Sapindaceae,799837.8699,9727803.703,16.5,False,O,6,15.1
4,Eschweilera coriacea,Lecythidaceae,799838.2197,9727803.288,16.5,False,O,6,15.1
5,Myrcia fallax,Myrtaceae,799841.6664,9727801.742,29.6,False,O,6,21.95
6,Inga heterophylla,Fabaceae,799842.0987,9727800.481,10.1,False,O,6,10.7
7,Lecythis lurida,Lecythidaceae,799843.7806,9727796.184,11.6,False,O,6,11.82
8,Inga alba,Fabaceae,799846.0758,9727798.033,39.1,False,O,6,25.75
9,Myrcia fallax,Myrtaceae,799846.3856,9727803.193,27.8,False,O,6,21.14
10,Abuta grandifolia,Menispermaceae,799847.9977,9727804.57,13.3,False,O,6,13.02
11,Sterculia pruriens,Malvaceae,799850.8775,9727799.288,44.1,False,O,6,27.46
12,Licania canescens,Chrysobalanaceae,799848.6018,9727797.995,10.7,False,O,6,11.15
13,Lecythis lurida,Lecythidaceae,799854.9252,9727787.64,15.8,False,O,6,14.66
14,Bombax paraense,Malvaceae,799852.9641,9727781.107,27.0,False,O,6,20.76
15,Matayba guianensis,Sapindaceae,799846.5787,9727781.255,15.2,False,O,6,14.28
16,Protium hebetatum,Burseraceae,799844.9813,9727782.848,22.7,False,O,6,18.63
17,Protium paniculatum,Burseraceae,799843.4416,9727781.183,11.1,False,O,6,11.45
18,Licania canescens,Chrysobalanaceae,799847.8465,9727780.632,13.0,False,O,6,12.81
19,Licania canescens,Chrysobalanaceae,799856.5191,9727776.949,11.6,False,O,6,11.82
20,Guatteria schomburgkiana,Annonaceae,799856.1493,9727774.952,29.0,False,O,6,21.68
21,,,799856.2164,9727774.758,23.6,True,O,6,19.1
22,Matayba guianensis,Sapindaceae,799853.9326,9727775.229,17.0,False,O,6,15.41
23,Matayba guianensis,Sapindaceae,799854.0329,9727774.937,13.2,False,O,6,12.95
24,Oenocarpus bacaba,Arecaceae,799856.8203,9727773.011,12.6,False,P,6,12.53
25,Sterculia pruriens,Malvaceae,799851.7758,9727772.247,21.7,False,O,6,18.1
26,Matayba guianensis,Sapindaceae,799851.4545,9727772.566,14.0,False,O,6,13.49
27,Stryphnodendron paniculatum,Fabaceae,799852.1084,9727771.277,20.5,False,O,6,17.45
28,Matayba guianensis,Sapindaceae,799853.6837,9727769.78,13.7,False,O,6,13.29
29,,,799858.1624,9727769.129,21.0,True,O,6,17.72
30,Bagassa guianensis,Moraceae,799859.0227,9727767.257,11.8,False,O,6,11.96
31,Protium hebetatum,Burseraceae,799857.9891,9727764.693,19.5,False,O,6,16.88
32,Parkia pendula,Fabaceae,799861.2247,9727763.361,19.1,False,O,6,16.65
33,Chimarrhis turbinata,Rubiaceae,799854.4855,9727761.229,25.8,False,O,6,20.19
34,Protium hebetatum,Burseraceae,799847.8471,9727758.806,16.5,False,O,6,15.1
35,Inga heterophylla,Fabaceae,799844.9369,9727757.961,10.8,False,O,6,11.23
36,,,799848.4671,9727760.122,16.2,False,L,6,14.91
37,Inga heterophylla,Fabaceae,799844.0241,9727760.676,18.7,False,O,6,16.42
38,,,799844.0537,9727757.421,71.4,True,O,6,34.43
39,Protium hebetatum,Burseraceae,799840.5243,9727759.069,13.8,False,O,6,13.36
40,Protium hebetatum,Burseraceae,799840.619,9727759.104,13.1,False,O,6,12.88
41,Inga thibaudiana,Fabaceae,799842.9809,9727763.779,16.0,False,O,6,14.79
42,Helicostylis sp.,Moraceae,799843.3377,9727765.871,32.0,False,O,6,22.99
43,Talisia longifolia,Sapindaceae,799840.3371,9727769.125,15.8,False,O,6,14.66
44,Diplotropis sp.,Fabaceae,799835.8672,9727769.219,15.5,False,O,6,14.47
46,Diplotropis sp.,Fabaceae,799832.7197,9727779.923,37.6,False,O,6,25.2
47,Strychnos subcordata,Loganiaceae,799832.7548,9727784.842,16.0,False,O,6,14.79
48,Strychnos subcordata,Loganiaceae,799832.5686,9727784.772,14.5,False,O,6,13.82
49,Lecythis lurida,Lecythidaceae,799837.0802,9727781.328,26.4,False,O,6,20.48
50,Strychnos subcordata,Loganiaceae,799839.4586,9727787.346,21.1,False,O,6,17.78
51,Lecythis lurida,Lecythidaceae,799842.9967,9727788.668,11.2,False,O,6,11.53
52,Swartzia sp.,Fabaceae,799843.5965,9727789.986,41.4,False,O,6,26.56
53,Myrcia fallax,Myrtaceae,799843.2651,9727790.956,23.1,False,O,6,18.84
54,Licania octandra,Chrysobalanaceae,799837.1753,9727805.741,12.7,False,O,6,12.6
55,,,799832.5592,9727794.154,10.5,False,O,6,11.0
56,,,799832.6518,9727794.189,19.4,False,O,6,16.83
57,,,799832.7444,9727794.224,14.0,False,O,6,13.49
58,,,799829.3642,9727791.861,12.7,False,O,6,12.6
59,Apeiba petoumo,Malvaceae,799831.3629,9727795.233,30.5,False,O,6,22.35
60,Strychnos subcordata,Loganiaceae,799832.0924,9727796.163,11.0,False,O,6,11.38
61,Matayba guianensis,Sapindaceae,799833.0498,9727796.414,20.6,False,O,6,17.5
62,Matayba guianensis,Sapindaceae,799833.0172,9727796.511,17.2,False,O,6,15.53
63,Myrcia fallax,Myrtaceae,799834.3346,9727795.696,22.2,False,O,6,18.37
64,Eschweilera ovata,Lecythidaceae,799832.7233,9727797.384,10.4,False,O,6,10.93
65,,,799833.5884,9727800.99,12.3,False,O,6,12.32
66,,,799832.9931,9727799.672,13.3,False,O,6,13.02
67,Matayba guianensis,Sapindaceae,799831.4454,9727799.634,15.3,False,O,6,14.34
68,Inga alba,Fabaceae,799828.4072,9727800.015,18.7,False,O,6,16.42
69,Apeiba petoumo,Malvaceae,799828.4889,9727800.701,23.2,False,O,6,18.89
70,Matayba guianensis,Sapindaceae,799829.4518,9727804.017,14.2,False,O,6,13.62
71,Bagassa guianensis,Moraceae,799828.7271,9727803.086,11.3,False,O,6,11.6
72,Lecythis idatimon,Lecythidaceae,799832.4411,9727804.384,14.8,False,O,6,14.02
73,Annona ambotay,Annonaceae,799833.8212,9727803.375,21.5,False,O,6,17.99
74,Laetia procera,Salicaceae,799834.1174,9727805.567,11.4,False,O,6,11.67
1,Banara guianensis,Salicaceae,797132.4206,9729441.929,7.1,False,O,7,8.25
2,Inga alba,Fabaceae,797128.1963,9729441.89,40.1,False,O,7,26.11
3,Guatteria schomburgkiana,Annonaceae,797128.1767,9729442.082,22.9,False,O,7,18.73
4,Inga alba,Fabaceae,797127.8523,9729445.257,11.6,False,O,7,11.82
5,Guatteria schomburgkiana,Annonaceae,797130.9455,9729446.105,6.4,False,O,7,7.64
6,Guatteria schomburgkiana,Annonaceae,797127.7639,9729446.123,19.1,False,O,7,16.65
7,Guatteria schomburgkiana,Annonaceae,797127.7442,9729446.315,16.2,False,O,7,14.91
8,Guatteria schomburgkiana,Annonaceae,797127.7344,9729446.411,29.1,False,O,7,21.73
9,Cordia scabrifolia,Boraginaceae,797127.0661,9729452.953,13.3,False,O,7,13.02
10,Banara guianensis,Salicaceae,797127.8026,9729456.187,14.7,False,O,7,13.95
11,Guatteria schomburgkiana,Annonaceae,797126.4273,9729459.207,22.0,False,O,7,18.26
12,,,797126.2799,9729460.65,8.1,False,O,7,9.1
13,Parkia paraensis,Fabaceae,797126.2307,9729461.131,14.0,False,O,7,13.49
14,Inga thibaudiana,Fabaceae,797126.2013,9729461.42,8.3,False,O,7,9.27
15,Tapirira guianensis,Anacardiaceae,797125.8966,9729464.402,12.9,False,O,7,12.74
16,Aspidosperma parvifolium,Apocynaceae,797127.9517,9729465.291,5.7,False,O,7,6.99
17,,,797125.7787,9729465.556,7.5,False,O,7,8.6
18,,,797125.7688,9729465.653,9.4,False,O,7,10.16
19,Inga alba,Fabaceae,797126.8067,9729466.001,33.8,False,O,7,23.73
20,,,797125.7394,9729465.941,8.6,False,O,7,9.52
21,Byrsonima spicata,Malpighiaceae,797125.7295,9729466.037,15.1,False,O,7,14.21
22,Strychnos subcordata,Loganiaceae,797129.8652,9729467.624,15.0,False,O,7,14.15
23,Aspidosperma parvifolium,Apocynaceae,797125.5428,9729467.865,5.5,False,O,7,6.81
24,Aspidosperma parvifolium,Apocynaceae,797127.5346,9729469.429,6.9,False,O,7,8.08
25,Apeiba petoumo,Malvaceae,797128.4212,9729471.317,12.0,False,O,7,12.11
26,Casearia grandiflora,Salicaceae,797128.4982,9729470.547,9.8,False,O,7,10.47
27,Tapirira guianensis,Anacardiaceae,797129.3867,9729472.436,9.9,False,O,7,10.55
28,Guatteria schomburgkiana,Annonaceae,797125.1595,9729471.617,23.0,False,O,7,18.79
29,Tetragastris panamensis,Burseraceae,797125.1399,9729471.81,9.7,False,O,7,10.39
30,Minquartia guianensis,Olacaceae,797125.4886,9729478.99,5.2,False,O,7,6.52
31,,,797125.0981,9729482.839,18.5,False,O,7,16.31
33,Tapirira guianensis,Anacardiaceae,797127.9129,9729487.257,11.4,False,O,7,11.67
34,Casearia grandiflora,Salicaceae,797138.5846,9729489.413,10.2,False,O,7,10.78
35,Nectandra cuspidata,Lauraceae,797149.4922,9729489.066,25.0,False,O,7,19.8
36,Jacaranda copaia,Bignoniaceae,797147.4295,9729487.786,12.0,False,O,7,12.11
37,Guatteria schomburgkiana,Annonaceae,797136.6007,9729487.364,13.9,False,O,7,13.42
38,Banara guianensis,Salicaceae,797135.6107,9729486.339,10.1,False,O,7,10.7
39,Schefflera morototoni,Araliaceae,797135.7019,9729485.376,29.5,False,O,7,21.91
40,Xylopia nitida,Annonaceae,797139.9329,9729486.585,19.4,False,O,7,16.83
41,Nectandra cuspidata,Lauraceae,797139.2095,9729482.671,26.6,False,O,7,20.58
42,Lacmellea aculeata,Apocynaceae,797142.6792,9729480.253,12.5,False,O,7,12.46
43,Strychnos subcordata,Loganiaceae,797149.3871,9729477.727,10.0,False,O,7,10.62
44,Nectandra cuspidata,Lauraceae,797150.6519,9729475.57,24.4,False,O,7,19.5
45,,,797148.4558,9729476.028,20.1,True,O,7,17.22
46,Guatteria schomburgkiana,Annonaceae,797147.5436,9729474.136,14.7,False,O,7,13.95
47,Stryphnodendron pulcherrimum,Fabaceae,797145.5115,9729472.763,14.6,False,O,7,13.89
48,Guatteria schomburgkiana,Annonaceae,797140.0665,9729473.424,11.7,False,O,7,11.89
49,Banara guianensis,Salicaceae,797133.9523,9729469.789,11.6,False,O,7,11.82
50,Pseudopiptadenia psilostachya,Fabaceae,797135.3919,9729465.998,70.8,False,O,7,34.31
51,Pseudopiptadenia psilostachya,Fabaceae,797136.4589,9729466.058,79.4,False,O,7,35.92
52,Banara guianensis,Salicaceae,797142.4212,9729471.233,10.2,False,O,7,10.78
53,Banara guianensis,Salicaceae,797147.3428,9729464.246,11.4,False,O,7,11.67
54,Nectandra cuspidata,Lauraceae,797150.5558,9729464.232,23.7,False,O,7,19.15
55,Guatteria schomburgkiana,Annonaceae,797148.6202,9729461.897,21.8,False,O,7,18.15
56,Pseudopiptadenia psilostachya,Fabaceae,797140.0646,9729461.903,59.5,False,O,7,31.81
57,,,797134.567,9729463.435,10.7,False,O,7,11.15
58,Pseudopiptadenia psilostachya,Fabaceae,797133.7923,9729460.392,53.2,False,O,7,30.18
59,Aspidosperma parvifolium,Apocynaceae,797131.8367,9729458.541,10.5,False,O,7,11.0
60,Aspidosperma parvifolium,Apocynaceae,797131.8557,9729458.348,12.1,False,O,7,12.18
61,Enterolobium schomburgkii,Fabaceae,797143.5562,9729458.806,17.2,False,O,7,15.53
62,Guatteria schomburgkiana,Annonaceae,797149.9364,9729459.064,13.1,False,O,7,12.88
63,Cordia scabrifolia,Boraginaceae,797150.9148,9729460.087,22.3,False,O,7,18.42
64,Ormosia grossa,Fabaceae,797149.9448,9729458.968,11.2,False,O,7,11.53
65,Cordia scabrifolia,Boraginaceae,797145.8882,9729456.612,14.2,False,O,7,13.62
66,Guatteria schomburgkiana,Annonaceae,797143.9785,9729454.182,23.8,False,O,7,19.2
67,Strychnos subcordata,Loganiaceae,797139.7521,9729453.851,13.8,False,O,7,13.36
68,Guatteria schomburgkiana,Annonaceae,797136.7977,9729451.364,15.4,False,O,7,14.41
69,Guatteria schomburgkiana,Annonaceae,797140.1506,9729449.613,13.8,False,O,7,13.36
70,Xylopia amazonica,Annonaceae,797143.1944,9729451.137,27.0,False,O,7,20.76
71,Guatteria schomburgkiana,Annonaceae,797146.4344,9729450.542,30.7,False,O,7,22.43
72,Thyrsodium spruceanum,Anacardiaceae,797147.7834,9729447.324,20.1,False,O,7,17.22
73,Inga alba,Fabaceae,797148.1276,9729443.47,36.4,False,O,7,24.75
74,,,797149.2219,9729443.046,20.8,True,O,7,17.61
75,Strychnos subcordata,Loganiaceae,797150.7776,9729449.426,18.6,False,O,7,16.36
76,Cordia scabrifolia,Boraginaceae,797151.9166,9729448.521,10.9,False,O,7,11.3
77,Inga alba,Fabaceae,797152.8057,9729450.507,39.5,False,O,7,25.89
78,,,797150.4411,9729453.282,11.5,False,O,7,11.75
79,Apeiba petoumo,Malvaceae,797152.3089,9729443.99,22.3,False,O,7,18.42
80,Lecythis lurida,Lecythidaceae,797152.3757,9729443.219,17.2,False,O,7,15.53
81,Inga marginata,Fabaceae,797152.3924,9729443.026,26.0,False,O,7,20.29
82,Abarema jupunba,Fabaceae,797139.5324,9729444.933,25.9,False,O,7,20.24
83,Apeiba petoumo,Malvaceae,797136.6065,9729442.352,15.3,False,O,7,14.34
84,Couratari stellata,Lecythidaceae,797134.1735,9729445.605,14.4,False,O,7,13.76
1,Inga alba,Fabaceae,797156.5404,9729443.933,20.3,False,O,7,17.33
2,Licania canescens,Chrysobalanaceae,797153.4118,9729447.15,14.9,False,O,7,14.08
3,Strychnos subcordata,Loganiaceae,797153.8454,9729450.758,11.2,False,O,7,11.53
4,Lecythis pisonis,Lecythidaceae,797155.9174,9729451.357,10.5,False,O,7,11.0
5,Inga alba,Fabaceae,797160.3394,9729449.179,23.4,False,O,7,18.99
6,Guatteria schomburgkiana,Annonaceae,797159.4582,9729446.999,13.6,False,O,7,13.22
7,Banara guianensis,Salicaceae,797167.7831,9729448.815,11.4,False,O,7,11.67
8,Mayna odorata,Achariaceae,797160.5901,9729446.093,11.7,False,O,7,11.89
9,Inga alba,Fabaceae,797161.2157,9729451.456,25.7,False,O,7,20.14
10,Tapirira guianensis,Anacardiaceae,797162.1411,9729453.155,34.2,False,O,7,23.89
11,Banara guianensis,Salicaceae,797159.016,9729452.4,10.7,False,O,7,11.15
12,Inga alba,Fabaceae,797160.0731,9729452.459,29.9,False,O,7,22.09
13,Inga thibaudiana,Fabaceae,797156.693,9729454.791,16.3,False,O,7,14.98
14,Inga alba,Fabaceae,797153.6152,9729453.457,10.8,False,O,7,11.23
15,Strychnos subcordata,Loganiaceae,797155.5938,9729455.214,20.9,False,O,7,17.67
16,Nectandra cuspidata,Lauraceae,797160.9282,9729455.025,14.7,False,O,7,13.95
17,Pterocarpus sp.,Fabaceae,797154.1023,9729457.746,14.1,False,O,7,13.56
18,Tapirira guianensis,Anacardiaceae,797165.4924,9729464.776,17.7,False,O,7,15.83
19,Rollinia exsucca,Annonaceae,797163.1349,9729467.552,10.1,False,O,7,10.7
20,Guatteria schomburgkiana,Annonaceae,797163.1492,9729464.645,10.5,False,O,7,11.0
21,Guatteria schomburgkiana,Annonaceae,797155.6656,9729467.134,12.4,False,O,7,12.39
22,Ocotea canaliculata,Lauraceae,797156.4938,9729470.086,10.5,False,O,7,11.0
