site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh_2009,type_2009,dead_2009,hcom_2009,htot_2009,dbh_2011,type_2011,dead_2011,hcom_2011,htot_2011,plot_id
DUC_A01,1895,Sterculia pruriens,Malvaceae,171263.8181,9673303.275,27.9,O,False,15.89,23.08,28.2,O,False,17.0,21.63,T03
DUC_A01,1896,Virola michelii,Myristicaceae,171266.0276,9673282.944,30.7,O,False,19.4,27.09,31.2,O,False,21.03,26.59,T03
DUC_A01,1897,Protium heptaphyllum,Burseraceae,171265.0473,9673282.229,7.1,O,False,8.34,11.43,7.3,O,False,11.28,15.07,T03
DUC_A01,1898,Licania sp.,Chrysobalanaceae,171265.7312,9673278.425,9.4,O,False,14.24,17.15,9.6,O,False,10.91,18.25,T03
DUC_A01,1899,Guatteria schomburgkiana,Annonaceae,171267.6397,9673265.732,10.2,O,False,14.03,17.06,10.8,O,False,15.75,20.45,T03
DUC_A01,1900,Miconia poeppigii,Melastomataceae,171269.5972,9673260.514,23.3,O,False,17.37,22.58,24.9,O,False,18.29,23.15,T03
DUC_A01,1901,Abarema jupunba,Fabaceae,171271.1723,9673245.984,18.5,O,False,19.13,23.06,19.3,O,False,21.49,25.1,T03
DUC_A01,1902,Strychnos subcordata,Loganiaceae,171274.1432,9673230.457,13.6,O,False,14.31,18.78,13.9,O,False,12.97,18.22,T03
DUC_A01,1903,Virola mollissima,Myristicaceae,171275.3045,9673220.173,8.0,O,False,6.6,10.33,8.1,O,False,9.31,12.13,T03
DUC_A01,1904,Eperua bijuga,Fabaceae,171279.6357,9673200.56,12.0,O,False,11.75,17.8,12.8,O,False,14.24,16.9,T03
DUC_A01,1905,Virola michelii,Myristicaceae,171282.1925,9673184.963,19.7,O,False,21.02,26.05,20.0,O,False,20.06,25.48,T03
DUC_A01,1906,Clarisia racemosa,Moraceae,171284.3303,9673172.975,12.5,O,False,13.08,21.38,13.2,O,False,19.3,21.84,T03
DUC_A01,1907,Licania sp.,Chrysobalanaceae,171283.7844,9673168.841,10.7,O,False,14.91,18.39,11.0,O,False,10.51,14.67,T03
DUC_A01,1908,Abarema cochleata,Fabaceae,171284.5067,9673165.45,7.1,O,False,5.21,10.26,7.3,O,False,8.35,10.65,T03
DUC_A01,1909,Hymenolobium petraeum,Fabaceae,171291.8506,9673166.36,106.7,O,False,17.35,40.21,107.5,O,False,21.48,27.54,T03
DUC_A01,1910,Strychnos subcordata,Loganiaceae,171285.2489,9673162.062,7.7,O,False,6.31,11.68,7.8,O,False,6.94,12.14,T03
DUC_A01,1911,Parkia sp.,Fabaceae,171287.264,9673157.671,22.5,O,False,17.88,25.32,23.0,O,False,21.99,25.72,T03
DUC_A01,1912,Tapirira guianensis,Anacardiaceae,171288.927,9673150.917,33.9,O,False,27.54,32.33,35.1,O,False,27.7,33.52,T03
DUC_A01,1913,Manilkara bidentata,Sapotaceae,171286.9129,9673146.027,46.8,O,False,21.57,30.73,46.9,O,False,22.07,31.44,T03
DUC_A01,1914,Protium heptaphyllum,Burseraceae,171287.155,9673144.317,5.8,O,False,3.26,7.21,5.9,O,False,5.57,8.48,T03
DUC_A01,1915,Chrysophyllum sanguinolentum,Sapotaceae,171287.19,9673142.001,5.5,O,False,6.8,8.75,5.4,O,False,5.8,7.41,T03
DUC_A01,1916,Tovomita sp.,Clusiaceae,171288.7119,9673131.749,5.0,O,False,3.59,7.44,5.0,O,False,3.68,6.98,T03
DUC_A01,1917,Eperua bijuga,Fabaceae,171289.2622,9673125.437,10.3,O,False,3.04,7.26,10.2,O,False,8.23,10.27,T03
DUC_A01,1918,Eschweilera coriacea,Lecythidaceae,171290.1994,9673119.172,12.3,O,False,16.53,21.39,12.7,O,False,16.44,18.62,T03
DUC_A01,1919,Hevea brasiliensis,Euphorbiaceae,171292.3133,9673119.434,25.2,O,False,17.7,22.15,25.7,O,False,23.0,27.06,T03
DUC_A01,1920,Lecythis lurida,Lecythidaceae,171293.342,9673116.661,35.1,O,False,22.41,27.27,35.2,O,False,25.8,30.33,T03
DUC_A01,1921,Qualea paraensis,Vochysiaceae,171290.6426,9673116.327,16.3,O,False,14.05,19.9,16.8,O,False,17.73,20.64,T03
DUC_A01,1924,Qualea paraensis,Vochysiaceae,171297.3206,9673091.052,44.0,O,False,21.87,35.83,44.6,O,False,22.01,29.55,T03
DUC_A01,1925,,,171294.2864,9673089.516,9.1,O,False,7.95,11.61,9.1,O,False,9.77,12.42,T03
DUC_A01,1927,,,171303.0691,9673077.371,106.0,O,False,25.86,39.74,106.4,O,False,24.32,37.45,T03
DUC_A01,1928,,,171295.6307,9673075.561,31.8,O,False,2.44,20.45,31.9,O,True,0.0,24.71,T03
DUC_A01,1930,Sagotia racemosa,Euphorbiaceae,171296.935,9673069.43,9.6,O,False,6.39,10.27,10.0,O,False,17.52,10.74,T03
DUC_A01,1931,,,171302.6242,9673070.33,102.0,O,True,,2.77,102.0,O,True,0.0,0.0,T03
DUC_A01,1933,Eschweilera parviflora,Lecythidaceae,171300.3629,9673050.328,31.9,O,False,21.73,24.7,32.1,O,False,21.41,35.78,T03
DUC_A01,1934,Inga marginata,Fabaceae,171300.1527,9673048.393,21.7,O,False,16.24,21.81,22.3,O,False,20.9,30.49,T03
DUC_A01,1935,,,171303.0134,9673033.003,15.8,O,True,8.58,10.22,15.8,O,True,1.1,10.01,T03
DUC_A01,1936,Eriotheca globosa,Malvaceae,171306.6552,9673031.679,51.4,O,False,27.43,34.33,52.1,O,False,16.54,39.11,T03
DUC_A01,1937,Pouteria hispida,Sapotaceae,171303.9531,9673027.449,17.2,O,False,16.74,20.22,17.2,O,False,15.24,18.61,T03
DUC_A01,1938,Sacoglottis guianensis,Humiriaceae,171308.2897,9673021.798,45.3,O,False,25.28,32.87,45.7,O,False,27.1,36.56,T03
DUC_A01,1939,Euterpe oleracea,Arecaceae,171305.7847,9673010.629,7.3,P,False,7.99,10.72,7.9,P,False,8.17,10.6,T03
DUC_A01,1940,Mabea angularis,Euphorbiaceae,171306.5928,9673009.489,7.8,O,False,11.47,15.65,8.0,O,False,12.42,15.04,T03
DUC_A01,1941,Hymenolobium petraeum,Fabaceae,171312.7575,9673004.761,85.0,O,False,28.39,34.25,87.0,O,False,18.86,36.47,T03
DUC_A01,1943,Neea oppositifolia,Nyctaginaceae,171309.8862,9672992.9,53.0,O,False,21.14,31.08,51.4,O,False,17.92,38.06,T03
DUC_A01,1944,Protium heptaphyllum,Burseraceae,171309.7917,9672989.083,15.7,O,False,10.78,18.65,17.3,O,False,12.19,17.17,T03
DUC_A01,1945,Eschweilera amazonica,Lecythidaceae,171310.9234,9672979.757,12.1,O,False,11.84,16.51,12.2,O,False,9.37,17.49,T03
DUC_A01,1946,Pouteria gongrijpii,Sapotaceae,171313.0164,9672979.454,43.9,O,False,23.55,29.96,46.5,O,False,18.47,27.38,T03
DUC_A01,1948,,,171312.9351,9672969.349,35.6,O,True,,11.47,35.6,O,True,1.31,1.75,T03
DUC_A01,1949,Trichilia micrantha,Meliaceae,171314.1627,9672964.986,16.7,O,False,10.4,17.16,17.2,O,False,11.37,17.05,T03
DUC_A01,1950,Parkia sp.,Fabaceae,171315.2712,9672962.318,68.3,O,False,10.45,18.22,68.0,O,False,15.35,22.6,T03
DUC_A01,1951,Pouteria gongrijpii,Sapotaceae,171314.8666,9672956.532,19.8,O,False,9.96,17.53,19.8,O,False,10.01,18.5,T03
DUC_A01,1952,Strychnos subcordata,Loganiaceae,171316.2943,9672952.775,12.1,O,False,15.95,19.54,12.2,O,False,9.57,15.95,T03
DUC_A01,1953,Parkia sp.,Fabaceae,171320.0349,9672948.845,57.7,O,False,23.2,29.58,57.9,O,False,22.54,29.99,T03
DUC_A01,1954,Helicostylis sp.,Moraceae,171317.3872,9672941.529,43.0,O,False,19.99,25.54,43.5,O,False,15.45,28.68,T03
DUC_A01,1955,Couma guianensis,Apocynaceae,171319.0501,9672933.811,21.2,O,False,14.5,18.27,21.3,O,False,13.54,20.22,T03
DUC_A01,1956,Virola mollissima,Myristicaceae,171321.9153,9672926.3,20.7,O,False,18.13,21.51,20.8,O,False,14.57,19.24,T03
DUC_A01,1957,Virola michelii,Myristicaceae,171321.4546,9672921.075,47.1,O,False,24.24,31.92,51.2,O,False,22.2,35.77,T03
DUC_A01,1958,Pouteria sp.,Sapotaceae,171323.384,9672905.97,24.0,O,False,20.63,27.04,24.3,O,False,23.97,33.48,T03
DUC_A01,1959,Pouteria gongrijpii,Sapotaceae,171326.5812,9672897.944,28.6,O,False,11.99,15.17,28.6,O,False,11.37,25.21,T03
DUC_A01,1960,Neea oppositifolia,Nyctaginaceae,171329.1083,9672889.803,67.2,O,False,21.01,29.92,68.2,O,False,16.38,29.79,T03
DUC_A01,1961,Calophyllum brasiliense,Calophyllaceae,171327.4029,9672883.793,19.5,O,False,11.16,16.96,19.8,O,False,13.14,18.52,T03
DUC_A01,1962,,,171323.0894,9672883.622,49.9,O,True,,18.18,,O,False,,,T03
DUC_A01,1963,Neea oppositifolia,Nyctaginaceae,171323.1211,9672885.914,62.0,O,False,22.47,30.57,62.5,O,False,15.56,29.71,T03
DUC_A01,1964,Pouteria gongrijpii,Sapotaceae,171324.9705,9672893.093,13.1,O,False,11.73,17.85,13.5,O,False,11.87,14.65,T03
DUC_A01,1965,Pouteria gongrijpii,Sapotaceae,171323.2652,9672900.232,23.5,O,False,18.31,21.68,24.4,O,False,16.06,28.65,T03
DUC_A01,1966,Sterculia pruriens,Malvaceae,171320.0948,9672900.259,44.0,O,False,19.6,25.65,45.4,O,False,16.09,29.11,T03
DUC_A01,1967,Sacoglottis guianensis,Humiriaceae,171323.4388,9672901.406,20.1,O,False,15.76,21.98,20.5,O,False,11.41,20.28,T03
DUC_A01,1969,,,171320.5251,9672907.193,32.0,O,False,14.77,19.18,31.7,O,True,3.01,23.03,T03
DUC_A01,1970,Licania sp.,Chrysobalanaceae,171318.7662,9672909.749,34.9,O,False,19.58,29.45,34.5,O,False,13.76,24.33,T03
DUC_A01,1971,Pouteria gongrijpii,Sapotaceae,171317.0704,9672924.322,61.5,O,False,23.34,31.68,61.6,O,False,20.19,28.82,T03
DUC_A01,1972,,,171317.5349,9672928.404,17.1,O,False,7.79,13.67,17.3,O,True,2.98,13.32,T03
DUC_A01,1973,Neea oppositifolia,Nyctaginaceae,171313.3002,9672928.248,54.2,O,False,15.01,22.39,54.1,O,False,21.88,27.38,T03
DUC_A01,1974,Diospyros guianensis,Ebenaceae,171317.4626,9672935.253,7.5,O,False,7.4,12.59,7.7,O,False,8.34,12.21,T03
DUC_A01,1975,Strychnos subcordata,Loganiaceae,171317.3829,9672936.954,12.0,O,False,14.37,19.3,12.1,O,False,12.4,18.19,T03
DUC_A01,1976,Caraipa grandifolia,Calophyllaceae,171313.3129,9672949.404,23.9,O,False,17.25,24.07,23.9,O,False,13.71,21.96,T03
DUC_A01,1977,Pouteria gongrijpii,Sapotaceae,171311.8003,9672952.002,50.7,O,False,26.12,42.52,51.5,O,False,18.96,24.46,T03
DUC_A01,1978,Neea oppositifolia,Nyctaginaceae,171313.5028,9672957.44,88.7,O,False,28.99,35.99,90.1,O,False,20.23,35.95,T03
DUC_A01,1980,Brosimum rubescens,Moraceae,171309.5775,9672969.343,34.2,O,False,23.75,29.24,34.6,O,False,24.93,32.43,T03
DUC_A01,1981,Trichilia micrantha,Meliaceae,171310.7799,9672969.55,16.6,O,False,14.03,17.21,16.9,O,False,16.84,22.27,T03
DUC_A01,1982,Pouteria sp.,Sapotaceae,171310.7722,9672971.835,25.0,O,False,21.82,25.94,26.1,O,False,21.98,25.92,T03
DUC_A01,1983,Licania guianensis,Chrysobalanaceae,171311.0828,9672974.748,15.0,O,False,16.3,20.56,15.8,O,False,16.73,20.05,T03
DUC_A01,1984,Pouteria gongrijpii,Sapotaceae,171310.2014,9672979.009,28.3,O,False,19.66,23.21,28.5,O,False,12.96,19.08,T03
DUC_A01,1985,Sacoglottis guianensis,Humiriaceae,171309.5594,9672978.907,41.4,O,False,21.96,28.86,41.5,O,False,14.86,20.94,T03
DUC_A01,1986,Couma guianensis,Apocynaceae,171309.3115,9672978.234,16.2,O,False,10.23,14.96,16.2,O,False,7.32,14.86,T03
DUC_A01,1988,Virola michelii,Myristicaceae,171305.1513,9672989.616,41.3,O,False,21.18,25.66,41.4,O,False,18.86,26.58,T03
DUC_A01,1989,Protium heptaphyllum,Burseraceae,171307.8238,9672993.841,9.6,O,False,9.5,16.35,10.8,O,False,8.88,12.99,T03
DUC_A01,1990,Euterpe oleracea,Arecaceae,171304.6983,9673010.457,12.5,P,False,17.93,22.37,12.7,P,False,17.31,20.55,T03
DUC_A01,1991,Pouteria gongrijpii,Sapotaceae,171303.1461,9673015.914,25.2,O,False,14.71,16.99,25.3,O,False,,11.22,T03
DUC_A01,1993,Oenocarpus bataua,Arecaceae,171303.0045,9673020.328,21.5,P,False,16.14,22.57,21.5,P,False,13.53,20.47,T03
DUC_A01,1994,Ficus broadwayi,Moraceae,171300.3377,9673019.906,48.8,O,False,22.18,34.04,49.0,O,False,24.57,35.31,T03
DUC_A01,1995,Calophyllum brasiliense,Calophyllaceae,171300.1721,9673028.118,30.0,O,False,18.75,24.24,30.2,O,False,23.87,28.08,T03
DUC_A01,1996,Qualea paraensis,Vochysiaceae,171300.1951,9673036.993,20.8,O,False,13.78,18.53,21.2,O,False,13.57,22.7,T03
DUC_A01,1997,Qualea paraensis,Vochysiaceae,171297.3067,9673040.338,38.0,O,False,20.46,27.73,43.0,O,False,12.6,27.77,T03
DUC_A01,1998,Pouteria gongrijpii,Sapotaceae,171300.4683,9673041.472,17.7,O,False,16.83,20.33,18.4,O,False,12.2,22.05,T03
DUC_A01,1999,Qualea paraensis,Vochysiaceae,171294.6422,9673048.155,65.6,O,False,20.3,28.56,65.8,O,False,20.1,39.29,T03
DUC_A01,2000,,,171295.6279,9673073.659,5.5,L,False,,,5.7,L,False,0.0,0.0,T03
DUC_A01,2001,Pouteria sp.,Sapotaceae,171291.4249,9673076.162,49.1,O,False,24.04,30.21,49.6,O,False,20.96,31.27,T03
DUC_A01,2002,Helicostylis sp.,Moraceae,171291.1038,9673083.321,31.4,O,False,14.09,17.02,32.7,O,False,11.31,24.41,T03
DUC_A01,2004,Couma guianensis,Apocynaceae,171292.0642,9673093.301,18.7,O,False,17.0,21.34,19.5,O,False,16.08,21.0,T03
DUC_A01,2006,Hevea brasiliensis,Euphorbiaceae,171291.4954,9673099.031,20.0,O,False,18.08,22.7,20.9,O,False,18.93,22.74,T03
DUC_A01,2007,Qualea paraensis,Vochysiaceae,171285.2884,9673104.643,87.0,O,False,23.81,35.3,85.0,O,False,18.89,31.57,T03
DUC_A01,2009,Qualea paraensis,Vochysiaceae,171288.2473,9673126.471,13.6,O,False,14.45,17.01,14.3,O,False,12.82,14.7,T03
DUC_A01,2010,Parkia sp.,Fabaceae,171287.7817,9673130.474,24.4,O,False,9.0,14.93,24.4,O,False,11.77,18.7,T03
DUC_A01,2011,Parkia sp.,Fabaceae,171285.2056,9673137.115,34.9,O,False,14.42,27.12,35.4,O,False,15.82,27.01,T03
DUC_A01,2012,,,171284.1521,9673164.246,10.2,O,False,5.86,11.28,10.3,O,False,2.0,11.49,T03
DUC_A01,2013,Chrysophyllum sanguinolentum,Sapotaceae,171283.3464,9673169.367,6.9,O,False,4.6,12.01,7.0,O,False,7.11,14.35,T03
DUC_A01,2014,Tabernaemontana cymosa,Apocynaceae,171283.1043,9673171.077,9.8,O,False,10.17,16.86,9.9,O,False,14.93,17.43,T03
DUC_A01,2015,Protium heptaphyllum,Burseraceae,171282.2692,9673174.495,7.3,O,False,3.1,10.85,7.5,O,False,8.71,12.04,T03
DUC_A01,2016,Protium heptaphyllum,Burseraceae,171281.25,9673181.721,21.5,O,False,15.1,17.5,22.0,O,False,14.24,19.05,T03
DUC_A01,2017,Protium heptaphyllum,Burseraceae,171279.9457,9673182.117,20.2,O,False,21.22,27.1,20.5,O,False,21.46,25.75,T03
DUC_A01,2018,Protium heptaphyllum,Burseraceae,171279.7109,9673188.242,11.7,O,False,12.51,16.23,13.1,O,False,14.5,16.83,T03
DUC_A01,2019,Protium paniculatum,Burseraceae,171279.7617,9673190.101,13.9,O,False,16.94,25.46,14.6,O,False,13.99,17.26,T03
DUC_A01,2020,Licania guianensis,Chrysobalanaceae,171279.7676,9673193.184,7.3,O,False,5.09,7.85,7.5,O,False,7.14,8.24,T03
DUC_A01,2021,Nectandra cuspidata,Lauraceae,171275.8307,9673212.863,39.7,O,False,17.37,24.44,40.8,O,False,18.35,25.83,T03
DUC_A01,2022,Dimorphandra macrostachya,Fabaceae,171273.3547,9673214.911,45.5,O,False,22.2,29.39,48.9,O,False,22.96,32.19,T03
DUC_A01,2023,Protium heptaphyllum,Burseraceae,171274.0396,9673220.575,14.6,O,False,13.71,18.71,14.8,O,False,17.23,20.18,T03
DUC_A01,2024,Licania sp.,Chrysobalanaceae,171272.6528,9673228.355,13.3,O,False,13.33,17.54,13.5,O,False,12.16,18.14,T03
DUC_A01,2025,Guatteria schomburgkiana,Annonaceae,171268.6478,9673241.241,37.3,O,False,27.67,33.66,38.0,O,False,21.69,33.55,T03
DUC_A01,2026,Oenocarpus bacaba,Arecaceae,171269.8637,9673245.146,10.5,P,False,11.72,16.31,11.8,P,False,10.22,15.7,T03
DUC_A01,2027,Virola crebrinervia,Myristicaceae,171269.4203,9673249.387,29.3,O,False,23.27,24.8,31.2,O,False,27.27,30.07,T03
DUC_A01,2028,Caryocar glabrum,Caryocaraceae,171268.6389,9673254.187,9.8,O,False,10.09,14.97,10.1,O,False,12.8,16.04,T03
DUC_A01,2029,Inga marginata,Fabaceae,171268.3517,9673256.604,13.3,O,False,9.37,19.9,13.9,O,False,16.41,19.43,T03
DUC_A01,2030,Protium heptaphyllum,Burseraceae,171268.6152,9673257.265,12.4,O,False,12.42,17.7,12.8,O,False,11.91,17.09,T03
DUC_A01,2031,Protium heptaphyllum,Burseraceae,171267.6844,9673260.191,9.2,O,False,7.75,15.19,9.6,O,False,7.62,15.78,T03
DUC_A01,2032,Sloanea guianensis,Elaeocarpaceae,171267.2832,9673263.822,9.8,O,False,8.48,13.67,9.9,O,False,10.72,13.42,T03
DUC_A01,2033,Sloanea guianensis,Elaeocarpaceae,171266.7736,9673267.435,11.3,O,False,7.96,16.4,11.4,O,False,8.63,14.0,T03
DUC_A01,2034,,,171266.3428,9673271.061,28.1,O,True,,3.55,28.1,O,True,1.6,3.89,T03
DUC_A01,2035,Myrcia splendens,Myrtaceae,171264.0472,9673277.04,16.0,O,False,11.24,15.6,16.0,O,False,11.64,13.89,T03
DUC_A01,2036,Virola mollissima,Myristicaceae,171263.4645,9673281.42,13.5,O,False,13.26,18.55,14.0,O,False,12.86,17.84,T03
DUC_A01,2037,,,171261.2623,9673294.485,38.9,O,True,,12.55,38.9,O,True,0.94,11.76,T03
DUC_A01,2038,,,171262.5883,9673295.254,10.6,L,False,3.64,5.79,10.9,L,False,0.0,0.0,T03
DUC_A01,2039,Virola mollissima,Myristicaceae,171262.6871,9673295.27,8.7,O,False,8.79,12.36,9.8,O,False,13.32,12.44,T03
DUC_A01,2040,Lecythis idatimon,Lecythidaceae,171261.1686,9673297.824,13.8,O,False,9.82,14.37,13.9,O,False,9.24,15.83,T03
DUC_A01,2041,Pouteria gongrijpii,Sapotaceae,171260.6278,9673298.297,16.1,O,False,11.35,16.75,17.0,O,False,11.53,22.89,T03
DUC_A01,2042,Lecythis idatimon,Lecythidaceae,171259.8601,9673305.442,16.8,O,False,11.62,16.85,17.2,O,False,10.97,18.14,T03
DUC_A01,2043,Virola elongata,Myristicaceae,171260.1416,9673306.605,17.9,O,False,17.49,21.45,18.3,O,False,13.9,23.25,T03
DUC_A01,2044,Maquira coriacea,Moraceae,171259.8429,9673308.234,9.4,O,False,16.48,19.52,9.6,O,False,12.0,19.04,T03
DUC_A01,2045,Poeppigia procera,Fabaceae,171259.6084,9673310.992,13.8,O,False,14.71,18.79,14.3,O,False,15.06,20.58,T03
DUC_A01,2046,Lacunaria jenmanii,Ochnaceae,171259.2677,9673314.291,14.0,O,False,11.86,16.18,14.3,O,False,8.11,18.94,T03
DUC_A01,2047,Protium heptaphyllum,Burseraceae,171258.2282,9673315.803,11.9,O,False,8.82,15.67,11.8,O,False,8.25,16.88,T03
DUC_A01,2048,Protium heptaphyllum,Burseraceae,171258.1221,9673318.581,10.0,O,False,15.61,18.38,10.7,O,False,14.98,21.23,T03
DUC_A01,2049,Licania sp.,Chrysobalanaceae,171257.0828,9673326.801,25.3,O,False,18.51,24.17,25.6,O,False,14.36,23.99,T03
DUC_A01,2050,Pouteria gongrijpii,Sapotaceae,171256.6927,9673330.093,8.6,O,False,9.82,11.24,8.8,O,False,9.16,12.09,T03
DUC_A01,2051,Protium heptaphyllum,Burseraceae,171256.0928,9673332.792,16.3,O,False,12.25,15.35,17.0,O,False,11.11,16.2,T03
DUC_A01,2052,Helicostylis sp.,Moraceae,171255.7199,9673333.292,22.3,O,False,11.15,13.11,22.9,O,False,9.54,13.82,T03
DUC_A01,2053,Connarus fasciculatus,Connaraceae,171255.1668,9673333.205,19.0,O,False,11.33,18.62,19.3,O,False,11.84,22.61,T03
DUC_A01,2054,Maquira coriacea,Moraceae,171253.7523,9673348.072,13.9,O,False,8.27,12.04,14.3,O,False,11.12,13.92,T03
DUC_A01,2055,Clarisia racemosa,Moraceae,171251.2686,9673359.975,22.6,O,False,15.91,21.57,23.7,O,False,16.38,25.21,T03
DUC_A01,2056,,,171251.4218,9673363.353,7.0,L,False,,,7.1,L,False,0.0,0.0,T03
DUC_A01,1432,Sextonia rubra,Lauraceae,172336.4561,9673004.475,68.8,O,False,19.83,38.27,70.4,O,False,20.98,27.03,T04
DUC_A01,1433,Minquartia guianensis,Olacaceae,172331.4565,9673012.169,28.7,O,False,13.31,18.38,28.8,O,False,13.81,17.57,T04
DUC_A01,1434,Swartzia corrugata,Fabaceae,172329.3028,9673016.068,9.7,O,False,9.88,16.05,9.3,O,False,14.76,16.95,T04
DUC_A01,1436,Chamaecrista xinguensis,Fabaceae,172328.6136,9673021.997,13.0,O,False,14.82,19.23,13.2,O,False,16.94,19.84,T04
DUC_A01,1437,Brosimum rubescens,Moraceae,172327.3906,9673028.448,66.6,O,True,,33.56,66.6,O,True,,4.95,T04
DUC_A01,1438,Eschweilera micrantha,Lecythidaceae,172326.8686,9673032.593,16.6,O,False,16.09,21.82,17.0,O,False,17.77,21.13,T04
DUC_A01,1439,Pouteria gongrijpii,Sapotaceae,172328.5425,9673038.274,29.6,O,False,13.92,21.56,29.9,O,False,14.16,20.19,T04
DUC_A01,1440,Protium heptaphyllum,Burseraceae,172325.2312,9673040.792,12.9,O,False,13.82,19.1,13.6,O,False,16.25,19.52,T04
DUC_A01,1443,Ocotea canaliculata,Lauraceae,172325.3316,9673043.823,19.1,O,False,20.32,24.47,19.6,O,False,18.75,22.32,T04
DUC_A01,1444,Nectandra cuspidata,Lauraceae,172324.5813,9673046.123,5.8,O,False,8.01,11.43,6.0,O,False,7.49,8.8,T04
DUC_A01,1445,,,172325.4437,9673050.476,16.9,O,False,16.09,19.04,17.3,O,False,16.6,20.01,T04
DUC_A01,1446,,,172325.889,9673051.146,25.4,O,True,,0.79,25.4,O,True,,4.74,T04
DUC_A01,1447,Eschweilera sp.,Lecythidaceae,172325.7418,9673053.537,49.7,O,False,22.4,27.76,51.7,O,False,27.66,32.27,T04
DUC_A01,1448,Caryocar glabrum,Caryocaraceae,172325.9752,9673065.637,71.4,O,False,23.3,31.65,72.1,O,False,25.96,33.7,T04
DUC_A01,1451,,,172321.3197,9673069.16,9.0,O,True,,4.14,9.0,O,True,,5.7,T04
DUC_A01,1453,Annona sp.,Annonaceae,172320.4516,9673073.252,9.0,O,False,9.28,13.19,9.3,O,False,7.55,11.69,T04
DUC_A01,1454,Sloanea guianensis,Elaeocarpaceae,172320.1477,9673078.636,12.8,O,False,7.07,13.41,12.9,O,False,10.72,12.56,T04
DUC_A01,1457,Diospyros guianensis,Ebenaceae,172317.7701,9673089.74,9.3,O,False,12.68,15.82,9.4,O,False,15.13,19.97,T04
DUC_A01,1459,Inga marginata,Fabaceae,172315.5772,9673105.938,34.3,O,False,19.75,28.7,34.9,O,False,17.44,26.33,T04
DUC_A01,1460,Duckeodendron cestroides,Solanaceae,172314.7579,9673107.019,5.3,O,False,4.45,6.31,5.5,O,False,0.0,0.0,T04
DUC_A01,1461,Protium hebetatum,Burseraceae,172313.9695,9673110.583,40.5,O,False,19.27,28.48,40.9,O,False,23.02,27.98,T04
DUC_A01,1462,Talisia longifolia,Sapindaceae,172312.276,9673120.167,6.9,O,False,3.28,7.23,6.9,O,False,3.05,6.81,T04
DUC_A01,1463,Pouteria gongrijpii,Sapotaceae,172312.652,9673120.858,8.7,O,False,8.9,13.67,9.2,O,False,10.89,16.3,T04
DUC_A01,1465,Copaifera reticulata,Fabaceae,172311.5521,9673124.982,17.4,O,False,18.84,24.99,18.2,O,False,15.81,19.16,T04
DUC_A01,1466,Croton matourensis,Euphorbiaceae,172311.6965,9673128.726,16.4,O,False,10.29,14.24,17.3,O,False,18.01,20.47,T04
DUC_A01,1467,Pseudopiptadenia suaveolens,Fabaceae,172310.0214,9673135.836,46.3,O,False,25.03,32.2,47.8,O,False,25.25,29.25,T04
DUC_A01,1468,Trichilia micrantha,Meliaceae,172308.3323,9673139.846,9.5,O,False,12.12,15.82,9.7,O,False,11.82,16.2,T04
DUC_A01,1469,Micrandra minor,Euphorbiaceae,172310.3074,9673142.704,24.7,O,False,17.01,23.42,25.3,O,False,20.76,24.35,T04
DUC_A01,1470,Ocotea glomerata,Lauraceae,172305.9611,9673157.97,38.1,O,False,23.77,30.38,40.5,O,False,25.69,30.79,T04
DUC_A01,1471,Simaba cedron,Simaroubaceae,172305.0562,9673163.989,14.8,O,False,13.69,17.88,14.9,O,False,16.55,18.76,T04
DUC_A01,1472,Ocotea canaliculata,Lauraceae,172302.235,9673171.497,7.4,O,False,5.34,11.24,8.0,O,False,7.67,11.18,T04
DUC_A01,1473,Pouteria sp.,Sapotaceae,172301.6906,9673176.966,11.2,O,False,9.89,13.74,11.8,O,False,8.89,13.93,T04
DUC_A01,1474,Inga marginata,Fabaceae,172302.3413,9673182.047,31.3,O,False,19.96,24.61,31.8,O,False,22.72,28.72,T04
DUC_A01,1477,Simarouba amara,Simaroubaceae,172299.6352,9673188.958,12.3,O,False,11.04,14.82,12.5,O,False,10.28,15.69,T04
DUC_A01,1478,Protium heptaphyllum,Burseraceae,172300.8106,9673192.9,26.4,O,False,16.57,20.18,27.2,O,False,17.67,22.62,T04
DUC_A01,1479,Pourouma villosa,Urticaceae,172298.8958,9673192.531,11.2,O,False,12.52,17.83,11.3,O,False,13.74,19.38,T04
DUC_A01,1481,Dialium guianense,Fabaceae,172301.0251,9673199.9,51.2,O,False,17.53,22.79,51.6,O,False,23.78,31.0,T04
DUC_A01,1482,Simaba cedron,Simaroubaceae,172296.6598,9673209.011,9.5,O,False,9.93,11.69,9.3,O,False,10.87,13.3,T04
DUC_A01,1483,Brosimum rubescens,Moraceae,172297.4546,9673209.102,43.9,O,False,23.8,33.87,45.3,O,False,24.32,30.17,T04
DUC_A01,1484,Theobroma glaucum,Malvaceae,172295.197,9673217.387,12.5,O,False,11.9,15.37,12.4,O,False,15.53,20.13,T04
DUC_A01,1485,Eschweilera parviflora,Lecythidaceae,172294.9945,9673220.033,15.4,O,False,8.47,17.61,15.6,O,False,8.92,16.99,T04
DUC_A01,1486,Brosimum parinarioides,Moraceae,172294.6819,9673223.201,21.1,O,False,17.43,22.58,22.5,O,False,16.68,22.96,T04
