site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2010,dead_2010,hcom_2009,htot_2010,date_2010,dbh_2011,dead_2011,hcom_2011,htot_2011,date_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A01,2327,,,726000.96,9666876.66,O,44.5,A,14.24,21.23,20100116-20100213,44.4,A,5.18,22.85,20110704-20110711,499.998497362,27.56,21.23,measured,0.0,observed,-2.0,44.4,21.23
TAP_A01,2328,,,725996.3,9666878.05,O,28.5,A,13.98,20.96,20100116-20100213,28.8,A,22.22,27.63,20110704-20110711,499.998497362,21.59,20.96,measured,0.3,observed,-2.0,28.2,20.7
TAP_A01,2329,,,725981.07,9666880.8,O,5.3,A,4.88,10.16,20100116-20100213,5.4,A,5.17,10.84,20110704-20110711,499.998497362,6.71,10.16,measured,0.1,observed,-2.0,5.2,9.87
TAP_A01,2330,,,725979.47,9666880.59,O,16.2,A,7.95,18.4,20100116-20100213,17.7,A,6.94,14.29,20110704-20110711,499.998497362,15.83,18.4,measured,1.5,observed,-2.0,14.7,16.21
TAP_A01,2331,,,725951.39,9666881.83,O,5.7,A,6.6,7.96,20100116-20100213,5.8,A,5.39,6.74,20110704-20110711,499.998497362,7.09,7.96,measured,0.1,observed,-2.0,5.6,7.75
TAP_A01,2332,Strychnos subcordata,Loganiaceae,725951.06,9666880.98,O,20.5,A,11.41,22.94,20100116-20100213,20.7,A,12.75,18.5,20110704-20110711,499.998497362,17.56,22.94,measured,0.2,observed,-2.0,20.3,22.64
TAP_A01,2333,,,725947.26,9666880.75,O,18.3,A,10.51,19.77,20100116-20100213,17.0,A,10.77,18.33,20110704-20110711,499.998497362,15.41,19.77,measured,0.0,observed,-2.0,17.0,19.77
TAP_A01,2334,Protium paniculatum,Burseraceae,725941.78,9666881.81,O,9.6,A,6.46,14.3,20100116-20100213,9.7,A,6.7,17.0,20110704-20110711,499.998497362,10.39,14.3,measured,0.1,observed,-2.0,9.5,14.08
TAP_A01,2335,,,725931.77,9666881.41,O,13.7,A,16.4,18.66,20100116-20100213,15.3,A,15.53,20.77,20110704-20110711,499.998497362,14.34,18.66,measured,1.6,observed,-2.0,12.1,15.85
TAP_A01,2336,,,725931.58,9666881.86,O,47.1,A,29.73,34.99,20100116-20100213,47.7,A,26.72,35.94,20110704-20110711,499.998497362,28.6,34.99,measured,0.6,observed,-2.0,46.5,34.54
TAP_A01,2337,Ecclinusa ramiflora,Sapotaceae,725917.63,9666880.42,O,37.7,A,26.79,33.55,20100116-20100213,39.5,A,19.39,28.5,20110704-20110711,499.998497362,25.89,33.55,measured,1.8,observed,-2.0,35.9,31.83
TAP_A01,2338,,,725912.77,9666881.62,O,56.1,A,22.39,32.95,20100116-20100213,56.4,A,23.2,35.63,20110704-20110711,499.998497362,31.04,32.95,measured,0.3,observed,-2.0,55.8,32.78
TAP_A01,2339,,,725912.14,9666880.59,O,32.8,D,,20.24,20100116-20100213,32.8,D,2.27,17.79,20110704-20110711,499.998497362,23.32,20.24,measured,0.0,observed,-2.0,32.8,20.24
TAP_A01,2340,,,725903.48,9666882.09,O,12.9,A,7.34,15.02,20100116-20100213,10.2,A,5.0,14.65,20110704-20110711,499.998497362,10.78,15.02,measured,0.0,observed,-2.0,10.2,15.02
TAP_A01,2341,,,725898.11,9666883.15,O,11.3,A,8.81,14.41,20100116-20100213,11.5,A,8.87,17.1,20110704-20110711,499.998497362,11.75,14.41,measured,0.2,observed,-2.0,11.1,14.04
TAP_A01,2342,Cecropia palmata,Urticaceae,725874.42,9666883.85,O,10.5,A,12.18,15.88,20100116-20100213,11.7,A,12.34,19.35,20110704-20110711,499.998497362,11.89,15.88,measured,1.2,observed,-2.0,9.3,13.46
TAP_A01,2343,Quiina florida,Quiinaceae,725868.73,9666884.37,O,6.7,A,2.03,6.6,20100116-20100213,6.8,A,2.92,6.06,20110704-20110711,499.998497362,7.99,6.6,measured,0.1,observed,-2.0,6.6,6.45
TAP_A01,2344,,,725862.33,9666884.61,O,14.0,A,5.92,11.02,20100116-20100213,14.3,A,9.32,13.94,20110704-20110711,499.998497362,13.69,11.02,measured,0.3,observed,-2.0,13.7,10.7
TAP_A01,2345,,,725861.91,9666883.97,L,8.8,A,,,20100116-20100213,8.8,A,,,20110704-20110711,499.998497362,9.68,12.2,local_fit,0.0,observed,-2.0,8.8,12.2
TAP_A01,2346,,,725854.89,9666883.33,O,33.2,A,12.79,14.41,20100116-20100213,33.4,A,17.7,22.36,20110704-20110711,499.998497362,23.57,14.41,measured,0.2,observed,-2.0,33.0,14.31
TAP_A01,2347,Minquartia guianensis,Olacaceae,725848.62,9666884.47,O,10.0,A,5.41,10.91,20100116-20100213,10.0,A,3.5,11.67,20110704-20110711,499.998497362,10.62,10.91,measured,0.0,observed,-2.0,10.0,10.91
TAP_A01,2348,,,725843.03,9666884.73,O,7.5,A,2.45,7.58,20100116-20100213,7.6,A,2.21,8.2,20110704-20110711,499.998497362,8.68,7.58,measured,0.1,observed,-2.0,7.4,7.43
TAP_A01,2349,,,725836.44,9666885.28,O,14.3,A,12.02,16.4,20100116-20100213,14.2,A,9.67,18.19,20110704-20110711,499.998497362,13.62,16.4,measured,0.0,observed,-2.0,14.2,16.4
TAP_A01,2350,Eschweilera parviflora,Lecythidaceae,725835.06,9666882.47,O,40.0,A,5.59,26.24,20100116-20100213,40.8,A,13.21,30.13,20110704-20110711,499.998497362,26.35,26.24,measured,0.8,observed,-2.0,39.2,25.68
TAP_A01,2351,Minquartia guianensis,Olacaceae,725825.56,9666882.55,O,35.4,A,10.14,21.47,20100116-20100213,35.6,A,9.34,25.46,20110704-20110711,499.998497362,24.44,21.47,measured,0.2,observed,-2.0,35.2,21.33
TAP_A01,2352,Tachigali myrmecophila,Fabaceae,725825.21,9666884.36,O,13.2,A,22.28,24.6,20100116-20100213,13.6,A,20.85,23.65,20110704-20110711,499.998497362,13.22,24.6,measured,0.4,observed,-2.0,12.8,23.58
TAP_A01,2353,,,725819.78,9666883.52,O,28.1,A,26.64,29.41,20100116-20100213,28.8,A,25.14,32.42,20110704-20110711,499.998497362,21.59,29.41,measured,0.7,observed,-2.0,27.4,28.54
TAP_A01,2354,,,725819.39,9666883.78,O,29.2,A,22.85,26.05,20100116-20100213,30.0,A,17.65,25.14,20110704-20110711,499.998497362,22.13,26.05,measured,0.8,observed,-2.0,28.4,25.2
TAP_A01,2355,,,725804.35,9666886.17,O,5.2,A,1.85,7.07,20100116-20100213,4.9,A,1.2,5.87,20110704-20110711,499.998497362,6.23,7.07,measured,0.0,observed,-2.0,4.9,7.07
TAP_A01,2356,Caryocar villosum,Caryocaraceae,725797.95,9666882.91,O,140.5,A,28.09,40.53,20100116-20100213,140.2,A,26.18,42.9,20110704-20110711,499.998497362,42.74,40.53,measured,0.0,observed,-2.0,140.2,40.53
TAP_A01,2357,Minquartia guianensis,Olacaceae,725792.71,9666884.77,O,23.0,A,14.25,21.31,20100116-20100213,23.2,A,9.88,22.32,20110704-20110711,499.998497362,18.89,21.31,measured,0.2,observed,-2.0,22.8,21.07
TAP_A01,2358,Ecclinusa ramiflora,Sapotaceae,725783.42,9666885.49,O,23.5,A,14.27,18.87,20100116-20100213,23.7,A,9.71,21.34,20110704-20110711,499.998497362,19.15,18.87,measured,0.2,observed,-2.0,23.3,18.66
TAP_A01,2359,,,725781.46,9666886.8,O,47.5,D,,4.47,20100116-20100213,47.5,D,1.59,4.17,20110704-20110711,499.998497362,28.54,4.47,measured,0.0,observed,-2.0,47.5,4.47
TAP_A01,2360,Eschweilera coriacea,Lecythidaceae,725778.16,9666886.8,O,6.2,A,5.35,10.26,20100116-20100213,6.4,A,3.64,11.05,20110704-20110711,499.998497362,7.64,10.26,measured,0.2,observed,-2.0,6.0,9.76
TAP_A01,2361,Virola melinoni,Myristicaceae,725772.26,9666886.84,O,13.8,A,11.54,16.38,20100116-20100213,14.2,A,11.02,21.64,20110704-20110711,499.998497362,13.62,16.38,measured,0.4,observed,-2.0,13.4,15.73
TAP_A01,2362,,,725762.5,9666884.96,O,55.3,A,26.2,40.35,20100116-20100213,58.9,A,25.44,43.55,20110704-20110711,499.998497362,31.67,40.35,measured,3.6,observed,-2.0,51.7,37.93
TAP_A01,2363,,,725750.48,9666887.97,O,7.6,A,10.91,14.08,20100116-20100213,7.3,A,10.28,12.29,20110704-20110711,499.998497362,8.43,14.08,measured,0.0,observed,-2.0,7.3,14.08
TAP_A01,2364,,,725743.68,9666887.92,O,28.8,A,22.54,29.26,20100116-20100213,30.9,A,18.43,28.35,20110704-20110711,499.998497362,22.52,29.26,measured,2.1,observed,-2.0,26.7,26.79
TAP_A01,2365,Simarouba amara,Simaroubaceae,725726.3,9666885.58,O,32.5,A,27.83,36.15,20100116-20100213,35.6,A,15.04,33.73,20110704-20110711,499.998497362,24.44,36.15,measured,3.1,observed,-2.0,29.4,32.33
TAP_A01,2366,,,725723.16,9666887.63,O,13.3,A,14.95,32.44,20100116-20100213,13.5,A,10.19,16.14,20110704-20110711,499.998497362,13.15,32.44,measured,0.2,observed,-2.0,13.1,31.77
TAP_A01,2367,,,726103.64,9666877.82,O,,A,,,20100116-20100213,6.2,A,7.09,9.66,20110704-20110711,499.998497362,7.45,9.66,measured,0.2,site_median,-2.0,5.8,9.19
TAP_A01,2368,,,725747.39,9666888.26,O,,A,,,20100116-20100213,5.3,A,4.45,9.65,20110704-20110711,499.998497362,6.62,9.65,measured,0.2,site_median,-2.0,4.9,9.08
TAP_A01,2401,,,726336.71,9666300.39,O,15.1,A,2.96,6.53,20100116-20100213,15.1,A,2.93,5.9,20110704-20110711,499.995055366,14.21,6.53,measured,0.0,observed,-2.0,15.1,6.53
TAP_A01,2402,Copaifera reticulata,Fabaceae,726358.2,9666299.43,O,40.6,A,20.55,32.02,20100116-20100213,43.6,A,24.3,30.45,20110704-20110711,499.995055366,27.3,32.02,measured,3.0,observed,-2.0,37.6,29.56
TAP_A01,2403,,,726362.7,9666299.19,O,6.8,A,3.59,9.49,20100116-20100213,7.1,A,3.41,9.42,20110704-20110711,499.995055366,8.25,9.49,measured,0.3,observed,-2.0,6.5,8.88
TAP_A01,2404,,,726373.6,9666299.46,O,11.7,A,8.68,11.09,20100116-20100213,11.5,A,9.03,12.74,20110704-20110711,499.995055366,11.75,11.09,measured,0.0,observed,-2.0,11.5,11.09
TAP_A01,2405,,,726380.73,9666302.9,O,22.9,D,,2.92,20100116-20100213,22.9,D,,2.77,20110704-20110711,499.995055366,18.73,2.92,measured,0.0,observed,-2.0,22.9,2.92
TAP_A01,2406,,,726384.1,9666299.43,O,21.9,A,19.03,21.15,20100116-20100213,22.1,A,16.03,18.79,20110704-20110711,499.995055366,18.31,21.15,measured,0.2,observed,-2.0,21.7,20.91
TAP_A01,2407,Mezilaurus itauba,Lauraceae,726398.24,9666303.97,O,88.6,A,29.19,41.18,20100116-20100213,89.7,A,27.34,38.28,20110704-20110711,499.995055366,37.57,41.18,measured,1.1,observed,-2.0,87.5,40.82
TAP_A01,2408,,,726421.22,9666300.69,O,25.2,A,13.98,19.71,20100116-20100213,25.5,A,13.93,17.51,20110704-20110711,499.995055366,20.05,19.71,measured,0.3,observed,-2.0,24.9,19.42
TAP_A01,2409,Carapa guianensis,Meliaceae,726430.0,9666298.47,O,28.2,A,10.42,15.55,20100116-20100213,30.1,A,22.33,33.71,20110704-20110711,499.995055366,22.17,15.55,measured,1.9,observed,-2.0,26.3,14.33
TAP_A01,2410,,,726433.61,9666300.44,O,41.0,D,,2.75,20100116-20100213,41.0,D,,2.75,20110704-20110711,499.995055366,26.42,2.75,measured,0.0,observed,-2.0,41.0,2.75
TAP_A01,2411,,,726440.5,9666298.99,O,8.6,A,8.88,11.98,20100116-20100213,9.0,A,6.92,12.24,20110704-20110711,499.995055366,9.84,11.98,measured,0.4,observed,-2.0,8.2,11.19
TAP_A01,2412,,,726441.0,9666299.18,O,15.3,A,9.6,15.37,20100116-20100213,15.5,A,12.0,16.05,20110704-20110711,499.995055366,14.47,15.37,measured,0.2,observed,-2.0,15.1,15.09
TAP_A01,2413,,,726448.83,9666302.62,O,45.5,D,,6.13,20100116-20100213,45.5,D,,6.43,20110704-20110711,499.995055366,27.91,6.13,measured,0.0,observed,-2.0,45.5,6.13
TAP_A01,2414,,,726458.02,9666300.5,O,30.9,A,21.51,27.15,20100116-20100213,31.7,A,19.0,3.4,20110704-20110711,499.995055366,22.86,27.15,measured,0.8,observed,-2.0,30.1,26.33
TAP_A01,2415,Hevea brasiliensis,Euphorbiaceae,726458.5,9666298.9,O,23.0,A,21.05,23.21,20100116-20100213,23.0,A,18.8,22.02,20110704-20110711,499.995055366,18.79,23.21,measured,0.0,observed,-2.0,23.0,23.21
TAP_A01,2416,,,726458.6,9666298.45,O,6.2,A,5.18,12.36,20100116-20100213,6.3,A,8.48,11.87,20110704-20110711,499.995055366,7.54,12.36,measured,0.1,observed,-2.0,6.1,12.06
TAP_A01,2417,,,726459.5,9666298.94,L,11.4,A,,,20100116-20100213,12.3,A,,,20110704-20110711,499.995055366,12.32,14.02,local_fit,0.9,observed,-2.0,10.5,12.52
TAP_A01,2418,,,726464.5,9666298.5,O,11.7,A,7.3,14.88,20100116-20100213,11.8,A,8.09,12.96,20110704-20110711,499.995055366,11.96,14.88,measured,0.1,observed,-2.0,11.6,14.71
TAP_A01,2419,,,726467.0,9666298.88,O,16.8,A,12.71,16.01,20100116-20100213,16.8,A,13.94,17.0,20110704-20110711,499.995055366,15.29,16.01,measured,0.0,observed,-2.0,16.8,16.01
TAP_A01,2420,,,726470.0,9666298.16,O,10.5,D,,12.49,20100116-20100213,,D,,,20110704-20110711,499.995055366,,12.49,measured,0.2,site_median,-2.0,,
TAP_A01,2421,,,726476.0,9666299.01,O,28.7,A,9.16,19.38,20100116-20100213,30.5,A,16.99,20.66,20110704-20110711,499.995055366,22.35,19.38,measured,1.8,observed,-2.0,26.9,17.97
TAP_A01,2422,,,726514.5,9666297.66,O,8.0,A,4.72,12.39,20100116-20100213,8.4,A,7.54,12.94,20110704-20110711,499.995055366,9.35,12.39,measured,0.4,observed,-2.0,7.6,11.5
TAP_A01,2423,Bixa arborea,Bixaceae,726515.9,9666297.85,O,32.7,A,17.74,24.36,20100116-20100213,34.7,A,21.07,25.17,20110704-20110711,499.995055366,24.09,24.36,measured,2.0,observed,-2.0,30.7,22.68
TAP_A01,2424,,,726525.32,9666300.33,O,30.6,A,16.56,25.38,20100116-20100213,31.4,A,18.35,22.41,20110704-20110711,499.995055366,22.73,25.38,measured,0.8,observed,-2.0,29.8,24.61
TAP_A01,2425,,,726541.9,9666298.1,O,8.7,A,5.48,12.31,20100116-20100213,8.9,A,8.87,14.2,20110704-20110711,499.995055366,9.76,12.31,measured,0.2,observed,-2.0,8.5,11.89
TAP_A01,2426,,,726542.5,9666297.6,O,11.8,A,7.48,15.92,20100116-20100213,12.1,A,10.45,15.55,20110704-20110711,499.995055366,12.18,15.92,measured,0.3,observed,-2.0,11.5,15.36
TAP_A01,2427,,,726546.8,9666298.56,O,11.9,A,8.04,15.11,20100116-20100213,12.5,A,11.37,17.38,20110704-20110711,499.995055366,12.46,15.11,measured,0.6,observed,-2.0,11.3,14.07
TAP_A01,2428,,,726548.3,9666298.55,O,12.9,A,9.64,16.24,20100116-20100213,13.1,A,9.76,15.56,20110704-20110711,499.995055366,12.88,16.24,measured,0.2,observed,-2.0,12.7,15.89
TAP_A01,2429,Eschweilera parviflora,Lecythidaceae,726548.3,9666297.53,O,9.2,A,7.52,14.27,20100116-20100213,9.3,A,9.4,14.12,20110704-20110711,499.995055366,10.08,14.27,measured,0.1,observed,-2.0,9.1,14.04
TAP_A01,2430,Carapa guianensis,Meliaceae,726566.22,9666300.31,O,35.4,A,24.28,33.68,20100116-20100213,37.4,A,34.13,38.89,20110704-20110711,499.995055366,25.13,33.68,measured,2.0,observed,-2.0,33.4,31.59
TAP_A01,2431,,,726566.19,9666297.31,O,7.7,A,2.3,6.34,20100116-20100213,7.7,D,1.41,4.85,20110704-20110711,499.995055366,8.77,6.34,measured,0.0,observed,-2.0,7.7,6.34
TAP_A01,2432,,,726571.49,9666297.27,O,6.6,A,7.03,10.08,20100116-20100213,6.8,A,6.95,10.33,20110704-20110711,499.995055366,7.99,10.08,measured,0.2,observed,-2.0,6.4,9.64
TAP_A01,2433,,,726572.4,9666298.16,O,11.3,A,8.5,18.22,20100116-20100213,11.3,A,14.55,16.55,20110704-20110711,499.995055366,11.6,18.22,measured,0.0,observed,-2.0,11.3,18.22
TAP_A01,2434,Virola sebifera,Myristicaceae,726578.6,9666297.62,O,54.4,A,24.15,32.62,20100116-20100213,56.2,A,26.47,34.81,20110704-20110711,499.995055366,30.98,32.62,measured,1.8,observed,-2.0,52.6,31.61
TAP_A01,2435,,,726585.11,9666299.27,O,25.8,A,17.47,19.81,20100116-20100213,26.2,A,15.2,20.3,20110704-20110711,499.995055366,20.38,19.81,measured,0.4,observed,-2.0,25.4,19.44
TAP_A01,2436,,,726585.69,9666297.26,O,10.0,A,3.8,10.67,20100116-20100213,10.1,A,8.13,11.92,20110704-20110711,499.995055366,10.7,10.67,measured,0.1,observed,-2.0,9.9,10.52
TAP_A01,2437,,,726585.99,9666297.36,L,10.4,A,,,20100116-20100213,10.3,A,,,20110704-20110711,499.995055366,10.85,13.35,local_fit,0.0,observed,-2.0,10.3,13.35
TAP_A01,2438,,,726588.89,9666297.24,O,15.8,A,7.73,14.92,20100116-20100213,16.0,A,10.73,15.87,20110704-20110711,499.995055366,14.79,14.92,measured,0.2,observed,-2.0,15.6,14.67
TAP_A01,2439,,,726592.39,9666297.21,O,7.5,A,8.7,12.4,20100116-20100213,7.7,A,7.5,13.67,20110704-20110711,499.995055366,8.77,12.4,measured,0.2,observed,-2.0,7.3,11.92
TAP_A01,2440,,,726592.5,9666298.51,O,15.0,A,9.1,14.52,20100116-20100213,15.3,A,8.09,12.21,20110704-20110711,499.995055366,14.34,14.52,measured,0.3,observed,-2.0,14.7,14.13
TAP_A01,2441,,,726592.69,9666297.21,O,23.8,A,12.6,14.26,20100116-20100213,23.8,D,12.77,16.85,20110704-20110711,499.995055366,19.2,14.26,measured,0.0,observed,-2.0,23.8,14.26
TAP_A01,2442,,,726595.39,9666297.09,O,5.8,A,3.82,4.16,20100116-20100213,5.8,D,1.23,3.72,20110704-20110711,499.995055366,7.09,4.16,measured,0.0,observed,-2.0,5.8,4.16
TAP_A01,2443,,,726595.39,9666297.19,O,6.7,A,5.72,10.47,20100116-20100213,9.1,A,9.55,13.9,20110704-20110711,499.995055366,9.92,10.47,measured,2.4,observed,-2.0,4.3,5.95
TAP_A01,2444,Vataireopsis speciosa,Fabaceae,726612.2,9666297.86,O,23.6,A,12.73,17.59,20100116-20100213,24.1,A,13.51,22.61,20110704-20110711,499.995055366,19.35,17.59,measured,0.5,observed,-2.0,23.1,17.13
TAP_A01,2445,Inga marginata,Fabaceae,726620.49,9666296.89,O,7.2,A,4.25,9.41,20100116-20100213,7.8,A,9.15,10.02,20110704-20110711,499.995055366,8.85,9.41,measured,0.6,observed,-2.0,6.6,8.3
TAP_A01,2446,,,726627.0,9666297.34,O,17.8,A,8.04,16.53,20100116-20100213,17.9,A,12.24,15.3,20110704-20110711,499.995055366,15.95,16.53,measured,0.1,observed,-2.0,17.7,16.41
TAP_A01,2447,,,726629.29,9666297.12,L,6.3,A,,,20100116-20100213,7.0,A,,,20110704-20110711,499.995055366,8.17,10.19,local_fit,0.7,observed,-2.0,5.6,8.61
TAP_A01,2448,,,726629.79,9666297.02,O,28.0,A,14.18,23.25,20100116-20100213,28.6,A,16.14,22.93,20110704-20110711,499.995055366,21.5,23.25,measured,0.6,observed,-2.0,27.4,22.66
TAP_A01,2449,,,726630.5,9666297.41,O,6.8,A,7.15,10.62,20100116-20100213,6.8,A,9.06,12.18,20110704-20110711,499.995055366,7.99,10.62,measured,0.0,observed,-2.0,6.8,10.62
TAP_A01,2450,Sloanea guianensis,Elaeocarpaceae,726647.7,9666297.48,O,9.1,A,7.02,11.77,20100116-20100213,9.4,A,9.34,12.68,20110704-20110711,499.995055366,10.16,11.77,measured,0.3,observed,-2.0,8.8,11.21
TAP_A01,2451,,,726655.49,9666296.97,O,13.7,A,8.82,12.12,20100116-20100213,19.1,A,8.79,12.89,20110704-20110711,499.995055366,16.65,12.12,measured,5.0,observed,-2.0,9.1,7.22
TAP_A01,2452,Bertholletia excelsa,Lecythidaceae,726665.69,9666296.99,O,20.1,A,10.93,13.62,20100116-20100213,25.0,A,14.64,16.76,20110704-20110711,499.995055366,19.8,13.62,measured,4.9,observed,-2.0,15.2,9.82
TAP_A01,2453,,,726666.4,9666297.54,O,13.0,A,7.8,12.6,20100116-20100213,15.3,A,10.79,13.56,20110704-20110711,499.995055366,14.34,12.6,measured,2.3,observed,-2.0,10.7,9.8
TAP_A01,2454,Ocotea sp.,Lauraceae,726686.89,9666296.68,O,6.8,A,4.94,8.38,20100116-20100213,7.0,A,4.66,8.35,20110704-20110711,499.995055366,8.17,8.38,measured,0.2,observed,-2.0,6.6,8.01
TAP_A01,2455,Eschweilera parviflora,Lecythidaceae,726693.7,9666297.12,O,9.9,A,5.04,13.03,20100116-20100213,9.0,A,7.04,13.19,20110704-20110711,499.995055366,9.84,13.03,measured,0.0,observed,-2.0,9.0,13.03
TAP_A01,2456,,,726695.69,9666296.41,L,9.0,A,,,20100116-20100213,10.9,A,,,20110704-20110711,499.995055366,11.3,12.35,local_fit,1.9,observed,-2.0,7.1,9.02
TAP_A01,2457,,,726696.69,9666296.4,L,8.9,A,,,20100116-20100213,9.1,A,,,20110704-20110711,499.995055366,9.92,12.27,local_fit,0.2,observed,-2.0,8.7,11.87
TAP_A01,2458,Dinizia excelsa,Fabaceae,726696.79,9666296.55,O,31.2,A,18.64,22.68,20100116-20100213,32.4,A,20.23,23.92,20110704-20110711,499.995055366,23.15,22.68,measured,1.2,observed,-2.0,30.0,21.68
TAP_A01,2459,,,726698.09,9666296.39,O,7.7,A,7.17,11.75,20100116-20100213,7.7,A,10.16,12.61,20110704-20110711,499.995055366,8.77,11.75,measured,0.0,observed,-2.0,7.7,11.75
TAP_A01,2460,Protium hebetatum,Burseraceae,726708.21,9666299.11,O,47.1,A,22.33,29.07,20100116-20100213,47.5,A,22.41,28.3,20110704-20110711,499.995055366,28.54,29.07,measured,0.4,observed,-2.0,46.7,28.82
TAP_A01,2461,,,726712.01,9666298.68,O,27.5,A,10.09,21.84,20100116-20100213,28.0,A,17.45,20.52,20110704-20110711,499.995055366,21.23,21.84,measured,0.5,observed,-2.0,27.0,21.36
TAP_A01,2462,,,726723.29,9666296.39,O,8.4,A,2.19,10.06,20100116-20100213,8.5,A,5.29,10.37,20110704-20110711,499.995055366,9.43,10.06,measured,0.1,observed,-2.0,8.3,9.89
TAP_A01,2463,Eschweilera grandifolia,Lecythidaceae,726725.81,9666298.67,O,84.4,A,25.88,40.04,20100116-20100213,87.0,A,23.24,38.14,20110704-20110711,499.995055366,37.16,40.04,measured,2.6,observed,-2.0,81.8,39.15
TAP_A01,2464,,,726740.7,9666297.76,O,22.1,A,7.19,11.38,20100116-20100213,22.2,A,16.63,20.01,20110704-20110711,499.995055366,18.37,11.38,measured,0.1,observed,-2.0,22.0,11.31
TAP_A01,2465,,,726747.99,9666296.0,O,10.2,D,,2.45,20100116-20100213,10.2,D,,2.45,20110704-20110711,499.995055366,10.78,2.45,measured,0.0,observed,-2.0,10.2,2.45
TAP_A01,2466,,,726752.19,9666296.12,O,6.2,A,5.07,5.86,20100116-20100213,6.3,A,3.96,4.44,20110704-20110711,499.995055366,7.54,5.86,measured,0.1,observed,-2.0,6.1,5.72
TAP_A01,2467,,,726754.69,9666296.05,L,12.6,A,,,20100116-20100213,12.4,A,,,20110704-20110711,499.995055366,12.39,14.8,local_fit,0.0,observed,-2.0,12.4,14.8
TAP_A01,2468,,,726764.0,9666297.28,O,20.8,D,,9.16,20100116-20100213,20.8,D,,8.76,20110704-20110711,499.995055366,17.61,9.16,measured,0.0,observed,-2.0,20.8,9.16
TAP_A01,2469,,,726774.09,9666296.2,O,7.4,A,4.14,5.77,20100116-20100213,7.6,A,3.82,6.64,20110704-20110711,499.995055366,8.68,5.77,measured,0.2,observed,-2.0,7.2,5.54
TAP_A01,2470,Bertholletia excelsa,Lecythidaceae,726781.52,9666312.29,O,186.21,A,39.73,60.21,20100116-20100213,169.0,A,41.91,56.26,20110704-20110711,499.995055366,44.39,60.21,measured,0.0,observed,-2.0,169.0,60.21
TAP_A01,2471,,,726785.11,9666298.61,O,70.8,A,29.79,48.49,20100116-20100213,70.9,A,27.2,38.53,20110704-20110711,499.995055366,34.33,48.49,measured,0.1,observed,-2.0,70.7,48.43
TAP_A01,2472,Jacaranda copaia,Bignoniaceae,726786.89,9666295.95,O,6.1,A,4.75,12.6,20100116-20100213,6.1,A,8.54,9.17,20110704-20110711,499.995055366,7.36,12.6,measured,0.0,observed,-2.0,6.1,12.6
TAP_A01,2473,Eschweilera parviflora,Lecythidaceae,726816.99,9666295.97,O,28.0,A,16.83,33.93,20100116-20100213,28.5,A,28.17,33.07,20110704-20110711,499.995055366,21.46,33.93,measured,0.5,observed,-2.0,27.5,33.2
TAP_A01,2474,Virola elongata,Myristicaceae,726817.8,9666297.51,O,73.4,A,26.61,39.77,20100116-20100213,73.9,A,27.85,36.44,20110704-20110711,499.995055366,34.92,39.77,measured,0.5,observed,-2.0,72.9,39.55
TAP_A01,2475,,,726827.59,9666295.43,O,7.0,A,4.92,8.56,20100116-20100213,7.9,A,3.56,8.19,20110704-20110711,499.995055366,8.94,8.56,measured,0.9,observed,-2.0,6.1,7.05
TAP_A01,2476,Tachigali alba,Fabaceae,726827.74,9666302.73,O,78.6,A,25.33,39.2,20100116-20100213,78.6,A,27.34,38.88,20110704-20110711,499.995055366,35.78,39.2,measured,0.0,observed,-2.0,78.6,39.2
TAP_A01,2477,,,726832.69,9666295.64,O,6.4,A,2.09,4.26,20100116-20100213,6.9,A,2.41,4.49,20110704-20110711,499.995055366,8.08,4.26,measured,0.5,observed,-2.0,5.9,3.79
TAP_A01,2478,Inga marginata,Fabaceae,726835.88,9666294.07,O,21.4,A,12.02,19.66,20100116-20100213,24.0,A,13.83,17.93,20110704-20110711,499.995055366,19.3,19.66,measured,2.6,observed,-2.0,18.8,16.79
TAP_A01,2479,,,726830.49,9666295.16,O,5.1,A,1.4,2.83,20100116-20100213,5.2,A,1.31,3.24,20110704-20110711,499.995055366,6.52,2.83,measured,0.1,observed,-2.0,5.0,2.75
TAP_A01,2480,,,726825.57,9666292.85,O,29.5,A,13.14,19.48,20100116-20100213,29.6,A,17.48,22.23,20110704-20110711,499.995055366,21.95,19.48,measured,0.1,observed,-2.0,29.4,19.4
TAP_A01,2481,,,726823.48,9666294.57,O,10.6,A,7.0,8.2,20100116-20100213,11.2,A,2.58,9.29,20110704-20110711,499.995055366,11.53,8.2,measured,0.6,observed,-2.0,10.0,7.55
TAP_A01,2482,,,726816.98,9666294.57,O,7.2,A,3.82,8.46,20100116-20100213,8.0,A,4.31,10.06,20110704-20110711,499.995055366,9.02,8.46,measured,0.8,observed,-2.0,6.4,7.17
TAP_A01,2483,Inga nobilis,Fabaceae,726798.38,9666294.71,O,51.9,A,19.22,38.58,20100116-20100213,53.8,A,32.97,44.67,20110704-20110711,499.995055366,30.35,38.58,measured,1.9,observed,-2.0,50.0,37.22
TAP_A01,2484,,,726796.48,9666295.23,O,5.4,A,4.35,10.9,20100116-20100213,5.4,A,7.91,11.71,20110704-20110711,499.995055366,6.71,10.9,measured,0.0,observed,-2.0,5.4,10.9
