site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,dead,type,plot_id,htot_feldpausch
FST_A01,97,Pouteria gongrijpii,Sapotaceae,586909.2571,9820926.955,0.799402922,0.441315096,21.8,22.82,12.23,A,O,4,18.15
FST_A01,98,Pouteria gongrijpii,Sapotaceae,586903.5943,9820933.358,0.799402922,0.758779064,25.4,28.9,16.15,A,O,4,20.0
FST_A01,99,Pouteria sp.,Sapotaceae,586912.5865,9820936.326,0.781766198,4.3446912,51.3,41.49,30.29,A,O,4,29.65
FST_A01,100,Dialium guianense,Fabaceae,586920.5291,9820941.876,0.890242424,1.485146307,39.1,21.44,14.17,A,O,4,25.75
FST_A01,101,Sterculia pruriens,Malvaceae,586926.4341,9820940.426,0.486208,1.896242428,49.1,31.78,23.52,A,O,4,29.02
FST_A01,102,Swartzia laevicarpa,Fabaceae,586930.3865,9820944.996,0.613,2.532528545,54.2,27.63,19.1,A,O,4,30.46
FST_A01,107,Pouteria sp.,Sapotaceae,586910.9081,9820937.414,0.781766198,3.20434242,50.1,32.08,16.2,A,O,4,29.31
FST_A01,108,Nectandra cuspidata,Lauraceae,586964.9704,9820942.789,0.56,5.326266888,76.6,31.85,15.14,A,O,4,35.42
FST_A01,109,Xylopia sp.,Annonaceae,586956.0821,9820942.606,0.570128696,1.336748396,37.1,33.47,28.35,A,O,4,25.01
FST_A01,110,,,586949.9244,9820931.146,0.58,0.467330991,75.1,2.85,,D,O,4,35.15
FST_A01,111,,,586935.0553,9820939.593,0.58,0.646374872,36.0,25.56,,D,O,4,24.6
FST_A01,112,Mouriri collocarpa,Melastomataceae,586939.2359,9820935.695,0.833333333,3.28451315,49.7,31.35,22.56,A,O,4,29.19
FST_A01,113,Manilkara amazonica,Sapotaceae,586942.3482,9820927.736,0.883636668,8.048243664,70.0,36.52,29.92,A,O,4,34.15
FST_A01,114,Ocotea canaliculata,Lauraceae,586941.1426,9820926.14,0.479426667,1.668326986,45.0,33.76,22.65,A,O,4,27.76
FST_A01,1,Theobroma glaucum,Malvaceae,585273.7059,9820633.654,0.529714286,0.049343033,10.6,16.29,11.59,A,O,1,11.08
FST_A01,2,Poeppigia sp.,Fabaceae,585279.4631,9820640.14,0.69,0.905535193,42.0,14.62,12.95,A,O,1,26.77
FST_A01,3,Pouteria sp.,Sapotaceae,585278.2243,9820645.781,0.781766198,1.423259226,36.7,26.56,18.1,A,O,1,24.86
FST_A01,4,Guatteria schomburgkiana,Annonaceae,585273.004,9820636.531,0.6,0.054985063,10.6,16.02,12.37,A,O,1,11.08
FST_A01,5,Inga marginata,Fabaceae,585269.2261,9820638.277,0.573055556,0.044083399,10.2,14.53,9.33,A,O,1,10.78
FST_A01,6,Thyrsodium paraense,Anacardiaceae,585269.2508,9820638.739,0.613333333,0.553840931,26.5,25.26,19.72,A,O,1,20.53
FST_A01,7,Eschweilera parviflora,Lecythidaceae,585267.2904,9820641.279,0.8889275,0.080326249,10.8,15.22,12.04,A,O,1,11.23
FST_A01,8,Thyrsodium paraense,Anacardiaceae,585264.959,9820641.675,0.613333333,0.122560066,14.2,19.47,15.26,A,O,1,13.62
FST_A01,9,Protium paniculatum,Burseraceae,585260.3745,9820643.134,0.49,0.249523714,18.5,29.23,21.9,A,O,1,16.31
