site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
SFX_A01,30,Dalbergia melanoxylon,Fabaceae,289224.6745,9289517.639,0.8,,24.2,,,20111022,A,O,P02,19.4,19.4,feldpausch_regional,0.18,default,1.0,24.38,19.49,24.2,True,O,19.4,feldpausch,24.38,19.490517272099257,1.0772,185.5935,133.3865,133.3865,189.1551,135.8947,135.8947,
SFX_A01,31,,,289221.6745,9289511.939,0.58,0.230933165,37.7,6.49,,20111025,D,O,P02,25.24,25.24,feldpausch_regional,0.18,default,1.0,37.88,25.3,37.7,False,O,6.49,measured,37.88,6.507153207025483,0.7138,151.4362,151.4362,179.4105,153.2451,153.2451,181.5535,
SFX_A01,32,Dalbergia melanoxylon,Fabaceae,289226.6745,9289509.139,0.8,0.039535537,13.7,5.17,1.72,20111022,A,O,P02,13.29,13.29,feldpausch_regional,0.18,default,1.0,13.88,13.41,13.7,True,O,5.17,measured,13.879999999999999,5.2172096195704984,1.0772,16.8154,14.4923,14.4923,17.403,14.9866,14.9866,
SFX_A01,33,Clarisia racemosa,Moraceae,289225.6745,9289507.939,0.59,,14.7,,,20111022,A,O,P02,13.95,13.95,feldpausch_regional,0.18,default,1.0,14.88,14.07,14.7,True,O,13.95,feldpausch,14.879999999999999,14.067528165120201,0.5854,50.8357,37.5799,37.5799,52.4858,38.771,38.771,
SFX_A01,34,Cordia scabrifolia,Boraginaceae,289227.8745,9289511.939,0.47,,20.5,,,20111022,A,O,P02,17.45,17.45,feldpausch_regional,0.18,default,1.0,20.68,17.54,20.5,True,O,17.45,feldpausch,20.68,17.549577275527504,0.474,121.0589,87.772,87.772,123.8282,89.7368,89.7368,
SFX_A01,35,Dalbergia melanoxylon,Fabaceae,289238.6745,9289514.139,0.8,0.186608077,19.7,11.8,6.84,20111022,A,O,P02,17.0,17.0,feldpausch_regional,0.18,default,1.0,19.88,17.1,19.7,True,O,11.8,measured,19.88,11.87061502652304,1.0772,76.4567,58.8561,58.8561,78.2808,60.2298,60.2298,
SFX_A01,36,Dalbergia melanoxylon,Fabaceae,289239.6745,9289516.939,0.8,,15.9,,,20111022,A,O,P02,14.73,14.73,feldpausch_regional,0.18,default,1.0,16.08,14.84,15.9,True,O,14.73,feldpausch,16.080000000000002,14.843366800940444,1.0772,62.4818,45.9667,45.9667,64.3497,47.3091,47.3091,
SFX_A01,37,Dalbergia melanoxylon,Fabaceae,289232.6745,9289519.639,0.8,,24.0,,,20111022,A,O,P02,19.3,19.3,feldpausch_regional,0.18,default,1.0,24.18,19.39,24.0,True,O,19.3,feldpausch,24.18,19.390973583678605,1.0772,181.6925,130.6375,130.6375,185.2101,133.1155,133.1155,
SFX_A01,38,,,289228.6745,9289525.739,0.58,,12.0,,,20111025,D,O,P02,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23,12.0,False,O,12.11,feldpausch,12.18,12.238454722800167,0.7138,29.7969,29.7969,35.3012,30.9931,30.9931,36.7184,
SFX_A01,39,,,289232.6745,9289526.539,0.58,,23.0,,,20111025,D,O,P02,18.79,18.79,feldpausch_regional,0.18,default,1.0,23.18,18.88,23.0,False,O,18.79,feldpausch,23.18,18.883303954264353,0.7138,162.8943,162.8943,192.9852,166.1936,166.1936,196.8939,
SFX_A01,40,Couratari stellata,Lecythidaceae,289233.6745,9289527.039,0.63,,10.3,,,20111022,A,O,P02,10.85,10.85,feldpausch_regional,0.18,default,1.0,10.48,10.99,10.3,True,O,10.85,feldpausch,10.48,10.986468518055306,0.6331,19.8654,15.0216,15.0216,20.801,15.711,15.711,
SFX_A01,41,Dalbergia melanoxylon,Fabaceae,289242.6745,9289524.939,0.8,,21.4,,,20111022,A,O,P02,17.94,17.94,feldpausch_regional,0.18,default,1.0,21.58,18.04,21.4,True,O,17.94,feldpausch,21.58,18.037221371604158,1.0772,135.2568,97.8394,97.8394,138.2136,99.933,99.933,
SFX_A01,42,Dalbergia melanoxylon,Fabaceae,289242.6745,9289524.939,0.8,,29.8,,,20111022,A,O,P02,22.04,22.04,feldpausch_regional,0.18,default,1.0,29.98,22.12,29.8,True,O,22.04,feldpausch,29.98,22.119237325061114,1.0772,315.577,224.5118,224.5118,320.4289,227.9002,227.9002,
SFX_A01,43,Dalbergia melanoxylon,Fabaceae,289248.6745,9289524.939,0.8,,32.2,,,20111022,A,O,P02,23.07,23.07,feldpausch_regional,0.18,default,1.0,32.38,23.15,32.2,True,O,23.07,feldpausch,32.38,23.14507326245848,1.0772,383.8219,272.1098,272.1098,389.2536,275.8927,275.8927,
SFX_A01,44,Tetragastris panamensis,Burseraceae,289246.6745,9289525.939,0.73,,11.0,,,20111022,A,O,P02,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51,11.0,True,O,11.38,feldpausch,11.18,11.51305215287207,0.7173,23.6621,17.8143,17.8143,24.7025,18.5779,18.5779,
SFX_A01,45,Dalbergia melanoxylon,Fabaceae,289250.6745,9289526.939,0.8,0.512685569,35.3,10.1,6.07,20111022,A,O,P02,24.32,24.32,feldpausch_regional,0.18,default,1.0,35.48,24.39,35.3,True,O,10.1,measured,35.48,10.129139765124627,1.0772,205.0853,166.3963,166.3963,207.7148,168.4942,168.4942,
SFX_A01,46,Dalbergia melanoxylon,Fabaceae,289244.6745,9289525.939,0.8,,31.9,,,20111022,A,O,P02,22.95,22.95,feldpausch_regional,0.18,default,1.0,32.08,23.02,31.9,True,O,22.95,feldpausch,32.08,23.025593914225006,1.0772,374.9592,265.9262,265.9262,380.3189,269.6601,269.6601,
SFX_A01,47,Dalbergia melanoxylon,Fabaceae,289249.6745,9289530.939,0.8,,10.1,,,20111022,A,O,P02,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84,10.1,True,O,10.7,feldpausch,10.28,10.83753457254877,1.0772,18.8614,14.2803,14.2803,19.768,14.9492,14.9492,
SFX_A01,48,Dalbergia melanoxylon,Fabaceae,289248.6745,9289530.939,0.8,,22.1,,,20111022,A,O,P02,18.31,18.31,feldpausch_regional,0.18,default,1.0,22.28,18.41,22.1,True,O,18.31,feldpausch,22.28,18.405440445325464,1.0772,146.9259,106.1019,106.1019,150.0302,108.2969,108.2969,
SFX_A01,49,Jacaranda copaia,Bignoniaceae,289238.6745,9289529.939,0.35,,20.6,,,20111022,A,O,P02,17.5,17.5,feldpausch_regional,0.18,default,1.0,20.78,17.6,20.6,True,O,17.5,feldpausch,20.78,17.599281928827235,0.3507,122.556,88.8381,88.8381,125.3452,90.8166,90.8166,
SFX_A01,50,Tachigali myrmecophila,Fabaceae,289236.6745,9289529.939,0.48,,11.8,,,20111022,A,O,P02,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09,11.8,True,O,11.96,feldpausch,11.98,12.089279532921049,0.476,28.4866,21.3505,21.3505,29.6504,22.2012,22.2012,
SFX_A01,51,Dalbergia melanoxylon,Fabaceae,289234.6745,9289529.939,0.8,,37.2,,,20111022,A,O,P02,25.05,25.05,feldpausch_regional,0.18,default,1.0,37.38,25.12,37.2,True,O,25.05,feldpausch,37.38,25.117403265613238,1.0772,551.3112,388.4813,388.4813,557.992,393.113,393.113,
SFX_A01,52,Dalbergia melanoxylon,Fabaceae,289234.6745,9289534.939,0.8,,11.1,,,20111022,A,O,P02,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58,11.1,True,O,11.45,feldpausch,11.28,11.582526964763572,1.0772,24.2284,18.2309,18.2309,25.2837,19.005,19.005,
SFX_A01,53,Zanthoxylum rhoifolium,Rutaceae,289232.6745,9289530.939,0.49,,23.3,,,20111022,A,O,P02,18.94,18.94,feldpausch_regional,0.18,default,1.0,23.48,19.03,23.3,True,O,18.94,feldpausch,23.48,19.032572844788827,0.5692,168.3691,121.2462,121.2462,171.7327,123.6188,123.6188,
SFX_A01,54,Dalbergia melanoxylon,Fabaceae,289235.6745,9289534.939,0.8,,29.6,,,20111022,A,O,P02,21.95,21.95,feldpausch_regional,0.18,default,1.0,29.78,22.03,29.6,True,O,21.95,feldpausch,29.78,22.02959467472602,1.0772,310.2146,220.7681,220.7681,315.0185,224.1239,224.1239,
SFX_A01,55,Neea oppositifolia,Nyctaginaceae,289241.6745,9289538.939,0.89,,11.5,,,20111022,A,O,P02,11.75,11.75,feldpausch_regional,0.18,default,1.0,11.68,11.88,11.5,True,O,11.75,feldpausch,11.68,11.880726638916336,0.893,26.6256,19.9869,19.9869,27.7432,20.805,20.805,
SFX_A01,56,Dalbergia melanoxylon,Fabaceae,289243.6745,9289536.939,0.8,0.947051689,45.5,11.23,7.0,20111022,A,O,P02,27.91,27.91,feldpausch_regional,0.18,default,1.0,45.68,27.97,45.5,True,O,11.23,measured,45.68,11.252923169889266,1.0772,373.31,301.5039,301.5039,376.9476,304.4014,304.4014,
SFX_A01,57,Dalbergia melanoxylon,Fabaceae,289245.6745,9289533.939,0.8,,22.2,,,20111022,A,O,P02,18.37,18.37,feldpausch_regional,0.18,default,1.0,22.38,18.46,22.2,True,O,18.37,feldpausch,22.38,18.465230646213495,1.0772,148.7004,107.3512,107.3512,151.8273,109.5615,109.5615,
SFX_A01,58,Eschweilera parviflora,Lecythidaceae,289247.6745,9289531.939,0.89,,11.9,,,20111022,A,O,P02,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16,11.9,True,O,12.03,feldpausch,12.08,12.158810817623012,0.918,29.1251,21.8178,21.8178,30.3046,22.6795,22.6795,
SFX_A01,60,Parkia sp.,Fabaceae,289239.6745,9289545.939,0.45,,22.0,,,20111022,A,O,P02,18.26,18.26,feldpausch_regional,0.18,default,1.0,22.18,18.36,22.0,True,O,18.26,feldpausch,22.18,18.355704095147416,0.4553,145.2428,104.9089,104.9089,148.3263,107.0896,107.0896,
SFX_A01,61,Inga marginata,Fabaceae,289235.6745,9289546.939,0.57,,12.4,,,20111022,A,O,P02,12.39,12.39,feldpausch_regional,0.18,default,1.0,12.58,12.52,12.4,True,O,12.39,feldpausch,12.58,12.516664569424172,0.5518,32.4831,24.2681,24.2681,33.7432,25.1864,25.1864,
SFX_A01,62,Helicostylis sp.,Moraceae,289233.6745,9289544.939,0.65,,10.6,,,20111022,A,O,P02,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21,10.6,True,O,11.08,feldpausch,10.78,11.214993655523715,0.643,21.4451,16.1847,16.1847,22.4252,16.9057,16.9057,
SFX_A01,63,Dalbergia melanoxylon,Fabaceae,289231.6745,9289540.939,0.8,,33.2,,,20111022,A,O,P02,23.48,23.48,feldpausch_regional,0.18,default,1.0,33.38,23.56,33.2,True,O,23.48,feldpausch,33.38,23.55342718556929,1.0772,414.4991,293.472,293.472,420.1756,297.4215,297.4215,
SFX_A01,64,Brosimum rubescens,Moraceae,289230.6745,9289536.439,0.83,,14.0,,,20111022,A,O,P02,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61,14.0,True,O,13.49,feldpausch,14.18,13.61017883290909,0.8251,44.7295,33.1639,33.1639,46.2577,34.2699,34.2699,
SFX_A01,65,NI,NI,289229.6745,9289546.939,0.62,,11.9,,,20111022,A,O,P02,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16,11.9,True,O,12.03,feldpausch,12.08,12.158810817623012,0.7138,29.1251,21.8178,21.8178,30.3046,22.6795,22.6795,
SFX_A01,66,Tabebuia serratifolia,Bignoniaceae,289231.6745,9289547.939,0.92,,18.5,,,20111022,A,O,P02,16.31,16.31,feldpausch_regional,0.18,default,1.0,18.68,16.41,18.5,True,O,16.31,feldpausch,18.68,16.415156653125518,0.924,92.7545,67.6379,67.6379,95.119,69.324,69.324,
SFX_A01,67,Virola melinoni,Myristicaceae,289233.6745,9289550.939,0.48,,12.3,,,20111022,A,O,P02,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45,12.3,True,O,12.32,feldpausch,12.48,12.44710302840369,0.4734,31.7974,23.7678,23.7678,33.0414,24.6748,24.6748,
SFX_A01,68,Dalbergia melanoxylon,Fabaceae,289229.6745,9289552.939,0.8,,26.6,,,20111022,A,O,P02,20.58,20.58,feldpausch_regional,0.18,default,1.0,26.78,20.66,26.6,True,O,20.58,feldpausch,26.78,20.665403009181478,1.0772,236.4571,169.1302,169.1302,240.5609,172.0086,172.0086,
SFX_A01,1,,,289245.2185,9289727.604,0.58,,14.7,,,20111025,D,O,P03,13.95,13.95,feldpausch_regional,0.18,default,1.0,14.88,14.07,14.7,False,O,13.95,feldpausch,14.879999999999999,14.067528165120201,0.7138,50.8357,50.8357,60.2264,52.4858,52.4858,62.1814,
SFX_A01,2,Tetragastris panamensis,Burseraceae,289243.2185,9289723.604,0.73,,12.6,,,20111022,A,O,P03,12.53,12.53,feldpausch_regional,0.18,default,1.0,12.78,12.66,12.6,True,O,12.53,feldpausch,12.78,12.655804961925917,0.7173,33.8832,25.2886,25.2886,35.1758,26.2298,26.2298,
SFX_A01,3,Dalbergia melanoxylon,Fabaceae,289244.2185,9289719.904,0.8,0.665705275,38.4,11.08,6.87,20111022,A,O,P03,25.5,25.5,feldpausch_regional,0.18,default,1.0,38.58,25.56,38.4,True,O,11.08,measured,38.58,11.108568697773778,1.0772,264.5733,212.4005,212.4005,267.6715,214.8485,214.8485,
SFX_A01,4,Dalbergia melanoxylon,Fabaceae,289240.2185,9289720.404,0.8,,12.0,,,20111022,A,O,P03,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23,12.0,True,O,12.11,feldpausch,12.18,12.238454722800167,1.0772,29.7969,22.3066,22.3066,30.9931,23.1801,23.1801,
SFX_A01,5,Inga marginata,Fabaceae,289245.2185,9289716.604,0.57,,10.6,,,20111022,A,O,P03,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21,10.6,True,O,11.08,feldpausch,10.78,11.214993655523715,0.5518,21.4451,16.1847,16.1847,22.4252,16.9057,16.9057,
SFX_A01,6,Jacaratia spinosa,Caricaceae,289247.9185,9289714.604,0.27,0.598257645,40.7,26.78,12.24,20111022,A,O,P03,26.32,26.32,feldpausch_regional,0.18,default,1.0,40.88,26.38,40.7,True,O,26.78,measured,40.88,26.843805561478437,0.265,701.3456,491.131,491.131,709.058,496.4502,496.4502,
SFX_A01,7,Dalbergia melanoxylon,Fabaceae,289245.2185,9289711.604,0.8,0.572214981,36.3,10.66,3.56,20111022,A,O,P03,24.71,24.71,feldpausch_regional,0.18,default,1.0,36.48,24.78,36.3,True,O,10.66,measured,36.48,10.689636440833583,1.0772,228.2913,183.8985,183.8985,231.1317,186.149,186.149,
SFX_A01,8,Jacaranda copaia,Bignoniaceae,289242.2185,9289712.404,0.35,0.029513936,11.0,13.55,10.05,20111022,A,O,P03,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51,11.0,True,O,13.55,measured,11.18,13.708423257593722,0.3507,28.0564,20.5481,20.5481,29.29,21.4288,21.4288,
SFX_A01,9,Virola melinoni,Myristicaceae,289236.2185,9289713.304,0.48,,11.1,,,20111022,A,O,P03,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58,11.1,True,O,11.45,feldpausch,11.28,11.582526964763572,0.4734,24.2284,18.2309,18.2309,25.2837,19.005,19.005,
SFX_A01,10,Socratea exorrhiza,Arecaceae,289238.2185,9289712.604,0.62,0.065349123,17.5,,,20111022,A,P,P03,15.71,15.71,feldpausch_regional,0.18,default,1.0,17.68,15.82,17.5,True,P,15.71,feldpausch,17.68,15.818130686445201,0.23,80.2304,,,82.3989,,,
SFX_A01,11,NI,NI,289242.2185,9289711.604,0.62,,21.6,,,20111022,A,O,P03,18.05,18.05,feldpausch_regional,0.18,default,1.0,21.78,18.14,21.6,True,O,18.05,feldpausch,21.78,18.146725757154126,0.7138,138.5595,100.1764,100.1764,141.5588,102.2992,102.2992,
SFX_A01,12,NI,NI,289242.2185,9289711.604,0.62,,13.5,,,20111022,A,O,P03,13.15,13.15,feldpausch_regional,0.18,default,1.0,13.68,13.28,13.5,True,O,13.15,feldpausch,13.68,13.272104600854616,0.7138,40.6391,30.2001,30.2001,42.0814,31.2461,31.2461,
SFX_A01,13,Theobroma glaucum,Malvaceae,289237.2185,9289711.104,0.53,,14.2,,,20111022,A,O,P03,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74,14.2,True,O,13.62,feldpausch,14.379999999999999,13.739386999997594,0.5297,46.4178,34.3869,34.3869,47.9802,35.5169,35.5169,
SFX_A01,14,Astronium gracile,Anacardiaceae,289232.2185,9289711.304,0.73,0.25310728,19.2,18.48,8.58,20111022,A,O,P03,16.71,16.71,feldpausch_regional,0.18,default,1.0,19.38,16.82,19.2,True,O,18.48,measured,19.38,18.59402275435092,0.73,112.659,80.6908,80.6908,115.4207,82.6256,82.6256,
SFX_A01,15,Sapium marmieri,Euphorbiaceae,289236.2185,9289709.604,0.41,,25.5,,,20111022,A,O,P03,20.05,20.05,feldpausch_regional,0.18,default,1.0,25.68,20.13,25.5,True,O,20.05,feldpausch,25.68,20.137695965808255,0.41,212.271,152.1491,152.1491,216.1244,154.8565,154.8565,
SFX_A01,19,Inga marginata,Fabaceae,289243.2185,9289704.604,0.57,,12.2,6.46,,20111022,A,O,P03,12.25,12.25,feldpausch_regional,0.18,default,1.0,12.38,12.38,12.2,True,O,6.46,measured,12.379999999999999,6.527261753595343,0.5518,16.6656,13.7895,13.7895,17.3232,14.3203,14.3203,
SFX_A01,20,Pterocarpus sp.,Fabaceae,289246.2185,9289704.204,0.51,0.247690544,23.7,16.91,10.63,20111022,A,O,P03,19.15,19.15,feldpausch_regional,0.18,default,1.0,23.88,19.24,23.7,True,O,16.91,measured,23.88,16.99094724753815,0.5838,155.8252,114.3346,114.3346,158.8825,116.5322,116.5322,
SFX_A01,21,NI,NI,289247.9185,9289701.404,0.62,,16.0,,,20111022,A,O,P03,14.79,14.79,feldpausch_regional,0.18,default,1.0,16.18,14.9,16.0,True,O,14.79,feldpausch,16.18,14.9030047878044,0.7138,63.5026,46.7018,46.7018,65.3886,48.0568,48.0568,
SFX_A01,22,,,289242.2185,9289700.404,0.58,,18.1,,,20111025,D,O,P03,16.07,16.07,feldpausch_regional,0.18,default,1.0,18.28,16.18,18.1,False,O,16.07,feldpausch,18.28,16.176314157111495,0.7138,87.6034,87.6034,103.786,89.8886,89.8886,106.4934,
SFX_A01,23,Sterculia pruriens,Malvaceae,289236.2185,9289702.004,0.49,,16.2,,,20111022,A,O,P03,14.91,14.91,feldpausch_regional,0.18,default,1.0,16.38,15.03,16.2,True,O,14.91,feldpausch,16.38,15.022292044589127,0.4862,65.5765,48.1941,48.1941,67.4988,49.5744,49.5744,
SFX_A01,24,,,289236.2185,9289702.004,0.58,,10.2,,,20111025,D,O,P03,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91,10.2,False,O,10.78,feldpausch,10.379999999999999,10.917060734410658,0.7138,19.368,19.368,22.9457,20.2894,20.2894,24.0374,
SFX_A01,25,Dalbergia melanoxylon,Fabaceae,289235.2185,9289701.904,0.8,1.048774571,59.0,7.39,3.68,20111022,A,O,P03,31.69,31.69,feldpausch_regional,0.18,default,1.0,59.18,31.74,59.0,True,O,7.39,measured,59.18,7.400320760599913,1.0772,412.0603,360.0101,360.0101,415.0828,362.6238,362.6238,
SFX_A01,26,,,289234.2185,9289701.904,0.58,,14.2,,,20111025,D,O,P03,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74,14.2,False,O,13.62,feldpausch,14.379999999999999,13.739386999997594,0.7138,46.4178,46.4178,54.9924,47.9802,47.9802,56.8434,
SFX_A01,27,Inga marginata,Fabaceae,289235.2185,9289701.304,0.57,,10.2,,,20111022,A,O,P03,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91,10.2,True,O,10.78,feldpausch,10.379999999999999,10.917060734410658,0.5518,19.368,14.6535,14.6535,20.2894,15.3329,15.3329,
SFX_A01,28,Tachigali myrmecophila,Fabaceae,289235.2185,9289697.604,0.48,,29.4,,,20111022,A,O,P03,21.86,21.86,feldpausch_regional,0.18,default,1.0,29.58,21.94,29.4,True,O,21.86,feldpausch,29.58,21.939956040474073,0.476,304.9111,217.0641,217.0641,309.6672,220.3873,220.3873,
SFX_A01,31,Cordia scabrifolia,Boraginaceae,289239.2185,9289697.004,0.47,,13.0,,,20111022,A,O,P03,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93,13.0,True,O,12.81,feldpausch,13.18,12.934151333479754,0.474,36.7999,27.4108,27.4108,38.1585,28.3983,28.3983,
SFX_A01,32,Cordia scabrifolia,Boraginaceae,289240.2185,9289697.004,0.47,,15.0,,,20111022,A,O,P03,14.15,14.15,feldpausch_regional,0.18,default,1.0,15.18,14.27,15.0,True,O,14.15,feldpausch,15.18,14.266478171745444,0.474,53.6203,39.5877,39.5877,55.3244,40.8163,40.8163,
SFX_A01,33,Stryphnodendron pulcherrimum,Fabaceae,289244.2185,9289696.604,0.47,,11.3,,,20111022,A,O,P03,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73,11.3,True,O,11.6,feldpausch,11.48,11.731613829769724,0.475,25.4086,19.096,19.096,26.4948,19.892,19.892,
SFX_A01,34,Castilla ulei,Moraceae,289246.2185,9289693.104,0.82,,14.5,,,20111022,A,O,P03,13.82,13.82,feldpausch_regional,0.18,default,1.0,14.68,13.94,14.5,True,O,13.82,feldpausch,14.68,13.938276193103338,0.5675,49.0441,36.2853,36.2853,50.6592,37.452,37.452,
SFX_A01,35,Tetragastris panamensis,Burseraceae,289247.9185,9289692.604,0.73,,17.9,,,20111022,A,O,P03,15.95,15.95,feldpausch_regional,0.18,default,1.0,18.08,16.06,17.9,True,O,15.95,feldpausch,18.08,16.05690861407586,0.7173,85.099,62.1761,62.1761,87.345,63.7805,63.7805,
SFX_A01,36,Tetragastris panamensis,Burseraceae,289247.7185,9289690.404,0.73,,19.8,,,20111022,A,O,P03,17.05,17.05,feldpausch_regional,0.18,default,1.0,19.98,17.16,19.8,True,O,17.05,feldpausch,19.98,17.151419012686905,0.7173,110.5896,80.3416,80.3416,113.2139,82.2068,82.2068,
SFX_A01,37,Brosimum rubescens,Moraceae,289242.2185,9289689.904,0.83,,10.7,,,20111022,A,O,P03,11.15,11.15,feldpausch_regional,0.18,default,1.0,10.88,11.29,10.7,True,O,11.15,feldpausch,10.879999999999999,11.28443676148572,0.8251,21.9765,16.5767,16.5767,22.971,17.308,17.308,
SFX_A01,38,Dalbergia melanoxylon,Fabaceae,289240.2185,9289690.704,0.8,0.956305234,43.1,12.64,6.74,20111022,A,O,P03,27.14,27.14,feldpausch_regional,0.18,default,1.0,43.28,27.2,43.1,True,O,12.64,measured,43.28,12.667830678794045,1.0772,376.9341,298.0184,298.0184,380.8297,301.054,301.054,
SFX_A01,39,Tetragastris panamensis,Burseraceae,289236.2185,9289692.804,0.73,,10.3,,,20111022,A,O,P03,10.85,10.85,feldpausch_regional,0.18,default,1.0,10.48,10.99,10.3,True,O,10.85,feldpausch,10.48,10.986468518055306,0.7173,19.8654,15.0216,15.0216,20.801,15.711,15.711,
SFX_A01,40,Eriotheca globosa,Malvaceae,289246.2185,9289687.804,0.41,,16.6,,,20111022,A,O,P03,15.16,15.16,feldpausch_regional,0.18,default,1.0,16.78,15.27,16.6,True,O,15.16,feldpausch,16.78,15.270983031789134,0.41,69.8995,51.2965,51.2965,71.8967,52.7286,52.7286,
SFX_A01,41,Tetragastris panamensis,Burseraceae,289244.2185,9289687.204,0.73,,12.9,,,20111022,A,O,P03,12.74,12.74,feldpausch_regional,0.18,default,1.0,13.08,12.87,12.9,True,O,12.74,feldpausch,13.08,12.864556853521592,0.7173,36.056,26.87,26.87,37.398,27.8458,27.8458,
SFX_A01,42,Pradosia praealta,Sapotaceae,289241.2185,9289684.304,0.73,,10.4,,,20111022,A,O,P03,10.93,10.93,feldpausch_regional,0.18,default,1.0,10.58,11.06,10.4,True,O,10.93,feldpausch,10.58,11.066010609221836,0.7378,20.3893,15.407,15.407,21.3399,16.107,16.107,
SFX_A01,45,Dalbergia melanoxylon,Fabaceae,289245.2185,9289681.604,0.8,,42.0,,,20111022,A,O,P03,26.77,26.77,feldpausch_regional,0.18,default,1.0,42.18,26.83,42.0,True,O,26.77,feldpausch,42.18,26.83108727782577,1.0772,745.4665,522.8468,522.8468,753.3897,528.322,528.322,
SFX_A01,46,Castilla ulei,Moraceae,289248.5185,9289678.604,0.82,,14.1,,,20111022,A,O,P03,13.56,13.56,feldpausch_regional,0.18,default,1.0,14.28,13.68,14.1,True,O,13.56,feldpausch,14.28,13.679824759611861,0.5675,45.585,33.7821,33.7821,47.1308,34.9003,34.9003,
SFX_A01,47,Rinorea racemosa,Violaceae,289248.7185,9289682.604,0.68,,11.5,,,20111022,A,O,P03,11.75,11.75,feldpausch_regional,0.18,default,1.0,11.68,11.88,11.5,True,O,11.75,feldpausch,11.68,11.880726638916336,0.682,26.6256,19.9869,19.9869,27.7432,20.805,20.805,
SFX_A01,48,Terminalia amazonia,Combretaceae,289254.2185,9289682.604,0.68,,18.5,,,20111022,A,O,P03,16.31,16.31,feldpausch_regional,0.18,default,1.0,18.68,16.41,18.5,True,O,16.31,feldpausch,18.68,16.415156653125518,0.6735,92.7545,67.6379,67.6379,95.119,69.324,69.324,
SFX_A01,49,,,289248.2185,9289684.604,0.58,,21.5,,,20111025,D,O,P03,17.99,17.99,feldpausch_regional,0.18,default,1.0,21.68,18.09,21.5,False,O,17.99,feldpausch,21.68,18.08694568357828,0.7138,136.8646,136.8646,162.147,139.8418,139.8418,165.6742,
SFX_A01,50,Guarea guidonia,Meliaceae,289255.2185,9289689.304,0.55,,22.2,,,20111022,A,O,P03,18.37,18.37,feldpausch_regional,0.18,default,1.0,22.38,18.46,22.2,True,O,18.37,feldpausch,22.38,18.465230646213495,0.5651,148.7004,107.3512,107.3512,151.8273,109.5615,109.5615,
SFX_A01,51,Dalbergia melanoxylon,Fabaceae,289250.2185,9289690.304,0.8,,15.7,,,20111022,A,O,P03,14.6,14.6,feldpausch_regional,0.18,default,1.0,15.88,14.71,15.7,True,O,14.6,feldpausch,15.879999999999999,14.714024363716009,1.0772,60.4318,44.4938,44.4938,62.2625,45.8105,45.8105,
SFX_A01,52,Ormosia grossa,Fabaceae,289252.2185,9289692.904,0.62,,10.8,,,20111022,A,O,P03,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36,10.8,True,O,11.23,feldpausch,10.98,11.364008063108008,0.5906,22.5359,16.987,16.987,23.5459,17.7292,17.7292,
SFX_A01,53,Theobroma glaucum,Malvaceae,289257.2185,9289694.004,0.53,,13.7,,,20111022,A,O,P03,13.29,13.29,feldpausch_regional,0.18,default,1.0,13.88,13.41,13.7,True,O,13.29,feldpausch,13.879999999999999,13.411357029805014,0.5297,42.2571,31.3721,31.3721,43.7339,32.4423,32.4423,
SFX_A01,54,Pouteria gongrijpii,Sapotaceae,289252.2185,9289695.604,0.8,,15.5,,,20111022,A,O,P03,14.47,14.47,feldpausch_regional,0.18,default,1.0,15.68,14.59,15.5,True,O,14.47,feldpausch,15.68,14.584695600187828,0.7994,58.4259,43.0513,43.0513,60.2199,44.3424,44.3424,
