site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
HUM_A01,21,Tetragastris panamensis,Burseraceae,650876.0288,8920894.346,14.5,18.91,12.31,20140703,False,O,7,13.82,13.82,feldpausch_regional,0.18,default,-1.0,14.32,13.7,14.5,False,O,18.91,measured,14.32,18.747243664235427,0.7173,66.6043,66.6043,79.2885,64.4538,64.4538,76.7285,
HUM_A01,22,Diospyros artanthifolia,,650875.2795,8920890.097,14.7,17.78,9.95,20140703,False,O,7,13.95,13.95,feldpausch_regional,0.18,default,-1.0,14.52,13.84,14.7,False,O,17.78,measured,14.52,17.629360125460984,0.6952,64.4166,64.4166,74.3698,62.3658,62.3658,72.0022,
HUM_A01,23,Virola melinoni,Myristicaceae,650868.6462,8920892.769,45.3,31.35,24.4,20140703,False,O,7,27.85,27.85,feldpausch_regional,0.18,default,-1.0,45.12,27.79,45.3,False,O,31.35,measured,45.12,31.285381602321262,0.4734,1008.0736,1008.0736,799.9343,998.2571,998.2571,792.1447,
HUM_A01,24,Castilla ulei,Moraceae,650867.8556,8920891.68,50.1,21.91,13.07,20140703,False,O,7,29.31,29.31,feldpausch_regional,0.18,default,-1.0,49.92,29.26,50.1,False,O,21.91,measured,49.92,21.87088203227141,0.5675,864.9896,864.9896,819.2302,857.4369,857.4369,812.077,
HUM_A01,25,Helicostylis sp.,Moraceae,650872.32,8920889.69,14.5,19.06,14.99,20140703,False,O,7,13.82,13.82,feldpausch_regional,0.18,default,-1.0,14.32,13.7,14.5,False,O,19.06,measured,14.32,18.89595263037161,0.643,67.1198,67.1198,71.8107,64.9527,64.9527,69.4921,
HUM_A01,26,Helicostylis sp.,Moraceae,650872.1516,8920888.031,25.9,14.38,9.65,20140703,False,O,7,20.24,20.24,feldpausch_regional,0.18,default,-1.0,25.72,20.15,25.9,False,O,14.38,measured,25.72,14.31803917039318,0.643,158.1956,158.1956,169.2516,155.4003,155.4003,166.2609,
HUM_A01,27,Jacaratia spinosa,Caricaceae,650873.4529,8920887.214,13.0,11.76,9.89,20140703,False,O,7,12.81,12.81,feldpausch_regional,0.18,default,-1.0,12.82,12.68,13.0,False,O,11.76,measured,12.82,11.645341502870238,0.265,33.8529,33.8529,15.2478,32.6304,32.6304,14.6972,
HUM_A01,28,Swartzia corrugata,Fabaceae,650869.5381,8920887.087,43.7,18.52,13.05,20140703,False,O,7,27.33,27.33,feldpausch_regional,0.18,default,-1.0,43.52,27.27,43.7,False,O,18.52,measured,43.52,18.47985559567442,1.0565,562.2093,562.2093,976.6053,556.518,556.518,966.7189,
HUM_A01,29,Guarea guidonia,Meliaceae,650869.788,8920877.66,20.0,22.11,14.61,20140703,False,O,7,17.17,17.17,feldpausch_regional,0.18,default,-1.0,19.82,17.07,20.0,False,O,22.11,measured,19.82,21.979416444422082,0.5651,145.3416,145.3416,137.0846,141.976,141.976,133.9101,
HUM_A01,30,,,650867.9953,8920878.495,21.0,10.19,,20140703,True,O,7,17.72,17.72,feldpausch_regional,0.18,default,-1.0,20.82,17.62,21.0,True,O,10.19,measured,20.82,10.133239616833068,0.5862,75.0604,59.3177,59.3177,73.4083,58.0394,58.0394,
HUM_A01,31,Iryanthera paraensis,Myristicaceae,650869.9583,8920876.824,10.4,11.54,8.53,20140703,False,O,7,10.93,10.93,feldpausch_regional,0.18,default,-1.0,10.22,10.79,10.4,False,O,11.54,measured,10.22,11.39542830216607,0.65,21.4992,21.4992,23.2461,20.5248,20.5248,22.1925,
HUM_A01,32,Duguetia furfuracea,,650866.6308,8920874.141,11.0,12.02,5.28,20140703,False,O,7,11.38,11.38,feldpausch_regional,0.18,default,-1.0,10.82,11.24,11.0,False,O,12.02,measured,10.82,11.878544270497475,0.7241,24.9601,24.9601,29.9878,23.8914,23.8914,28.7038,
HUM_A01,33,Dictyocaryum ptarianum,,650867.534,8920872.555,23.0,16.83,13.5,20140703,False,O,7,18.79,18.79,feldpausch_regional,0.18,default,-1.0,22.82,18.69,23.0,False,O,16.83,measured,22.82,16.746045592221105,0.5862,146.2889,146.2889,143.0073,143.3611,143.3611,140.1451,
HUM_A01,34,Maquira sclerophylla,Moraceae,650866.2688,8920872.098,41.9,23.95,16.28,20140703,False,O,7,26.73,26.73,feldpausch_regional,0.18,default,-1.0,41.72,26.67,41.9,False,O,23.95,measured,41.72,23.894968768512165,0.5135,665.6174,665.6174,571.7899,658.5669,658.5669,565.7333,
HUM_A01,35,Helicostylis sp.,Moraceae,650864.3159,8920872.487,30.0,25.88,19.86,20140703,False,O,7,22.13,22.13,feldpausch_regional,0.18,default,-1.0,29.82,22.05,30.0,False,O,25.88,measured,29.82,25.78736966302634,0.643,373.9853,373.9853,400.1223,368.3264,368.3264,394.068,
HUM_A01,36,Ormosia coccinea,Fabaceae,650861.0051,8920872.152,68.0,44.63,32.77,20140703,False,O,7,33.74,33.74,feldpausch_regional,0.18,default,-1.0,67.82,33.7,68.0,False,O,44.63,measured,67.82,44.579866224795325,0.625,3144.5169,3144.5169,3272.3308,3124.8597,3124.8597,3251.8746,
HUM_A01,37,Helicostylis sp.,Moraceae,650858.5639,8920868.855,25.2,22.18,16.19,20140703,False,O,7,19.9,19.9,feldpausch_regional,0.18,default,-1.0,25.02,19.81,25.2,False,O,22.18,measured,25.02,22.081120246362993,0.643,228.9038,228.9038,244.9014,224.7409,224.7409,240.4476,
HUM_A01,38,Guarea guidonia,Meliaceae,650862.7899,8920866.552,10.4,10.51,8.15,20140703,False,O,7,10.93,10.93,feldpausch_regional,0.18,default,-1.0,10.22,10.79,10.4,False,O,10.51,measured,10.22,10.378332015230972,0.5651,19.6243,19.6243,18.5094,18.7348,18.7348,17.6705,
HUM_A01,39,Helicostylis sp.,Moraceae,650857.0128,8920865.176,13.0,11.82,6.9,20140703,False,O,7,12.81,12.81,feldpausch_regional,0.18,default,-1.0,12.82,12.68,13.0,False,O,11.82,measured,12.82,11.704756510537944,0.643,34.0214,34.0214,36.3991,32.7929,32.7929,35.0847,
HUM_A01,40,Helicostylis sp.,Moraceae,650839.6981,8920877.162,43.0,32.87,26.5,20140703,False,O,7,27.1,27.1,feldpausch_regional,0.18,default,-1.0,42.82,27.04,43.0,False,O,32.87,measured,42.82,32.79713208655535,0.643,953.647,953.647,1020.2954,943.8235,943.8235,1009.7854,
HUM_A01,42,Tetragastris panamensis,Burseraceae,650830.0905,8920909.938,63.2,33.05,23.63,20140703,False,O,7,32.69,32.69,feldpausch_regional,0.18,default,-1.0,63.02,32.65,63.2,False,O,33.05,measured,63.02,33.008338628908966,0.7173,2033.161,2033.161,2420.3594,2019.3854,2019.3854,2403.9604,
HUM_A01,43,Helicostylis sp.,Moraceae,650835.1422,8920915.875,46.0,29.47,16.05,20140703,False,O,7,28.07,28.07,feldpausch_regional,0.18,default,-1.0,45.82,28.02,46.0,False,O,29.47,measured,45.82,29.410555598814145,0.643,977.8652,977.8652,1046.2062,968.4994,968.4994,1036.1858,
HUM_A01,44,Tetragastris panamensis,Burseraceae,650847.2867,8920915.664,42.0,25.71,18.29,20140703,False,O,7,26.77,26.77,feldpausch_regional,0.18,default,-1.0,41.82,26.7,42.0,False,O,25.71,measured,41.82,25.651118607399056,0.7173,716.6431,716.6431,853.1218,709.0716,709.0716,844.1083,
HUM_A01,45,Tetragastris panamensis,Burseraceae,650856.6766,8920913.529,46.7,23.76,16.25,20140703,False,O,7,28.29,28.29,feldpausch_regional,0.18,default,-1.0,46.52,28.24,46.7,False,O,23.76,measured,46.52,23.713086992540106,0.7173,816.1939,816.1939,971.6312,808.5033,808.5033,962.4759,
HUM_A01,46,Bowdichia nitida,Fabaceae,650862.5286,8920902.327,38.3,28.36,19.1,20140703,False,O,7,25.46,25.46,feldpausch_regional,0.18,default,-1.0,38.12,25.39,38.3,False,O,28.36,measured,38.12,28.28634379427086,0.8033,658.7278,658.7278,875.8075,651.0436,651.0436,865.5911,
HUM_A01,47,,,650715.0842,8921060.623,21.5,3.97,,20140703,True,O,8,17.99,17.99,feldpausch_regional,0.18,default,-1.0,21.32,17.9,21.5,True,O,3.97,measured,21.32,3.948505240247988,0.5862,31.3184,28.7572,28.7572,30.6458,28.1524,28.1524,
HUM_A01,48,Laportea aestuans,,650710.6358,8921061.55,12.8,9.7,5.32,20140703,False,O,8,12.67,12.67,feldpausch_regional,0.18,default,-1.0,12.62,12.55,12.8,False,O,9.7,measured,12.620000000000001,9.603747967923653,0.16,27.216,27.216,7.4915,26.2175,26.2175,7.2167,
HUM_A01,49,Laportea aestuans,,650713.8172,8921058.464,18.8,10.07,6.02,20140703,False,O,8,16.48,16.48,feldpausch_regional,0.18,default,-1.0,18.62,16.38,18.8,False,O,10.07,measured,18.62,10.005978557924596,0.16,59.7824,59.7824,16.4558,58.3061,58.3061,16.0494,
HUM_A01,50,Jacaratia spinosa,Caricaceae,650707.4926,8921058.468,20.0,12.02,8.45,20140703,False,O,8,17.17,17.17,feldpausch_regional,0.18,default,-1.0,19.82,17.07,20.0,False,O,12.02,measured,19.82,11.949008849477767,0.265,80.1785,80.1785,36.1136,78.3218,78.3218,35.2773,
HUM_A01,51,Dictyocaryum ptarianum,,650713.6602,8921051.853,17.1,19.96,22.35,20140703,False,O,8,15.47,15.47,feldpausch_regional,0.18,default,-1.0,16.92,15.36,17.1,False,O,19.96,measured,16.92,19.81810924954893,0.5862,96.8781,96.8781,94.7049,94.2391,94.2391,92.125,
HUM_A01,52,Aspidosperma spruceanum,Apocynaceae,650708.3649,8921051.699,33.6,31.59,24.02,20140703,False,O,8,23.65,23.65,feldpausch_regional,0.18,default,-1.0,33.42,23.57,33.6,False,O,31.59,measured,33.42,31.492362218137647,0.7533,566.8072,566.8072,707.7816,559.2031,559.2031,698.2862,
HUM_A01,53,Jacaratia spinosa,Caricaceae,650708.9113,8921050.223,18.6,11.26,9.35,20140703,False,O,8,16.36,16.36,feldpausch_regional,0.18,default,-1.0,18.42,16.26,18.6,False,O,11.26,measured,18.42,11.18750009039208,0.265,65.2907,65.2907,29.4079,63.6604,63.6604,28.6736,
HUM_A01,54,Virola melinoni,Myristicaceae,650706.2847,8921042.476,25.1,25.25,16.07,20140703,False,O,8,19.85,19.85,feldpausch_regional,0.18,default,-1.0,24.92,19.76,25.1,False,O,25.25,measured,24.92,25.136877913972,0.4734,257.7691,257.7691,204.5469,253.0616,253.0616,200.8114,
HUM_A01,55,Helicostylis sp.,Moraceae,650707.1508,8921041.974,23.6,23.61,17.13,20140703,False,O,8,19.1,19.1,feldpausch_regional,0.18,default,-1.0,23.42,19.0,23.6,False,O,23.61,measured,23.42,23.495878305172024,0.643,214.0556,214.0556,229.0155,209.8854,209.8854,224.5538,
HUM_A01,56,Helicostylis sp.,Moraceae,650705.7095,8921034.714,22.9,18.93,7.32,20140703,False,O,8,18.73,18.73,feldpausch_regional,0.18,default,-1.0,22.72,18.64,22.9,False,O,18.93,measured,22.72,18.83506632567075,0.643,162.6891,162.6891,174.0591,159.4181,159.4181,170.5595,
HUM_A01,57,Chloroleucon mangense,,650700.5494,8921034.642,27.5,21.76,15.01,20140703,False,O,8,21.0,21.0,feldpausch_regional,0.18,default,-1.0,27.32,20.92,27.5,False,O,21.76,measured,27.32,21.6730207313985,0.99,266.4362,266.4362,434.3677,262.0163,262.0163,427.1621,
HUM_A01,58,Chloroleucon mangense,,650700.4863,8921031.408,20.1,23.93,13.94,20140703,False,O,8,17.22,17.22,feldpausch_regional,0.18,default,-1.0,19.92,17.12,20.1,False,O,23.93,measured,19.92,23.789508115835094,0.99,158.5431,158.5431,258.471,154.8908,154.8908,252.5166,
HUM_A01,59,,,650699.8771,8921017.628,10.3,11.42,5.4,20140703,False,O,8,10.85,10.85,feldpausch_regional,0.18,default,-1.0,10.12,10.71,10.3,False,O,11.42,measured,10.120000000000001,11.275386328202359,0.5862,20.8834,20.8834,20.4149,19.9275,19.9275,19.4805,
HUM_A01,60,Laetia procera,Salicaceae,650697.4348,8921018.455,33.9,21.57,14.46,20140703,False,O,8,23.77,23.77,feldpausch_regional,0.18,default,-1.0,33.72,23.7,33.9,False,O,21.57,measured,33.72,21.504104339670015,0.6481,397.4186,397.4186,428.4846,392.1372,392.1372,422.7903,
HUM_A01,61,Euterpe oleracea,Arecaceae,650697.6205,8921018.407,14.0,17.41,13.76,20140703,False,P,8,13.49,13.49,feldpausch_regional,0.18,default,-1.0,13.82,13.37,14.0,False,P,17.41,measured,13.82,17.25400331359314,0.3877,57.3749,26.6981,26.6981,55.4545,25.7653,25.7653,
HUM_A01,62,Solanum absconditum,,650696.8683,8921020.664,11.5,7.81,6.04,20140703,False,O,8,11.75,11.75,feldpausch_regional,0.18,default,-1.0,11.32,11.61,11.5,False,O,7.81,measured,11.32,7.722552668955496,0.4119,17.8719,17.8719,12.3791,17.1405,17.1405,11.8725,
HUM_A01,63,Laportea aestuans,,650696.26,8921021.86,12.9,11.12,6.65,20140703,False,O,8,12.74,12.74,feldpausch_regional,0.18,default,-1.0,12.72,12.62,12.9,False,O,11.12,measured,12.72,11.010627028811308,0.16,31.574,31.574,8.6911,30.4248,30.4248,8.3748,
HUM_A01,64,Hevea brasiliensis,Euphorbiaceae,650694.5155,8921018.161,13.6,12.39,7.59,20140703,False,O,8,13.22,13.22,feldpausch_regional,0.18,default,-1.0,13.42,13.1,13.6,False,O,12.39,measured,13.42,12.275245440953025,0.4666,38.9015,38.9015,30.4371,37.5601,37.5601,29.3876,
HUM_A01,65,Jacaratia spinosa,Caricaceae,650691.9063,8921020.911,46.4,27.8,11.37,20140703,False,O,8,28.2,28.2,feldpausch_regional,0.18,default,-1.0,46.22,28.14,46.4,False,O,27.8,measured,46.22,27.744606606613797,0.265,939.4886,939.4886,423.1593,930.5742,930.5742,419.1441,
HUM_A01,66,Apuleia leiocarpa,Fabaceae,650666.2045,8921025.282,95.0,46.59,30.75,20140703,False,O,8,38.31,38.31,feldpausch_regional,0.18,default,-1.0,94.82,38.29,95.0,False,O,46.59,measured,94.82,46.56036826730597,0.7992,6298.4089,6298.4089,8332.4649,6271.2398,6271.2398,8296.5216,
HUM_A01,67,Tetragastris panamensis,Burseraceae,650705.1805,8921028.672,48.6,26.72,20.11,20140703,False,O,8,28.87,28.87,feldpausch_regional,0.18,default,-1.0,48.42,28.82,48.6,False,O,26.72,measured,48.42,26.67015939303056,0.7173,989.389,989.389,1177.8098,980.4604,980.4604,1167.1809,
HUM_A01,69,Pouteria gongrijpii,Sapotaceae,650670.8562,8921071.453,38.0,33.07,21.61,20140703,False,O,8,25.35,25.35,feldpausch_regional,0.18,default,-1.0,37.82,25.28,38.0,False,O,33.07,measured,37.82,32.98319600169732,0.7994,753.6436,753.6436,997.2137,744.778,744.778,985.4827,
HUM_A01,70,Tetragastris panamensis,Burseraceae,650699.6036,8921064.85,39.5,29.06,19.92,20140703,False,O,8,25.89,25.89,feldpausch_regional,0.18,default,-1.0,39.32,25.83,39.5,False,O,29.06,measured,39.32,28.98761313217832,0.7173,716.4646,716.4646,852.9092,708.3789,708.3789,843.2837,
HUM_A01,71,Helicostylis sp.,Moraceae,650702.4116,8921065.393,35.8,37.62,24.81,20140703,False,O,8,24.52,24.52,feldpausch_regional,0.18,default,-1.0,35.62,24.45,35.8,False,O,37.62,measured,35.62,37.5130555179336,0.643,760.7625,760.7625,813.9306,751.2237,751.2237,803.7252,
HUM_A01,72,Inga marginata,Fabaceae,650652.5849,8921184.655,14.3,11.64,6.57,20140704,False,O,9,13.69,13.69,feldpausch_regional,0.18,default,-1.0,14.12,13.57,14.3,False,O,11.64,measured,14.120000000000001,11.538206039698105,0.5518,40.3689,40.3689,37.2006,39.0468,39.0468,35.9822,
HUM_A01,73,Jacaranda copaia,Bignoniaceae,650648.4618,8921184.688,12.4,10.49,7.67,20140704,False,O,9,12.39,12.39,feldpausch_regional,0.18,default,-1.0,12.22,12.26,12.4,False,O,10.49,measured,12.22,10.382100250305912,0.3507,27.6119,27.6119,16.347,26.5655,26.5655,15.7275,
HUM_A01,74,Laportea aestuans,,650650.2073,8921173.329,16.1,13.05,6.43,20140704,False,O,9,14.85,14.85,feldpausch_regional,0.18,default,-1.0,15.92,14.74,16.1,False,O,13.05,measured,15.920000000000002,12.950474006466123,0.16,56.888,56.888,15.6591,55.2388,55.2388,15.2051,
HUM_A01,75,Ceiba pentandra,Malvaceae,650649.5834,8921172.937,31.5,30.0,26.28,20140704,False,O,9,22.78,22.78,feldpausch_regional,0.18,default,-1.0,31.32,22.7,31.5,False,O,30.0,measured,31.32,29.89915428362689,0.3052,475.1527,475.1527,245.6569,468.3255,468.3255,242.1272,
HUM_A01,76,Tetragastris panamensis,Burseraceae,650646.2133,8921170.054,13.2,10.42,7.01,20140704,False,O,9,12.95,12.95,feldpausch_regional,0.18,default,-1.0,13.02,12.82,13.2,False,O,10.42,measured,13.02,10.320153607895158,0.7173,30.9927,30.9927,36.895,29.8909,29.8909,35.5834,
HUM_A01,77,Inga grandis,Fabaceae,650650.3288,8921167.616,16.8,9.94,7.01,20140704,False,O,9,15.29,15.29,feldpausch_regional,0.18,default,-1.0,16.62,15.18,16.8,False,O,9.94,measured,16.62,9.86786076250484,0.5786,47.3929,47.3929,45.7393,46.0781,46.0781,44.4703,
HUM_A01,78,Pourouma minor,Urticaceae,650643.0752,8921166.132,18.4,14.75,11.71,20140704,False,O,9,16.25,16.25,feldpausch_regional,0.18,default,-1.0,18.22,16.14,18.4,False,O,14.75,measured,18.22,14.653806517118111,0.436,83.2005,83.2005,60.9241,81.0996,81.0996,59.3857,
HUM_A01,79,Pouteria sp.,Sapotaceae,650641.7072,8921164.968,23.0,16.06,12.08,20140704,False,O,9,18.79,18.79,feldpausch_regional,0.18,default,-1.0,22.82,18.69,23.0,False,O,16.06,measured,22.82,15.979886643557395,0.7187,139.753,139.753,166.6835,136.9559,136.9559,163.3474,
HUM_A01,80,Theobroma glaucum,Malvaceae,650643.4307,8921163.431,16.7,20.63,16.74,20140704,False,O,9,15.22,15.22,feldpausch_regional,0.18,default,-1.0,16.52,15.11,16.7,False,O,20.63,measured,16.52,20.479230721697913,0.5297,95.5332,95.5332,84.5948,92.8664,92.8664,82.2333,
HUM_A01,81,,,650642.6144,8921158.253,36.8,27.53,20.25,20140704,False,O,9,24.9,24.9,feldpausch_regional,0.18,default,-1.0,36.62,24.83,36.8,False,O,27.53,measured,36.62,27.45455938897178,0.5862,591.8975,591.8975,578.6196,584.6913,584.6913,571.575,
HUM_A01,82,,,650648.6177,8921158.762,11.0,8.78,,20140704,True,O,9,11.38,11.38,feldpausch_regional,0.18,default,-1.0,10.82,11.24,11.0,True,O,8.78,measured,10.82,8.676673768300152,0.5862,18.37,14.4087,14.4087,17.5835,13.8066,13.8066,
HUM_A01,83,Geissospermum sericeum,Apocynaceae,650640.8324,8921155.536,31.2,15.23,11.33,20140704,False,O,9,22.65,22.65,feldpausch_regional,0.18,default,-1.0,31.02,22.57,31.2,False,O,15.23,measured,31.02,15.178167484024467,0.7823,240.6387,240.6387,311.7743,237.1459,237.1459,307.2489,
HUM_A01,84,Ceiba pentandra,Malvaceae,650638.6604,8921143.063,35.8,25.26,17.45,20140704,False,O,9,24.52,24.52,feldpausch_regional,0.18,default,-1.0,35.62,24.45,35.8,False,O,25.26,measured,35.62,25.18819198253596,0.3052,515.7216,515.7216,266.6312,509.2552,509.2552,263.2881,
HUM_A01,85,Neea oppositifolia,Nyctaginaceae,650639.6604,8921142.711,18.9,18.92,13.6,20140704,False,O,9,16.54,16.54,feldpausch_regional,0.18,default,-1.0,18.72,16.43,18.9,False,O,18.92,measured,18.72,18.800467906534998,0.893,111.7864,111.7864,164.7952,109.0411,109.0411,160.748,
HUM_A01,86,Casearia javitensis,Salicaceae,650642.1605,8921141.83,13.5,13.81,8.9,20140704,False,O,9,13.15,13.15,feldpausch_regional,0.18,default,-1.0,13.32,13.03,13.5,False,O,13.81,measured,13.32,13.681012702502281,0.753,42.6286,42.6286,53.2081,41.1476,41.1476,51.3595,
HUM_A01,87,Galipea sp.,,650640.3481,8921139.02,20.7,21.68,12.97,20140704,False,O,9,17.56,17.56,feldpausch_regional,0.18,default,-1.0,20.52,17.46,20.7,False,O,21.68,measured,20.52,21.55712929140183,0.997,152.4855,152.4855,250.3108,149.0787,149.0787,244.7183,
HUM_A01,88,Tabebuia chrysotricha,,650602.4618,8921151.579,47.8,38.68,27.29,20140704,False,O,9,28.63,28.63,feldpausch_regional,0.18,default,-1.0,47.62,28.57,47.8,False,O,38.68,measured,47.62,38.60611664640132,0.7598,1374.3291,1374.3291,1730.42,1361.7016,1361.7016,1714.5208,
HUM_A01,89,Bertholletia excelsa,Lecythidaceae,650621.1737,8921169.89,68.8,30.97,21.97,20140704,False,O,9,33.91,33.91,feldpausch_regional,0.18,default,-1.0,68.62,33.87,68.8,False,O,30.97,measured,68.61999999999999,30.935854987165907,0.638,2252.1221,2252.1221,2391.2297,2238.2238,2238.2238,2376.473,
HUM_A01,90,Hevea brasiliensis,Euphorbiaceae,650634.0056,8921158.193,65.3,28.82,18.77,20140704,False,O,9,33.16,33.16,feldpausch_regional,0.18,default,-1.0,65.12,33.12,65.3,False,O,28.82,measured,65.11999999999999,28.785480887043217,0.4666,1895.9747,1895.9747,1483.439,1883.5819,1883.5819,1473.7427,
HUM_A01,91,Apeiba echinata,Malvaceae,650602.2969,8920989.514,36.8,19.83,12.08,20140704,False,O,10,24.9,24.9,feldpausch_regional,0.18,default,-1.0,36.62,24.83,36.8,False,O,19.83,measured,36.62,19.775659741493293,0.2822,429.7171,429.7171,205.8381,424.4854,424.4854,203.3321,
HUM_A01,92,Laportea aestuans,,650600.163,8920986.516,19.8,14.72,9.01,20140704,False,O,10,17.05,17.05,feldpausch_regional,0.18,default,-1.0,19.62,16.95,19.8,False,O,14.72,measured,19.62,14.632011990695917,0.16,95.814,95.814,26.3739,93.572,93.572,25.7568,
HUM_A01,93,Jacaratia spinosa,Caricaceae,650603.051,8920983.717,39.0,20.77,15.89,20140704,False,O,10,25.71,25.71,feldpausch_regional,0.18,default,-1.0,38.82,25.65,39.0,False,O,20.77,measured,38.82,20.717361098008723,0.265,503.5433,503.5433,226.8032,497.7824,497.7824,224.2084,
HUM_A01,94,Laportea aestuans,,650598.9828,8920978.673,18.6,8.63,6.18,20140704,False,O,10,16.36,16.36,feldpausch_regional,0.18,default,-1.0,18.42,16.26,18.6,False,O,8.63,measured,18.42,8.574433905868887,0.16,50.3612,50.3612,13.8625,49.1037,49.1037,13.5164,
HUM_A01,95,,,650603.0556,8920969.638,14.0,12.97,,20140704,True,O,10,13.49,13.49,feldpausch_regional,0.18,default,-1.0,13.82,13.37,14.0,True,O,12.97,measured,13.82,12.853786500706665,0.5862,43.0459,32.1144,32.1144,41.6051,31.0644,31.0644,
HUM_A01,96,,,650599.1712,8920970.196,28.5,2.22,,20140704,True,O,10,21.46,21.46,feldpausch_regional,0.18,default,-1.0,28.32,21.38,28.5,True,O,2.22,measured,28.32,2.2115176875472153,0.5862,30.7864,31.4099,31.4099,30.2946,30.9174,30.9174,
HUM_A01,97,Chloroleucon mangense,,650598.1351,8920960.629,12.9,13.71,10.47,20140704,False,O,10,12.74,12.74,feldpausch_regional,0.18,default,-1.0,12.72,12.62,12.9,False,O,13.71,measured,12.72,13.57515256879524,0.99,38.7329,38.7329,63.1458,37.3232,37.3232,60.8475,
HUM_A01,98,,,650598.0082,8920955.308,31.8,15.14,,20140704,True,O,10,22.9,22.9,feldpausch_regional,0.18,default,-1.0,31.62,22.83,31.8,True,O,15.14,measured,31.62,15.089726806099005,0.5862,248.314,188.0428,188.0428,244.7819,185.4149,185.4149,
HUM_A01,99,Jacaratia spinosa,Caricaceae,650596.8038,8920954.376,12.7,8.62,6.38,20140704,False,O,10,12.6,12.6,feldpausch_regional,0.18,default,-1.0,12.52,12.48,12.7,False,O,8.62,measured,12.52,8.533701061246509,0.265,23.8858,23.8858,10.7585,23.0025,23.0025,10.3606,
HUM_A01,100,Laportea aestuans,,650595.194,8920956.264,10.5,8.5,6.25,20140704,False,O,10,11.0,11.0,feldpausch_regional,0.18,default,-1.0,10.32,10.87,10.5,False,O,8.5,measured,10.32,8.39464102087195,0.16,16.2531,16.2531,4.4738,15.5235,15.5235,4.273,
HUM_A01,101,Laportea aestuans,,650597.9199,8920947.777,20.0,12.36,8.86,20140704,False,O,10,17.17,17.17,feldpausch_regional,0.18,default,-1.0,19.82,17.07,20.0,False,O,12.36,measured,19.82,12.287000780328219,0.16,82.3913,82.3913,22.6791,80.4834,80.4834,22.154,
HUM_A01,102,Tetragastris panamensis,Burseraceae,650594.7766,8920949.59,50.3,24.15,15.08,20140704,False,O,10,29.37,29.37,feldpausch_regional,0.18,default,-1.0,50.12,29.32,50.3,False,O,24.15,measured,50.12,24.107130651553522,0.7173,958.6245,958.6245,1141.1865,950.2903,950.2903,1131.2651,
HUM_A01,103,,,650592.3778,8920947.804,24.0,25.37,17.52,20140704,False,O,10,19.3,19.3,feldpausch_regional,0.18,default,-1.0,23.82,19.21,24.0,False,O,25.37,measured,23.82,25.249876193633437,0.5862,237.2738,237.2738,231.9511,232.732,232.732,227.5111,
HUM_A01,104,Dictyocaryum ptarianum,,650591.6214,8920948.984,24.1,24.15,16.44,20140704,False,O,10,19.35,19.35,feldpausch_regional,0.18,default,-1.0,23.92,19.26,24.1,False,O,24.15,measured,23.92,24.036236123160958,0.5862,227.9739,227.9739,222.8598,223.629,223.629,218.6124,
HUM_A01,105,Sapium marmieri,Euphorbiaceae,650596.8884,8920945.292,12.2,16.9,12.34,20140704,False,O,10,12.25,12.25,feldpausch_regional,0.18,default,-1.0,12.02,12.12,12.2,False,O,16.9,measured,12.02,16.722945794198033,0.41,42.6042,42.6042,29.3801,40.9626,40.9626,28.2481,
HUM_A01,106,Apeiba echinata,Malvaceae,650556.1723,8920962.16,56.3,33.71,26.11,20140704,False,O,10,31.01,31.01,feldpausch_regional,0.18,default,-1.0,56.12,30.96,56.3,False,O,33.71,measured,56.12,33.65930949741197,0.2822,1654.0385,1654.0385,792.2983,1641.3192,1641.3192,786.2056,
HUM_A01,107,Rinorea racemosa,Violaceae,650564.7347,8920982.194,36.0,26.33,16.62,20140704,False,O,10,24.6,24.6,feldpausch_regional,0.18,default,-1.0,35.82,24.53,36.0,False,O,26.33,measured,35.82,26.255702366657413,0.682,542.9042,542.9042,615.2068,536.1374,536.1374,607.5388,
HUM_A01,108,Astronium gracile,Anacardiaceae,650571.3774,8920998.362,45.0,35.7,28.13,20140704,False,O,10,27.76,27.76,feldpausch_regional,0.18,default,-1.0,44.82,27.7,45.0,False,O,35.7,measured,44.82,35.62572497796176,0.73,1129.6286,1129.6286,1367.9278,1118.5493,1118.5493,1354.5113,
HUM_A01,109,Helicostylis sp.,Moraceae,650575.6365,8920995.117,41.0,36.59,24.87,20140704,False,O,10,26.42,26.42,feldpausch_regional,0.18,default,-1.0,40.82,26.36,41.0,False,O,36.59,measured,40.82,36.50337725034999,0.643,964.8426,964.8426,1032.2735,954.3811,954.3811,1021.0808,
