site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
DUC_A01,043a,Bowdichia nitida,Fabaceae,-2.939527108,-59.93103996,26.7,20160830,False,O,P04,20.62,20.62,feldpausch_regional,0.18,default,1.0,26.88,20.71,26.7,False,O,20.62,feldpausch,26.88,20.705168515139587,0.8033,238.6472,238.6472,317.292,242.7725,242.7725,322.7767,
DUC_A01,044a,Pouteria gongrijpii,Sapotaceae,-2.939539574,-59.93105734,47.0,20160830,False,O,P04,28.38,28.38,feldpausch_regional,0.18,default,1.0,47.18,28.44,47.0,False,O,28.38,feldpausch,47.18,28.4353346839725,0.7994,982.9599,982.9599,1300.6426,992.2062,992.2062,1312.8772,
DUC_A01,045a,Tetragastris panamensis,Burseraceae,-2.939539148,-59.93105845,14.5,20160830,False,O,P04,13.82,13.82,feldpausch_regional,0.18,default,1.0,14.68,13.94,14.5,False,O,13.82,feldpausch,14.68,13.938276193103338,0.7173,49.0441,49.0441,58.3842,50.6592,50.6592,60.3068,
DUC_A01,046a,,,-2.939536111,-59.93108178,17.7,20160830,False,L,P04,15.83,15.83,feldpausch_regional,0.18,default,1.0,17.88,15.94,17.7,False,L,15.83,feldpausch,17.88,15.937514002041294,0.6678,82.6414,82.6414,91.7499,84.8486,84.8486,94.2003,
DUC_A01,047a,Ormosia grossa,Fabaceae,-2.939539619,-59.93109667,15.2,20160830,False,O,P04,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39,15.2,False,O,14.28,feldpausch,15.379999999999999,14.395769779964834,0.5906,55.518,55.518,54.6676,57.2581,57.2581,56.381,
DUC_A01,048a,Tetragastris panamensis,Burseraceae,-2.93950325,-59.93108993,14.7,20160830,False,O,P04,13.95,13.95,feldpausch_regional,0.18,default,1.0,14.88,14.07,14.7,False,O,13.95,feldpausch,14.879999999999999,14.067528165120201,0.7173,50.8357,50.8357,60.5169,52.4858,52.4858,62.4813,
DUC_A01,049a,Trichilia micrantha,Meliaceae,-2.939468212,-59.93110543,28.7,20160830,False,O,P04,21.55,21.55,feldpausch_regional,0.18,default,1.0,28.88,21.63,28.7,False,O,21.55,feldpausch,28.88,21.631272478859096,0.6125,286.8737,286.8737,292.7053,291.4651,291.4651,297.39,
DUC_A01,050a,Helicostylis tomentosa,Moraceae,-2.939429067,-59.93112811,10.5,20160830,False,O,P04,11.0,11.0,feldpausch_regional,0.18,default,1.0,10.68,11.14,10.5,False,O,11.0,feldpausch,10.68,11.135436540229511,0.6147,20.9036,20.9036,21.4022,21.8685,21.8685,22.39,
DUC_A01,051a,Minquartia guianensis,Olacaceae,-2.939398442,-59.93115926,42.8,20160830,False,O,P04,27.04,27.04,feldpausch_regional,0.18,default,1.0,42.98,27.1,42.8,False,O,27.04,feldpausch,42.98,27.100115733200216,0.7867,781.0475,781.0475,1017.4645,789.1809,789.1809,1028.0598,
DUC_A01,052a,Pouteria gongrijpii,Sapotaceae,-2.939383239,-59.93123636,35.8,20160830,False,O,P04,24.52,24.52,feldpausch_regional,0.18,default,1.0,35.98,24.59,35.8,False,O,24.52,feldpausch,35.98,24.589437429619178,0.7994,500.9707,500.9707,662.8794,507.2975,507.2975,671.2509,
DUC_A01,053a,Abarema jupunba,Fabaceae,-2.939332335,-59.93114989,12.3,20160830,False,O,P04,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45,12.3,False,O,12.32,feldpausch,12.48,12.44710302840369,0.5851,31.7974,31.7974,31.0287,33.0414,33.0414,32.2426,
DUC_A01,054a,Helicostylis tomentosa,Moraceae,-2.939331953,-59.93114919,15.3,20160830,False,O,P04,14.34,14.34,feldpausch_regional,0.18,default,1.0,15.48,14.46,15.3,False,O,14.34,feldpausch,15.48,14.455381033218284,0.6147,56.4638,56.4638,57.8105,58.2214,58.2214,59.61,
DUC_A01,055a,,,-2.93931158,-59.9311609,10.8,20160830,True,O,P04,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36,10.8,True,O,11.23,feldpausch,10.98,11.364008063108008,0.6678,22.5359,16.987,16.987,23.5459,17.7292,17.7292,
DUC_A01,056a,Eschweilera ovata,Lecythidaceae,-2.939304288,-59.93117108,31.9,20160830,False,O,P04,22.95,22.95,feldpausch_regional,0.18,default,1.0,32.08,23.02,31.9,False,O,22.95,feldpausch,32.08,23.025593914225006,0.9,374.9592,374.9592,556.9922,380.3189,380.3189,564.9539,
DUC_A01,057a,Manilkara bidentata,Sapotaceae,-2.939281651,-59.93117683,13.1,20160830,False,O,P04,12.88,12.88,feldpausch_regional,0.18,default,1.0,13.28,13.0,13.1,False,O,12.88,feldpausch,13.28,13.003750875025517,0.8729,37.5536,37.5536,54.147,38.9291,38.9291,56.1302,
DUC_A01,058a,Ormosia coccinea,Fabaceae,-2.939280442,-59.93117823,12.1,20160830,False,O,P04,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31,12.1,False,O,12.18,feldpausch,12.28,12.307997957895681,0.625,30.4544,30.4544,31.6922,31.6664,31.6664,32.9535,
DUC_A01,059a,Lecythis lurida,Lecythidaceae,-2.939265048,-59.93117565,37.8,20160830,False,O,P04,25.28,25.28,feldpausch_regional,0.18,default,1.0,37.98,25.34,37.8,False,O,25.28,feldpausch,37.98,25.346578298232103,0.8633,573.8985,573.8985,818.5962,580.734,580.734,828.3461,
DUC_A01,060a,Eschweilera amazonica,Lecythidaceae,-2.939269393,-59.93117628,15.2,20160830,False,O,P04,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39,15.2,False,O,14.28,feldpausch,15.379999999999999,14.395769779964834,0.9,55.518,55.518,82.4706,57.2581,57.2581,85.0554,
DUC_A01,061a,Qualea paraensis,Vochysiaceae,-2.939258542,-59.93118713,61.1,20160830,False,O,P04,32.2,32.2,feldpausch_regional,0.18,default,1.0,61.28,32.24,61.1,False,O,32.2,feldpausch,61.28,32.24263029094942,0.6893,1855.5833,1855.5833,2124.7695,1868.6804,1868.6804,2139.7665,
DUC_A01,062a,Pouteria guianensis,Sapotaceae,-2.939263277,-59.9312166,13.5,20160830,False,O,P04,13.15,13.15,feldpausch_regional,0.18,default,1.0,13.68,13.28,13.5,False,O,13.15,feldpausch,13.68,13.272104600854616,0.9295,40.6391,40.6391,62.2988,42.0814,42.0814,64.5098,
DUC_A01,063a,Virola mollissima,Myristicaceae,-2.939220986,-59.93121233,11.9,20160830,False,O,P04,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16,11.9,False,O,12.03,feldpausch,12.08,12.158810817623012,0.4734,29.1251,29.1251,23.1116,30.3046,30.3046,24.0476,
DUC_A01,064a,Ormosia grossa,Fabaceae,-2.939197165,-59.93121616,27.3,20160830,False,O,P04,20.91,20.91,feldpausch_regional,0.18,default,1.0,27.48,20.99,27.3,False,O,20.91,feldpausch,27.48,20.993994284551995,0.5906,252.6479,252.6479,248.7778,256.913,256.913,252.9776,
DUC_A01,065a,Eschweilera ovata,Lecythidaceae,-2.939206454,-59.93123726,43.0,20160830,False,O,P04,27.1,27.1,feldpausch_regional,0.18,default,1.0,43.18,27.16,43.0,False,O,27.1,feldpausch,43.18,27.15986116588695,0.9,789.8946,789.8946,1173.3679,798.0786,798.0786,1185.5251,
DUC_A01,066a,,,-2.939172344,-59.93124056,33.0,20160830,True,O,P04,23.4,23.4,feldpausch_regional,0.18,default,1.0,33.18,23.48,33.0,True,O,23.4,feldpausch,33.18,23.473755977362035,0.6678,408.2767,289.1385,289.1385,413.9043,293.0548,293.0548,
DUC_A01,067a,Licania canescens,Chrysobalanaceae,-2.939161982,-59.9312468,11.8,20160830,False,O,P04,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09,11.8,False,O,11.96,feldpausch,11.98,12.089279532921049,0.88,28.4866,28.4866,41.398,29.6504,29.6504,43.0894,
DUC_A01,068a,Couepia racemosa,Chrysobalanaceae,-2.939147122,-59.93122011,14.6,20160830,False,O,P04,13.89,13.89,feldpausch_regional,0.18,default,1.0,14.78,14.01,14.6,False,O,13.89,feldpausch,14.78,14.007942520471866,0.7861,49.9522,49.9522,65.0255,51.5854,51.5854,67.1514,
DUC_A01,001a,Oenocarpus bataua,Arecaceae,-2.940929192,-59.93077114,20.5,20160830,False,P,P05,17.45,17.45,feldpausch_regional,0.18,default,1.0,20.68,17.54,20.5,False,P,17.45,feldpausch,20.68,17.549577275527504,0.6815,121.0589,76.15,76.15,123.8282,78.0017,78.0017,
DUC_A01,001b,,,-2.940931392,-59.93084829,68.0,20160830,False,O,P05,33.74,33.74,feldpausch_regional,0.18,default,1.0,68.18,33.78,68.0,False,O,33.74,feldpausch,68.18,33.77778356232177,0.6678,2393.2479,2393.2479,2657.0227,2408.2588,2408.2588,2673.688,
DUC_A01,002a,Oenocarpus bataua,Arecaceae,-2.940968364,-59.9307849,14.9,20160830,False,P,P05,14.08,14.08,feldpausch_regional,0.18,default,1.0,15.08,14.2,14.9,False,P,14.08,feldpausch,15.08,14.196796720118876,0.6815,52.6692,31.6843,31.6843,54.3548,32.7474,32.7474,
DUC_A01,002b,Sacoglottis guianensis,Humiriaceae,-2.941004163,-59.93085272,36.5,20160830,False,O,P05,24.79,24.79,feldpausch_regional,0.18,default,1.0,36.68,24.86,36.5,False,O,24.79,feldpausch,36.68,24.858417548727164,0.8359,525.8601,525.8601,726.7675,532.3642,532.3642,735.7565,
DUC_A01,003a,,,-2.940928683,-59.93069953,19.3,20160830,True,O,P05,16.77,16.77,feldpausch_regional,0.18,default,1.0,19.48,16.87,19.3,True,O,16.77,feldpausch,19.48,16.87283576021128,0.6678,103.5173,75.3082,75.3082,106.041,77.1041,77.1041,
DUC_A01,003b,Sacoglottis guianensis,Humiriaceae,-2.941111668,-59.93093371,42.7,20160830,False,O,P05,27.0,27.0,feldpausch_regional,0.18,default,1.0,42.88,27.06,42.7,False,O,27.0,feldpausch,42.88,27.060221514516055,0.8359,776.3668,776.3668,1072.9814,784.4719,784.4719,1084.1832,
DUC_A01,004a,Oenocarpus bataua,Arecaceae,-2.940997167,-59.93076509,17.0,20160830,False,P,P05,15.41,15.41,feldpausch_regional,0.18,default,1.0,17.18,15.52,17.0,False,P,15.41,feldpausch,17.18,15.519724372076846,0.6815,74.4033,45.5218,45.5218,76.4766,46.8588,46.8588,
DUC_A01,004b,Parkia multijuga,Fabaceae,-2.941090966,-59.93089124,40.1,20160830,False,O,P05,26.11,26.11,feldpausch_regional,0.18,default,1.0,40.28,26.17,40.1,False,O,26.11,feldpausch,40.28,26.17348320390793,0.399,664.6638,664.6638,446.3504,672.0911,672.0911,451.3382,
DUC_A01,005a,Oenocarpus bataua,Arecaceae,-2.940959997,-59.9307013,17.5,20160830,False,P,P05,15.71,15.71,feldpausch_regional,0.18,default,1.0,17.68,15.82,17.5,False,P,15.71,feldpausch,17.68,15.818130686445201,0.6815,80.2304,49.2967,49.2967,82.3989,50.7028,50.7028,
DUC_A01,005b,,,-2.941107495,-59.93093532,41.0,20160830,True,O,P05,26.42,26.42,feldpausch_regional,0.18,default,1.0,41.18,26.48,41.0,True,O,26.42,feldpausch,41.18,26.482318272706422,0.6678,702.1359,492.9107,492.9107,709.7959,498.2074,498.2074,
DUC_A01,006a,Oenocarpus bataua,Arecaceae,-2.940984367,-59.9307298,17.6,20160830,False,P,P05,15.77,15.77,feldpausch_regional,0.18,default,1.0,17.78,15.88,17.6,False,P,15.77,feldpausch,17.78,15.87782090870245,0.6815,81.4301,50.0748,50.0748,83.6179,51.4949,51.4949,
DUC_A01,006b,Dipteryx odorata,Fabaceae,-2.941256595,-59.93092692,50.0,20160830,False,O,P05,29.28,29.28,feldpausch_regional,0.18,default,1.0,50.18,29.33,50.0,False,O,29.28,feldpausch,50.18,29.33224885164361,0.9228,1143.4667,1143.4667,1740.4835,1153.5213,1153.5213,1755.7878,
DUC_A01,007a,Oenocarpus bataua,Arecaceae,-2.941033575,-59.93076254,18.8,20160830,False,P,P05,16.48,16.48,feldpausch_regional,0.18,default,1.0,18.98,16.59,18.8,False,P,16.48,feldpausch,18.98,16.584251467322428,0.6815,96.6868,60.0267,60.0267,99.1101,61.6195,61.6195,
DUC_A01,007b,Pouteria sp.,Sapotaceae,-2.941193144,-59.93080399,60.0,20160830,False,O,P05,31.94,31.94,feldpausch_regional,0.18,default,1.0,60.18,31.98,60.0,False,O,31.94,feldpausch,60.18,31.983479446344322,0.7187,1776.8174,1776.8174,2119.2119,1789.6118,1789.6118,2134.4718,
DUC_A01,008a,Oenocarpus bataua,Arecaceae,-2.941008258,-59.93070228,22.2,20160830,False,P,P05,18.37,18.37,feldpausch_regional,0.18,default,1.0,22.38,18.46,22.2,False,P,18.37,feldpausch,22.38,18.465230646213495,0.6815,148.7004,94.7891,94.7891,151.8273,96.9164,96.9164,
DUC_A01,008b,Nectandra cuspidata,Lauraceae,-2.941261605,-59.93084653,38.0,20160830,False,O,P05,25.35,25.35,feldpausch_regional,0.18,default,1.0,38.18,25.42,38.0,False,O,25.35,feldpausch,38.18,25.416290749708768,0.518,581.4077,581.4077,503.7221,588.2933,588.2933,509.6877,
DUC_A01,009a,Oenocarpus bataua,Arecaceae,-2.941022107,-59.93068122,19.0,20160830,False,P,P05,16.6,16.6,feldpausch_regional,0.18,default,1.0,19.18,16.7,19.0,False,P,16.6,feldpausch,19.18,16.703702872413295,0.6815,99.4061,61.7981,61.7981,101.87,63.4205,63.4205,
DUC_A01,009b,,,-2.94127714,-59.93079246,100.0,20160830,True,O,P05,38.96,38.96,feldpausch_regional,0.18,default,1.0,100.18,38.99,100.0,True,O,38.96,feldpausch,100.18,38.982482903452485,0.6678,5846.6188,4028.8933,4028.8933,5870.4837,4045.319,4045.319,
DUC_A01,010a,,,-2.941104335,-59.930748,11.7,20160830,False,O,P05,11.89,11.89,feldpausch_regional,0.18,default,1.0,11.88,12.02,11.7,False,O,11.89,feldpausch,11.879999999999999,12.019754960258267,0.6678,27.8572,27.8572,30.9275,29.0055,29.0055,32.2024,
DUC_A01,011a,Brosimum rubescens,Moraceae,-2.941104016,-59.93071419,20.9,20160830,False,O,P05,17.67,17.67,feldpausch_regional,0.18,default,1.0,21.08,17.76,20.9,False,O,17.67,feldpausch,21.08,17.768521977327133,0.8251,127.2592,127.2592,173.6785,130.1115,130.1115,177.5712,
DUC_A01,012a,Oenocarpus bataua,Arecaceae,-2.941135075,-59.93075675,20.2,20160830,False,P,P05,17.28,17.28,feldpausch_regional,0.18,default,1.0,20.38,17.38,20.2,False,P,17.28,feldpausch,20.38,17.380362226687456,0.6815,116.5063,73.1263,73.1263,119.2133,74.9312,74.9312,
DUC_A01,013a,Eschweilera coriacea,Lecythidaceae,-2.941143714,-59.93071517,17.1,20160830,False,O,P05,15.47,15.47,feldpausch_regional,0.18,default,1.0,17.28,15.58,17.1,False,O,15.47,feldpausch,17.28,15.579399491439865,0.8521,75.546,75.546,106.3865,77.6382,77.6382,109.3328,
DUC_A01,014a,Cecropia palmata,Urticaceae,-2.941180019,-59.93074585,12.0,20160830,False,O,P05,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23,12.0,False,O,12.11,feldpausch,12.18,12.238454722800167,0.3404,29.7969,29.7969,17.1353,30.9931,30.9931,17.8232,
DUC_A01,015a,Cecropia palmata,Urticaceae,-2.941182282,-59.93074794,16.8,20160830,False,O,P05,15.29,15.29,feldpausch_regional,0.18,default,1.0,16.98,15.4,16.8,False,O,15.29,feldpausch,16.98,15.400383723843692,0.3404,72.1516,72.1516,41.4922,74.1873,74.1873,42.6629,
DUC_A01,016a,Cecropia engleriana,Urticaceae,-2.94118652,-59.93074837,18.9,20160830,False,O,P05,16.54,16.54,feldpausch_regional,0.18,default,1.0,19.08,16.64,18.9,False,O,16.54,feldpausch,19.08,16.64397600633431,0.49,98.0403,98.0403,80.4564,100.4839,100.4839,82.4617,
DUC_A01,017a,Protium paniculatum,Burseraceae,-2.941160394,-59.93069898,12.7,20160830,False,O,P05,12.6,12.6,feldpausch_regional,0.18,default,1.0,12.88,12.73,12.7,False,O,12.6,feldpausch,12.879999999999999,12.725383546173273,0.49,34.5977,34.5977,28.3925,35.9067,35.9067,29.4667,
DUC_A01,018a,,,-2.941195145,-59.93070429,18.6,20160830,True,O,P05,16.36,16.36,feldpausch_regional,0.18,default,1.0,18.78,16.47,18.6,True,O,16.36,feldpausch,18.78,16.46480951639768,0.6678,94.0161,68.5425,68.5425,96.3993,70.2415,70.2415,
DUC_A01,019a,,,-2.941101357,-59.93064798,14.1,20160830,False,O,P05,13.56,13.56,feldpausch_regional,0.18,default,1.0,14.28,13.68,14.1,False,O,13.56,feldpausch,14.28,13.679824759611861,0.6678,45.585,45.585,50.6092,47.1308,47.1308,52.3254,
DUC_A01,020a,Parkia sp.,Fabaceae,-2.941129238,-59.93063997,16.5,20160830,False,O,P05,15.1,15.1,feldpausch_regional,0.18,default,1.0,16.68,15.21,16.5,False,O,15.1,feldpausch,16.68,15.211323855918964,0.4553,68.8131,68.8131,52.5672,70.7917,70.7917,54.0788,
DUC_A01,021a,Inga sp.,Fabaceae,-2.941156177,-59.93064918,18.8,20160830,False,O,P05,16.48,16.48,feldpausch_regional,0.18,default,1.0,18.98,16.59,18.8,False,O,16.48,feldpausch,18.98,16.584251467322428,0.5786,96.6868,96.6868,93.3133,99.1101,99.1101,95.6521,
DUC_A01,022a,Virola mollissima,Myristicaceae,-2.941179636,-59.93066504,16.0,20160830,False,O,P05,14.79,14.79,feldpausch_regional,0.18,default,1.0,16.18,14.9,16.0,False,O,14.79,feldpausch,16.18,14.9030047878044,0.4734,63.5026,63.5026,50.3911,65.3886,65.3886,51.8877,
DUC_A01,023a,Euterpe oleracea,Arecaceae,-2.941163277,-59.93064028,13.0,20160830,False,P,P05,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93,13.0,False,P,12.81,feldpausch,13.18,12.934151333479754,0.3877,36.7999,21.7785,21.7785,38.1585,22.6173,22.6173,
DUC_A01,024a,Sacoglottis guianensis,Humiriaceae,-2.941163606,-59.93064393,11.8,20160830,False,O,P05,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09,11.8,False,O,11.96,feldpausch,11.98,12.089279532921049,0.8359,28.4866,28.4866,39.37,29.6504,29.6504,40.9785,
DUC_A01,025a,Eschweilera ovata,Lecythidaceae,-2.941230015,-59.93070463,18.1,20160830,False,O,P05,16.07,16.07,feldpausch_regional,0.18,default,1.0,18.28,16.18,18.1,False,O,16.07,feldpausch,18.28,16.176314157111495,0.9,87.6034,87.6034,130.1325,89.8886,89.8886,133.5272,
DUC_A01,026a,Eriotheca globosa,Malvaceae,-2.9412137,-59.9306631,13.7,20160830,False,O,P05,13.29,13.29,feldpausch_regional,0.18,default,1.0,13.88,13.41,13.7,False,O,13.29,feldpausch,13.879999999999999,13.411357029805014,0.41,42.2571,42.2571,29.1408,43.7339,43.7339,30.1592,
DUC_A01,027a,,,-2.941173077,-59.93062493,63.0,20160830,True,O,P05,32.64,32.64,feldpausch_regional,0.18,default,1.0,63.18,32.68,63.0,True,O,32.64,feldpausch,63.18,32.68121677729411,0.6678,1996.1519,1383.5287,1383.5287,2009.7738,1392.883,1392.883,
DUC_A01,028a,Eschweilera coriacea,Lecythidaceae,-2.94125349,-59.93068526,15.8,20160830,False,O,P05,14.66,14.66,feldpausch_regional,0.18,default,1.0,15.98,14.78,15.8,False,O,14.66,feldpausch,15.98,14.773655141074963,0.8521,61.4308,61.4308,86.5089,63.2795,63.2795,89.1123,
DUC_A01,029a,Dipteryx odorata,Fabaceae,-2.941287234,-59.93070357,41.0,20160830,False,O,P05,26.42,26.42,feldpausch_regional,0.18,default,1.0,41.18,26.48,41.0,False,O,26.42,feldpausch,41.18,26.482318272706422,0.9228,702.1359,702.1359,1068.7291,709.7959,709.7959,1080.3884,
