site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
JAM_A01,137,Euterpe oleracea,Arecaceae,522941.9536,8998229.862,,0.017469566,8.6,12.42,8.25,20111208,A,P,T07,9.52,9.52,feldpausch_regional,0.18,default,0.0,8.6,9.52,8.6,True,P,12.42,measured,8.6,12.42,0.3877,15.9391,,,15.9391,,,
JAM_A01,138,Eschweilera sp.,Lecythidaceae,522941.457,8998285.46,0.83,0.616853593,22.4,29.17,20.46,20111208,A,O,T07,18.47,18.47,feldpausch_regional,0.18,default,0.0,22.4,18.47,22.4,True,O,29.17,measured,22.4,29.17,0.8314,237.6418,159.5414,159.5414,237.6418,159.5414,159.5414,
JAM_A01,139,Helicostylis sp.,Moraceae,522941.5382,8998286.961,0.65,0.070186782,10.5,19.17,14.56,20111208,A,O,T07,11.0,11.0,feldpausch_regional,0.18,default,0.0,10.5,11.0,10.5,True,O,19.17,measured,10.5,19.17,0.643,35.9469,24.867,24.867,35.9469,24.867,24.867,
JAM_A01,140,Peltogyne leicointei,Fabaceae,522941.4131,8998288.96,0.76,0.0832808,15.3,9.16,5.21,20111208,A,O,T07,14.34,14.34,feldpausch_regional,0.18,default,0.0,15.3,14.34,15.3,True,O,9.16,measured,15.3,9.16,0.7926,36.4576,28.8584,28.8584,36.4576,28.8584,28.8584,
JAM_A01,141,Rinorea passoura,Violaceae,522941.2505,8998293.958,0.68,0.007595265,5.3,7.84,4.8,20111208,A,O,T07,6.62,6.62,feldpausch_regional,0.18,default,0.0,5.3,6.62,5.3,True,O,7.84,measured,5.3,7.84,0.6705,3.9546,3.049,3.049,3.9546,3.049,3.049,
JAM_A01,142,Sapindus sp.,Sapindaceae,522943.3063,8998305.485,0.67,1.326072433,36.3,29.66,22.73,20111208,A,O,T07,24.71,24.71,feldpausch_regional,0.18,default,0.0,36.3,24.71,36.3,True,O,29.66,measured,36.3,29.66,0.7355,619.7799,424.7259,424.7259,619.7799,424.7259,424.7259,
JAM_A01,143,Rinorea passoura,Violaceae,522941.2002,8998305.959,0.68,0.015679428,7.2,8.77,6.98,20111208,A,O,T07,8.34,8.34,feldpausch_regional,0.18,default,0.0,7.2,8.34,7.2,True,O,8.77,measured,7.2,8.77,0.6705,8.0231,6.1673,6.1673,8.0231,6.1673,6.1673,
JAM_A01,144,Helicostylis sp.,Moraceae,522941.2601,8998309.16,0.65,0.278621751,19.6,21.84,16.64,20111208,A,O,T07,16.94,16.94,feldpausch_regional,0.18,default,0.0,19.6,16.94,19.6,True,O,21.84,measured,19.6,21.84,0.643,138.0559,96.4007,96.4007,138.0559,96.4007,96.4007,
JAM_A01,145,Virola melinoni,Myristicaceae,522941.1463,8998310.258,0.48,0.282826535,21.0,26.46,20.96,20111208,A,O,T07,17.72,17.72,feldpausch_regional,0.18,default,0.0,21.0,17.72,21.0,True,O,26.46,measured,21.0,26.46,0.4734,190.4936,129.4722,129.4722,190.4936,129.4722,129.4722,
JAM_A01,146,Euterpe oleracea,Arecaceae,522941.0471,8998326.158,,0.030941365,11.7,20.19,15.03,20111208,A,P,T07,11.89,11.89,feldpausch_regional,0.18,default,0.0,11.7,11.89,11.7,True,P,20.19,measured,11.7,20.19,0.3877,46.706,,,46.706,,,
JAM_A01,1,Helicostylis sp.,Moraceae,522196.7842,8998181.567,0.65,0.46676336,27.9,18.05,14.41,20011209,A,O,T08,21.18,21.18,feldpausch_regional,0.18,default,0.0,27.9,21.18,27.9,True,O,18.05,measured,27.9,18.05,0.643,228.3504,167.1345,167.1345,228.3504,167.1345,167.1345,
JAM_A01,2,NI,NI,522197.7192,8998179.339,0.6,0.072673141,17.3,10.17,4.31,20011209,D,O,T08,15.59,15.59,feldpausch_regional,0.18,default,0.0,17.3,15.59,17.3,False,O,10.17,measured,17.3,10.17,0.639,51.3183,51.3183,54.5689,51.3183,51.3183,54.5689,
JAM_A01,3,Helicostylis sp.,Moraceae,522198.6836,8998178.11,0.65,0.014079378,6.2,11.03,7.46,20011209,A,O,T08,7.45,7.45,feldpausch_regional,0.18,default,0.0,6.2,7.45,6.2,True,O,11.03,measured,6.2,11.03,0.643,7.4949,5.5166,5.5166,7.4949,5.5166,5.5166,
JAM_A01,4,Helicostylis sp.,Moraceae,522198.2196,8998172.521,0.65,0.121013587,14.3,17.82,11.78,20011209,A,O,T08,13.69,13.69,feldpausch_regional,0.18,default,0.0,14.3,13.69,14.3,True,O,17.82,measured,14.3,17.82,0.643,61.1734,43.4484,43.4484,61.1734,43.4484,43.4484,
JAM_A01,5,NI,NI,522196.7562,8998163.56,0.6,0.116222715,30.0,4.7,,20011209,D,O,T08,22.13,22.13,feldpausch_regional,0.18,default,0.0,30.0,22.13,30.0,False,O,4.7,measured,30.0,4.7,0.639,70.7569,70.7569,75.2389,70.7569,70.7569,75.2389,
JAM_A01,6,NI,NI,522198.4827,8998154.205,0.7,0.007832577,8.4,3.24,,20011209,D,O,T08,9.35,9.35,feldpausch_regional,0.18,default,0.0,8.4,9.35,8.4,False,O,3.24,measured,8.4,3.24,0.639,4.1015,4.1015,4.3613,4.1015,4.1015,4.3613,
JAM_A01,7,Guatteria schomburgkiana,Annonaceae,522198.3625,8998150.107,0.6,0.022852462,8.3,10.86,1.85,20011209,A,O,T08,9.27,9.27,feldpausch_regional,0.18,default,0.0,8.3,9.27,8.3,True,O,10.86,measured,8.3,10.86,0.6,13.0458,9.7617,9.7617,13.0458,9.7617,9.7617,
JAM_A01,8,Annona exsucca,Annonaceae,522198.7773,8998147.194,0.44,0.147787597,19.6,17.08,9.39,20011209,A,O,T08,16.94,16.94,feldpausch_regional,0.18,default,0.0,19.6,16.94,19.6,True,O,17.08,measured,19.6,17.08,0.5112,108.6057,78.84,78.84,108.6057,78.84,78.84,
JAM_A01,9,Clarisia racemosa,Moraceae,522198.2139,8998134.805,0.59,0.404993475,24.0,23.6,17.36,20011209,A,O,T08,19.3,19.3,feldpausch_regional,0.18,default,0.0,24.0,19.3,24.0,True,O,23.6,measured,24.0,23.6,0.5854,221.1033,154.0012,154.0012,221.1033,154.0012,154.0012,
JAM_A01,10,Virola mollissima,Myristicaceae,522198.1083,8998131.207,0.48,0.015750649,7.2,12.54,7.96,20011209,A,O,T08,8.34,8.34,feldpausch_regional,0.18,default,0.0,7.2,8.34,7.2,True,O,12.54,measured,7.2,12.54,0.4734,11.374,8.2629,8.2629,11.374,8.2629,8.2629,
JAM_A01,11,Annona sp.,Annonaceae,522197.8087,8998127.814,0.41,0.071624565,15.2,14.75,10.45,20011209,A,O,T08,14.28,14.28,feldpausch_regional,0.18,default,0.0,15.2,14.28,15.2,True,O,14.75,measured,15.2,14.75,0.5112,57.3008,42.0551,42.0551,57.3008,42.0551,42.0551,
JAM_A01,12,Inga sp.,Fabaceae,522197.255,8998139.635,0.58,0.239077671,19.9,20.58,13.47,20011209,A,O,T08,17.11,17.11,feldpausch_regional,0.18,default,0.0,19.9,17.11,19.9,True,O,20.58,measured,19.9,20.58,0.5786,134.1975,94.6594,94.6594,134.1975,94.6594,94.6594,
JAM_A01,13,Pouteria gongrijpii,Sapotaceae,522197.2893,8998116.924,0.8,0.104296071,11.8,18.41,10.51,20011209,A,O,T08,11.96,11.96,feldpausch_regional,0.18,default,0.0,11.8,11.96,11.8,True,O,18.41,measured,11.8,18.41,0.7994,43.3977,30.3835,30.3835,43.3977,30.3835,30.3835,
JAM_A01,14,Inga sp.,Fabaceae,522196.1343,8998111.656,0.58,0.14238595,16.4,18.04,,20011209,A,O,T08,15.04,15.04,feldpausch_regional,0.18,default,0.0,16.4,15.04,16.4,True,O,18.04,measured,16.4,18.04,0.5786,80.8952,57.723,57.723,80.8952,57.723,57.723,
JAM_A01,15,Brosimum rubescens ,Moraceae,522197.4191,8998111.118,0.83,0.021572842,6.8,11.11,7.01,20011209,A,O,T08,7.99,7.99,feldpausch_regional,0.18,default,0.0,6.8,7.99,6.8,True,O,11.11,measured,6.8,11.11,0.8251,9.0393,6.6753,6.6753,9.0393,6.6753,6.6753,
JAM_A01,16,Tachigali myrmecophila,Fabaceae,522195.4322,8998104.774,0.48,0.365703742,25.7,22.85,9.06,20011209,A,O,T08,20.14,20.14,feldpausch_regional,0.18,default,0.0,25.7,20.14,25.7,True,O,22.85,measured,25.7,22.85,0.476,244.863,171.9866,171.9866,244.863,171.9866,171.9866,
JAM_A01,17,Brosimum rubescens ,Moraceae,522196.9758,8998102.828,0.83,0.182667809,14.7,20.13,11.65,20011209,A,O,T08,13.95,13.95,feldpausch_regional,0.18,default,0.0,14.7,13.95,14.7,True,O,20.13,measured,14.7,20.13,0.8251,72.7136,50.7269,50.7269,72.7136,50.7269,50.7269,
JAM_A01,18,Helicostylis sp.,Moraceae,522196.3734,8998099.344,0.65,0.055816496,11.9,11.87,9.64,20011209,A,O,T08,12.03,12.03,feldpausch_regional,0.18,default,0.0,11.9,12.03,11.9,True,O,11.87,measured,11.9,11.87,0.643,28.747,21.5801,21.5801,28.747,21.5801,21.5801,
JAM_A01,19,NI,NI,522196.7293,8998097.833,0.6,0.037952419,15.0,6.52,,20011209,D,O,T08,14.15,14.15,feldpausch_regional,0.18,default,0.0,15.0,14.15,15.0,False,O,6.52,measured,15.0,6.52,0.639,25.1708,25.1708,26.7652,25.1708,25.1708,26.7652,
JAM_A01,20,,,522195.0175,8998036.056,,0.009026384,6.1,,,20011209,A,L,T08,7.36,7.36,feldpausch_regional,0.18,default,0.0,6.1,7.36,6.1,True,L,7.36,feldpausch,6.1,7.36,0.639,4.8921,3.8355,3.8355,4.8921,3.8355,3.8355,
JAM_A01,21,Inga alba,Fabaceae,522195.8068,8998090.257,0.59,0.328364921,21.4,24.04,13.78,20011209,A,O,T08,17.94,17.94,feldpausch_regional,0.18,default,0.0,21.4,17.94,21.4,True,O,24.04,measured,21.4,24.04,0.5861,179.9784,124.3058,124.3058,179.9784,124.3058,124.3058,
JAM_A01,22,Protium paniculatum,Burseraceae,522196.5337,8998080.931,0.49,0.038432056,8.8,19.9,10.04,20011209,A,O,T08,9.68,9.68,feldpausch_regional,0.18,default,0.0,8.8,9.68,8.8,True,O,19.9,measured,8.8,19.9,0.49,26.4102,18.0089,18.0089,26.4102,18.0089,18.0089,
JAM_A01,23,Tetragastris altissima,Burseraceae,522193.4529,8998078.22,0.71,1.321653867,43.0,19.84,12.53,20011209,A,O,T08,27.1,27.1,feldpausch_regional,0.18,default,0.0,43.0,27.1,43.0,True,O,19.84,measured,43.0,19.84,0.7079,582.6286,428.9291,428.9291,582.6286,428.9291,428.9291,
JAM_A01,24,Pouteria gongrijpii,Sapotaceae,522196.587,8998075.927,0.8,0.046538125,11.0,9.45,5.66,20011209,A,O,T08,11.38,11.38,feldpausch_regional,0.18,default,0.0,11.0,11.38,11.0,True,O,9.45,measured,11.0,9.45,0.7994,19.737,15.302,15.302,19.737,15.302,15.302,
JAM_A01,25,,,522196.2754,8998075.536,,0.012450511,9.8,,,20011209,A,L,T08,10.47,10.47,feldpausch_regional,0.18,default,0.0,9.8,10.47,9.8,True,L,10.47,feldpausch,9.8,10.47,0.639,17.4101,13.2077,13.2077,17.4101,13.2077,13.2077,
JAM_A01,26,NI,NI,522194.7175,8998073.581,0.58,0.019964417,19.1,1.72,,20011209,D,O,T08,16.65,16.65,feldpausch_regional,0.18,default,0.0,19.1,16.65,19.1,False,O,1.72,measured,19.1,1.72,0.639,10.9879,10.9879,11.6839,10.9879,10.9879,11.6839,
JAM_A01,27,Tetragastris altissima,Burseraceae,522194.8894,8998055.568,0.71,0.352048011,26.2,14.24,10.66,20011209,A,O,T08,20.38,20.38,feldpausch_regional,0.18,default,0.0,26.2,20.38,26.2,True,O,14.24,measured,26.2,14.24,0.7079,160.2546,121.4041,121.4041,160.2546,121.4041,121.4041,
JAM_A01,28,Brosimum rubescens ,Moraceae,522195.6073,8998049.345,0.83,0.017303225,6.5,9.75,7.57,20011209,A,O,T08,7.72,7.72,feldpausch_regional,0.18,default,0.0,6.5,7.72,6.5,True,O,9.75,measured,6.5,9.75,0.8251,7.2868,5.4814,5.4814,7.2868,5.4814,5.4814,
JAM_A01,29,Clarisia racemosa,Moraceae,522195.2848,8998038.349,0.59,0.008849282,6.0,8.25,6.04,20011209,A,O,T08,7.27,7.27,feldpausch_regional,0.18,default,0.0,6.0,7.27,6.0,True,O,8.25,measured,6.0,8.25,0.5854,5.2951,4.074,4.074,5.2951,4.074,4.074,
