site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2010,dead_2010,hcom_2009,htot_2010,date_2010,dbh_2011,dead_2011,hcom_2011,htot_2011,date_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAP_A01,3116,,,727491.4,9664491.3,O,16.8,A,12.47,17.54,20100116-20100213,17.1,A,14.25,17.11,20110704-20110711,493.008928009,15.47,17.54,measured,0.3,observed,-2.0,16.5,17.12,16.8,True,O,17.54,measured,16.2,17.113039765615262,0.5819,82.4968,59.1963,59.1963,75.0173,53.945,53.945,
TAP_A01,3117,,,727487.16,9664490.23,O,35.6,A,19.64,25.64,20100116-20100213,35.7,A,16.97,20.38,20110704-20110711,493.008928009,24.48,25.64,measured,0.1,observed,-2.0,35.5,25.56,35.6,True,O,25.64,measured,35.4,25.55839110349536,0.5819,517.601,362.6222,362.6222,510.3496,357.6254,357.6254,
TAP_A01,3118,,,727477.2,9664491.77,O,11.7,A,4.28,10.49,20100116-20100213,12.0,A,0.46,12.87,20110704-20110711,493.008928009,12.11,10.49,measured,0.3,observed,-2.0,11.4,10.11,11.7,True,O,10.49,measured,11.1,10.103109713433394,0.5819,24.6511,18.855,18.855,21.4427,16.457,16.457,
TAP_A01,3119,,,727471.58,9664492.37,O,5.4,A,1.76,9.53,20100116-20100213,5.6,A,5.45,8.86,20110704-20110711,493.008928009,6.9,9.53,measured,0.2,observed,-2.0,5.2,9.01,5.4,True,O,9.53,measured,5.0,8.985546096696607,0.5819,4.9624,3.7132,3.7132,4.0319,3.0339,3.0339,
TAP_A01,3120,,,727471.48,9664491.52,O,10.2,A,6.49,9.96,20100116-20100213,10.7,A,11.21,14.5,20110704-20110711,493.008928009,11.15,9.96,measured,0.5,observed,-2.0,9.7,9.28,10.2,True,O,9.96,measured,9.2,9.240303482189661,0.5819,17.9287,13.7352,13.7352,13.6234,10.5091,10.5091,
TAP_A01,3121,,,727462.41,9664491.3,O,30.4,A,11.97,25.64,20100116-20100213,31.4,A,4.28,25.4,20110704-20110711,493.008928009,22.73,25.64,measured,1.0,observed,-2.0,29.4,24.66,30.4,True,O,25.64,measured,28.4,24.61628724861755,0.5819,380.3066,264.4244,264.4244,320.0157,223.2113,223.2113,
TAP_A01,3122,,,727457.18,9664488.85,O,37.9,A,14.81,24.75,20100116-20100213,39.6,A,17.22,25.99,20110704-20110711,493.008928009,25.93,24.75,measured,1.7,observed,-2.0,36.2,23.55,37.9,True,O,24.75,measured,34.5,23.47563831743268,0.5819,565.059,399.2845,399.2845,446.6899,316.8566,316.8566,
TAP_A01,3123,,,727455.61,9664492.41,O,11.0,A,6.18,13.37,20100116-20100213,11.2,A,7.01,12.19,20110704-20110711,493.008928009,11.53,13.37,measured,0.2,observed,-2.0,10.8,13.02,11.0,True,O,13.37,measured,10.6,13.018934415274071,0.5819,27.6926,20.3245,20.3245,25.1006,18.4669,18.4669,
TAP_A01,3124,,,727447.72,9664492.53,O,9.9,D,,2.11,20100116-20100213,9.9,D,,2.11,20110704-20110711,493.008928009,10.55,2.11,measured,0.0,observed,-2.0,9.9,2.11,9.9,False,O,2.11,measured,9.9,2.11,0.5819,3.7191,3.7191,3.6093,3.7191,3.7191,3.6093,
TAP_A01,3125,,,727451.07,9664491.96,O,14.2,A,9.43,14.73,20100116-20100213,14.3,A,10.58,12.25,20110704-20110711,493.008928009,13.69,14.73,measured,0.1,observed,-2.0,14.1,14.59,14.2,True,O,14.73,measured,14.0,14.585668307913805,0.5819,50.1064,36.6628,36.6628,48.2719,35.3515,35.3515,
TAP_A01,3126,,,727438.84,9664490.31,O,24.3,D,,9.75,20100116-20100213,,D,,,20110704-20110711,493.008928009,,9.75,measured,0.2,site_median,-2.0,,,24.3,False,O,9.75,measured,23.900000000000002,9.648690339074193,0.5819,95.5944,95.5944,92.7711,91.6082,91.6082,88.9027,
TAP_A01,3127,,,727436.58,9664492.33,L,5.3,A,,,20100116-20100213,6.8,A,,,20110704-20110711,493.008928009,7.99,7.16,local_fit,1.5,observed,-2.0,3.8,4.59,5.3,True,L,7.99,feldpausch,2.3,4.167768161011533,0.5819,4.0284,3.0967,3.0967,0.4184,0.3424,0.3424,
TAP_A01,3128,,,727431.15,9664491.47,O,16.8,A,13.63,15.54,20100116-20100213,16.9,A,14.02,15.87,20110704-20110711,493.008928009,15.35,15.54,measured,0.1,observed,-2.0,16.7,15.41,16.8,True,O,15.54,measured,16.6,15.41465086759536,0.5819,73.3028,53.6148,53.6148,71.0452,52.0002,52.0002,
TAP_A01,3129,,,727425.44,9664491.33,O,15.8,A,10.73,15.77,20100116-20100213,16.5,A,10.76,15.43,20110704-20110711,493.008928009,15.1,15.77,measured,0.7,observed,-2.0,15.1,14.84,15.8,True,O,15.77,measured,14.4,14.795798328471749,0.5819,65.9664,47.9954,47.9954,51.7177,37.8406,37.8406,
TAP_A01,3130,,,727415.97,9664492.16,O,28.2,A,11.92,16.1,20100116-20100213,28.5,A,9.41,14.73,20110704-20110711,493.008928009,21.46,16.1,measured,0.3,observed,-2.0,27.9,15.89,28.2,True,O,16.1,measured,27.599999999999998,15.89115386141368,0.5819,208.5494,155.5039,155.5039,197.4435,147.3746,147.3746,
TAP_A01,3131,,,727402.17,9664492.83,O,23.5,A,20.15,23.11,20100116-20100213,23.7,A,21.96,26.0,20110704-20110711,493.008928009,19.15,23.11,measured,0.2,observed,-2.0,23.3,22.86,23.5,True,O,23.11,measured,23.1,22.85977608857033,0.5819,207.8997,145.1388,145.1388,198.9232,138.9966,138.9966,
TAP_A01,3132,,,727398.62,9664491.11,O,32.2,A,25.91,32.83,20100116-20100213,34.3,A,18.77,25.22,20110704-20110711,493.008928009,23.93,32.83,measured,2.1,observed,-2.0,30.1,30.42,32.2,True,O,32.83,measured,28.000000000000004,30.20999679149037,0.5819,541.5964,363.1456,363.1456,380.1371,256.5304,256.5304,
TAP_A01,3133,,,727391.42,9664491.42,O,37.3,A,22.5,29.64,20100116-20100213,38.8,A,22.61,26.53,20110704-20110711,493.008928009,25.64,29.64,measured,1.5,observed,-2.0,35.8,28.35,37.3,True,O,29.64,measured,34.3,28.269903372388807,0.5819,653.1147,448.2017,448.2017,529.4773,364.612,364.612,
TAP_A01,3134,,,727389.15,9664492.96,O,9.7,A,5.9,12.29,20100116-20100213,9.8,A,8.82,13.44,20110704-20110711,493.008928009,10.47,12.29,measured,0.1,observed,-2.0,9.6,12.1,9.7,True,O,12.29,measured,9.5,12.105105699752674,0.5819,19.9545,14.7522,14.7522,18.8779,13.9757,13.9757,
TAP_A01,3135,,,727381.26,9664493.16,O,8.1,D,1.75,4.08,20100116-20100213,,D,,,20110704-20110711,493.008928009,,4.08,measured,0.2,site_median,-2.0,,,8.1,False,O,4.08,measured,7.699999999999999,3.92968630799935,0.5819,4.7844,4.7844,4.6431,4.1781,4.1781,4.0548,
TAP_A01,3136,,,727379.78,9664491.33,O,124.6,A,45.75,56.65,20100116-20100213,126.5,A,31.28,41.75,20110704-20110711,493.008928009,41.69,56.65,measured,1.9,observed,-2.0,122.7,56.22,124.6,True,O,56.65,measured,120.8,56.18856297722143,0.5819,12943.0022,8495.9722,8495.9722,12086.8107,7932.4134,7932.4134,
TAP_A01,3137,,,727376.73,9664493.2,O,5.8,A,5.14,8.12,20100116-20100213,5.8,D,,7.77,20110704-20110711,493.008928009,7.09,8.12,measured,0.0,observed,-2.0,5.8,8.12,5.8,True,O,8.12,measured,5.8,8.12,0.5819,4.8798,3.7578,3.7578,4.8798,3.7578,3.7578,
TAP_A01,3138,,,727369.63,9664492.76,O,6.2,D,,2.89,20100116-20100213,6.2,D,,2.57,20110704-20110711,493.008928009,7.45,2.89,measured,0.0,observed,-2.0,6.2,2.89,6.2,False,O,2.89,measured,6.2,2.89,0.5819,2.0279,2.0279,1.968,2.0279,2.0279,1.968,
TAP_A01,3139,,,727343.89,9664492.64,O,9.9,A,2.63,4.74,20100116-20100213,9.9,A,3.5,4.08,20110704-20110711,493.008928009,10.55,4.74,measured,0.0,observed,-2.0,9.9,4.74,9.9,True,O,4.74,measured,9.9,4.74,0.5819,8.1941,7.0488,7.0488,8.1941,7.0488,7.0488,
TAP_A01,3140,,,727339.26,9664493.28,O,7.9,A,7.65,6.15,20100116-20100213,8.5,A,4.71,5.53,20110704-20110711,493.008928009,9.43,6.15,measured,0.6,observed,-2.0,7.3,5.5,7.9,True,O,6.15,measured,6.7,5.438448947458805,0.5819,6.801,5.5541,5.5541,4.373,3.6127,3.6127,
TAP_A01,3141,,,727336.8,9664493.3,O,5.1,A,5.32,8.0,20100116-20100213,5.1,A,5.05,6.81,20110704-20110711,493.008928009,6.43,8.0,measured,0.0,observed,-2.0,5.1,8.0,5.1,True,O,8.0,measured,5.1,8.0,0.5819,3.7416,2.8703,2.8703,3.7416,2.8703,2.8703,
TAP_A01,3142,,,727333.34,9664492.98,O,19.7,A,17.84,21.55,20100116-20100213,20.3,A,12.68,18.04,20110704-20110711,493.008928009,17.33,21.55,measured,0.6,observed,-2.0,19.1,20.7,19.7,True,O,21.55,measured,18.5,20.6737999340592,0.5819,137.6269,96.3278,96.3278,116.9042,82.1139,82.1139,
TAP_A01,3143,,,727331.18,9664491.8,O,21.6,A,14.9,17.96,20100116-20100213,22.1,A,16.15,18.96,20110704-20110711,493.008928009,18.31,17.96,measured,0.5,observed,-2.0,21.1,17.44,21.6,True,O,17.96,measured,20.6,17.416953064445313,0.5819,137.8851,99.7676,99.7676,121.9883,88.493,88.493,
TAP_A01,3144,,,727329.79,9664493.36,L,5.4,A,,,20100116-20100213,5.5,A,,,20110704-20110711,493.008928009,6.81,7.25,local_fit,0.1,observed,-2.0,5.3,7.05,5.4,True,L,6.81,feldpausch,5.2,6.616581811061382,0.5819,3.5747,2.8207,2.8207,3.2288,2.5547,2.5547,
TAP_A01,3145,Couratari stellata,Lecythidaceae,727323.98,9664493.31,O,6.4,A,7.96,9.66,20100116-20100213,6.5,A,6.47,9.9,20110704-20110711,493.008928009,7.72,9.66,measured,0.1,observed,-2.0,6.3,9.43,6.4,True,O,9.66,measured,6.2,9.431304263405444,0.6331,7.0059,5.2739,5.2739,6.4327,4.8534,4.8534,
TAP_A01,3146,,,727319.44,9664493.35,O,10.2,A,2.84,10.02,20100116-20100213,10.3,A,7.64,10.58,20110704-20110711,493.008928009,10.85,10.02,measured,0.1,observed,-2.0,10.1,9.88,10.2,True,O,10.02,measured,10.0,9.877425598965443,0.5819,18.0341,13.8029,13.8029,17.1093,13.1123,13.1123,
TAP_A01,3147,,,727317.86,9664492.37,O,16.6,D,,8.36,20100116-20100213,16.6,D,,7.97,20110704-20110711,493.008928009,15.16,8.36,measured,0.0,observed,-2.0,16.6,8.36,16.6,False,O,8.36,measured,16.6,8.36,0.5819,39.1007,39.1007,37.9459,39.1007,39.1007,37.9459,
TAP_A01,3181,,,727298.44,9664488.99,O,8.15,D,,5.93,20100116-20100213,8.1,D,,18.84,20110704-20110711,493.008928009,9.1,5.93,measured,0.0,observed,-2.0,8.1,5.93,8.15,False,O,5.93,measured,8.15,5.93,0.5819,6.975,6.975,6.769,6.975,6.975,6.769,
TAP_A01,3148,,,727288.09,9664493.93,L,5.0,A,,,20100116-20100213,4.9,A,,,20110704-20110711,493.008928009,6.23,6.91,local_fit,0.0,observed,-2.0,4.9,6.91,5.0,True,L,6.23,feldpausch,5.0,6.23,0.5819,2.8201,2.2485,2.2485,2.8201,2.2485,2.2485,
TAP_A01,3149,,,727287.1,9664488.94,O,51.4,A,22.86,30.09,20100116-20100213,51.6,A,15.47,12.27,20110704-20110711,493.008928009,29.74,30.09,measured,0.2,observed,-2.0,51.2,29.98,51.4,True,O,30.09,measured,51.0,29.97473651499842,0.5819,1239.3694,861.6583,861.6583,1216.0486,845.6404,845.6404,
TAP_A01,3150,,,727275.27,9664493.74,O,15.6,A,10.31,14.28,20100116-20100213,16.2,A,8.43,11.66,20110704-20110711,493.008928009,14.91,14.28,measured,0.6,observed,-2.0,15.0,13.55,15.6,True,O,14.28,measured,14.4,13.514932394248337,0.5819,58.4056,43.1396,43.1396,47.3433,35.1391,35.1391,
TAP_A01,3151,,,727273.59,9664493.76,O,6.5,A,3.89,8.88,20100116-20100213,8.2,A,7.38,11.33,20110704-20110711,493.008928009,9.19,8.88,measured,1.7,observed,-2.0,4.8,5.92,6.5,True,O,8.88,measured,3.1,5.020895668981551,0.5819,6.6515,5.0779,5.0779,0.8986,0.7245,0.7245,
TAP_A01,3152,,,727272.21,9664493.57,O,6.4,A,1.87,9.0,20100116-20100213,7.0,A,4.65,10.3,20110704-20110711,493.008928009,8.17,9.0,measured,0.6,observed,-2.0,5.8,7.81,6.4,True,O,9.0,measured,5.2,7.687398184083085,0.5819,6.5383,4.9773,4.9773,3.7378,2.8882,2.8882,
TAP_A01,3153,,,727267.78,9664493.71,O,9.1,A,4.15,8.98,20100116-20100213,9.2,A,5.2,10.49,20110704-20110711,493.008928009,10.0,8.98,measured,0.1,observed,-2.0,9.0,8.84,9.1,True,O,8.98,measured,8.9,8.835039005949495,0.5819,12.969,10.0444,10.0444,12.2228,9.4806,9.4806,
TAP_A01,3154,,,727265.41,9664493.83,O,13.7,A,3.57,8.68,20100116-20100213,13.9,A,4.99,8.4,20110704-20110711,493.008928009,13.42,8.68,measured,0.2,observed,-2.0,13.5,8.51,13.7,True,O,8.68,measured,13.299999999999999,8.502199172270652,0.5819,27.8827,22.1416,22.1416,25.7894,20.5173,20.5173,
TAP_A01,3155,Apuleia leiocarpa,Fabaceae,727250.03,9664493.68,O,70.0,A,36.05,42.33,20100116-20100213,71.2,A,28.49,40.9,20110704-20110711,493.008928009,34.39,42.33,measured,1.2,observed,-2.0,68.8,41.74,70.0,True,O,42.33,measured,67.6,41.71312457483934,0.7992,3160.0996,2112.7778,2112.7778,2910.0659,1946.8655,1946.8655,
TAP_A01,3156,Inga marginata,Fabaceae,727244.8,9664493.6,O,12.2,A,13.76,17.24,20100116-20100213,13.2,A,9.5,11.22,20110704-20110711,493.008928009,12.95,17.24,measured,1.0,observed,-2.0,11.2,15.35,12.2,True,O,17.24,measured,10.2,15.166826596582004,0.5518,43.4406,30.7799,30.7799,27.0272,19.3746,19.3746,
TAP_A01,3157,Parkia sp.,Fabaceae,727239.87,9664493.95,O,32.8,A,20.33,24.64,20100116-20100213,33.1,A,19.29,21.7,20110704-20110711,493.008928009,23.44,24.64,measured,0.3,observed,-2.0,32.5,24.39,32.8,True,O,24.64,measured,32.199999999999996,24.376803957505146,0.4553,424.3144,297.9677,297.9677,405.0277,284.6546,284.6546,
TAP_A01,3158,,,727235.04,9664494.19,O,30.7,A,4.65,37.55,20100116-20100213,30.0,A,13.55,17.29,20110704-20110711,493.008928009,22.13,37.55,measured,0.0,observed,-2.0,30.0,37.55,30.7,True,O,37.55,measured,30.7,37.55,0.5819,562.5668,368.4403,368.4403,562.5668,368.4403,368.4403,
TAP_A01,3159,,,727234.65,9664493.85,O,11.2,D,,3.59,20100116-20100213,,D,,1.82,20110704-20110711,493.008928009,,3.59,measured,0.2,site_median,-2.0,,,11.2,False,O,3.59,measured,10.799999999999999,3.497619500205697,0.5819,7.9489,7.9489,7.7141,7.2181,7.2181,7.005,
TAP_A01,3160,,,727225.38,9664494.18,L,12.1,A,,,20100116-20100213,12.5,A,,,20110704-20110711,493.008928009,12.46,11.96,local_fit,0.4,observed,-2.0,11.7,11.41,12.1,True,L,12.46,feldpausch,11.299999999999999,11.868014963381485,0.5819,31.1375,23.2147,23.2147,25.9814,19.4562,19.4562,
TAP_A01,3161,,,727222.03,9664493.96,O,11.5,A,11.79,16.01,20100116-20100213,11.8,A,5.32,7.0,20110704-20110711,493.008928009,11.96,16.01,measured,0.3,observed,-2.0,11.2,15.43,11.5,True,O,16.01,measured,10.9,15.407933916752846,0.5819,36.0105,25.7423,25.7423,31.2432,22.4123,22.4123,
TAP_A01,3162,,,727221.83,9664492.71,O,78.3,A,23.03,34.52,20100116-20100213,77.5,A,18.97,35.36,20110704-20110711,493.008928009,35.58,34.52,measured,0.0,observed,-2.0,77.5,34.52,78.3,True,O,34.52,measured,78.3,34.52,0.5819,3222.8548,2237.3035,2237.3035,3222.8548,2237.3035,2237.3035,
TAP_A01,3163,Alexa grandiflora,Fabaceae,727205.56,9664493.65,O,28.1,A,21.43,25.29,20100116-20100213,28.1,A,15.57,21.17,20110704-20110711,493.008928009,21.28,25.29,measured,0.0,observed,-2.0,28.1,25.29,28.1,True,O,25.29,measured,28.1,25.29,0.66,321.8203,223.4006,223.4006,321.8203,223.4006,223.4006,
TAP_A01,3164,,,727205.07,9664492.56,O,24.7,D,,17.55,20100116-20100213,,D,,8.21,20110704-20110711,493.008928009,,17.55,measured,0.2,site_median,-2.0,,,24.7,False,O,17.55,measured,24.3,17.371282989504092,0.5819,175.1538,175.1538,169.9808,167.9732,167.9732,163.0123,
TAP_A01,3165,,,727198.27,9664494.62,O,9.4,A,4.83,10.56,20100116-20100213,9.9,A,6.31,10.34,20110704-20110711,493.008928009,10.55,10.56,measured,0.5,observed,-2.0,8.9,9.77,9.4,True,O,10.56,measured,8.4,9.724080071980095,0.5819,16.1846,12.2369,12.2369,11.9893,9.1344,9.1344,
TAP_A01,3166,,,727193.34,9664494.06,O,10.5,A,2.71,6.87,20100116-20100213,10.6,A,4.28,7.24,20110704-20110711,493.008928009,11.08,6.87,measured,0.1,observed,-2.0,10.4,6.78,10.5,True,O,6.87,measured,10.3,6.775348005939282,0.5819,13.2036,10.7416,10.7416,12.5461,10.2196,10.2196,
TAP_A01,3167,,,727190.08,9664494.59,O,5.6,A,5.09,6.78,20100116-20100213,6.4,A,3.77,6.11,20110704-20110711,493.008928009,7.64,6.78,measured,0.8,observed,-2.0,4.8,5.44,5.6,True,O,6.78,measured,3.9999999999999996,5.235255892095505,0.5819,3.8212,3.0226,3.0226,1.5394,1.2482,1.2482,
TAP_A01,3168,,,727189.1,9664494.7,O,10.1,A,3.69,6.06,20100116-20100213,10.2,A,3.61,6.01,20110704-20110711,493.008928009,10.78,6.06,measured,0.1,observed,-2.0,10.0,5.97,10.1,True,O,6.06,measured,9.9,5.97282389992199,0.5819,10.829,8.9694,8.9694,10.2681,8.5162,8.5162,
TAP_A01,3169,,,727187.42,9664494.61,O,11.1,A,4.8,9.29,20100116-20100213,11.2,A,6.39,8.69,20110704-20110711,493.008928009,11.53,9.29,measured,0.1,observed,-2.0,11.0,9.17,11.1,True,O,9.29,measured,10.9,9.169703638294997,0.5819,19.7567,15.3653,15.3653,18.8268,14.6595,14.6595,
TAP_A01,3170,,,727180.12,9664493.68,O,17.1,A,11.16,16.35,20100116-20100213,17.2,A,9.24,16.47,20110704-20110711,493.008928009,15.53,16.35,measured,0.1,observed,-2.0,17.0,16.22,17.1,True,O,16.35,measured,16.900000000000002,16.220819968570723,0.5819,79.7375,57.9041,57.9041,77.3262,56.1917,56.1917,
TAP_A01,3171,,,727174.7,9664493.97,O,36.7,A,16.22,25.49,20100116-20100213,37.4,A,11.45,17.36,20110704-20110711,493.008928009,25.13,25.49,measured,0.7,observed,-2.0,36.0,24.95,36.7,True,O,25.49,measured,35.300000000000004,24.937611092584287,0.5819,546.1423,383.5325,383.5325,495.5041,348.5268,348.5268,
TAP_A01,3172,,,727171.94,9664494.15,O,23.0,A,6.17,8.55,20100116-20100213,23.0,D,2.14,4.8,20110704-20110711,493.008928009,18.79,8.55,measured,0.0,observed,-2.0,23.0,8.55,23.0,True,O,8.55,measured,23.0,8.55,0.5819,75.5357,61.6401,61.6401,75.5357,61.6401,61.6401,
TAP_A01,3173,,,727169.18,9664494.52,O,7.1,A,5.69,11.34,20100116-20100213,7.8,A,8.02,10.98,20110704-20110711,493.008928009,8.85,11.34,measured,0.7,observed,-2.0,6.4,9.79,7.1,True,O,11.34,measured,5.699999999999999,9.609282163743414,0.5819,10.0327,7.4003,7.4003,5.5595,4.1653,4.1653,
TAP_A01,3174,,,727157.84,9664490.47,O,139.6,A,26.56,49.51,20100116-20100213,139.6,A,33.96,41.32,20110704-20110711,493.008928009,42.7,49.51,measured,0.0,observed,-2.0,139.6,49.51,139.6,True,O,49.51,measured,139.6,49.51,0.5819,14167.6338,9551.8857,9551.8857,14167.6338,9551.8857,9551.8857,
TAP_A01,3175,Rinorea guianensis,Violaceae,727155.28,9664494.64,O,7.9,A,3.38,11.86,20100116-20100213,8.2,A,5.7,9.47,20110704-20110711,493.008928009,9.19,11.86,measured,0.3,observed,-2.0,7.6,11.2,7.9,True,O,11.86,measured,7.300000000000001,11.18337107015358,0.78,12.9103,9.5042,9.5042,10.449,7.7346,7.7346,
TAP_A01,3176,,,727151.33,9664494.38,O,33.9,A,29.18,36.16,20100116-20100213,34.7,A,23.5,33.7,20110704-20110711,493.008928009,24.09,36.16,measured,0.8,observed,-2.0,33.1,35.18,33.9,True,O,36.16,measured,32.3,35.16262797742041,0.5819,658.0236,435.6018,435.6018,582.6388,386.5085,386.5085,
TAP_A01,3177,,,727145.12,9664494.71,O,7.1,A,6.05,11.16,20100116-20100213,7.1,A,9.17,11.12,20110704-20110711,493.008928009,8.25,11.16,measured,0.0,observed,-2.0,7.1,11.16,7.1,True,O,11.16,measured,7.1,11.16,0.5819,9.8773,7.3041,7.3041,9.8773,7.3041,7.3041,
TAP_A01,3178,Manilkara huberi,Sapotaceae,727144.33,9664494.89,O,20.3,A,9.97,14.65,20100116-20100213,20.7,A,10.55,15.67,20110704-20110711,493.008928009,17.56,14.65,measured,0.4,observed,-2.0,19.9,14.27,20.3,True,O,14.65,measured,19.5,14.269056647892965,0.9214,100.1268,74.5945,74.5945,90.219,67.3634,67.3634,
TAP_A01,3179,,,727138.81,9664493.64,O,20.4,D,,6.36,20100116-20100213,20.4,D,,6.36,20110704-20110711,493.008928009,17.39,6.36,measured,0.0,observed,-2.0,20.4,6.36,20.4,False,O,6.36,measured,20.4,6.36,0.5819,44.7747,44.7747,43.4523,44.7747,44.7747,43.4523,
TAP_A01,3180,,,727133.09,9664491.14,O,120.6,D,,4.96,20100116-20100213,120.6,D,,4.96,20110704-20110711,493.008928009,41.18,4.96,measured,0.0,observed,-2.0,120.6,4.96,120.6,False,O,4.96,measured,120.6,4.96,0.5819,1127.3032,1127.3032,1094.0092,1127.3032,1127.3032,1094.0092,
TAP_A01,3182,,,727242.83,9664494.98,O,,A,,,20100116-20100213,6.3,A,11.26,12.37,20110704-20110711,493.008928009,7.54,12.37,measured,0.2,site_median,-2.0,5.9,11.78,,True,O,7.54,feldpausch,,,0.5819,,,,,,,
TAP_A01,3183,,,727517.92,9664492.66,O,,A,,,20100116-20100213,7.0,A,3.16,4.66,20110704-20110711,493.008928009,8.17,4.66,measured,0.2,site_median,-2.0,6.6,4.45,,True,O,8.17,feldpausch,,,0.5819,,,,,,,
TAP_A01,3184,,,727518.71,9664492.41,O,,A,,,20100116-20100213,5.3,A,6.66,10.47,20110704-20110711,493.008928009,6.62,10.47,measured,0.2,site_median,-2.0,4.9,9.85,,True,O,6.62,feldpausch,,,0.5819,,,,,,,
TAP_A01,3185,,,727596.4,9664490.88,O,,A,,,20100116-20100213,5.1,A,4.0,9.0,20110704-20110711,493.008928009,6.43,9.0,measured,0.2,site_median,-2.0,4.7,8.45,,True,O,6.43,feldpausch,,,0.5819,,,,,,,
TAP_A01,3186,Couratari stellata,Lecythidaceae,727283.26,9664493.67,O,,A,,,20100116-20100213,5.0,A,4.5,8.0,20110704-20110711,493.008928009,6.33,8.0,measured,0.2,site_median,-2.0,4.6,7.51,,True,O,6.33,feldpausch,,,0.6331,,,,,,,
TAP_A01,3201,,,726779.06,9664318.13,O,11.9,A,12.66,14.3,20100116-20100213,11.8,A,10.95,12.79,20110704-20110711,500.000640863,11.96,14.3,measured,0.0,observed,-2.0,11.8,14.3,11.9,True,O,14.3,measured,11.9,14.3,0.5819,34.4775,25.1315,25.1315,34.4775,25.1315,25.1315,
TAP_A01,3202,,,726771.0,9664318.29,O,6.5,A,3.5,6.73,20100116-20100213,6.2,D,1.21,3.3,20110704-20110711,500.000640863,7.45,6.73,measured,0.0,observed,-2.0,6.2,6.73,6.5,True,O,6.73,measured,6.5,6.73,0.5819,5.0747,4.0476,4.0476,5.0747,4.0476,4.0476,
TAP_A01,3203,Bertholletia excelsa,Lecythidaceae,726763.17,9664318.83,O,41.4,A,24.67,33.53,20100116-20100213,43.5,A,28.56,32.48,20110704-20110711,500.000640863,27.27,33.53,measured,2.1,observed,-2.0,39.3,31.75,41.4,True,O,33.53,measured,37.199999999999996,31.624908588193126,0.638,902.96,610.7519,610.7519,692.1322,470.0773,470.0773,
TAP_A01,3204,,,726759.65,9664318.69,O,7.2,A,8.09,16.64,20100116-20100213,7.6,A,7.99,14.94,20110704-20110711,500.000640863,8.68,16.64,measured,0.4,observed,-2.0,6.8,15.32,7.2,True,O,16.64,measured,6.4,15.232333562735183,0.5819,14.9906,10.4142,10.4142,10.9271,7.6546,7.6546,
TAP_A01,3205,,,726754.66,9664319.01,O,10.9,A,4.58,9.51,20100116-20100213,11.0,A,2.78,5.92,20110704-20110711,500.000640863,11.38,9.51,measured,0.1,observed,-2.0,10.8,9.38,10.9,True,O,9.51,measured,10.700000000000001,9.384326127494562,0.5819,19.5084,15.103,15.103,18.5731,14.3964,14.3964,
TAP_A01,3206,Inga marginata,Fabaceae,726743.5,9664319.85,O,15.3,A,6.01,9.81,20100116-20100213,19.5,A,12.84,20.4,20110704-20110711,500.000640863,16.88,9.81,measured,4.2,observed,-2.0,11.1,6.65,15.3,True,O,9.81,measured,6.9,5.52572583419305,0.5518,38.9805,30.523,30.523,4.704,3.8818,3.8818,
TAP_A01,3207,,,726740.5,9664320.09,O,5.4,A,2.15,8.58,20100116-20100213,5.5,A,4.92,8.97,20110704-20110711,500.000640863,6.81,8.58,measured,0.1,observed,-2.0,5.3,8.34,5.4,True,O,8.58,measured,5.2,8.336310123187468,0.5819,4.479,3.4075,3.4075,4.0455,3.0862,3.0862,
TAP_A01,3208,,,726738.91,9664320.29,L,5.3,D,,,20100116-20100213,5.3,D,,,20110704-20110711,500.000640863,6.62,7.16,local_fit,0.0,observed,-2.0,5.3,7.16,5.3,False,L,6.62,feldpausch,5.3,6.62,0.5819,3.3528,3.3528,3.2538,3.3528,3.3528,3.2538,
TAP_A01,3209,,,726730.24,9664322.53,O,50.5,A,23.51,30.28,20100116-20100213,51.7,A,33.68,37.02,20110704-20110711,500.000640863,29.77,30.28,measured,1.2,observed,-2.0,49.3,29.58,50.5,True,O,30.28,measured,48.1,29.55216619409557,0.5819,1204.7407,836.0413,836.0413,1069.8011,743.5183,743.5183,
TAP_A01,3210,,,726727.53,9664324.1,O,36.4,A,18.13,28.25,20100116-20100213,37.3,A,14.11,24.3,20110704-20110711,500.000640863,25.09,28.25,measured,0.9,observed,-2.0,35.5,27.47,36.4,True,O,28.25,measured,34.6,27.450748762346088,0.5819,594.189,410.3886,410.3886,523.3185,362.2005,362.2005,
TAP_A01,3211,,,726724.56,9664321.53,L,9.5,A,,,20100116-20100213,10.0,A,,,20110704-20110711,500.000640863,10.62,10.29,local_fit,0.5,observed,-2.0,9.0,9.53,9.5,True,L,10.62,feldpausch,8.5,9.789181656521134,0.5819,16.614,12.5567,12.5567,12.3497,9.4043,9.4043,
