site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2015,dead_2015,hcom_2015,htot_2015,date_2015,dbh_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAP_A03,012b,Guatteria schomburgkiana,Annonaceae,727995.3357431,9653928.162939,O,14.9,False,9.8,13.06,20160302.0,,True,20180904,4,,13.06,measured,0.333,site_median,1.0,,,14.9,False,O,13.06,measured,15.233,13.259949226597168,0.6,48.9419,48.9419,48.9419,51.8631,51.8631,51.8631,
TAP_A03,013a,Xylopia sp,Annonaceae,727971.1343715799,9653907.8173702,O,11.1,False,7.0,10.97,20160302.0,,True,20180904,4,,10.97,measured,0.333,site_median,1.0,,,11.1,False,O,10.97,measured,11.433,11.204255188154631,0.5959,23.2366,23.2366,23.0823,25.1297,25.1297,24.9628,
TAP_A03,013b,Guatteria schomburgkiana,Annonaceae,727993.5180716278,9653927.33353452,O,13.3,False,5.86,13.88,20160302.0,,True,20180904,4,,13.88,measured,0.333,site_median,1.0,,,13.3,False,O,13.88,measured,13.633000000000001,14.121907040801194,0.6,41.6094,41.6094,41.6094,44.4098,44.4098,44.4098,
TAP_A03,014a,Apeiba petoumo,Malvaceae,727971.668042288,9653908.41825792,O,12.1,False,5.88,12.09,20160302.0,,True,20180904,4,,12.09,measured,0.333,site_median,1.0,,,12.1,False,O,12.09,measured,12.433,12.324432744063396,0.2822,30.2347,30.2347,14.4827,32.4834,32.4834,15.5598,
TAP_A03,014b,Couratari stellata,Lecythidaceae,727987.1201086,9653921.662594002,O,11.9,False,5.8,10.58,20160302.0,,True,20180904,4,,10.58,measured,0.333,site_median,1.0,,,11.9,False,O,10.58,measured,12.233,10.78902525253013,0.6331,25.6937,25.6937,27.078,27.6386,27.6386,29.1277,
TAP_A03,015a,Xylopia sp,Annonaceae,727973.43009692,9653906.4797028,O,12.7,False,8.64,10.4,20160302.0,,True,20180904,4,,10.4,measured,0.333,site_median,1.0,,,12.7,False,O,10.4,measured,13.033,10.59097098355635,0.5959,28.6886,28.6886,28.4981,30.716,30.716,30.512,
TAP_A03,015b,Guatteria schomburgkiana,Annonaceae,727990.35965228,9653915.8644352,O,11.0,False,6.87,11.17,20160302.0,,True,20180904,4,,11.17,measured,0.333,site_median,1.0,,,11.0,False,O,11.17,measured,11.333,11.410941122510765,0.6,23.2359,23.2359,23.2359,25.1471,25.1471,25.1471,
TAP_A03,016a,Guatteria schomburgkiana,Annonaceae,727972.69839248,9653911.5066832,O,21.4,False,7.96,15.51,20160302.0,20.7,False,20180904,4,17.56,15.51,measured,0.0,observed,1.0,20.7,15.51,21.4,False,O,15.51,measured,21.4,15.51,0.6,117.3452,117.3452,117.3452,117.3452,117.3452,117.3452,
TAP_A03,016b,Banara guianensis,Salicaceae,727987.1503997,9653915.844153,O,13.9,False,4.83,7.31,20160302.0,,True,20180904,4,,7.31,measured,0.333,site_median,1.0,,,13.9,False,O,7.31,measured,14.233,7.43117086928442,0.61,24.2554,24.2554,24.6499,25.8135,25.8135,26.2333,
TAP_A03,017a,Cordia scabrifolia,Boraginaceae,727972.36085504,9653912.4479736,O,23.3,False,12.6,18.43,20160302.0,25.8,False,20180904,4,20.19,18.43,measured,0.833,observed,1.0,26.63,18.8,23.3,False,O,18.43,measured,24.133,18.843473750720563,0.474,163.9427,163.9427,130.2495,179.4217,179.4217,142.5473,
TAP_A03,017b,,,727984.9889168,9653912.999882,O,14.9,True,,10.77,20160302.0,,True,20180904,4,,10.77,measured,0.333,site_median,1.0,,,14.9,True,O,10.77,measured,15.233,10.934889216726761,0.5647,40.5474,31.2453,31.2453,42.9676,33.0659,33.0659,
TAP_A03,018a,Casearia grandiflora,Salicaceae,727971.0731944,9653913.068716,O,18.9,False,10.01,14.22,20160302.0,31.4,False,20180904,4,22.73,14.22,measured,4.167,observed,1.0,35.57,15.28,18.9,False,O,14.22,measured,23.067,16.182666091821428,0.77,84.5949,84.5949,107.9154,141.5964,141.5964,180.6307,
TAP_A03,018b,Vismia guianensis,Hypericaceae,727983.3415361,9653914.561989,O,13.5,False,4.99,9.73,20160302.0,,True,20180904,4,,9.73,measured,0.333,site_median,1.0,,,13.5,False,O,9.73,measured,13.833,9.896731155543016,0.475,30.288,30.288,24.1128,32.2946,32.2946,25.7103,
TAP_A03,019a,Cordia scabrifolia,Boraginaceae,727972.69839248,9653911.5066832,O,28.1,False,10.1,18.1,20160302.0,30.6,False,20180904,4,22.39,18.1,measured,0.833,observed,1.0,31.43,18.39,28.1,False,O,18.1,measured,28.933,18.42200243433853,0.474,232.1826,232.1826,184.4649,250.0745,250.0745,198.6797,
TAP_A03,019b,Bellucia grossularioides,Melastomataceae,727983.86165408,9653913.1500072,O,9.4,False,6.37,13.64,20160302.0,,True,20180904,4,,13.64,measured,0.333,site_median,1.0,,,9.4,False,O,13.64,measured,9.733,13.990031791472234,0.5975,20.7771,20.7771,20.6926,22.7949,22.7949,22.7022,
TAP_A03,020a,Laetia procera,Salicaceae,727967.506048028,9653911.12763052,O,13.8,False,10.05,13.81,20160302.0,,True,20180904,4,,13.81,measured,0.333,site_median,1.0,,,13.8,False,O,13.81,measured,14.133000000000001,14.040805025520822,0.6481,44.4973,44.4973,47.9756,47.3776,47.3776,51.081,
TAP_A03,020b,Sapium marmieri,Euphorbiaceae,727981.4371043,9653913.920907,O,32.2,False,12.73,20.2,20160302.0,,True,20180904,4,,20.2,measured,0.333,site_median,1.0,,,32.2,False,O,20.2,measured,32.533,20.32140205874155,0.41,337.1462,337.1462,232.4983,346.0032,346.0032,238.6061,
TAP_A03,021a,Cordia scabrifolia,Boraginaceae,727967.295966512,9653912.32127208,O,18.0,False,12.72,18.81,20160302.0,,True,20180904,4,,18.81,measured,0.333,site_median,1.0,,,18.0,False,O,18.81,measured,18.333,19.041223104484924,0.474,101.0546,101.0546,80.2861,105.9924,105.9924,84.209,
TAP_A03,021b,Strychnos subcordata,Loganiaceae,727978.2473668798,9653919.7188992,O,10.3,False,4.48,11.7,20160302.0,,True,20180904,4,,11.7,measured,0.333,site_median,1.0,,,10.3,False,O,11.7,measured,10.633000000000001,11.97147128601362,0.6959,21.383,21.383,24.7142,23.2683,23.2683,26.8933,
TAP_A03,022a,,,727967.5545406579,9653915.78214005,O,26.1,True,14.34,18.92,20160302.0,,True,20180904,4,,18.92,measured,0.333,site_median,1.0,,,26.1,True,O,18.92,measured,26.433,19.068458571088964,0.5647,209.9027,152.0064,152.0064,216.8096,156.91,156.91,
TAP_A03,022b,Cordia scabrifolia,Boraginaceae,727988.777530587,9653921.79894725,O,12.5,False,5.71,12.16,20160302.0,,True,20180904,4,,12.16,measured,0.333,site_median,1.0,,,12.5,False,O,12.16,measured,12.833,12.387321114507639,0.474,32.3984,32.3984,25.74,34.7267,34.7267,27.5897,
TAP_A03,023a,,,727967.682720766,9653915.720067767,O,10.0,True,,10.41,20160302.0,,True,20180904,4,,10.41,measured,0.333,site_median,1.0,,,10.0,True,O,10.41,measured,10.333,10.659557727067236,0.5647,18.0091,13.6878,13.6878,19.6474,14.9006,14.9006,
TAP_A03,023b,Cordia scabrifolia,Boraginaceae,727988.658529171,9653921.546567809,O,10.1,False,7.67,12.16,20160302.0,,True,20180904,4,,12.16,measured,0.333,site_median,1.0,,,10.1,False,O,12.16,measured,10.433,12.448325967896785,0.474,21.3693,21.3693,16.9776,23.2929,23.2929,18.5058,
TAP_A03,024a,,,727961.5756826348,9653914.705927568,O,11.4,True,,10.41,20160302.0,,True,20180904,4,,10.41,measured,0.333,site_median,1.0,,,11.4,True,O,10.41,measured,11.733,10.62578392703497,0.5647,23.2579,17.7887,17.7887,25.1001,19.162,19.162,
TAP_A03,024b,Cordia scabrifolia,Boraginaceae,727988.837006183,9653921.92513705,O,13.1,False,7.33,12.16,20160302.0,,True,20180904,4,,12.16,measured,0.333,site_median,1.0,,,13.1,False,O,12.16,measured,13.433,12.375599275342408,0.474,35.5034,35.5034,28.2068,37.9314,37.9314,30.1358,
TAP_A03,025a,Abarema jupunba,Fabaceae,727961.24363284,9653910.8044956,O,12.9,False,8.38,13.2,20160302.0,,True,20180904,4,,13.2,measured,0.333,site_median,1.0,,,12.9,False,O,13.2,measured,13.233,13.438146897028007,0.5851,37.326,37.326,36.4237,39.9206,39.9206,38.9555,
TAP_A03,025b,Trattinnickia burserifolia,Burseraceae,727978.861056152,9653923.84289568,O,17.0,False,8.06,8.449999999999998,20160302.0,,True,20180904,4,,8.449999999999998,measured,0.333,site_median,1.0,,,17.0,False,O,8.449999999999998,measured,17.333,8.561062600082622,0.46,41.3913,41.3913,31.9363,43.5401,43.5401,33.5943,
TAP_A03,026a,Xylopia sp,Annonaceae,727957.4464883598,9653909.5222924,O,11.6,False,17.06,18.26,20160302.0,,True,20180904,4,,18.26,measured,0.333,site_median,1.0,,,11.6,False,O,18.26,measured,11.933,18.6312185139812,0.5959,41.6397,41.6397,41.3631,44.8778,44.8778,44.5797,
TAP_A03,026b,Terminalia amazonia,Combretaceae,727982.2865103278,9653926.06650352,O,38.9,False,11.52,24.84,20160302.0,,True,20180904,4,,24.84,measured,0.333,site_median,1.0,,,38.9,False,O,24.84,measured,39.233,24.9562522228567,0.6735,596.6371,596.6371,667.8703,609.4183,609.4183,682.1775,
TAP_A03,027a,Inga alba,Fabaceae,727955.496585972,9653906.86844764,O,15.5,False,5.66,13.75,20160302.0,,True,20180904,4,,13.75,measured,0.333,site_median,1.0,,,15.5,False,O,13.75,measured,15.833,13.951163304720138,0.5861,55.5868,55.5868,54.3306,58.7689,58.7689,57.4408,
TAP_A03,027b,Trattinnickia burserifolia,Burseraceae,727982.35636164,9653925.8782376,O,30.4,False,10.05,21.7,20160302.0,,True,20180904,4,,21.7,measured,0.333,site_median,1.0,,,30.4,False,O,21.7,measured,30.732999999999997,21.840450824510807,0.46,323.1578,323.1578,249.3392,332.1887,332.1887,256.3073,
TAP_A03,028a,Apeiba petoumo,Malvaceae,727955.424658262,9653908.31440458,O,16.0,False,11.7,16.08,20160302.0,,True,20180904,4,,16.08,measured,0.333,site_median,1.0,,,16.0,False,O,16.08,measured,16.333,16.306776277587073,0.2822,68.903,68.903,33.0051,72.7171,72.7171,34.8321,
TAP_A03,028b,Cordia scabrifolia,Boraginaceae,727977.5466048399,9653927.4199056,O,20.6,False,13.96,17.42,20160302.0,,True,20180904,4,,17.42,measured,0.333,site_median,1.0,,,20.6,False,O,17.42,measured,20.933,17.602461293498642,0.474,122.0092,122.0092,96.9341,127.1755,127.1755,101.0386,
TAP_A03,029a,Guatteria schomburgkiana,Annonaceae,727959.798982776,9653914.94603784,O,13.6,False,10.16,14.27,20160302.0,,True,20180904,4,,14.27,measured,0.333,site_median,1.0,,,13.6,False,O,14.27,measured,13.933,14.512486046104565,0.6,44.6526,44.6526,44.6526,47.5878,47.5878,47.5878,
TAP_A03,029b,Swartzia polyphylla,Fabaceae,727979.4970464798,9653930.7349632,O,23.9,False,5.31,7.68,20160302.0,,True,20180904,4,,7.68,measured,0.333,site_median,1.0,,,23.9,False,O,7.68,measured,24.232999999999997,7.747187661389138,0.691,73.3172,73.3172,84.1513,75.9676,75.9676,87.1933,
TAP_A03,030a,Cordia scabrifolia,Boraginaceae,727960.704844383,9653918.09652305,O,12.8,False,14.45,15.47,20160302.0,,True,20180904,4,,15.47,measured,0.333,site_median,1.0,,,12.8,False,O,15.47,measured,13.133000000000001,15.751565479256262,0.474,42.9217,42.9217,34.1005,45.9299,45.9299,36.4904,
TAP_A03,030b,Guatteria schomburgkiana,Annonaceae,727978.6798435,9653931.515995,O,15.2,False,7.81,12.07,20160302.0,,True,20180904,4,,12.07,measured,0.333,site_median,1.0,,,15.2,False,O,12.07,measured,15.533,12.250606193252333,0.6,47.1157,47.1157,47.1157,49.8693,49.8693,49.8693,
TAP_A03,031a,Cordia scabrifolia,Boraginaceae,727965.7045614979,9653919.795547647,O,16.0,False,10.96,11.78,20160302.0,,True,20180904,4,,11.78,measured,0.333,site_median,1.0,,,16.0,False,O,11.78,measured,16.333,11.946133367535804,0.474,50.8558,50.8558,40.404,53.671,53.671,42.6406,
TAP_A03,031b,Byrsonima crispa,Malpighiaceae,727983.71370312,9653936.4238608,O,19.2,False,7.29,15.21,20160302.0,,True,20180904,4,,15.21,measured,0.333,site_median,1.0,,,19.2,False,O,15.21,measured,19.532999999999998,15.383253231672615,0.58,93.1586,93.1586,90.1266,97.4094,97.4094,94.239,
TAP_A03,032a,,,727965.515892928,9653919.73143352,O,14.7,True,,10.01,20160302.0,,True,20180904,4,,10.01,measured,0.333,site_median,1.0,,,14.7,True,O,10.01,measured,15.033,10.16564803657332,0.5647,36.7695,28.645,28.645,38.9958,30.338,30.338,
TAP_A03,032b,,,727978.6891677598,9653935.7621984,O,15.9,False,9.62,15.67,20160302.0,,True,20180904,4,,15.67,measured,0.333,site_median,1.0,,,15.9,False,O,15.67,measured,16.233,15.892603558470455,0.5647,66.3705,66.3705,62.5584,70.0689,70.0689,66.0444,
TAP_A03,033a,,,727963.27247712,9653923.0818408,O,17.1,True,,12.43,20160302.0,,True,20180904,4,,12.43,measured,0.333,site_median,1.0,,,17.1,True,O,12.43,measured,17.433,12.592259224500623,0.5647,61.0201,46.2732,46.2732,64.1683,48.6058,48.6058,
TAP_A03,033b,,,727987.27553102,9653938.1769318,O,17.2,True,,9.67,20160302.0,,True,20180904,4,,9.67,measured,0.333,site_median,1.0,,,17.2,True,O,9.67,measured,17.532999999999998,9.795373859661002,0.5647,48.3046,38.1237,38.1237,50.7814,40.0338,40.0338,
TAP_A03,034a,,,727962.2724209998,9653925.90567,O,28.6,True,,19.59,20160302.0,,True,20180904,4,,19.59,measured,0.333,site_median,1.0,,,28.6,True,O,19.59,measured,28.933,19.727042078305878,0.5647,259.6048,187.7914,187.7914,267.3506,193.289,193.289,
TAP_A03,034b,Cordia scabrifolia,Boraginaceae,727981.36822784,9653939.868625602,O,28.0,False,10.87,18.38,20160302.0,,True,20180904,4,,18.38,measured,0.333,site_median,1.0,,,28.0,False,O,18.38,measured,28.333,18.512068212172434,0.474,234.0531,234.0531,185.951,241.1969,241.1969,191.6266,
TAP_A03,035a,,,727962.0597110529,9653927.09932035,O,10.8,True,,9.21,20160302.0,,True,20180904,4,,9.21,measured,0.333,site_median,1.0,,,10.8,True,O,9.21,measured,11.133000000000001,9.412757627418227,0.5647,18.5704,14.4435,14.4435,20.1278,15.6237,15.6237,
TAP_A03,035b,,,727976.5936284,9653941.410176,O,13.3,True,,10.17,20160302.0,,True,20180904,4,,10.17,measured,0.333,site_median,1.0,,,13.3,True,O,10.17,measured,13.633000000000001,10.347247449924216,0.5647,30.716,23.7548,23.7548,32.7833,25.3145,25.3145,
TAP_A03,036a,Bertholletia excelsa,Lecythidaceae,727954.8210749379,9653921.98908526,O,17.3,False,11.52,18.71,20160302.0,,True,20180904,4,,18.71,measured,0.333,site_median,1.0,,,17.3,False,O,18.71,measured,17.633,18.9509414416904,0.638,93.0402,93.0402,98.7871,97.7816,97.7816,103.8213,
TAP_A03,036b,,,727976.5936284,9653941.410176,O,21.1,True,,19.09,20160302.0,,True,20180904,4,,19.09,measured,0.333,site_median,1.0,,,21.1,True,O,19.09,measured,21.433,19.284280567720682,0.5647,139.8063,100.0745,100.0745,145.5771,104.117,104.117,
TAP_A03,037a,Inga alba,Fabaceae,727953.72658772,9653926.3529628,O,10.8,False,8.26,17.09,20160302.0,,True,20180904,4,,17.09,measured,0.333,site_median,1.0,,,10.8,False,O,17.09,measured,11.133000000000001,17.466235380301573,0.5861,33.9516,33.9516,33.1843,36.7988,36.7988,35.9672,
TAP_A03,037b,Vismia floribunda,Hypericaceae,727971.8790364,9653937.133186,O,28.7,False,8.13,18.73,20160302.0,,True,20180904,4,,18.73,measured,0.333,site_median,1.0,,,28.7,False,O,18.73,measured,29.032999999999998,18.860448074826113,0.4909,250.1745,250.1745,205.6625,257.611,257.611,211.7759,
TAP_A03,038a,,,727953.72658772,9653926.3529628,O,10.7,True,,15.49,20160302.0,,True,20180904,4,,15.49,measured,0.333,site_median,1.0,,,10.7,True,O,15.49,measured,11.033,15.834552163951297,0.5647,30.2906,21.6915,21.6915,32.8559,23.4814,23.4814,
TAP_A03,038b,Cordia scabrifolia,Boraginaceae,727974.5614448,9653941.239602,O,13.9,False,9.59,13.01,20160302.0,,True,20180904,4,,13.01,measured,0.333,site_median,1.0,,,13.9,False,O,13.01,measured,14.233,13.22565431045011,0.474,42.5755,42.5755,33.8255,45.3105,45.3105,35.9983,
TAP_A03,039a,,,727958.1667391309,9653930.40736421,O,11.0,True,,1.85,20160302.0,,True,20180904,4,,1.85,measured,0.333,site_median,1.0,,,11.0,True,O,1.85,measured,11.333,1.8899051993415323,0.5647,4.0181,4.0308,4.0308,4.3486,4.3539,4.3539,
TAP_A03,039b,Cordia scabrifolia,Boraginaceae,727974.3876535998,9653941.710264,O,11.7,False,9.19,10.4,20160302.0,,True,20180904,4,,10.4,measured,0.333,site_median,1.0,,,11.7,False,O,10.4,measured,12.033,10.609407238937838,0.474,24.4447,24.4447,19.4208,26.3284,26.3284,20.9175,
TAP_A03,040a,Caryocar glabrum,Caryocaraceae,727958.226884391,9653930.533551767,O,15.7,False,9.98,14.24,20160302.0,,True,20180904,4,,14.24,measured,0.333,site_median,1.0,,,15.7,False,O,14.24,measured,16.032999999999998,14.445271548661013,0.6536,58.977,58.977,64.1111,62.3077,62.3077,67.7317,
TAP_A03,040b,Cordia scabrifolia,Boraginaceae,727974.2138624,9653942.180926,O,13.9,False,9.19,13.01,20160302.0,,True,20180904,4,,13.01,measured,0.333,site_median,1.0,,,13.9,False,O,13.01,measured,14.233,13.22565431045011,0.474,42.5755,42.5755,33.8255,45.3105,45.3105,35.9983,
TAP_A03,041a,Cordia scabrifolia,Boraginaceae,727960.3723143719,9653931.27094548,O,12.0,False,10.65,13.72,20160302.0,,True,20180904,4,,13.72,measured,0.333,site_median,1.0,,,12.0,False,O,13.72,measured,12.333,13.988529114812646,0.474,33.6574,33.6574,26.7402,36.1827,36.1827,28.7465,
TAP_A03,041b,,,727979.7329848,9653941.430692,O,25.7,True,,20.81,20160302.0,,True,20180904,4,,20.81,measured,0.333,site_median,1.0,,,25.7,True,O,20.81,measured,26.032999999999998,20.976454083217313,0.5647,223.5032,159.3207,159.3207,230.98,164.545,164.545,
TAP_A03,042a,,,727960.3025426558,9653934.41538904,O,13.3,True,,11.13,20160302.0,,True,20180904,4,,11.13,measured,0.333,site_median,1.0,,,13.3,True,O,11.13,measured,13.633000000000001,11.323978772630928,0.5647,33.5427,25.5738,25.5738,35.8003,27.253,27.253,
TAP_A03,042b,Bagassa guianensis,Moraceae,727979.90195672,9653952.1266448,O,23.3,False,6.3,13.01,20160302.0,,True,20180904,4,,13.01,measured,0.333,site_median,1.0,,,23.3,False,O,13.01,measured,23.633,13.127413141423572,0.7087,116.7009,116.7009,137.2871,121.0354,121.0354,142.3863,
TAP_A03,043a,,,727961.5225749438,9653935.68139896,O,11.1,True,,15.83,20160302.0,,True,20180904,4,,15.83,measured,0.333,site_median,1.0,,,11.1,True,O,15.83,measured,11.433,16.16803642921493,0.5647,33.2372,23.7619,23.7619,35.945,25.6485,25.6485,
TAP_A03,043b,Bagassa guianensis,Moraceae,727980.36278796,9653952.2869664,O,18.4,False,9.65,13.86,20160302.0,,True,20180904,4,,13.86,measured,0.333,site_median,1.0,,,18.4,False,O,13.86,measured,18.732999999999997,14.026023406973064,0.7087,78.2972,78.2972,92.1089,82.0348,82.0348,96.506,
TAP_A03,044a,Guatteria schomburgkiana,Annonaceae,727955.311973763,9653932.589945087,O,17.8,False,11.26,17.88,20160302.0,,True,20180904,4,,17.88,measured,0.333,site_median,1.0,,,17.8,False,O,17.88,measured,18.133,18.102694473832116,0.6,94.1003,94.1003,94.1003,98.7531,98.7531,98.7531,
TAP_A03,044b,,,727980.1850206301,9653952.7576417,O,12.0,True,,10.46,20160302.0,,True,20180904,4,,10.46,measured,0.333,site_median,1.0,,,12.0,True,O,10.46,measured,12.333,10.664724091905269,0.5647,25.8277,19.7879,19.7879,27.7655,21.2354,21.2354,
TAP_A03,045a,,,727954.753752896,9653932.39757664,O,22.2,True,,15.32,20160302.0,,True,20180904,4,,15.32,measured,0.333,site_median,1.0,,,22.2,True,O,15.32,measured,22.532999999999998,15.466637421219115,0.5647,124.553,92.5352,92.5352,129.4237,96.0779,96.0779,
TAP_A03,045b,Bellucia grossularioides,Melastomataceae,727980.467666,9653953.38864,O,12.5,False,8.37,9.98,20160302.0,,True,20180904,4,,9.98,measured,0.333,site_median,1.0,,,12.5,False,O,9.98,measured,12.833,10.166567822597553,0.5975,26.7166,26.7166,26.6079,28.6365,28.6365,28.52,
TAP_A03,046a,Vismia latifolia,Hypericaceae,727951.8983158809,9653929.517050868,O,11.1,False,5.41,8.58,20160302.0,,True,20180904,4,,8.58,measured,0.333,site_median,1.0,,,11.1,False,O,8.58,measured,11.433,8.763218734217569,0.43,18.2816,18.2816,13.207,19.771,19.771,14.283,
TAP_A03,046b,Jacaranda copaia,Bignoniaceae,727981.3575489998,9653951.03526,O,15.7,False,12.21,16.72,20160302.0,,True,20180904,4,,16.72,measured,0.333,site_median,1.0,,,15.7,False,O,16.72,measured,16.032999999999998,16.96102108803456,0.3507,68.9819,68.9819,40.8392,72.8777,72.8777,43.1456,
TAP_A03,047a,Apeiba petoumo,Malvaceae,727948.0812075981,9653927.88812082,O,22.7,False,,16.15,20160302.0,,True,20180904,4,,16.15,measured,0.333,site_median,1.0,,,22.7,False,O,16.15,measured,23.032999999999998,16.30045880041561,0.2822,136.9618,136.9618,65.6059,142.1922,142.1922,68.1113,
TAP_A03,047b,,,727965.7967924998,9653950.932225,O,12.3,True,,6.8,20160302.0,,True,20180904,4,,6.8,measured,0.333,site_median,1.0,,,12.3,True,O,6.8,measured,12.633000000000001,6.929449348354467,0.5647,17.8026,14.6171,14.6171,19.104,15.659,15.659,
TAP_A03,048a,Apeiba petoumo,Malvaceae,727947.4646178811,9653929.990910867,O,14.5,False,,5.65,20160302.0,,True,20180904,4,,5.65,measured,0.333,site_median,1.0,,,14.5,False,O,5.65,measured,14.833,5.73924269114907,0.2822,20.4857,20.4857,9.8128,21.7441,21.7441,10.4156,
TAP_A03,049a,Trattinnickia burserifolia,Burseraceae,727950.6967768931,9653932.685245948,O,13.3,False,3.08,7.51,20160302.0,,True,20180904,4,,7.51,measured,0.333,site_median,1.0,,,13.3,False,O,7.51,measured,13.633000000000001,7.640887743257705,0.46,22.8478,22.8478,17.6287,24.3855,24.3855,18.8151,
TAP_A03,050a,Cordia scabrifolia,Boraginaceae,727956.151312,9653934.35658,O,24.9,False,13.39,17.44,20160302.0,,True,20180904,4,,17.44,measured,0.333,site_median,1.0,,,24.9,False,O,17.44,measured,25.232999999999997,17.585068096087944,0.474,176.8443,176.8443,140.4996,182.9635,182.9635,145.3612,
TAP_A03,050b,,,727985.46619276,9653959.398648402,O,18.5,True,,15.49,20160302.0,,True,20180904,4,,15.49,measured,0.333,site_median,1.0,,,18.5,True,O,15.49,measured,18.833,15.674366264072717,0.5647,88.2003,64.8433,64.8433,92.3866,67.8522,67.8522,
TAP_A03,051a,,,727955.9859711959,9653937.78339164,O,11.9,True,,14.36,20160302.0,,True,20180904,4,,14.36,measured,0.333,site_median,1.0,,,11.9,True,O,14.36,measured,12.233,14.643705352205355,0.5647,34.6187,25.2177,25.2177,37.2392,27.0787,27.0787,
TAP_A03,051b,Tapirira guianensis,Anacardiaceae,727979.47099704,9653956.0244256,O,18.6,False,10.03,16.48,20160302.0,,True,20180904,4,,16.48,measured,0.333,site_median,1.0,,,18.6,False,O,16.48,measured,18.933,16.67490551166177,0.457,94.6891,94.6891,72.5943,99.1578,99.1578,76.0203,
TAP_A03,052a,,,727955.05953736,9653937.4627644,O,17.8,True,,6.07,20160302.0,,True,20180904,4,,6.07,measured,0.333,site_median,1.0,,,17.8,True,O,6.07,measured,18.133,6.1456015355794715,0.5647,32.7848,27.8964,27.8964,34.4059,29.2445,29.2445,
TAP_A03,052b,Jacaranda copaia,Bignoniaceae,727983.3821988798,9653951.2058592,O,12.6,False,11.15,15.01,20160302.0,,True,20180904,4,,15.01,measured,0.333,site_median,1.0,,,12.6,False,O,15.01,measured,12.933,15.288091018829718,0.3507,40.414,40.414,23.9262,43.2939,43.2939,25.6311,
TAP_A03,053a,Apeiba petoumo,Malvaceae,727955.19187368,9653937.0862572,O,17.9,False,,12.94,20160302.0,,True,20180904,4,,12.94,measured,0.333,site_median,1.0,,,17.9,False,O,12.94,measured,18.232999999999997,13.10011040405121,0.2822,69.3869,69.3869,33.2369,72.7974,72.7974,34.8706,
TAP_A03,053b,,,727984.3055355198,9653951.5264968,O,18.5,True,,17.09,20160302.0,,True,20180904,4,,17.09,measured,0.333,site_median,1.0,,,18.5,True,O,17.09,measured,18.833,17.29340990658507,0.5647,97.0814,70.2726,70.2726,101.6893,73.5334,73.5334,
TAP_A03,054a,Cordia scabrifolia,Boraginaceae,727950.32937156,9653936.1420044,O,19.0,False,11.71,15.11,20160302.0,,True,20180904,4,,15.11,measured,0.333,site_median,1.0,,,19.0,False,O,15.11,measured,19.333,15.284263107722284,0.474,90.688,90.688,72.05,94.8723,94.8723,75.3743,
TAP_A03,054b,,,727987.16059688,9653949.5319472,O,13.8,True,,17.33,20160302.0,,True,20180904,4,,17.33,measured,0.333,site_median,1.0,,,13.8,True,O,17.33,measured,14.133000000000001,17.619634402047488,0.5647,55.5357,39.5508,39.5508,59.1304,42.0488,42.0488,
TAP_A03,055a,,,727944.87878248,9653939.9422032,O,40.0,True,,,20160302.0,,True,20180904,4,,22.64,local_fit,0.333,site_median,1.0,,,40.0,True,O,,feldpausch,40.333,,0.5647,,,,,,,
TAP_A03,055b,Tapirira guianensis,Anacardiaceae,727991.0450621959,9653950.343777642,O,28.5,False,9.78,17.73,20160302.0,,True,20180904,4,,17.73,measured,0.333,site_median,1.0,,,28.5,False,O,17.73,measured,28.833,17.85458142194416,0.457,233.9147,233.9147,179.333,240.9203,240.9203,184.7038,
TAP_A03,056a,Cordia scabrifolia,Boraginaceae,727945.888147296,9653942.40185664,O,23.5,False,9.87,12.36,20160302.0,,True,20180904,4,,12.36,measured,0.333,site_median,1.0,,,23.5,False,O,12.36,measured,23.833,12.47038808290671,0.474,112.8743,112.8743,89.6766,117.0287,117.0287,92.9772,
TAP_A03,056b,,,727991.533297568,9653946.35178912,O,13.4,True,,12.91,20160302.0,,True,20180904,4,,12.91,measured,0.333,site_median,1.0,,,13.4,True,O,12.91,measured,13.733,13.133097890402455,0.5647,39.3399,29.3094,29.3094,41.9667,31.2187,31.2187,
TAP_A03,057a,Cordia scabrifolia,Boraginaceae,727945.980146128,9653942.43392152,O,26.7,False,15.61,17.37,20160302.0,,True,20180904,4,,17.37,measured,0.333,site_median,1.0,,,26.7,False,O,17.37,measured,27.032999999999998,17.502486471360566,0.474,201.8623,201.8623,160.376,208.3453,208.3453,165.5265,
TAP_A03,057b,,,727988.7504945758,9653939.85362784,O,14.3,True,,29.3,20160302.0,,True,20180904,4,,29.3,measured,0.333,site_median,1.0,,,14.3,True,O,29.3,measured,14.633000000000001,29.77020835832388,0.5647,99.3893,65.2573,65.2573,105.5851,69.2277,69.2277,
