site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2010,dead_2010,hcom_2009,htot_2010,date_2010,dbh_2011,dead_2011,hcom_2011,htot_2011,date_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAP_A01,2612,,,726708.94,9666096.08,O,14.6,A,10.77,16.68,20100116-20100213,15.4,A,8.55,12.4,20110704-20110711,499.997652494,14.41,16.68,measured,0.8,observed,-2.0,13.8,15.46,14.6,True,O,16.68,measured,13.0,15.384695788784068,0.6344,59.7229,42.9063,42.9063,44.0025,31.8409,31.8409,
TAP_A01,2613,,,726712.74,9666096.06,O,5.7,A,2.54,7.59,20100116-20100213,6.0,A,3.05,11.89,20110704-20110711,499.997652494,7.27,7.59,measured,0.3,observed,-2.0,5.4,7.01,5.7,True,O,7.59,measured,5.1000000000000005,6.9727487755051,0.6344,4.4162,3.4344,3.4344,3.2719,2.5651,2.5651,
TAP_A01,2614,,,726718.53,9666096.46,O,6.9,A,4.96,7.99,20100116-20100213,7.7,A,7.44,11.09,20110704-20110711,499.997652494,8.77,7.99,measured,0.8,observed,-2.0,6.1,6.71,6.9,True,O,7.99,measured,5.300000000000001,6.544049930891831,0.6344,6.7419,5.2486,5.2486,3.3152,2.6301,2.6301,
TAP_A01,2615,,,726725.89,9666097.91,O,27.9,A,9.9,14.37,20100116-20100213,27.9,D,1.11,6.78,20110704-20110711,499.997652494,21.18,14.37,measured,0.0,observed,-2.0,27.9,14.37,27.9,True,O,14.37,measured,27.9,14.37,0.6344,182.7923,138.6971,138.6971,182.7923,138.6971,138.6971,
TAP_A01,2616,Astrocaryum gynacanthum,Arecaceae,726730.13,9666096.86,P,5.3,A,2.31,3.91,20100116-20100213,5.3,D,1.39,2.21,20110704-20110711,499.997652494,6.62,3.91,measured,0.0,observed,-2.0,5.3,3.91,5.3,True,P,3.91,measured,5.3,3.91,0.508,2.0054,,,2.0054,,,
TAP_A01,2617,,,726739.48,9666098.48,O,54.1,D,,2.24,20100116-20100213,54.1,D,,2.24,20110704-20110711,499.997652494,30.43,2.24,measured,0.0,observed,-2.0,54.1,2.24,54.1,False,O,2.24,measured,54.1,2.24,0.6344,108.5185,108.5185,114.5849,108.5185,108.5185,114.5849,
TAP_A01,2618,Aniba parviflora,Lauraceae,726745.47,9666098.79,O,69.4,A,31.61,39.61,20100116-20100213,72.2,A,33.11,41.3,20110704-20110711,499.997652494,34.59,39.61,measured,2.8,observed,-2.0,66.6,38.29,69.4,True,O,39.61,measured,63.800000000000004,38.20544755098588,0.54,2912.4059,1966.9022,1966.9022,2385.75,1613.91,1613.91,
TAP_A01,2619,,,726754.2,9666098.15,O,11.0,A,8.68,14.69,20100116-20100213,12.0,A,14.42,18.88,20110704-20110711,499.997652494,12.11,14.69,measured,1.0,observed,-2.0,10.0,12.88,11.0,True,O,14.69,measured,9.0,12.701604785825017,0.6344,30.358,21.9517,21.9517,17.8036,13.0467,13.0467,
TAP_A01,2620,,,726764.49,9666098.54,O,38.7,A,16.61,22.18,20100116-20100213,38.8,A,19.97,33.51,20110704-20110711,499.997652494,25.64,22.18,measured,0.1,observed,-2.0,38.6,22.12,38.7,True,O,22.18,measured,38.5,22.11687252141826,0.6344,528.8481,380.608,380.608,522.072,375.8071,375.8071,
TAP_A01,2621,,,726766.4,9666098.21,O,6.1,A,3.38,7.58,20100116-20100213,6.1,A,3.52,6.93,20110704-20110711,499.997652494,7.36,7.58,measured,0.0,observed,-2.0,6.1,7.58,6.1,True,O,7.58,measured,6.1,7.58,0.6344,5.0348,3.9291,3.9291,5.0348,3.9291,3.9291,
TAP_A01,2622,,,726766.6,9666098.22,O,29.0,A,16.94,23.36,20100116-20100213,29.4,A,12.53,23.94,20110704-20110711,499.997652494,21.86,23.36,measured,0.4,observed,-2.0,28.6,22.98,29.0,True,O,23.36,measured,28.2,22.96916570392268,0.6344,316.7314,222.9802,222.9802,295.0018,207.9574,207.9574,
TAP_A01,2623,,,726782.4,9666098.56,O,16.8,A,18.41,22.39,20100116-20100213,16.8,A,15.03,22.22,20110704-20110711,499.997652494,15.29,22.39,measured,0.0,observed,-2.0,16.8,22.39,16.8,True,O,22.39,measured,16.8,22.39,0.6344,104.6929,72.2807,72.2807,104.6929,72.2807,72.2807,
TAP_A01,2624,Inga marginata,Fabaceae,726799.78,9666099.46,O,9.8,A,12.13,15.87,20100116-20100213,10.3,A,10.07,15.74,20110704-20110711,499.997652494,10.85,15.87,measured,0.5,observed,-2.0,9.3,14.74,9.8,True,O,15.87,measured,8.8,14.670786379080296,0.5518,26.1275,18.5602,18.5602,19.6132,14.0341,14.0341,
TAP_A01,2625,,,726801.79,9666099.23,O,7.6,A,13.79,21.3,20100116-20100213,7.8,A,8.89,14.26,20110704-20110711,499.997652494,8.85,21.3,measured,0.2,observed,-2.0,7.4,20.48,7.6,True,O,21.3,measured,7.199999999999999,20.458710929593003,0.6344,21.1986,14.2004,14.2004,18.3396,12.3317,12.3317,
TAP_A01,2626,Cecropia distachya,Urticaceae,726803.17,9666099.73,O,10.7,A,10.06,15.25,20100116-20100213,11.6,A,7.99,13.71,20110704-20110711,499.997652494,11.82,15.25,measured,0.9,observed,-2.0,9.8,13.51,10.7,True,O,15.25,measured,8.899999999999999,13.340531980706361,0.3404,29.8325,21.4162,21.4162,18.2742,13.281,13.281,
TAP_A01,2627,,,726817.97,9666100.09,O,8.0,A,3.45,4.33,20100116-20100213,8.0,A,2.74,4.16,20110704-20110711,499.997652494,9.02,4.33,measured,0.0,observed,-2.0,8.0,4.33,8.0,True,O,4.33,measured,8.0,4.33,0.6344,4.9489,4.2745,4.2745,4.9489,4.2745,4.2745,
TAP_A01,2628,,,726815.47,9666099.9,O,9.6,A,7.82,12.13,20100116-20100213,9.6,A,7.14,13.4,20110704-20110711,499.997652494,10.31,12.13,measured,0.0,observed,-2.0,9.6,12.13,9.6,True,O,12.13,measured,9.6,12.13,0.6344,19.3064,14.2955,14.2955,19.3064,14.2955,14.2955,
TAP_A01,2629,Cecropia distachya,Urticaceae,726817.45,9666100.67,O,22.2,A,18.05,26.75,20100116-20100213,24.3,A,18.85,25.13,20110704-20110711,499.997652494,19.45,26.75,measured,2.1,observed,-2.0,20.1,23.68,22.2,True,O,26.75,measured,18.0,23.31889584065833,0.3404,214.5901,145.9877,145.9877,124.6337,85.7807,85.7807,
TAP_A01,2630,,,726821.08,9666099.85,O,8.7,A,1.95,4.9,20100116-20100213,8.7,D,1.88,2.86,20110704-20110711,499.997652494,9.6,4.9,measured,0.0,observed,-2.0,8.7,4.9,8.7,True,O,4.9,measured,8.7,4.9,0.6344,6.5771,5.5934,5.5934,6.5771,5.5934,5.5934,
TAP_A01,2631,,,726827.68,9666099.98,O,14.0,A,12.06,25.65,20100116-20100213,14.3,A,8.91,16.11,20110704-20110711,499.997652494,13.69,25.65,measured,0.3,observed,-2.0,13.7,24.9,14.0,True,O,25.65,measured,13.4,24.878680988523666,0.6344,83.7475,56.0982,56.0982,74.6271,50.1252,50.1252,
TAP_A01,2632,,,726828.02,9666101.59,O,25.9,A,25.31,30.91,20100116-20100213,26.4,A,27.74,34.8,20110704-20110711,499.997652494,20.48,30.91,measured,0.5,observed,-2.0,25.4,30.19,25.9,True,O,30.91,measured,24.9,30.162644568834782,0.6344,333.8554,223.6454,223.6454,301.8589,202.6115,202.6115,
TAP_A01,2633,,,726834.06,9666100.65,O,8.4,A,7.43,12.13,20100116-20100213,8.4,A,6.4,13.89,20110704-20110711,499.997652494,9.35,12.13,measured,0.0,observed,-2.0,8.4,12.13,8.4,True,O,12.13,measured,8.4,12.13,0.6344,14.8765,10.945,10.945,14.8765,10.945,10.945,
TAP_A01,2634,Protium hepytaphillum ,Burseraceae,726834.66,9666100.47,O,24.8,A,16.72,24.35,20100116-20100213,25.3,A,13.08,24.78,20110704-20110711,499.997652494,19.95,24.35,measured,0.5,observed,-2.0,24.3,23.74,24.8,True,O,24.35,measured,23.8,23.72856088798439,0.5773,243.0263,168.7015,168.7015,218.6773,152.1197,152.1197,
TAP_A01,2635,,,726841.14,9666101.29,O,23.5,A,27.18,32.11,20100116-20100213,23.8,A,18.22,25.92,20110704-20110711,499.997652494,19.2,32.11,measured,0.3,observed,-2.0,23.2,31.59,23.5,True,O,32.11,measured,22.9,31.58716726908696,0.6344,286.5933,189.9446,189.9446,268.1526,177.9632,177.9632,
TAP_A01,2636,,,726859.34,9666101.67,O,48.4,A,31.21,44.12,20100116-20100213,49.8,A,21.16,38.92,20110704-20110711,499.997652494,29.22,44.12,measured,1.4,observed,-2.0,47.0,42.85,48.4,True,O,44.12,measured,45.6,42.79908591983437,0.6344,1601.1908,1044.8695,1044.8695,1383.6942,904.6958,904.6958,
TAP_A01,2637,,,726859.9,9666102.84,O,53.1,A,20.28,27.08,20100116-20100213,54.3,A,13.61,24.09,20110704-20110711,499.997652494,30.48,27.08,measured,1.2,observed,-2.0,51.9,26.49,53.1,True,O,27.08,measured,50.7,26.475314654951465,0.6344,1191.5446,843.636,843.636,1064.9499,755.0217,755.0217,
TAP_A01,2638,,,726860.66,9666101.11,O,10.8,A,13.02,18.91,20100116-20100213,10.4,A,11.01,12.97,20110704-20110711,499.997652494,10.93,18.91,measured,0.0,observed,-2.0,10.4,18.91,10.8,True,O,18.91,measured,10.8,18.91,0.6344,37.4761,26.016,26.016,37.4761,26.016,26.016,
TAP_A01,2639,,,726862.74,9666104.44,O,87.3,D,,10.32,20100116-20100213,87.3,D,,10.7,20110704-20110711,499.997652494,37.21,10.32,measured,0.0,observed,-2.0,87.3,10.32,87.3,False,O,10.32,measured,87.3,10.32,0.6344,1226.5122,1226.5122,1295.077,1226.5122,1226.5122,1295.077,
TAP_A01,2640,,,726866.24,9666101.76,O,8.9,A,6.11,12.45,20100116-20100213,9.2,A,5.56,13.05,20110704-20110711,499.997652494,10.0,12.45,measured,0.3,observed,-2.0,8.6,11.85,8.9,True,O,12.45,measured,8.3,11.826976228999724,0.6344,17.0827,12.5513,12.5513,14.1784,10.4671,10.4671,
TAP_A01,2641,,,726872.74,9666101.78,O,12.6,D,,2.58,20100116-20100213,12.6,D,,2.58,20110704-20110711,499.997652494,12.53,2.58,measured,0.0,observed,-2.0,12.6,2.58,12.6,False,O,2.58,measured,12.6,2.58,0.6344,7.2464,7.2464,7.6515,7.2464,7.2464,7.6515,
TAP_A01,2642,Geissospermum sericeum,Apocynaceae,726881.25,9666101.78,O,9.4,A,10.42,15.18,20100116-20100213,0.0,D,,,20110704-20110711,499.997652494,,15.18,measured,0.2,site_median,-2.0,1.0,,9.4,True,O,15.18,measured,9.0,14.705218402081654,0.7823,23.0636,16.4663,16.4663,20.5397,14.7074,14.7074,
TAP_A01,2643,,,726889.54,9666102.01,O,5.0,A,3.74,9.67,20100116-20100213,6.1,A,7.45,10.1,20110704-20110711,499.997652494,7.36,9.67,measured,1.1,observed,-2.0,3.9,6.86,5.0,True,O,9.67,measured,2.8,6.160684795239551,0.6344,4.3314,3.2216,3.2216,0.8995,0.6987,0.6987,
TAP_A01,2644,,,726890.13,9666102.38,O,5.9,A,7.74,14.7,20100116-20100213,6.1,A,7.4,17.48,20110704-20110711,499.997652494,7.36,14.7,measured,0.2,observed,-2.0,5.7,13.96,5.9,True,O,14.7,measured,5.5,13.936319409599358,0.6344,9.0046,6.3187,6.3187,7.4531,5.2565,5.2565,
TAP_A01,2645,,,726891.91,9666102.94,O,24.1,A,16.31,25.59,20100116-20100213,24.6,A,15.98,26.92,20110704-20110711,499.997652494,19.6,25.59,measured,0.5,observed,-2.0,23.6,24.94,24.1,True,O,25.59,measured,23.1,24.913352638847773,0.6344,241.2318,165.9186,165.9186,216.3461,149.13,149.13,
TAP_A01,2646,Tachigali alba,Fabaceae,726906.38,9666104.14,O,89.4,A,38.55,46.96,20100116-20100213,89.4,A,41.6,58.72,20110704-20110711,499.997652494,37.52,46.96,measured,0.0,observed,-2.0,89.4,46.96,89.4,True,O,46.96,measured,89.4,46.96,0.5573,5637.3908,3751.527,3751.527,5637.3908,3751.527,3751.527,
TAP_A01,2647,,,726907.93,9666102.8,O,24.4,A,22.66,28.63,20100116-20100213,25.1,A,15.03,21.87,20110704-20110711,499.997652494,19.85,28.63,measured,0.7,observed,-2.0,23.7,27.62,24.4,True,O,28.63,measured,23.0,27.580956703692436,0.6344,275.7422,186.4314,186.4314,236.9126,160.6695,160.6695,
TAP_A01,2648,,,726911.54,9666105.52,O,73.9,D,,8.57,20100116-20100213,73.9,D,,7.84,20110704-20110711,499.997652494,34.92,8.57,measured,0.0,observed,-2.0,73.9,8.57,73.9,False,O,8.57,measured,73.9,8.57,0.6344,738.9991,738.9991,780.3108,738.9991,738.9991,780.3108,
TAP_A01,2649,,,726914.0,9666103.61,O,25.5,D,,2.2,20100116-20100213,25.5,D,,2.2,20110704-20110711,499.997652494,20.05,2.2,measured,0.0,observed,-2.0,25.5,2.2,25.5,False,O,2.2,measured,25.5,2.2,0.6344,24.5602,24.5602,25.9332,24.5602,24.5602,25.9332,
TAP_A01,2650,,,726915.23,9666102.95,O,10.1,A,12.07,23.13,20100116-20100213,10.5,A,8.73,13.27,20110704-20110711,499.997652494,11.0,23.13,measured,0.4,observed,-2.0,9.7,21.85,10.1,True,O,23.13,measured,9.299999999999999,21.783439143028243,0.6344,40.025,26.8286,26.8286,32.133,21.6577,21.6577,
TAP_A01,2651,,,726917.8,9666103.84,O,12.3,A,8.17,12.56,20100116-20100213,12.3,A,6.53,12.73,20110704-20110711,499.997652494,12.32,12.56,measured,0.0,observed,-2.0,12.3,12.56,12.3,True,O,12.56,measured,12.3,12.56,0.6344,32.4018,24.1459,24.1459,32.4018,24.1459,24.1459,
TAP_A01,2652,,,726920.6,9666103.68,O,6.2,A,7.37,11.95,20100116-20100213,6.5,A,7.33,13.08,20110704-20110711,499.997652494,7.72,11.95,measured,0.3,observed,-2.0,5.9,11.11,6.2,True,O,11.95,measured,5.6000000000000005,11.062508080566607,0.6344,8.1044,5.8902,5.8902,6.162,4.5114,4.5114,
TAP_A01,2653,,,726926.81,9666103.65,O,9.2,A,3.45,11.48,20100116-20100213,9.3,A,3.26,9.14,20110704-20110711,499.997652494,10.08,11.48,measured,0.1,observed,-2.0,9.1,11.3,9.2,True,O,11.48,measured,9.0,11.296899684667864,0.6344,16.8375,12.5507,12.5507,15.8793,11.854,11.854,
TAP_A01,2654,,,726929.85,9666105.35,O,37.3,A,25.87,29.55,20100116-20100213,37.8,A,20.17,34.05,20110704-20110711,499.997652494,25.28,29.55,measured,0.5,observed,-2.0,36.8,29.11,37.3,True,O,29.55,measured,36.3,29.10434341507484,0.6344,651.1791,447.0881,447.0881,608.4449,418.2059,418.2059,
TAP_A01,2655,,,726938.2,9666104.04,O,5.6,A,3.81,7.2,20100116-20100213,5.7,A,8.62,11.92,20110704-20110711,499.997652494,6.99,7.2,measured,0.1,observed,-2.0,5.5,7.01,5.6,True,O,7.2,measured,5.3999999999999995,7.003295699112029,0.6344,4.0521,3.1749,3.1749,3.6737,2.8861,2.8861,
TAP_A01,2656,,,726941.81,9666103.77,O,5.2,A,5.62,9.39,20100116-20100213,5.1,A,5.88,10.96,20110704-20110711,499.997652494,6.43,9.39,measured,0.0,observed,-2.0,5.1,9.39,5.2,True,O,9.39,measured,5.2,9.39,0.6344,4.5438,3.4018,3.4018,4.5438,3.4018,3.4018,
TAP_A01,2657,,,726942.4,9666104.29,O,8.1,A,4.39,10.51,20100116-20100213,8.0,A,4.0,6.24,20110704-20110711,499.997652494,9.02,10.51,measured,0.0,observed,-2.0,8.0,10.51,8.1,True,O,10.51,measured,8.1,10.51,0.6344,12.0478,9.0511,9.0511,12.0478,9.0511,9.0511,
TAP_A01,2658,,,726951.97,9666105.17,O,20.7,A,7.72,11.24,20100116-20100213,20.9,A,7.09,17.43,20110704-20110711,499.997652494,17.67,11.24,measured,0.2,observed,-2.0,20.5,11.1,20.7,True,O,11.24,measured,20.3,11.09802221609265,0.6344,80.3124,62.4492,62.4492,76.3577,59.4378,59.4378,
TAP_A01,2659,,,726953.29,9666104.56,O,8.3,A,3.81,8.97,20100116-20100213,8.5,A,3.62,9.56,20110704-20110711,499.997652494,9.43,8.97,measured,0.2,observed,-2.0,8.1,8.66,8.3,True,O,8.97,measured,7.9,8.64824404149603,0.6344,10.825,8.3483,8.3483,9.4857,7.3404,7.3404,
TAP_A01,2660,,,726957.0,9666104.39,O,5.2,A,8.94,10.68,20100116-20100213,5.1,A,7.54,11.22,20110704-20110711,499.997652494,6.43,10.68,measured,0.0,observed,-2.0,5.1,10.68,5.2,True,O,10.68,measured,5.2,10.68,0.6344,5.1521,3.7795,3.7795,5.1521,3.7795,3.7795,
TAP_A01,2661,Aniba parviflora,Lauraceae,726958.19,9666104.83,O,5.8,A,8.18,11.59,20100116-20100213,6.2,A,6.06,13.74,20110704-20110711,499.997652494,7.45,11.59,measured,0.4,observed,-2.0,5.4,10.44,5.8,True,O,11.59,measured,5.0,10.349614837551535,0.54,6.9059,5.0273,5.0273,4.6282,3.4057,3.4057,
TAP_A01,2662,,,726968.99,9666104.96,O,5.1,A,2.34,8.22,20100116-20100213,5.2,A,3.46,8.11,20110704-20110711,499.997652494,6.52,8.22,measured,0.1,observed,-2.0,5.0,7.98,5.1,True,O,8.22,measured,4.8999999999999995,7.971871285895091,0.6344,3.842,2.9347,2.9347,3.4486,2.642,2.642,
TAP_A01,2663,,,726988.96,9666106.29,O,46.0,A,24.88,32.38,20100116-20100213,46.9,A,21.76,33.73,20110704-20110711,499.997652494,28.35,32.38,measured,0.9,observed,-2.0,45.1,31.74,46.0,True,O,32.38,measured,44.2,31.716368991394173,0.6344,1071.9985,732.7935,732.7935,971.8016,665.2025,665.2025,
TAP_A01,2664,,,726992.27,9666105.81,O,12.0,D,,1.82,20100116-20100213,12.0,D,,1.82,20110704-20110711,499.997652494,12.11,1.82,measured,0.0,observed,-2.0,12.0,1.82,12.0,False,O,1.82,measured,12.0,1.82,0.6344,4.6865,4.6865,4.9485,4.6865,4.6865,4.9485,
TAP_A01,2665,,,726995.84,9666106.73,O,11.4,A,6.83,16.88,20100116-20100213,11.5,A,3.81,17.13,20110704-20110711,499.997652494,11.75,16.88,measured,0.1,observed,-2.0,11.3,16.66,11.4,True,O,16.88,measured,11.200000000000001,16.667853514543033,0.6344,37.2782,26.4156,26.4156,35.5704,25.2344,25.2344,
TAP_A01,2666,,,727003.56,9666106.35,O,10.2,A,10.7,12.9,20100116-20100213,10.3,A,7.66,13.38,20110704-20110711,499.997652494,10.85,12.9,measured,0.1,observed,-2.0,10.1,12.72,10.2,True,O,12.9,measured,10.0,12.716446130404613,0.6344,23.0772,16.9716,16.9716,21.8938,16.1224,16.1224,
TAP_A01,2667,,,727009.04,9666107.09,O,31.2,A,13.47,26.04,20100116-20100213,32.0,A,18.29,22.28,20110704-20110711,499.997652494,22.99,26.04,measured,0.8,observed,-2.0,30.4,25.26,31.2,True,O,26.04,measured,29.599999999999998,25.23944922261298,0.6344,406.1777,282.0739,282.0739,355.5102,247.4823,247.4823,
TAP_A01,2668,,,727026.94,9666107.41,O,9.7,A,10.82,17.35,20100116-20100213,9.7,A,9.37,17.97,20110704-20110711,499.997652494,10.39,17.35,measured,0.0,observed,-2.0,9.7,17.35,9.7,True,O,17.35,measured,9.7,17.35,0.6344,27.938,19.5591,19.5591,27.938,19.5591,19.5591,
TAP_A01,2669,,,727030.76,9666106.99,O,8.4,A,4.54,10.99,20100116-20100213,8.5,A,6.98,11.03,20110704-20110711,499.997652494,9.43,10.99,measured,0.1,observed,-2.0,8.3,10.8,8.4,True,O,10.99,measured,8.200000000000001,10.796299048369265,0.6344,13.5104,10.0961,10.0961,12.6678,9.4821,9.4821,
TAP_A01,2670,,,727035.34,9666107.45,O,8.2,A,6.41,10.02,20100116-20100213,8.7,A,6.35,9.77,20110704-20110711,499.997652494,9.6,10.02,measured,0.5,observed,-2.0,7.7,9.15,8.2,True,O,10.02,measured,7.199999999999999,9.097159074395245,0.6344,11.778,8.9207,8.9207,8.3151,6.3549,6.3549,
TAP_A01,2671,Carapa guianensis,Meliaceae,727046.91,9666108.5,O,36.7,A,24.01,35.62,20100116-20100213,39.4,A,27.79,39.0,20110704-20110711,499.997652494,25.86,35.62,measured,2.7,observed,-2.0,34.0,32.8,36.7,True,O,35.62,measured,31.300000000000004,32.50928982672823,0.53,757.0806,504.2864,504.2864,507.5543,340.3849,340.3849,
TAP_A01,2672,,,727055.74,9666107.85,O,9.7,A,3.68,12.6,20100116-20100213,10.0,A,19.96,24.51,20110704-20110711,499.997652494,10.62,12.6,measured,0.3,observed,-2.0,9.4,12.05,9.7,True,O,12.6,measured,9.1,12.026801409707417,0.6344,20.4456,15.0559,15.0559,17.2479,12.7557,12.7557,
TAP_A01,2673,,,727057.13,9666108.1,O,19.7,A,16.77,22.77,20100116-20100213,20.4,A,19.54,24.34,20110704-20110711,499.997652494,17.39,22.77,measured,0.7,observed,-2.0,19.0,21.74,19.7,True,O,22.77,measured,18.3,21.686875502406178,0.6344,145.2262,100.7662,100.7662,119.9205,83.5547,83.5547,
TAP_A01,2674,,,727064.53,9666108.3,O,23.2,A,10.08,16.54,20100116-20100213,23.6,A,10.36,18.62,20110704-20110711,499.997652494,19.1,16.54,measured,0.4,observed,-2.0,22.8,16.18,23.2,True,O,16.54,measured,22.4,16.174276522047702,0.6344,146.2796,107.5963,107.5963,133.6466,98.4859,98.4859,
TAP_A01,2675,,,727067.06,9666113.24,O,73.2,D,,13.39,20100116-20100213,73.2,D,,13.05,20110704-20110711,499.997652494,34.79,13.39,measured,0.0,observed,-2.0,73.2,13.39,73.2,False,O,13.39,measured,73.2,13.39,0.6344,1121.306,1121.306,1183.9896,1121.306,1121.306,1183.9896,
TAP_A01,2676,,,727068.48,9666109.84,O,59.0,D,,5.98,20100116-20100213,59.0,D,,5.71,20110704-20110711,499.997652494,31.69,5.98,measured,0.0,observed,-2.0,59.0,5.98,59.0,False,O,5.98,measured,59.0,5.98,0.6344,335.1384,335.1384,353.8734,335.1384,335.1384,353.8734,
TAP_A01,2677,,,727090.17,9666113.54,O,84.4,A,27.79,46.94,20100116-20100213,91.0,A,31.51,47.49,20110704-20110711,499.997652494,37.75,46.94,measured,5.0,observed,-2.0,81.0,45.0,84.4,True,O,46.94,measured,74.4,44.72021589637031,0.6344,5036.249,3342.463,3342.463,3755.4575,2496.4192,2496.4192,
TAP_A01,2678,,,727093.11,9666109.44,O,14.4,A,,10.01,20100116-20100213,14.4,A,8.79,10.08,20110704-20110711,499.997652494,13.76,10.01,measured,0.0,observed,-2.0,14.4,10.01,14.4,True,O,10.01,measured,14.4,10.01,0.6344,35.319,27.4878,27.4878,35.319,27.4878,27.4878,
TAP_A01,2679,,,727097.11,9666109.33,O,19.5,A,11.92,20.93,20100116-20100213,20.2,A,13.03,20.65,20110704-20110711,499.997652494,17.28,20.93,measured,0.7,observed,-2.0,18.8,19.96,19.5,True,O,20.93,measured,18.1,19.922130922393833,0.6344,131.123,92.1548,92.1548,108.0441,76.2559,76.2559,
TAP_A01,2680,,,727103.63,9666111.96,O,47.4,D,,20.86,20100116-20100213,47.4,D,1.62,19.97,20110704-20110711,499.997652494,28.51,20.86,measured,0.0,observed,-2.0,47.4,20.86,47.4,False,O,20.86,measured,47.4,20.86,0.6344,739.9984,739.9984,781.366,739.9984,739.9984,781.366,
TAP_A01,2681,,,727106.88,9666110.47,O,27.1,A,11.33,20.21,20100116-20100213,27.7,A,11.89,21.78,20110704-20110711,499.997652494,21.09,20.21,measured,0.6,observed,-2.0,26.5,19.67,27.1,True,O,20.21,measured,25.900000000000002,19.654682355198343,0.6344,240.907,172.9622,172.9622,214.6074,154.4238,154.4238,
TAP_A01,2682,,,727122.0,9666110.14,O,11.8,A,5.98,9.58,20100116-20100213,11.8,A,5.21,8.85,20110704-20110711,499.997652494,11.96,9.58,measured,0.0,observed,-2.0,11.8,9.58,11.8,True,O,9.58,measured,11.8,9.58,0.6344,22.9397,17.8066,17.8066,22.9397,17.8066,17.8066,
TAP_A01,2683,,,727128.78,9666110.82,O,9.5,A,6.31,9.3,20100116-20100213,9.6,A,6.46,10.26,20110704-20110711,499.997652494,10.31,9.3,measured,0.1,observed,-2.0,9.4,9.16,9.5,True,O,9.3,measured,9.3,9.15682849272425,0.6344,14.5954,11.2649,11.2649,13.7912,10.6594,10.6594,
TAP_A01,2684,,,727127.72,9666109.74,O,8.5,A,3.04,6.75,20100116-20100213,8.7,A,4.54,7.15,20110704-20110711,499.997652494,9.6,6.75,measured,0.2,observed,-2.0,8.3,6.52,8.5,True,O,6.75,measured,8.1,6.51411959069597,0.6344,8.5919,6.9385,6.9385,7.5535,6.1202,6.1202,
TAP_A01,2685,,,727125.11,9666109.9,O,8.6,A,0.77,3.83,20100116-20100213,8.6,A,,,20110704-20110711,499.997652494,9.52,3.83,measured,0.0,observed,-2.0,8.6,3.83,8.6,True,O,3.83,measured,8.6,3.83,0.6344,5.056,4.468,4.468,5.056,4.468,4.468,
TAP_A01,2686,Theobroma glaucum,Malvaceae,727113.72,9666109.4,O,9.0,A,2.33,10.13,20100116-20100213,8.7,A,3.89,8.74,20110704-20110711,499.997652494,9.6,10.13,measured,0.0,observed,-2.0,8.7,10.13,9.0,True,O,10.13,measured,9.0,10.13,0.5297,14.2763,10.8426,10.8426,14.2763,10.8426,10.8426,
TAP_A01,2687,Ecclinusa ramiflora,Sapotaceae,727112.37,9666108.05,O,55.8,A,35.45,41.73,20100116-20100213,56.6,A,23.75,36.11,20110704-20110711,499.997652494,31.09,41.73,measured,0.8,observed,-2.0,55.0,41.17,55.8,True,O,41.73,measured,54.199999999999996,41.15728652630637,0.961,2001.9271,1326.9503,1326.9503,1866.0673,1237.8712,1237.8712,
TAP_A01,2688,,,727111.67,9666107.93,O,37.7,A,19.73,30.66,20100116-20100213,38.4,A,21.18,28.76,20110704-20110711,499.997652494,25.5,30.66,measured,0.7,observed,-2.0,37.0,30.03,37.7,True,O,30.66,measured,36.300000000000004,30.01916062405758,0.6344,689.2447,470.7152,470.7152,627.1038,428.9283,428.9283,
TAP_A01,2689,,,727111.02,9666109.41,O,5.9,A,4.49,9.25,20100116-20100213,6.0,A,4.47,9.57,20110704-20110711,499.997652494,7.27,9.25,measured,0.1,observed,-2.0,5.8,9.02,5.9,True,O,9.25,measured,5.7,9.011018096301061,0.6344,5.7295,4.3258,4.3258,5.2214,3.952,3.952,
TAP_A01,2690,,,727102.37,9666107.91,O,17.5,D,,2.4,20100116-20100213,17.5,D,,2.4,20110704-20110711,499.997652494,15.71,2.4,measured,0.0,observed,-2.0,17.5,2.4,17.5,False,O,2.4,measured,17.5,2.4,0.6344,12.822,12.822,13.5388,12.822,12.822,13.5388,
TAP_A01,2691,,,727093.05,9666108.29,O,53.0,D,,10.03,20100116-20100213,53.0,D,,7.43,20110704-20110711,499.997652494,30.13,10.03,measured,0.0,observed,-2.0,53.0,10.03,53.0,False,O,10.03,measured,53.0,10.03,0.6344,450.3155,450.3155,475.4891,450.3155,450.3155,475.4891,
TAP_A01,2692,,,727086.93,9666108.68,O,5.3,A,,2.42,20100116-20100213,,D,,2.42,20110704-20110711,499.997652494,,2.42,measured,0.2,site_median,-2.0,,,5.3,True,O,2.42,measured,4.8999999999999995,2.2789492977361903,0.6344,1.2556,1.1657,1.1657,1.016,0.9486,0.9486,
