site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2015,dead_2015,hcom_2015,htot_2015,date_2015,dbh_2016,dead_2016,date_2016,dbh_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAP_A01,024a,Quiina florida,Ochnaceae,727886.8290872799,9683113.0466504,O,13.8,False,,,20151211.0,,,,14.7,False,20180830,3,13.95,13.73,local_fit,0.3,observed,-3.0,13.8,13.15,13.8,False,O,13.95,feldpausch,12.9,13.30712533254179,0.728,44.9375,44.9375,54.2717,37.6217,37.6217,45.4363,
TAP_A01,024b,Ficus trigona,Moraceae,727911.514201752,9683120.155291362,O,10.1,False,,,20151211.0,,,,10.5,False,20180830,3,11.0,11.45,local_fit,0.133,observed,-3.0,10.1,11.14,10.1,False,O,11.0,feldpausch,9.701,10.683097785585788,0.41,19.3774,19.3774,13.3615,17.4074,17.4074,12.0032,
TAP_A01,025a,Protium paniculatum,Burseraceae,727894.2125003518,9683114.06669936,O,21.9,False,,,20151211.0,,,,24.8,False,20180830,3,19.7,17.94,local_fit,0.967,observed,-3.0,21.9,16.58,21.9,False,O,19.7,feldpausch,18.999,17.956723392415462,0.49,155.0267,155.0267,127.2221,107.3171,107.3171,88.0693,
TAP_A01,025b,Couratari stellata,Lecythidaceae,727910.0699227198,9683121.7773296,O,13.9,False,,,20151211.0,,,,14.3,False,20180830,3,13.69,13.78,local_fit,0.133,observed,-3.0,13.9,13.51,13.9,False,O,13.69,feldpausch,13.501000000000001,13.414880694223303,0.6331,44.7461,44.7461,47.1569,41.4438,41.4438,43.6767,
TAP_A01,026a,,,727889.9963132798,9683119.1459304,O,23.1,True,,,20151211.0,,,,,True,20180830,3,,18.51,local_fit,0.167,site_median,-3.0,,,23.1,True,O,,feldpausch,22.599,,0.6697,,,,,,,
TAP_A01,026b,Quiina florida,Ochnaceae,727905.7569662678,9683120.86351724,O,10.8,False,,,20151211.0,,,,12.1,False,20180830,3,12.18,11.91,local_fit,0.433,observed,-3.0,10.8,10.98,10.8,False,O,12.18,feldpausch,9.501000000000001,11.10159167723514,0.728,24.3947,24.3947,29.4619,17.3525,17.3525,20.9569,
TAP_A01,027a,Sloanea guianensis,Elaeocarpaceae,727896.6487342318,9683119.15570376,O,11.4,False,,,20151211.0,,,,12.1,False,20180830,3,12.18,12.29,local_fit,0.233,observed,-3.0,11.4,11.78,11.4,False,O,12.18,feldpausch,10.701,11.640140085904298,0.8212,27.1101,27.1101,36.8262,22.923,22.923,31.1386,
TAP_A01,027b,Protium hebetatum,Burseraceae,727916.3130951358,9683122.89797648,O,23.4,False,,,20151211.0,,,,23.6,False,20180830,3,19.1,18.64,local_fit,0.067,observed,-3.0,23.4,18.53,23.4,False,O,19.1,feldpausch,23.198999999999998,18.99579846422953,0.5773,171.1822,171.1822,164.8609,167.4274,167.4274,161.2447,
TAP_A01,028a,Strychnos subcordata,Loganiaceae,727896.331344528,9683122.74529904,O,14.8,False,,,20151211.0,,,,15.9,False,20180830,3,14.73,14.29,local_fit,0.367,observed,-3.0,14.8,13.6,14.8,False,O,14.73,feldpausch,13.699000000000002,13.961447663769246,0.6959,54.3222,54.3222,62.7851,44.3332,44.3332,51.2399,
TAP_A01,028b,Quiina florida,Ochnaceae,727908.2228477,9683123.572825,O,14.0,False,,,20151211.0,,,,14.3,False,20180830,3,13.69,13.84,local_fit,0.1,observed,-3.0,14.0,13.64,14.0,False,O,13.69,feldpausch,13.7,13.485163079292338,0.728,45.3766,45.3766,54.8021,42.8626,42.8626,51.7659,
TAP_A01,029a,Inga alba,Fabaceae,727891.89855852,9683122.7531156,O,20.0,False,,,20151211.0,,,,24.9,False,20180830,3,19.75,17.02,local_fit,1.633,observed,-3.0,20.0,14.8,20.0,False,O,19.75,feldpausch,15.100999999999999,16.35441779006541,0.5861,130.1801,130.1801,127.2382,62.5731,62.5731,61.159,
TAP_A01,029b,Quiina florida,Ochnaceae,727907.542549256,9683127.97023608,O,10.7,False,4.74,8.93,20151211.0,,,,10.8,False,20180830,3,11.23,8.93,measured,0.033,observed,-3.0,10.7,8.87,10.7,False,O,8.93,measured,10.600999999999999,8.870476936337369,0.728,17.6949,17.6949,21.3704,17.2637,17.2637,20.8496,
TAP_A01,030a,Sloanea guianensis,Elaeocarpaceae,727888.24311108,9683123.6188844,O,12.9,False,,,20151211.0,,,,,True,20180830,3,,13.2,local_fit,0.167,site_median,-3.0,,,12.9,False,O,,feldpausch,12.399000000000001,,0.8212,,,,,,,
TAP_A01,030b,Diospyros artanthifolia,Ebenaceae,727909.451175392,9683128.73760256,O,17.1,False,,,20151211.0,,,,18.5,False,20180830,3,16.31,15.54,local_fit,0.467,observed,-3.0,17.1,14.74,17.1,False,O,16.31,feldpausch,15.699000000000002,15.391130209000558,0.6952,79.5471,79.5471,91.8382,63.6178,63.6178,73.4477,
TAP_A01,031a,Mouriri collocarpa,Melastomataceae,727890.18330396,9683124.3007028,O,10.9,False,,,20151211.0,,,,10.9,False,20180830,3,11.3,11.97,local_fit,0.0,observed,-3.0,10.9,11.97,10.9,False,O,11.3,feldpausch,10.9,11.3,0.8333,23.0846,23.0846,31.8101,23.0846,23.0846,31.8101,
TAP_A01,031b,Virola sebifera,Myristicaceae,727919.8194349319,9683127.91456676,O,17.0,False,,,20151211.0,,,,16.6,False,20180830,3,15.16,15.49,local_fit,0.0,observed,-3.0,16.6,15.49,17.0,False,O,15.16,feldpausch,17.0,15.16,0.4454,73.225,73.225,54.7445,73.225,73.225,54.7445,
TAP_A01,032a,Quiina florida,Ochnaceae,727884.19020294,9683122.6994142,O,16.1,False,,,20151211.0,,,,,True,20180830,3,,15.01,local_fit,0.167,site_median,-3.0,,,16.1,False,O,,feldpausch,15.599000000000002,,0.728,,,,,,,
TAP_A01,032b,Protium hebetatum,Burseraceae,727922.35935904,9683129.8539432,O,16.0,False,,,20151211.0,,,,16.6,False,20180830,3,15.16,14.96,local_fit,0.2,observed,-3.0,16.0,14.59,16.0,False,O,15.16,feldpausch,15.4,14.769332650033569,0.5773,65.0527,65.0527,62.6505,58.8569,58.8569,56.6835,
TAP_A01,033a,Sloanea guianensis,Elaeocarpaceae,727881.806487984,9683123.16679712,O,13.0,False,,,20151211.0,,,,,True,20180830,3,,13.26,local_fit,0.167,site_median,-3.0,,,13.0,False,O,,feldpausch,12.499,,0.8212,,,,,,,
TAP_A01,033b,Quiina florida,Ochnaceae,727920.08913204,9683129.9431772,O,10.9,False,,,20151211.0,,,,12.1,False,20180830,3,12.18,11.97,local_fit,0.4,observed,-3.0,10.9,11.11,10.9,False,O,12.18,feldpausch,9.7,11.195962594920905,0.728,24.8376,24.8376,29.9967,18.2189,18.2189,22.0033,
TAP_A01,034a,Tachigali myrmecophila,Fabaceae,727882.706510472,9683126.51924696,O,26.5,False,,,20151211.0,,,,29.0,False,20180830,3,21.68,20.04,local_fit,0.833,observed,-3.0,26.5,18.98,26.5,False,O,21.68,feldpausch,24.001,20.383427003224316,0.476,246.9622,246.9622,197.015,191.6562,191.6562,152.8944,
TAP_A01,034b,,,727910.7569965998,9683133.664978,O,70.0,False,32.17,40.82,20151211.0,,,,72.59999999999998,False,20180830,3,34.67,40.82,measured,0.867,observed,-3.0,70.0,40.21,70.0,False,O,40.82,measured,67.399,40.17418674894523,0.6697,3050.03,3050.03,3395.4611,2788.9748,2788.9748,3104.8401,
TAP_A01,035a,Pouteria guianensis,Sapotaceae,727889.3792143998,9683129.138032,O,25.1,False,,,20151211.0,,,,15.3,False,20180830,3,14.34,19.42,local_fit,0.0,observed,-3.0,15.3,19.42,25.1,False,O,14.34,feldpausch,25.1,14.34,0.9295,148.3938,148.3938,227.4844,148.3938,148.3938,227.4844,
TAP_A01,035b,Quiina florida,Ochnaceae,727907.3714515,9683132.460845,O,14.5,False,5.91,11.18,20151211.0,,,,14.5,False,20180830,3,13.82,11.18,measured,0.0,observed,-3.0,14.5,11.18,14.5,False,O,11.18,measured,14.5,11.18,0.728,39.8777,39.8777,48.1609,39.8777,39.8777,48.1609,
TAP_A01,036a,Sloanea guianensis,Elaeocarpaceae,727893.2316217598,9683130.5329568,O,15.1,False,,,20151211.0,,,,15.3,False,20180830,3,14.34,14.46,local_fit,0.067,observed,-3.0,15.1,14.33,15.1,False,O,14.34,feldpausch,14.899,14.208419922011467,0.8212,55.032,55.032,74.7553,53.131,53.131,72.173,
TAP_A01,036b,Iryanthera laevis,Myristicaceae,727905.618727664,9683132.68423952,O,12.4,False,8.31,12.72,20151211.0,,,,12.7,False,20180830,3,12.6,12.72,measured,0.1,observed,-3.0,12.4,12.51,12.4,False,O,12.72,measured,12.1,12.501488087879244,0.615,33.3272,33.3272,34.1402,31.2387,31.2387,32.0007,
TAP_A01,037a,Cordia scabrifolia,Boraginaceae,727896.12092728,9683131.5791504,O,10.9,False,,,20151211.0,,,,11.8,False,20180830,3,11.96,11.97,local_fit,0.3,observed,-3.0,10.9,11.31,10.9,False,O,11.96,feldpausch,10.0,11.239430529397103,0.474,24.3996,24.3996,19.385,19.4083,19.4083,15.4195,
TAP_A01,037b,Theobroma glaucum,Malvaceae,727907.209070608,9683134.20951744,O,14.0,False,9.99,12.98,20151211.0,,,,14.3,False,20180830,3,13.69,12.98,measured,0.1,observed,-3.0,14.0,12.79,14.0,False,O,12.98,measured,13.7,12.78578646962853,0.5297,43.0783,43.0783,38.1459,40.6916,40.6916,36.0325,
TAP_A01,038a,Oenocarpus bacaba,Arecaceae,727896.8501865598,9683129.7586808,P,15.1,False,,,20151211.0,,,,18.8,False,20180830,3,16.48,14.46,local_fit,1.233,observed,-3.0,15.1,12.47,15.1,False,P,16.48,feldpausch,11.401,13.533726542147784,0.65,63.0339,32.8669,32.8669,30.0522,15.1835,15.1835,
TAP_A01,038b,Dialium guianense,Fabaceae,727907.209070608,9683134.20951744,O,14.7,False,9.7,12.67,20151211.0,,,,15.0,False,20180830,3,14.15,12.67,measured,0.1,observed,-3.0,14.7,12.49,14.7,False,O,12.67,measured,14.399999999999999,12.490752757670114,0.8964,46.2779,46.2779,68.4752,43.8384,43.8384,64.8655,
TAP_A01,039a,Protium paniculatum,Burseraceae,727898.1821147999,9683129.192484,O,13.3,False,,,20151211.0,,,,15.1,False,20180830,3,14.21,13.44,local_fit,0.6,observed,-3.0,13.3,12.31,13.3,False,O,14.21,feldpausch,11.5,12.822416947275613,0.49,42.5746,42.5746,34.9387,28.9949,28.9949,23.7945,
TAP_A01,039b,Rinorea guianensis,Violaceae,727909.02803126,9683137.8595918,O,18.8,False,,,20151211.0,,,,17.2,False,20180830,3,15.53,16.42,local_fit,0.0,observed,-3.0,17.2,16.42,18.8,False,O,15.53,feldpausch,18.8,15.53,0.78,91.2431,91.2431,117.8715,91.2431,91.2431,117.8715,
TAP_A01,040a,Tetragastris panamensis,Burseraceae,727898.3463452798,9683134.2722144,O,16.2,False,,,20151211.0,,,,17.6,False,20180830,3,15.77,15.06,local_fit,0.467,observed,-3.0,16.2,14.24,16.2,False,O,15.77,feldpausch,14.799,14.82321518767295,0.7173,69.2656,69.2656,82.4567,54.6505,54.6505,65.0582,
TAP_A01,040b,Quiina florida,Ochnaceae,727912.49365856,9683137.5075808,O,16.7,False,,,20151211.0,,,,17.2,False,20180830,3,15.53,15.33,local_fit,0.167,observed,-3.0,16.7,15.02,16.7,False,O,15.53,feldpausch,16.198999999999998,15.212595770994229,0.728,72.408,72.408,87.4483,66.867,66.867,80.7564,
TAP_A01,041a,Strychnos subcordata,Loganiaceae,727902.375891456,9683135.21781008,O,14.1,False,,,20151211.0,,,,17.3,False,20180830,3,15.59,13.9,local_fit,1.067,observed,-3.0,14.1,12.09,14.1,False,O,15.59,feldpausch,10.899000000000001,12.997620152760499,0.6959,52.2341,52.2341,60.3717,26.4588,26.4588,30.5808,
TAP_A01,041b,Iryanthera laevis,Myristicaceae,727913.0669502,9683138.794706,O,21.4,False,7.26,9.11,20151211.0,,,,18.5,False,20180830,3,16.31,9.11,measured,0.0,observed,-3.0,18.5,9.11,21.4,False,O,9.11,measured,21.4,9.11,0.615,69.8101,69.8101,71.513,69.8101,69.8101,71.513,
TAP_A01,042a,Aspidosperma excelsum,Apocynaceae,727900.71378528,9683131.1410904,O,24.9,False,,,20151211.0,,,,15.6,False,20180830,3,14.54,19.33,local_fit,0.0,observed,-3.0,15.6,19.33,24.9,False,O,14.54,feldpausch,24.9,14.54,0.792,148.0828,148.0828,194.1712,148.0828,148.0828,194.1712,
TAP_A01,043a,Strychnos subcordata,Loganiaceae,727901.158055664,9683130.04129952,O,19.1,False,,,20151211.0,,,,19.4,False,20180830,3,16.83,16.57,local_fit,0.1,observed,-3.0,19.1,16.39,19.1,False,O,16.83,feldpausch,18.8,16.654696590660215,0.6959,101.7878,101.7878,117.6454,97.687,97.687,112.9056,
TAP_A01,043b,Protium paniculatum,Burseraceae,727917.1905459958,9683139.53463228,O,11.8,False,,,20151211.0,,,,12.2,False,20180830,3,12.25,12.53,local_fit,0.133,observed,-3.0,11.8,12.23,11.8,False,O,12.25,feldpausch,11.401,11.953485581245051,0.49,29.1605,29.1605,23.9305,26.6224,26.6224,21.8476,
TAP_A01,044a,Virola michelii,Myristicaceae,727904.248001856,9683130.61188208,O,26.4,False,,,20151211.0,,,,27.7,False,20180830,3,21.09,20.0,local_fit,0.433,observed,-3.0,26.4,19.42,26.4,False,O,21.09,feldpausch,25.101,20.44091526700837,0.4701,238.6329,238.6329,188.0767,209.7519,209.7519,165.3143,
TAP_A01,044b,Quiina florida,Ochnaceae,727917.7441142278,9683138.21212004,O,14.0,False,,,20151211.0,,,,14.3,False,20180830,3,13.69,13.84,local_fit,0.1,observed,-3.0,14.0,13.64,14.0,False,O,13.69,feldpausch,13.7,13.485163079292338,0.728,45.3766,45.3766,54.8021,42.8626,42.8626,51.7659,
TAP_A01,045a,Rollinia exsucca,Annonaceae,727903.9511656999,9683128.613621,O,13.5,False,,,20151211.0,,,,14.0,False,20180830,3,13.49,13.55,local_fit,0.167,observed,-3.0,13.5,13.21,13.5,False,O,13.49,feldpausch,12.999,13.137446082581578,0.3748,41.6643,41.6643,26.3184,37.712,37.712,23.8219,
TAP_A01,045b,Tapirira guianensis,Anacardiaceae,727919.6733955318,9683138.90614076,O,27.8,False,,,20151211.0,,,,30.9,False,20180830,3,22.52,20.6,local_fit,1.033,observed,-3.0,27.8,19.34,27.8,False,O,22.52,feldpausch,24.701,20.936666165225958,0.457,281.4122,281.4122,215.7473,208.0871,208.0871,159.532,
TAP_A01,046a,Virola michelii,Myristicaceae,727907.7301272,9683122.044856,O,16.6,False,,,20151211.0,,,,18.5,False,20180830,3,16.31,15.28,local_fit,0.633,observed,-3.0,16.6,14.2,16.6,False,O,16.31,feldpausch,14.701,15.010310581312932,0.4701,75.0701,75.0701,59.1659,54.6107,54.6107,43.041,
TAP_A01,046b,Brosimum guianense,Moraceae,727920.438234864,9683139.72782352,O,14.5,False,,,20151211.0,,,,14.5,False,20180830,3,13.82,14.13,local_fit,0.0,observed,-3.0,14.5,14.13,14.5,False,O,13.82,feldpausch,14.5,13.82,0.8435,49.0441,49.0441,68.3865,49.0441,49.0441,68.3865,
TAP_A01,047a,Couratari stellata,Lecythidaceae,727898.862778784,9683121.96198112,O,22.0,False,,,20151211.0,,,,24.8,False,20180830,3,19.7,17.99,local_fit,0.933,observed,-3.0,22.0,16.67,22.0,False,O,19.7,feldpausch,19.201,18.029738927188674,0.6331,156.4115,156.4115,164.8386,109.9903,109.9903,115.9163,
TAP_A01,047b,Strychnos subcordata,Loganiaceae,727925.242691232,9683144.11553376,O,19.5,False,,,20151211.0,,,,20.8,False,20180830,3,17.61,16.77,local_fit,0.433,observed,-3.0,19.5,16.07,19.5,False,O,17.61,feldpausch,18.201,16.824295282390736,0.6959,110.782,110.782,128.0408,92.6149,92.6149,107.0434,
TAP_A01,048a,Strychnos subcordata,Loganiaceae,727902.8236882,9683120.402886,O,10.0,False,,,20151211.0,,,,11.8,False,20180830,3,11.96,11.39,local_fit,0.6,observed,-3.0,10.0,10.11,10.0,False,O,11.96,feldpausch,8.2,10.34335734148966,0.6959,20.6218,20.6218,23.8345,12.1488,12.1488,14.0415,
TAP_A01,048b,Theobroma glaucum,Malvaceae,727925.023356608,9683139.39890944,O,12.7,False,,,20151211.0,,,,12.7,False,20180830,3,12.6,13.08,local_fit,0.0,observed,-3.0,12.7,13.08,12.7,False,O,12.6,feldpausch,12.7,12.6,0.5297,34.5977,34.5977,30.6363,34.5977,34.5977,30.6363,
TAP_A01,049a,Sloanea guianensis,Elaeocarpaceae,727903.37482942,9683119.0328406,O,11.9,False,,,20151211.0,,,,13.4,False,20180830,3,13.08,12.6,local_fit,0.5,observed,-3.0,11.9,11.59,11.9,False,O,13.08,feldpausch,10.4,11.877404354958763,0.8212,31.6037,31.6037,42.9303,22.1125,22.1125,30.0376,
TAP_A01,049b,Sloanea guianensis,Elaeocarpaceae,727920.73245936,9683133.7334288,O,12.3,False,,,20151211.0,,,,12.2,False,20180830,3,12.25,12.84,local_fit,0.0,observed,-3.0,12.2,12.84,12.3,False,O,12.25,feldpausch,12.3,12.25,0.8212,31.6211,31.6211,42.9539,31.6211,31.6211,42.9539,
TAP_A01,050a,Strychnos subcordata,Loganiaceae,727902.50194598,9683115.6500414,O,20.2,False,,,20151211.0,,,,21.3,False,20180830,3,17.88,17.12,local_fit,0.367,observed,-3.0,20.2,16.55,20.2,False,O,17.88,feldpausch,19.099,17.23366816455549,0.6959,120.4529,120.4529,139.2183,104.1593,104.1593,120.3863,
TAP_A01,050b,,,727921.4681564,9683126.642372,O,14.3,True,,,20151211.0,,,,,True,20180830,3,,14.01,local_fit,0.167,site_median,-3.0,,,14.3,True,O,,feldpausch,13.799000000000001,,0.6697,,,,,,,
TAP_A01,051a,Strychnos subcordata,Loganiaceae,727899.53919716,9683114.6859788,O,13.3,False,,,20151211.0,,,,13.5,False,20180830,3,13.15,13.44,local_fit,0.067,observed,-3.0,13.3,13.31,13.3,False,O,13.15,feldpausch,13.099,13.010448080852642,0.6959,39.4721,39.4721,45.6215,37.9192,37.9192,43.8266,
TAP_A01,051b,Sloanea guianensis,Elaeocarpaceae,727928.5630846398,9683125.7553152,O,12.4,False,,,20151211.0,,,,,True,20180830,3,,12.9,local_fit,0.167,site_median,-3.0,,,12.4,False,O,,feldpausch,11.899000000000001,,0.8212,,,,,,,
TAP_A01,052a,"Inga sp,",Fabaceae,727905.5793943,9683113.552659,O,10.1,False,,,20151211.0,,,,10.6,False,20180830,3,11.08,11.45,local_fit,0.167,observed,-3.0,10.1,11.06,10.1,False,O,11.08,feldpausch,9.599,10.678397605794713,0.5786,19.5149,19.5149,18.834,17.0446,17.0446,16.4499,
TAP_A01,052b,Sloanea guianensis,Elaeocarpaceae,727929.42742938,9683126.3652274,O,17.4,False,,,20151211.0,,,,,True,20180830,3,,15.7,local_fit,0.167,site_median,-3.0,,,17.4,False,O,,feldpausch,16.898999999999997,,0.8212,,,,,,,
TAP_A01,053a,Sloanea guianensis,Elaeocarpaceae,727911.717983,9683114.99125,O,16.6,False,,,20151211.0,,,,,True,20180830,3,,15.28,local_fit,0.167,site_median,-3.0,,,16.6,False,O,,feldpausch,16.099,,0.8212,,,,,,,
TAP_A01,053b,Tachigali myrmecophila,Fabaceae,727927.870843968,9683122.07001024,O,11.5,False,,,20151211.0,,,,16.6,False,20180830,3,15.16,12.35,local_fit,1.7,observed,-3.0,11.5,9.57,11.5,False,O,15.16,feldpausch,6.4,9.85478015602312,0.476,34.1433,34.1433,27.2379,7.1437,7.1437,5.6989,
TAP_A01,054a,Virola michelii,Myristicaceae,727911.09992592,9683113.7541856,O,28.1,False,,,20151211.0,,,,28.4,False,20180830,3,21.41,20.73,local_fit,0.1,observed,-3.0,28.1,20.6,28.1,False,O,21.41,feldpausch,27.8,21.27100212698785,0.4701,273.5378,273.5378,215.5867,266.1688,266.1688,209.7789,
TAP_A01,054b,Protium paniculatum,Burseraceae,727926.101163572,9683112.85020196,O,10.5,False,,,20151211.0,,,,12.7,False,20180830,3,12.6,11.71,local_fit,0.733,observed,-3.0,10.5,10.22,10.5,False,O,12.6,feldpausch,8.301,10.614895959084778,0.49,23.8662,23.8662,19.5857,12.7614,12.7614,10.4726,
TAP_A01,055a,Quiina florida,Ochnaceae,727908.488517,9683111.89475,O,11.4,False,,,20151211.0,,,,11.8,False,20180830,3,11.96,12.29,local_fit,0.133,observed,-3.0,11.4,11.99,11.4,False,O,11.96,feldpausch,11.001000000000001,11.65905096688342,0.728,26.632,26.632,32.1639,24.2326,24.2326,29.2661,
TAP_A01,055b,Protium hebetatum,Burseraceae,727924.09857886,9683112.2381558,O,12.2,False,,,20151211.0,,,,12.7,False,20180830,3,12.6,12.78,local_fit,0.167,observed,-3.0,12.2,12.42,12.2,False,O,12.6,feldpausch,11.699,12.2305318199843,0.5773,31.9887,31.9887,30.8074,28.6308,28.6308,27.5735,
TAP_A01,056a,"Pouteria sp,",Sapotaceae,727913.2212669998,9683111.30025,O,18.2,False,,,20151211.0,,,,19.6,False,20180830,3,16.94,16.12,local_fit,0.467,observed,-3.0,18.2,15.35,18.2,False,O,16.94,feldpausch,16.799,16.053567157973703,0.7187,93.2265,93.2265,111.1914,75.6575,75.6575,90.2367,
TAP_A01,056b,Quiina florida,Ochnaceae,727933.311410304,9683114.51612672,O,12.1,False,,,20151211.0,,,,12.5,False,20180830,3,12.46,12.72,local_fit,0.133,observed,-3.0,12.1,12.43,12.1,False,O,12.46,feldpausch,11.701,12.166825464514442,0.728,31.1375,31.1375,37.6052,28.4948,28.4948,34.4136,
TAP_A01,057a,Quiina florida,Ochnaceae,727907.012361472,9683109.99054096,O,10.2,False,,,20151211.0,,,,10.6,False,20180830,3,11.08,11.52,local_fit,0.133,observed,-3.0,10.2,11.21,10.2,False,O,11.08,feldpausch,9.800999999999998,10.7642727847671,0.728,19.8939,19.8939,24.0261,17.8911,17.8911,21.6074,
TAP_A01,057b,Pseudopiptadenia suaveolens,Fabaceae,727935.59903276,9683114.4576868,O,18.5,False,,,20151211.0,,,,20.8,False,20180830,3,17.61,16.27,local_fit,0.767,observed,-3.0,18.5,15.07,18.5,False,O,17.61,feldpausch,16.198999999999998,16.106102964208148,0.6797,99.9634,99.9634,112.9057,70.6976,70.6976,79.8508,
TAP_A01,058a,Quiina florida,Ochnaceae,727906.3305572,9683106.092576,O,12.3,False,,,20151211.0,,,,12.7,False,20180830,3,12.6,12.84,local_fit,0.133,observed,-3.0,12.3,12.55,12.3,False,O,12.6,feldpausch,11.901,12.30897483701684,0.728,32.5025,32.5025,39.2538,29.789,29.789,35.9767,
TAP_A01,058b,Virola sebifera,Myristicaceae,727938.994726,9683117.11706,O,13.5,False,,,20151211.0,,,,15.3,False,20180830,3,14.34,13.55,local_fit,0.6,observed,-3.0,13.5,12.43,13.5,False,O,14.34,feldpausch,11.7,12.963633841738762,0.4454,44.2246,44.2246,33.0632,30.3096,30.3096,22.6601,
TAP_A01,059a,Couratari stellata,Lecythidaceae,727909.7061984,9683106.092432,O,11.1,False,,,20151211.0,,,,12.5,False,20180830,3,12.46,12.1,local_fit,0.467,observed,-3.0,11.1,11.12,11.1,False,O,12.46,feldpausch,9.699,11.304184464239022,0.6331,26.3122,26.3122,27.7298,18.3871,18.3871,19.3777,
TAP_A01,059b,,,727937.4224252,9683110.157476,O,37.4,True,12.77,19.81,20151211.0,,,,,True,20180830,3,,19.81,measured,0.167,site_median,-3.0,,,37.4,True,O,19.81,measured,36.899,19.661641781087894,0.6697,443.0628,324.0814,324.0814,428.3967,313.5232,313.5232,
TAP_A01,060a,,,727910.0750248,9683105.177504,L,13.5,False,,,20151211.0,,,,14.1,False,20180830,3,13.56,13.55,local_fit,0.2,observed,-3.0,13.5,13.14,13.5,False,L,13.56,feldpausch,12.9,13.134891932283752,0.6697,41.8753,41.8753,46.6179,37.1463,37.1463,41.3534,
TAP_A01,060b,Cordia scabrifolia,Boraginaceae,727943.102666,9683107.49846,O,39.5,False,23.3,31.67,20151211.0,,,,39.8,False,20180830,3,26.0,31.67,measured,0.1,observed,-3.0,39.5,31.54,39.5,False,O,31.67,measured,39.2,31.538356860739082,0.474,779.2032,779.2032,619.0629,764.5784,764.5784,607.4437,
TAP_A01,061a,"Pouteria sp,",Sapotaceae,727911.45031956,9683104.5628108,O,17.2,False,,,20151211.0,,,,19.5,False,20180830,3,16.88,15.6,local_fit,0.767,observed,-3.0,17.2,14.35,17.2,False,O,16.88,feldpausch,14.899,15.307543088699898,0.7187,83.2008,83.2008,99.2337,57.1388,57.1388,68.1495,
TAP_A01,061b,Virola sebifera,Myristicaceae,727934.3671128,9683103.933044,O,13.6,False,,,20151211.0,,,,13.7,False,20180830,3,13.29,13.61,local_fit,0.033,observed,-3.0,13.6,13.54,13.6,False,O,13.29,feldpausch,13.501,13.22238968420423,0.4454,41.6571,41.6571,31.1437,40.8633,40.8633,30.5502,
TAP_A01,062a,Symphonia globulifera,Clusiaceae,727908.61392876,9683103.2062068,O,13.9,False,,,20151211.0,,,,16.9,False,20180830,3,15.35,13.78,local_fit,1.0,observed,-3.0,13.9,12.05,13.9,False,O,15.35,feldpausch,10.9,12.926056478961305,0.6004,50.0342,50.0342,50.0668,26.3213,26.3213,26.3385,
TAP_A01,062b,Tachigali myrmecophila,Fabaceae,727931.54377944,9683105.2437792,O,31.0,False,,,20151211.0,,,,36.0,False,20180830,3,24.6,21.95,local_fit,1.667,observed,-3.0,31.0,20.13,31.0,False,O,24.6,feldpausch,25.999,22.119302162813273,0.476,379.4472,379.4472,302.7054,242.6347,242.6347,193.5627,
TAP_A01,063a,Quiina florida,Ochnaceae,727910.53966528,9683101.2222504,O,12.0,False,,,20151211.0,,,,14.0,False,20180830,3,13.49,12.66,local_fit,0.667,observed,-3.0,12.0,11.36,12.0,False,O,13.49,feldpausch,9.998999999999999,11.83588891946978,0.728,33.1066,33.1066,39.9833,20.4089,20.4089,24.6482,
TAP_A01,063b,Quiina florida,Ochnaceae,727928.8101590478,9683106.35369464,O,11.3,False,,,20151211.0,,,,11.8,False,20180830,3,11.96,12.22,local_fit,0.167,observed,-3.0,11.3,11.85,11.3,False,O,11.96,feldpausch,10.799000000000001,11.577650288409055,0.728,26.1779,26.1779,31.6155,23.2123,23.2123,28.0339,
TAP_A01,064a,Rinorea guianensis,Violaceae,727914.5007212398,9683099.8137332,O,82.0,False,29.49,43.24,20151211.0,,,,84.4,False,20180830,3,36.75,43.24,measured,0.8,observed,-3.0,82.0,42.78,82.0,False,O,43.24,measured,79.6,42.75585138044058,0.78,4393.8958,4393.8958,5676.2102,4101.0462,4101.0462,5297.8953,
TAP_A01,064b,Tachigali myrmecophila,Fabaceae,727931.47989372,9683099.9513396,O,22.5,False,,,20151211.0,,,,25.8,False,20180830,3,20.19,18.23,local_fit,1.1,observed,-3.0,22.5,16.73,22.5,False,O,20.19,feldpausch,19.2,18.213481992432353,0.476,167.3917,167.3917,133.5374,111.0729,111.0729,88.6088,
TAP_A01,065a,Quiina florida,Ochnaceae,727917.0906792,9683099.015216,O,13.5,False,,,20151211.0,,,,14.0,False,20180830,3,13.49,13.55,local_fit,0.167,observed,-3.0,13.5,13.21,13.5,False,O,13.49,feldpausch,12.999,13.137446082581578,0.728,41.6643,41.6643,50.3186,37.712,37.712,45.5454,
