site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAC_A01,17,Tectona grandis,Lamiaceae,798299.9083,9728419.774,25.0,17.73,5.51,20141004,False,O,P09,19.8,19.8,feldpausch_regional,0.18,default,-1.0,24.82,19.71,25.0,False,O,17.73,measured,24.82,17.650174428947143,0.6014,181.1254,181.1254,181.5509,177.8037,177.8037,178.2215,
TAC_A01,18,Tectona grandis,Lamiaceae,798304.2843,9728415.621,26.1,17.34,7.45,20141004,False,O,P09,20.34,20.34,feldpausch_regional,0.18,default,-1.0,25.92,20.25,26.1,False,O,17.34,measured,25.92,17.265998054179178,0.6014,192.7768,192.7768,193.2298,189.398,189.398,189.843,
TAC_A01,19,Tectona grandis,Lamiaceae,798308.879,9728411.261,25.4,18.58,8.78,20141004,False,O,P09,20.0,20.0,feldpausch_regional,0.18,default,-1.0,25.22,19.91,25.4,False,O,18.58,measured,25.22,18.497977650734803,0.6014,195.5621,195.5621,196.0216,192.035,192.035,192.4862,
TAC_A01,20,Tectona grandis,Lamiaceae,798313.4009,9728406.969,24.1,17.08,9.45,20141004,False,O,P09,19.35,19.35,feldpausch_regional,0.18,default,-1.0,23.92,19.26,24.1,False,O,17.08,measured,23.92,16.999540910293547,0.6014,162.5796,162.5796,162.9616,159.4811,159.4811,159.8558,
TAC_A01,21,Tectona grandis,Lamiaceae,798316.8767,9728410.878,35.9,18.53,11.08,20141004,False,O,P09,24.56,24.56,feldpausch_regional,0.18,default,-1.0,35.72,24.49,35.9,False,O,18.53,measured,35.72,18.47751858483988,0.6014,383.2229,383.2229,384.1233,378.4322,378.4322,379.3213,
TAC_A01,22,Tectona grandis,Lamiaceae,798312.2931,9728415.151,30.2,19.26,5.66,20141004,False,O,P09,22.22,22.22,feldpausch_regional,0.18,default,-1.0,30.02,22.14,30.2,False,O,19.26,measured,30.02,19.191648305125966,0.6014,283.9611,283.9611,284.6282,279.6945,279.6945,280.3517,
TAC_A01,23,Tectona grandis,Lamiaceae,798307.6356,9728419.493,24.6,17.14,11.43,20141004,False,O,P09,19.6,19.6,feldpausch_regional,0.18,default,-1.0,24.42,19.51,24.6,False,O,17.14,measured,24.42,17.061276348625917,0.6014,169.8089,169.8089,170.2079,166.6416,166.6416,167.0331,
TAC_A01,24,Tectona grandis,Lamiaceae,798303.2737,9728423.559,30.4,20.48,11.92,20141004,False,O,P09,22.3,22.3,feldpausch_regional,0.18,default,-1.0,30.22,22.23,30.4,False,O,20.48,measured,30.22,20.407931313251513,0.6014,305.4133,305.4133,306.1309,300.8564,300.8564,301.5633,
TAC_A01,25,Tectona grandis,Lamiaceae,798298.838,9728427.694,28.7,19.45,8.37,20141004,False,O,P09,21.55,21.55,feldpausch_regional,0.18,default,-1.0,28.52,21.47,28.7,False,O,19.45,measured,28.52,19.376340444385225,0.6014,259.5564,259.5564,260.1662,255.4405,255.4405,256.0407,
TAC_A01,26,Tectona grandis,Lamiaceae,798302.0707,9728431.529,31.6,19.36,7.3,20141004,False,O,P09,22.82,22.82,feldpausch_regional,0.18,default,-1.0,31.42,22.74,31.6,False,O,19.36,measured,31.42,19.295187036086674,0.6014,311.7953,311.7953,312.5278,307.3303,307.3303,308.0524,
TAC_A01,27,Tectona grandis,Lamiaceae,798306.5662,9728427.412,27.8,19.05,9.39,20141004,False,O,P09,21.14,21.14,feldpausch_regional,0.18,default,-1.0,27.62,21.05,27.8,False,O,19.05,measured,27.62,18.97488736242026,0.6014,239.0087,239.0087,239.5702,235.0889,235.0889,235.6413,
TAC_A01,28,Tectona grandis,Lamiaceae,798311.0618,9728423.295,23.3,17.55,6.51,20141004,False,O,P09,18.94,18.94,feldpausch_regional,0.18,default,-1.0,23.12,18.85,23.3,False,O,17.55,measured,23.12,17.463830029590056,0.6014,156.2982,156.2982,156.6654,153.2121,153.2121,153.5721,
TAC_A01,29,Tectona grandis,Lamiaceae,798315.7072,9728419.041,27.2,19.17,18.53,20141004,False,O,P09,20.86,20.86,feldpausch_regional,0.18,default,-1.0,27.02,20.77,27.2,False,O,19.17,measured,27.02,19.092308950449624,0.6014,230.4509,230.4509,230.9923,226.5835,226.5835,227.1159,
TAC_A01,30,Tectona grandis,Lamiaceae,798320.3526,9728414.787,30.8,18.92,10.53,20141004,False,O,P09,22.48,22.48,feldpausch_regional,0.18,default,-1.0,30.62,22.4,30.8,False,O,18.92,measured,30.62,18.854529912241265,0.6014,289.9925,289.9925,290.6738,285.7252,285.7252,286.3965,
TAC_A01,1,Tectona grandis,Lamiaceae,796792.2915,9729225.256,25.0,17.41,7.18,20141004,False,O,P10,19.8,19.8,feldpausch_regional,0.18,default,-1.0,24.82,19.71,25.0,False,O,17.41,measured,24.82,17.331615161194005,0.6014,177.9341,177.9341,178.3522,174.6709,174.6709,175.0813,
TAC_A01,2,Tectona grandis,Lamiaceae,796789.7971,9729226.051,17.8,18.36,9.29,20141004,False,O,P10,15.89,15.89,feldpausch_regional,0.18,default,-1.0,17.62,15.78,17.8,False,O,18.36,measured,17.62,18.23548831318013,0.6014,96.5651,96.5651,96.792,94.0415,94.0415,94.2625,
TAC_A01,3,Tectona grandis,Lamiaceae,796787.7823,9729226.693,17.0,17.91,10.98,20141004,False,O,P10,15.41,15.41,feldpausch_regional,0.18,default,-1.0,16.82,15.3,17.0,False,O,17.91,measured,16.82,17.78180505726917,0.6014,86.1625,86.1625,86.3649,83.801,83.801,83.9979,
TAC_A01,4,Tectona grandis,Lamiaceae,796785.2879,9729227.487,22.7,17.88,9.25,20141004,False,O,P10,18.63,18.63,feldpausch_regional,0.18,default,-1.0,22.52,18.54,22.7,False,O,17.88,measured,22.52,17.789367624660322,0.6014,151.2634,151.2634,151.6188,148.1941,148.1941,148.5423,
TAC_A01,5,Tectona grandis,Lamiaceae,796783.465,9729228.068,21.0,19.21,13.21,20141004,False,O,P10,17.72,17.72,feldpausch_regional,0.18,default,-1.0,20.82,17.62,21.0,False,O,19.21,measured,20.82,19.102996372852136,0.6014,139.3656,139.3656,139.693,136.2982,136.2982,136.6184,
TAC_A01,6,Tectona grandis,Lamiaceae,796781.6422,9729228.649,24.0,20.0,11.1,20141004,False,O,P10,19.3,19.3,feldpausch_regional,0.18,default,-1.0,23.82,19.21,24.0,False,O,20.0,measured,23.82,19.90530247822896,0.6014,188.1214,188.1214,188.5634,184.5205,184.5205,184.954,
TAC_A01,7,Tectona grandis,Lamiaceae,796779.4356,9729229.352,14.0,16.93,10.01,20141004,False,O,P10,13.49,13.49,feldpausch_regional,0.18,default,-1.0,13.82,13.37,14.0,False,O,16.93,measured,13.82,16.778304198686495,0.6014,55.8305,55.8305,55.9617,53.9618,53.9618,54.0886,
TAC_A01,8,Tectona grandis,Lamiaceae,796777.0371,9729230.116,17.1,18.15,13.09,20141004,False,O,P10,15.47,15.47,feldpausch_regional,0.18,default,-1.0,16.92,15.36,17.1,False,O,18.15,measured,16.92,18.02097609615797,0.6014,88.2943,88.2943,88.5018,85.8891,85.8891,86.0909,
TAC_A01,9,Tectona grandis,Lamiaceae,796775.1183,9729230.727,20.1,19.42,11.19,20141004,False,O,P10,17.22,17.22,feldpausch_regional,0.18,default,-1.0,19.92,17.12,20.1,False,O,19.42,measured,19.92,19.305986109883726,0.6014,129.3096,129.3096,129.6134,126.3307,126.3307,126.6275,
TAC_A01,10,Tectona grandis,Lamiaceae,796773.0076,9729231.4,16.2,19.46,15.29,20141004,False,O,P10,14.91,14.91,feldpausch_regional,0.18,default,-1.0,16.02,14.8,16.2,False,O,19.46,measured,16.02,19.312652833344753,0.6014,85.0428,85.0428,85.2426,82.5931,82.5931,82.7871,
TAC_A01,11,Tectona grandis,Lamiaceae,796770.9928,9729232.042,23.9,22.67,16.07,20141004,False,O,P10,19.25,19.25,feldpausch_regional,0.18,default,-1.0,23.72,19.16,23.9,False,O,22.67,measured,23.72,22.562107997035117,0.6014,210.8696,210.8696,211.3651,206.8155,206.8155,207.3014,
TAC_A01,12,Tectona grandis,Lamiaceae,796768.6903,9729232.775,16.7,18.61,10.95,20141004,False,O,P10,15.22,15.22,feldpausch_regional,0.18,default,-1.0,16.52,15.11,16.7,False,O,18.61,measured,16.52,18.473993394609703,0.6014,86.3924,86.3924,86.5954,83.9807,83.9807,84.178,
TAC_A01,13,Tectona grandis,Lamiaceae,796766.8674,9729233.356,15.6,14.52,12.47,20141004,False,O,P10,14.54,14.54,feldpausch_regional,0.18,default,-1.0,15.42,14.42,15.6,False,O,14.52,measured,15.42,14.40513454851002,0.6014,59.3635,59.3635,59.503,57.5857,57.5857,57.721,
TAC_A01,14,Tectona grandis,Lamiaceae,796770.2255,9729235.495,10.4,12.06,,20141004,False,O,P10,10.93,10.93,feldpausch_regional,0.18,default,-1.0,10.22,10.79,10.4,False,O,12.06,measured,10.22,11.908913806249812,0.6014,22.4442,22.4442,22.497,21.4269,21.4269,21.4773,
TAC_A01,15,Tectona grandis,Lamiaceae,796772.5968,9729234.743,17.7,20.3,14.85,20141004,False,O,P10,15.83,15.83,feldpausch_regional,0.18,default,-1.0,17.52,15.72,17.7,False,O,20.3,measured,17.52,20.161416232787698,0.6014,105.3466,105.3466,105.5941,102.5774,102.5774,102.8184,
TAC_A01,16,Tectona grandis,Lamiaceae,796774.6837,9729234.081,16.4,17.42,12.92,20141004,False,O,P10,15.04,15.04,feldpausch_regional,0.18,default,-1.0,16.22,14.93,16.4,False,O,17.42,measured,16.22,17.289969991973344,0.6014,78.1806,78.1806,78.3643,75.9569,75.9569,76.1353,
TAC_A01,17,Tectona grandis,Lamiaceae,796776.5808,9729233.479,16.3,16.14,11.92,20141004,False,O,P10,14.98,14.98,feldpausch_regional,0.18,default,-1.0,16.12,14.86,16.3,False,O,16.14,measured,16.12,16.018663248962664,0.6014,71.7075,71.7075,71.876,69.655,69.655,69.8187,
TAC_A01,18,Tectona grandis,Lamiaceae,796778.4779,9729232.878,18.9,19.02,12.69,20141004,False,O,P10,16.54,16.54,feldpausch_regional,0.18,default,-1.0,18.72,16.43,18.9,False,O,19.02,measured,18.72,18.899836130142475,0.6014,112.3631,112.3631,112.6271,109.6036,109.6036,109.8611,
TAC_A01,19,Tectona grandis,Lamiaceae,796782.7463,9729231.524,14.4,16.89,11.62,20141004,False,O,P10,13.76,13.76,feldpausch_regional,0.18,default,-1.0,14.22,13.64,14.4,False,O,16.89,measured,14.22,16.743469966818033,0.6014,58.8506,58.8506,58.9889,56.9369,56.9369,57.0707,
TAC_A01,20,Tectona grandis,Lamiaceae,796785.3074,9729230.712,16.7,18.94,9.23,20141004,False,O,P10,15.22,15.22,feldpausch_regional,0.18,default,-1.0,16.52,15.11,16.7,False,O,18.94,measured,16.52,18.801581670817185,0.6014,87.8873,87.8873,88.0938,85.4339,85.4339,85.6346,
TAC_A01,21,Tectona grandis,Lamiaceae,796788.7222,9729229.629,22.5,22.64,16.0,20141004,False,O,P10,18.53,18.53,feldpausch_regional,0.18,default,-1.0,22.32,18.43,22.5,False,O,22.64,measured,22.32,22.523995973033273,0.6014,187.189,187.189,187.6288,183.3554,183.3554,183.7862,
TAC_A01,22,Tectona grandis,Lamiaceae,796790.9039,9729228.937,13.5,17.38,9.63,20141004,False,O,P10,13.15,13.15,feldpausch_regional,0.18,default,-1.0,13.32,13.03,13.5,False,O,17.38,measured,13.32,17.21766841198332,0.6014,53.3532,53.3532,53.4786,51.4996,51.4996,51.6206,
TAC_A01,23,Tectona grandis,Lamiaceae,796794.8655,9729231.016,21.5,19.7,11.62,20141004,False,O,P10,17.99,17.99,feldpausch_regional,0.18,default,-1.0,21.32,17.9,21.5,False,O,19.7,measured,21.32,19.593338345814953,0.6014,149.5477,149.5477,149.899,146.336,146.336,146.6798,
TAC_A01,24,Tectona grandis,Lamiaceae,796793.4594,9729231.46,21.5,19.64,11.28,20141004,False,O,P10,17.99,17.99,feldpausch_regional,0.18,default,-1.0,21.32,17.9,21.5,False,O,19.64,measured,21.32,19.53366320364496,0.6014,149.1031,149.1031,149.4534,145.901,145.901,146.2438,
TAC_A01,25,Tectona grandis,Lamiaceae,796790.366,9729232.436,16.1,16.87,12.65,20141004,False,O,P10,14.85,14.85,feldpausch_regional,0.18,default,-1.0,15.92,14.74,16.1,False,O,16.87,measured,15.920000000000002,16.741340727132837,0.6014,73.0885,73.0885,73.2602,70.9697,70.9697,71.1364,
TAC_A01,26,Tectona grandis,Lamiaceae,796788.3038,9729233.087,18.1,24.42,14.28,20141004,False,O,P10,16.07,16.07,feldpausch_regional,0.18,default,-1.0,17.92,15.96,18.1,False,O,24.42,measured,17.92,24.25762092262283,0.6014,131.792,131.792,132.1016,128.4069,128.4069,128.7086,
TAC_A01,27,Tectona grandis,Lamiaceae,796786.054,9729233.797,17.6,19.23,8.78,20141004,False,O,P10,15.77,15.77,feldpausch_regional,0.18,default,-1.0,17.42,15.66,17.6,False,O,19.23,measured,17.42,19.097843449792993,0.6014,98.8246,98.8246,99.0568,96.2116,96.2116,96.4376,
TAC_A01,28,Tectona grandis,Lamiaceae,796783.9918,9729234.448,13.9,15.47,9.96,20141004,False,O,P10,13.42,13.42,feldpausch_regional,0.18,default,-1.0,13.72,13.3,13.9,False,O,15.47,measured,13.72,15.33024490879869,0.6014,50.416,50.416,50.5344,48.716,48.716,48.8305,
TAC_A01,29,Tectona grandis,Lamiaceae,796782.2108,9729235.01,21.5,21.28,13.85,20141004,False,O,P10,17.99,17.99,feldpausch_regional,0.18,default,-1.0,21.32,17.9,21.5,False,O,21.28,measured,21.32,21.164783756291484,0.6014,161.243,161.243,161.6218,157.7802,157.7802,158.1509,
TAC_A01,30,Tectona grandis,Lamiaceae,796778.0863,9729236.312,21.7,21.33,13.96,20141004,False,O,P10,18.1,18.1,feldpausch_regional,0.18,default,-1.0,21.52,18.0,21.7,False,O,21.33,measured,21.52,21.215799115870173,0.6014,164.5603,164.5603,164.947,161.0602,161.0602,161.4387,
TAC_A01,31,Tectona grandis,Lamiaceae,796776.024,9729236.963,19.6,17.92,13.53,20141004,False,O,P10,16.94,16.94,feldpausch_regional,0.18,default,-1.0,19.42,16.84,19.6,False,O,17.92,measured,19.42,17.811578586405787,0.6014,113.8158,113.8158,114.0832,111.1242,111.1242,111.3853,
TAC_A01,32,Tectona grandis,Lamiaceae,796774.0555,9729237.584,22.8,20.7,13.1,20141004,False,O,P10,18.68,18.68,feldpausch_regional,0.18,default,-1.0,22.62,18.59,22.8,False,O,20.7,measured,22.62,20.595634053190885,0.6014,176.0097,176.0097,176.4232,172.4546,172.4546,172.8598,
TAC_A01,33,Tectona grandis,Lamiaceae,796772.087,9729238.206,16.6,16.73,7.9,20141004,False,O,P10,15.16,15.16,feldpausch_regional,0.18,default,-1.0,16.42,15.05,16.6,False,O,16.73,measured,16.42,16.606872808111707,0.6014,76.9562,76.9562,77.137,74.7946,74.7946,74.9703,
TAC_A01,34,Tectona grandis,Lamiaceae,796770.306,9729238.768,18.9,17.83,10.37,20141004,False,O,P10,16.54,16.54,feldpausch_regional,0.18,default,-1.0,18.72,16.43,18.9,False,O,17.83,measured,18.72,17.717354269213477,0.6014,105.4964,105.4964,105.7443,102.9056,102.9056,103.1474,
TAC_A01,35,Tectona grandis,Lamiaceae,796767.7751,9729239.566,15.2,17.34,14.18,20141004,False,O,P10,14.28,14.28,feldpausch_regional,0.18,default,-1.0,15.02,14.16,15.2,False,O,17.34,measured,15.02,17.19864320805574,0.6014,67.1014,67.1014,67.259,65.0373,65.0373,65.1901,
TAC_A01,36,Tectona grandis,Lamiaceae,796769.4977,9729242.879,16.7,20.55,13.98,20141004,False,O,P10,15.22,15.22,feldpausch_regional,0.18,default,-1.0,16.52,15.11,16.7,False,O,20.55,measured,16.52,20.399815382011255,0.6014,95.1716,95.1716,95.3953,92.5149,92.5149,92.7322,
TAC_A01,37,Tectona grandis,Lamiaceae,796769.0356,9729243.024,14.8,16.14,8.81,20141004,False,O,P10,14.02,14.02,feldpausch_regional,0.18,default,-1.0,14.62,13.9,14.8,False,O,16.14,measured,14.620000000000001,16.00431757770132,0.6014,59.3917,59.3917,59.5312,57.514,57.514,57.6491,
TAC_A01,38,Tectona grandis,Lamiaceae,796773.6571,9729241.574,19.2,19.1,10.79,20141004,False,O,P10,16.71,16.71,feldpausch_regional,0.18,default,-1.0,19.02,16.61,19.2,False,O,19.1,measured,19.02,18.981566858586426,0.6014,116.3465,116.3465,116.6198,113.5355,113.5355,113.8023,
TAC_A01,39,Tectona grandis,Lamiaceae,796775.8754,9729240.878,19.4,19.43,9.03,20141004,False,O,P10,16.83,16.83,feldpausch_regional,0.18,default,-1.0,19.22,16.72,19.4,False,O,19.43,measured,19.22,19.310997082576222,0.6014,120.7255,120.7255,121.0092,117.84,117.84,118.1169,
TAC_A01,40,Tectona grandis,Lamiaceae,796777.8164,9729240.269,17.0,24.09,9.42,20141004,False,O,P10,15.41,15.41,feldpausch_regional,0.18,default,-1.0,16.82,15.3,17.0,False,O,24.09,measured,16.82,23.917570286410626,0.6014,115.072,115.072,115.3424,111.9182,111.9182,112.1812,
TAC_A01,41,Tectona grandis,Lamiaceae,796779.8499,9729239.63,15.7,20.01,11.94,20141004,False,O,P10,14.6,14.6,feldpausch_regional,0.18,default,-1.0,15.52,14.48,15.7,False,O,20.01,measured,15.52,19.85287151082083,0.6014,82.2004,82.2004,82.3935,79.7548,79.7548,79.9422,
TAC_A01,42,Tectona grandis,Lamiaceae,796781.6985,9729239.05,15.4,18.73,8.85,20141004,False,O,P10,14.41,14.41,feldpausch_regional,0.18,default,-1.0,15.22,14.29,15.4,False,O,18.73,measured,15.22,18.579600805293857,0.6014,74.2161,74.2161,74.3905,71.9637,71.9637,72.1328,
TAC_A01,43,Tectona grandis,Lamiaceae,796783.732,9729238.412,21.3,20.63,12.33,20141004,False,O,P10,17.88,17.88,feldpausch_regional,0.18,default,-1.0,21.12,17.79,21.3,False,O,20.63,measured,21.12,20.517035139949687,0.6014,153.6063,153.6063,153.9672,150.2751,150.2751,150.6282,
TAC_A01,44,Tectona grandis,Lamiaceae,796785.7654,9729237.774,21.3,19.14,11.52,20141004,False,O,P10,17.88,17.88,feldpausch_regional,0.18,default,-1.0,21.12,17.79,21.3,False,O,19.14,measured,21.12,19.03519401738425,0.6014,142.7687,142.7687,143.1041,139.6726,139.6726,140.0007,
TAC_A01,45,Tectona grandis,Lamiaceae,796787.7989,9729237.136,17.5,19.59,18.92,20141004,False,O,P10,15.71,15.71,feldpausch_regional,0.18,default,-1.0,17.32,15.6,17.5,False,O,19.59,measured,17.32,19.454465053275698,0.6014,99.5168,99.5168,99.7507,96.8699,96.8699,97.0975,
TAC_A01,46,Tectona grandis,Lamiaceae,796790.4794,9729236.295,22.5,21.85,11.48,20141004,False,O,P10,18.53,18.53,feldpausch_regional,0.18,default,-1.0,22.32,18.43,22.5,False,O,21.85,measured,22.32,21.738043816730436,0.6014,180.8113,180.8113,181.2361,177.1083,177.1083,177.5244,
TAC_A01,47,Tectona grandis,Lamiaceae,796791.8658,9729235.86,14.8,17.08,10.03,20141004,False,O,P10,14.02,14.02,feldpausch_regional,0.18,default,-1.0,14.62,13.9,14.8,False,O,17.08,measured,14.620000000000001,16.936415379624442,0.6014,62.7653,62.7653,62.9128,60.781,60.781,60.9238,
TAC_A01,48,Tectona grandis,Lamiaceae,796793.9917,9729235.193,19.7,18.9,11.75,20141004,False,O,P10,17.0,17.0,feldpausch_regional,0.18,default,-1.0,19.52,16.89,19.7,False,O,18.9,measured,19.52,18.786341364600286,0.6014,121.0836,121.0836,121.3681,118.2353,118.2353,118.5131,
TAC_A01,49,Tectona grandis,Lamiaceae,796796.3025,9729234.468,17.2,17.73,8.77,20141004,False,O,P10,15.53,15.53,feldpausch_regional,0.18,default,-1.0,17.02,15.42,17.2,False,O,17.73,measured,17.02,17.60481977326657,0.6014,87.2875,87.2875,87.4926,84.9239,84.9239,85.1235,
TAC_A01,50,Tectona grandis,Lamiaceae,796797.6632,9729237.277,21.3,18.71,13.2,20141004,False,O,P10,17.88,17.88,feldpausch_regional,0.18,default,-1.0,21.12,17.79,21.3,False,O,18.71,measured,21.12,18.607548592751268,0.6014,139.6374,139.6374,139.9655,136.6092,136.6092,136.9301,
TAC_A01,51,Tectona grandis,Lamiaceae,796795.3796,9729237.99,18.5,16.68,11.4,20141004,False,O,P10,16.31,16.31,feldpausch_regional,0.18,default,-1.0,18.32,16.2,18.5,False,O,16.68,measured,18.32,16.571914883153894,0.6014,94.8076,94.8076,95.0304,92.427,92.427,92.6442,
TAC_A01,52,Tectona grandis,Lamiaceae,796793.4613,9729238.589,18.9,19.01,14.98,20141004,False,O,P10,16.54,16.54,feldpausch_regional,0.18,default,-1.0,18.72,16.43,18.9,False,O,19.01,measured,18.72,18.88989930778173,0.6014,112.3054,112.3054,112.5693,109.5473,109.5473,109.8047,
TAC_A01,53,Tectona grandis,Lamiaceae,796789.9902,9729239.673,19.8,20.32,10.98,20141004,False,O,P10,17.05,17.05,feldpausch_regional,0.18,default,-1.0,19.62,16.95,19.8,False,O,20.32,measured,19.62,20.198538291504146,0.6014,131.2456,131.2456,131.5539,128.1744,128.1744,128.4756,
TAC_A01,54,Tectona grandis,Lamiaceae,796787.5239,9729240.443,19.5,20.26,12.69,20141004,False,O,P10,16.88,16.88,feldpausch_regional,0.18,default,-1.0,19.32,16.78,19.5,False,O,20.26,measured,19.32,20.13667119606649,0.6014,127.0247,127.0247,127.3232,124.0048,124.0048,124.2962,
TAC_A01,55,Tectona grandis,Lamiaceae,796786.1537,9729240.871,14.0,16.6,8.7,20141004,False,O,P10,13.49,13.49,feldpausch_regional,0.18,default,-1.0,13.82,13.37,14.0,False,O,16.6,measured,13.82,16.451261057188177,0.6014,54.7682,54.7682,54.8968,52.935,52.935,53.0594,
TAC_A01,56,Tectona grandis,Lamiaceae,796784.0528,9729241.527,16.9,20.99,9.31,20141004,False,O,P10,15.35,15.35,feldpausch_regional,0.18,default,-1.0,16.72,15.24,16.9,False,O,20.99,measured,16.72,20.83871882477428,0.6014,99.4442,99.4442,99.6779,96.7021,96.7021,96.9293,
TAC_A01,57,Tectona grandis,Lamiaceae,796782.0432,9729242.154,16.5,19.54,11.9,20141004,False,O,P10,15.1,15.1,feldpausch_regional,0.18,default,-1.0,16.32,14.99,16.5,False,O,19.54,measured,16.32,19.395175135198627,0.6014,88.4976,88.4976,88.7056,85.9962,85.9962,86.1983,
TAC_A01,58,Tectona grandis,Lamiaceae,796779.9422,9729242.81,20.2,20.03,12.2,20141004,False,O,P10,17.28,17.28,feldpausch_regional,0.18,default,-1.0,20.02,17.18,20.2,False,O,20.03,measured,20.02,19.91310140149579,0.6014,134.5697,134.5697,134.8858,131.4856,131.4856,131.7945,
TAC_A01,59,Tectona grandis,Lamiaceae,796777.9326,9729243.438,18.1,18.83,9.6,20141004,False,O,P10,16.07,16.07,feldpausch_regional,0.18,default,-1.0,17.92,15.96,18.1,False,O,18.83,measured,17.92,18.704791235585088,0.6014,102.2594,102.2594,102.4997,99.6328,99.6328,99.8669,
TAC_A01,60,Tectona grandis,Lamiaceae,796775.7403,9729244.122,14.6,17.63,12.87,20141004,False,O,P10,13.89,13.89,feldpausch_regional,0.18,default,-1.0,14.42,13.77,14.6,False,O,17.63,measured,14.42,17.47945401428834,0.6014,63.0405,63.0405,63.1886,61.0194,61.0194,61.1628,
TAC_A01,61,Tectona grandis,Lamiaceae,796774.3702,9729244.55,16.0,20.49,13.59,20141004,False,O,P10,14.79,14.79,feldpausch_regional,0.18,default,-1.0,15.82,14.68,16.0,False,O,20.49,measured,15.82,20.33259730275312,0.6014,87.2907,87.2907,87.4958,84.7438,84.7438,84.9429,
TAC_A01,62,Tectona grandis,Lamiaceae,796772.2692,9729245.206,16.9,18.32,9.65,20141004,False,O,P10,15.35,15.35,feldpausch_regional,0.18,default,-1.0,16.72,15.24,16.9,False,O,18.32,measured,16.72,18.187962309188414,0.6014,87.0785,87.0785,87.2831,84.6773,84.6773,84.8763,
TAC_A01,63,Tectona grandis,Lamiaceae,796773.8853,9729247.989,21.6,19.05,9.13,20141004,False,O,P10,18.05,18.05,feldpausch_regional,0.18,default,-1.0,21.42,17.95,21.6,False,O,19.05,measured,21.42,18.947434676927884,0.6014,146.0468,146.0468,146.3899,142.9254,142.9254,143.2612,
TAC_A01,64,Tectona grandis,Lamiaceae,796775.329,9729247.541,18.7,16.14,9.58,20141004,False,O,P10,16.42,16.42,feldpausch_regional,0.18,default,-1.0,18.52,16.32,18.7,False,O,16.14,measured,18.52,16.03673701038059,0.6014,93.7582,93.7582,93.9785,91.4301,91.4301,91.6449,
TAC_A01,65,Tectona grandis,Lamiaceae,796777.4042,9729246.897,16.1,18.02,11.67,20141004,False,O,P10,14.85,14.85,feldpausch_regional,0.18,default,-1.0,15.92,14.74,16.1,False,O,18.02,measured,15.920000000000002,17.88257023728119,0.6014,77.9474,77.9474,78.1305,75.6877,75.6877,75.8655,
TAC_A01,66,,,796779.5697,9729246.224,13.2,13.09,,20141004,True,O,P10,12.95,12.95,feldpausch_regional,0.18,default,-1.0,13.02,12.82,13.2,True,O,13.09,measured,13.02,12.96456916769171,0.544,38.7217,28.765,28.765,37.3451,27.7663,27.7663,
TAC_A01,67,Tectona grandis,Lamiaceae,796781.284,9729245.692,16.2,17.01,7.5,20141004,False,O,P10,14.91,14.91,feldpausch_regional,0.18,default,-1.0,16.02,14.8,16.2,False,O,17.01,measured,16.02,16.881203735621494,0.6014,74.5764,74.5764,74.7516,72.4282,72.4282,72.5984,
TAC_A01,68,Tectona grandis,Lamiaceae,796783.4495,9729245.019,16.6,15.18,6.11,20141004,False,O,P10,15.16,15.16,feldpausch_regional,0.18,default,-1.0,16.42,15.05,16.6,False,O,15.18,measured,16.42,15.06828028853172,0.6014,69.9895,69.9895,70.154,68.0235,68.0235,68.1834,
TAC_A01,69,Tectona grandis,Lamiaceae,796785.3443,9729244.43,15.1,16.9,6.55,20141004,False,O,P10,14.21,14.21,feldpausch_regional,0.18,default,-1.0,14.92,14.1,15.1,False,O,16.9,measured,14.92,16.76117651876928,0.6014,64.6013,64.6013,64.7531,62.6006,62.6006,62.7477,
TAC_A01,70,Tectona grandis,Lamiaceae,796787.6903,9729243.702,18.6,18.53,12.49,20141004,False,O,P10,16.36,16.36,feldpausch_regional,0.18,default,-1.0,18.42,16.26,18.6,False,O,18.53,measured,18.42,18.410690646089275,0.6014,106.1687,106.1687,106.4181,103.5177,103.5177,103.7609,
TAC_A01,71,Tectona grandis,Lamiaceae,796789.1339,9729243.253,16.0,16.68,12.69,20141004,False,O,P10,14.79,14.79,feldpausch_regional,0.18,default,-1.0,15.82,14.68,16.0,False,O,16.68,measured,15.82,16.551865447043536,0.6014,71.4112,71.4112,71.579,69.3276,69.3276,69.4905,
TAC_A01,72,Tectona grandis,Lamiaceae,796791.1189,9729242.637,22.4,19.08,12.92,20141004,False,O,P10,18.47,18.47,feldpausch_regional,0.18,default,-1.0,22.22,18.38,22.4,False,O,19.08,measured,22.22,18.981705642918595,0.6014,157.0324,157.0324,157.4014,153.8014,153.8014,154.1628,
