site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,dead,type,plot_id,htot_feldpausch,dbh_used,dead_used,type_used,htot_used,htot_source,iagc_m1_kgC,iagc_m2_kgC,rho_w_m3,iagc_m3_kgC
FST_A01,5,Zygia racemosa,Fabaceae,587332.8325,9822450.7,0.75,0.596100903,24.8,25.39,16.36,A,O,1,19.7,24.8,True,O,25.39,measured,253.1519,174.5729,0.748,174.5729
FST_A01,6,Mayna odorata,Flacourtiaceae,587330.9761,9822445.929,0.62,0.036317055,10.3,10.85,7.98,A,O,1,10.85,10.3,True,O,10.85,measured,19.8654,15.0216,0.6997,15.0216
FST_A01,7,Eschweilera coriacea,Lecythidaceae,587330.2038,9822444.729,0.852013744,0.12147695,12.8,17.1,11.8,A,O,1,12.67,12.8,True,O,17.1,measured,47.3302,33.6566,0.8521,33.6566
FST_A01,8,Astrocaryum murumuru,Arecaceae,587331.5702,9822441.849,,0.038167267,13.1,18.64,12.68,A,P,1,12.88,13.1,True,P,18.64,measured,53.8678,,0.508,
FST_A01,9,Maquira sclerophylla,Moraceae,587328.6863,9822441.227,0.53,0.09599501,15.2,15.4,10.44,A,O,1,14.28,15.2,True,O,15.4,measured,59.764,43.5651,0.5135,43.5651
FST_A01,10,Strychnos subcordata,Loganiaceae,587323.8957,9822437.88,0.54,0.151631476,16.0,21.55,15.2,A,O,1,14.79,16.0,True,O,21.55,measured,91.6954,63.5418,0.6959,63.5418
FST_A01,11,Astrocaryum murumuru,Arecaceae,587322.0393,9822433.11,,0.037092266,12.9,9.31,4.4,A,P,1,12.74,12.9,True,P,9.31,measured,26.5477,,0.508,
FST_A01,12,,,587320.1621,9822426.685,0.58,0.045121124,16.9,6.27,,D,O,1,15.35,16.9,False,O,6.27,measured,30.5794,30.5794,0.6997,35.5269
FST_A01,13,Pouteria gongrijpii,Sapotaceae,587317.068,9822427.081,0.799402922,0.074416646,11.0,15.11,10.17,A,O,1,11.38,11.0,True,O,15.11,measured,31.2048,22.4638,0.7994,22.4638
FST_A01,14,Eschweilera grandifolia,Lecythidaceae,587317.5821,9822428.747,0.876,4.774228319,71.5,20.94,10.57,A,O,1,34.45,71.5,True,O,20.94,measured,1657.0641,1239.4542,0.8314,1239.4542
FST_A01,16,Endopleura uchi,Humiriaceae,587315.4201,9822431.371,0.771796039,8.693868391,74.3,40.09,26.53,A,O,1,35.0,74.3,True,O,40.09,measured,3366.6196,2276.7775,0.7944,2276.7775
FST_A01,17,Laetia procera,Salicaceae,587312.9154,9822432.885,0.633026084,2.958764002,47.3,41.04,30.38,A,O,1,28.48,47.3,True,O,41.04,measured,1426.5271,940.5575,0.6481,940.5575
FST_A01,18,Goupia glabra,Goupiaceae,587311.5691,9822442.458,0.7272025,8.391916192,75.1,40.2,27.7,A,O,1,35.15,75.1,True,O,40.2,measured,3446.946,2331.2897,0.7272,2331.2897
FST_A01,19,Cordia scabrifolia,Boraginaceae,587315.0888,9822442.309,0.474,1.984372657,46.0,38.87,27.46,A,O,1,28.07,46.0,True,O,38.87,measured,1281.232,850.9025,0.474,850.9025
FST_A01,20,Pouteria gongrijpii,Sapotaceae,587298.8545,9822462.777,0.799402922,1.596048413,35.6,30.95,22.88,A,O,1,24.44,35.6,True,O,30.95,measured,621.9792,422.98,0.7994,422.98
FST_A01,21,Geissospermum sericeum,Apocynaceae,587291.3343,9822457.551,0.782,2.7667813,51.4,26.31,18.17,A,O,1,29.68,51.4,True,O,26.31,measured,1087.173,772.0485,0.7823,772.0485
FST_A01,22,Eschweilera grandifolia,Lecythidaceae,587291.9314,9822458.354,0.876,8.897310996,66.5,45.12,27.72,A,O,1,33.42,66.5,True,O,45.12,measured,3042.7956,2008.9849,0.8314,2008.9849
FST_A01,23,Diplotropis sp.,Fabaceae,587291.8538,9822461.502,0.749567333,3.158053982,51.8,30.85,22.8,A,O,1,29.8,51.8,True,O,30.85,measured,1289.2746,893.1609,0.7378,893.1609
FST_A01,24,Swartzia corrugata,Fabaceae,587297.8246,9822469.523,1.0565,4.81459421,52.0,33.11,14.82,A,O,1,29.85,52.0,True,O,33.11,measured,1391.8082,953.6582,1.0565,953.6582
FST_A01,25,Geissospermum sericeum,Apocynaceae,587306.1686,9822456.342,0.782,2.941713225,53.0,26.31,15.17,A,O,1,30.13,53.0,True,O,26.31,measured,1154.2108,820.8618,0.7823,820.8618
FST_A01,26,Lecythis lurida,Lecythidaceae,587319.8476,9822451.955,0.83,4.903426901,64.3,28.07,19.35,A,O,1,32.94,64.3,True,O,28.07,measured,1792.9703,1273.9245,0.8633,1273.9245
FST_A01,27,Pouteria hispida,Sapotaceae,587329.7889,9822449.05,0.87,2.465995784,42.7,30.54,20.66,A,O,1,27.0,42.7,True,O,30.54,measured,875.5644,601.919,0.874,601.919
FST_A01,28,Cordia scabrifolia,Boraginaceae,587328.8008,9822459.105,0.474,1.74783196,48.0,31.44,28.45,A,O,1,28.69,48.0,True,O,31.44,measured,1131.8439,778.9017,0.474,778.9017
FST_A01,29,Tetragastris altissima,Burseraceae,587315.2413,9822463.653,0.707804286,3.008313776,49.0,34.78,22.99,A,O,1,28.99,49.0,True,O,34.78,measured,1300.3525,881.5749,0.7079,881.5749
FST_A01,30,Enterolobium schomburgkii,Fabaceae,587307.5719,9822474.488,0.711902716,4.598523912,58.2,37.47,24.11,A,O,1,31.49,58.2,True,O,37.47,measured,1956.6162,1321.8394,0.6989,1321.8394
FST_A01,31,Licania octandra,Chrysobalanaceae,587304.3537,9822479.921,0.825,3.23019604,44.3,39.2,25.15,A,O,1,27.53,44.3,True,O,39.2,measured,1200.2949,794.6482,0.825,794.6482
FST_A01,32,Parkia paraensis,Fabaceae,587309.9214,9822479.271,0.41,1.117113963,39.5,34.31,28.11,A,O,1,25.89,39.5,True,O,34.31,measured,842.5367,566.5364,0.415,566.5364
FST_A01,33,Manilkara amazonica,Sapotaceae,587316.5281,9822486.521,0.883636668,8.989433101,80.1,31.15,26.39,A,O,1,36.04,80.1,True,O,31.15,measured,3047.6593,2152.6488,0.8854,2152.6488
FST_A01,34,Geissospermum sericeum,Apocynaceae,587316.6894,9822489.99,0.782,1.225062698,37.2,22.24,12.33,A,O,1,25.05,37.2,True,O,22.24,measured,490.8672,352.4533,0.7823,352.4533
FST_A01,35,Geissospermum sericeum,Apocynaceae,587317.9014,9822488.366,0.782,1.62658838,38.6,27.43,13.36,A,O,1,25.57,38.6,True,O,27.43,measured,647.4221,450.5083,0.7823,450.5083
FST_A01,36,Zygia racemosa,Fabaceae,587315.6774,9822493.509,0.75,1.793773818,42.6,25.89,19.27,A,O,1,26.97,42.6,True,O,25.89,measured,741.7971,523.3843,0.748,523.3843
FST_A01,37,Aspidosperma nitidum,Apocynaceae,587328.4546,9822478.153,0.763327689,14.71904552,101.0,37.14,25.26,A,O,1,39.09,101.0,True,O,37.14,measured,5689.3376,3952.1452,0.7635,3952.1452
FST_A01,38,Inga thibaudiana,Fabaceae,587248.8915,9822352.637,0.576407927,0.269702687,20.9,21.04,13.78,A,O,2,17.67,20.9,True,O,21.04,measured,150.8964,106.3172,0.5786,106.3172
FST_A01,39,,,587244.5163,9822355.141,0.6,1.171316155,77.0,7.9,,D,O,2,35.49,77.0,False,O,7.9,measured,739.5621,739.5621,0.6997,859.2189
FST_A01,40,Geissospermum sericeum,Apocynaceae,587241.838,9822348.824,0.782,0.453552285,27.4,15.18,6.59,A,O,2,20.95,27.4,True,O,15.18,measured,186.1534,139.9075,0.7823,139.9075
FST_A01,41,Oenocarpus bacaba,Arecaceae,587236.2011,9822342.584,,0.023982194,10.2,10.58,2.62,A,P,2,10.78,10.2,True,P,10.58,measured,19.0172,,0.65,
FST_A01,42,Xylopia cayennensis,Annonaceae,587235.2412,9822342.973,0.57,0.168960426,16.9,20.39,18.41,A,O,2,15.35,16.9,True,O,20.39,measured,96.6689,67.7542,0.5959,67.7542
FST_A01,43,Thyrsodium paraense,Anacardiaceae,587237.0188,9822337.555,0.613333333,0.529490446,26.3,24.52,13.23,A,O,2,20.43,26.3,True,O,24.52,measured,274.4014,190.8089,0.645,190.8089
FST_A01,44,Virola elongata,Myristicaceae,587235.2779,9822335.107,0.52,0.496537977,27.0,25.73,19.55,A,O,2,20.76,27.0,True,O,25.73,measured,302.7415,209.1832,0.5233,209.1832
FST_A01,45,Geissospermum sericeum,Apocynaceae,587229.6025,9822334.421,0.782,1.255106881,35.4,25.16,11.37,A,O,2,24.36,35.4,True,O,25.16,measured,502.584,353.059,0.7823,353.059
FST_A01,46,Dialium guianense,Fabaceae,587221.3498,9822324.254,0.890242424,0.828196179,26.2,26.63,14.78,A,O,2,20.38,26.2,True,O,26.63,measured,295.2209,202.5889,0.8964,202.5889
FST_A01,47,Xylopia cayennensis,Annonaceae,587218.1459,9822320.546,0.57,0.093560427,12.4,20.97,14.46,A,O,2,12.39,12.4,True,O,20.97,measured,54.2875,37.3225,0.5959,37.3225
FST_A01,48,Tetragastris panamensis,Burseraceae,587217.3631,9822315.396,0.732202857,0.135467842,14.0,18.55,9.92,A,O,2,13.49,14.0,True,O,18.55,measured,61.0388,43.0349,0.7173,43.0349
FST_A01,50,Pseudopiptadenia suaveolens,Fabaceae,587226.5814,9822332.107,0.679712857,10.9260771,81.3,47.78,30.75,A,O,2,36.24,81.3,True,O,47.78,measured,4763.2313,3146.7621,0.6797,3146.7621
FST_A01,51,Geissospermum sericeum,Apocynaceae,587219.4588,9822338.757,0.782,3.44651928,57.5,26.19,17.8,A,O,2,31.32,57.5,True,O,26.19,measured,1347.2015,962.5648,0.7823,962.5648
FST_A01,52,Geissospermum sericeum,Apocynaceae,587219.7819,9822342.479,0.782,15.30263066,96.0,41.72,26.34,A,O,2,38.45,96.0,True,O,41.72,measured,5771.7854,3926.8433,0.7823,3926.8433
FST_A01,53,Abarema jupunba,Fabaceae,587219.3271,9822346.829,0.585128571,1.122524119,37.7,26.52,13.99,A,O,2,25.24,37.7,True,O,26.52,measured,598.2556,418.0472,0.5851,418.0472
FST_A01,54,Geissospermum sericeum,Apocynaceae,587208.3442,9822340.665,0.782,1.953797775,43.8,25.59,17.41,A,O,2,27.37,43.8,True,O,25.59,measured,774.2741,548.0361,0.7823,548.0361
FST_A01,55,Luehea speciosa,Malvaceae,587206.2726,9822346.192,0.507,3.257411684,62.0,32.84,21.45,A,O,2,32.41,62.0,True,O,32.84,measured,1946.3401,1346.6682,0.5766,1346.6682
FST_A01,56,Quiina florida,Quiinaceae,587209.1222,9822340.037,0.728,1.883312728,42.0,28.81,15.49,A,O,2,26.77,42.0,True,O,28.81,measured,800.8617,555.2191,0.728,555.2191
FST_A01,57,Geissospermum sericeum,Apocynaceae,587202.1913,9822327.647,0.782,2.854276226,53.6,24.96,14.62,A,O,2,30.29,53.6,True,O,24.96,measured,1120.7302,804.1464,0.7823,804.1464
FST_A01,58,Maquira sclerophylla,Moraceae,587200.0386,9822339.663,0.53,1.122705719,41.7,23.93,16.5,A,O,2,26.66,41.7,True,O,23.93,measured,658.8922,470.2261,0.5135,470.2261
FST_A01,59,,,587219.9433,9822349.287,0.7,0.681442344,47.5,11.0,,D,O,2,28.54,47.5,False,O,11.0,measured,397.8926,397.8926,0.6997,462.2693
FST_A01,60,Pouteria gongrijpii,Sapotaceae,587239.8786,9822354.004,0.799402922,1.248250544,36.2,23.41,13.91,A,O,2,24.67,36.2,True,O,23.41,measured,489.323,348.0543,0.7994,348.0543
FST_A01,62,Xylopia cayennensis,Annonaceae,587143.2251,9822241.063,0.57,1.035059497,34.0,30.86,27.99,A,O,3,23.81,34.0,True,O,30.86,measured,566.9672,384.8958,0.5959,384.8958
FST_A01,63,Sapium marmieri,Euphorbiaceae,587139.6468,9822237.049,0.41,0.949348877,37.9,31.67,26.04,A,O,3,25.31,37.9,True,O,31.67,measured,718.7816,488.5039,0.41,488.5039
FST_A01,64,Xylopia cayennensis,Annonaceae,587141.0004,9822232.268,0.57,0.152992057,14.9,23.75,18.76,A,O,3,14.08,14.9,True,O,23.75,measured,87.734,59.6657,0.5959,59.6657
FST_A01,65,Oenocarpus bacaba,Arecaceae,587139.4112,9822233.468,,0.024420644,10.3,12.8,6.6,A,P,3,10.85,10.3,True,P,12.8,measured,23.343,,0.65,
FST_A01,66,Xylopia sp.,Annonaceae,587135.7537,9822231.969,0.570128696,0.290344535,21.3,22.05,15.82,A,O,3,17.88,21.3,True,O,22.05,measured,163.9172,114.7432,0.5959,114.7432
FST_A01,67,Tachigali alba,Fabaceae,587131.5912,9822222.119,0.560284357,0.064254545,11.0,18.62,17.35,A,O,3,11.38,11.0,True,O,18.62,measured,38.2613,26.6494,0.5573,26.6494
FST_A01,68,Virola elongata,Myristicaceae,587129.5153,9822222.684,0.52,0.397801601,25.3,23.48,17.37,A,O,3,19.95,25.3,True,O,23.48,measured,243.8671,170.4243,0.5233,170.4243
FST_A01,69,Xylopia sp.,Annonaceae,587128.5189,9822220.892,0.570128696,0.06532113,12.1,15.37,9.45,A,O,3,12.18,12.1,True,O,15.37,measured,38.2165,27.5632,0.5959,27.5632
FST_A01,70,Geissospermum sericeum,Apocynaceae,587124.4144,9822217.501,0.782,3.818115872,60.0,26.65,19.28,A,O,3,31.94,60.0,True,O,26.65,measured,1488.9922,1063.12,0.7823,1063.12
FST_A01,71,Aspidosperma spruceanum,Apocynaceae,587122.799,9822214.247,0.753333333,0.031990802,12.4,5.43,,A,O,3,12.39,12.4,True,O,5.43,measured,14.5206,12.3586,0.7533,12.3586
FST_A01,72,,,587123.4363,9822213.115,0.45,1.054699959,60.5,17.82,13.74,D,O,3,32.06,60.5,False,O,17.82,measured,1021.7228,1021.7228,0.6997,1187.0316
FST_A01,73,Lecythis idatimon,Lecythidaceae,587120.6005,9822209.906,0.818,0.077915508,11.7,13.67,11.15,A,O,3,11.89,11.7,True,O,13.67,measured,31.9205,23.4148,0.7986,23.4148
FST_A01,74,Garcinia madruno,Clusiaceae,587118.2928,9822205.258,0.73,0.087619603,12.4,15.34,10.76,A,O,3,12.39,12.4,True,O,15.34,measured,40.0115,28.9007,0.7267,28.9007
FST_A01,75,,,587100.2097,9822219.964,0.6,9.146714711,114.0,37.36,,D,O,3,40.54,114.0,False,O,37.36,measured,7247.8311,7247.8311,0.6997,8420.4879
FST_A01,76,Couepia robusta,Chrysobalanaceae,587113.7029,9822216.292,0.83,4.736395694,55.3,36.66,22.91,A,O,3,30.75,55.3,True,O,36.66,measured,1733.4527,1172.2471,0.83,1172.2471
FST_A01,77,Endopleura uchi,Humiriaceae,587112.6989,9822228.076,0.771796039,3.826256598,54.7,32.55,24.48,A,O,3,30.59,54.7,True,O,32.55,measured,1510.9904,1040.6408,0.7944,1040.6408
FST_A01,78,Aspidosperma nitidum,Apocynaceae,587111.7141,9822231.702,0.763327689,6.347133455,71.7,31.78,22.11,A,O,3,34.49,71.7,True,O,31.78,measured,2503.4348,1753.3138,0.7635,1753.3138
FST_A01,79,Astronium gracile,Anacardiaceae,587111.5886,9822233.175,0.73,7.688587552,70.7,41.4,27.37,A,O,3,34.29,70.7,True,O,41.4,measured,3152.9691,2116.4332,0.73,2116.4332
FST_A01,80,Pouteria gongrijpii,Sapotaceae,587110.2465,9822233.061,0.799402922,1.616274768,36.8,29.33,21.72,A,O,3,24.9,36.8,True,O,29.33,measured,629.6398,432.5301,0.7994,432.5301
FST_A01,81,Virola sebifera,Myristicaceae,587098.0615,9822225.346,0.45,2.169916058,50.2,37.59,25.22,A,O,3,29.34,50.2,True,O,37.59,measured,1470.6351,985.9981,0.4454,985.9981
FST_A01,82,Manilkara huberi,Sapotaceae,587089.0243,9822228.285,0.93,8.49569425,69.0,37.7,19.52,A,O,3,33.95,69.0,True,O,37.7,measured,2744.1211,1867.2603,0.9214,1867.2603
FST_A01,83,Goupia glabra,Goupiaceae,587095.5708,9822246.648,0.7272025,2.10749576,47.0,25.77,15.47,A,O,3,28.38,47.0,True,O,25.77,measured,894.6298,634.6683,0.7272,634.6683
FST_A01,85,Pouteria gongrijpii,Sapotaceae,587107.5048,9822257.31,0.799402922,1.661513345,38.4,27.69,14.69,A,O,3,25.5,38.4,True,O,27.69,measured,646.8185,449.3059,0.7994,449.3059
FST_A01,86,Nectandra cuspidata,Lauraceae,587113.356,9822260.034,0.56,2.15865278,45.9,35.95,24.56,A,O,3,28.04,45.9,True,O,35.95,measured,1182.1734,794.7793,0.518,794.7793
FST_A01,87,Pouteria gongrijpii,Sapotaceae,587108.6151,9822252.211,0.799402922,2.184429328,40.5,32.73,18.87,A,O,3,26.25,40.5,True,O,32.73,measured,844.89,573.0537,0.7994,573.0537
FST_A01,88,Endopleura uchi,Humiriaceae,587110.4592,9822246.433,0.771796039,2.438011653,42.4,34.52,29.14,A,O,3,26.9,42.4,True,O,34.52,measured,973.2758,656.0442,0.7944,656.0442
FST_A01,89,Guatteria schomburgkiana,Annonaceae,587110.3529,9822239.747,0.6,2.04962055,39.6,42.8,35.19,A,O,3,25.93,39.6,True,O,42.8,measured,1050.6325,682.2929,0.6,682.2929
FST_A01,90,Pouteria gongrijpii,Sapotaceae,587126.0622,9822253.697,0.799402922,2.747652361,45.6,32.47,19.63,A,O,3,27.95,45.6,True,O,32.47,measured,1056.7367,721.7415,0.7994,721.7415
FST_A01,91,Pseudopiptadenia suaveolens,Fabaceae,587129.1151,9822252.77,0.679712857,1.29795208,41.0,22.32,14.89,A,O,3,26.42,41.0,True,O,22.32,measured,595.5803,429.397,0.6797,429.397
FST_A01,92,Aspidosperma nitidum,Apocynaceae,587127.2979,9822247.126,0.763327689,6.890719421,65.4,41.46,30.69,A,O,3,33.18,65.4,True,O,41.46,measured,2711.9061,1813.1583,0.7635,1813.1583
FST_A01,93,Geissospermum sericeum,Apocynaceae,587124.382,9822241.684,0.782,3.048842713,57.0,23.58,15.25,A,O,3,31.19,57.0,True,O,23.58,measured,1195.4493,868.0605,0.7823,868.0605
FST_A01,94,Inga alba,Fabaceae,587118.8881,9822242.7,0.586080352,1.255958607,38.4,28.55,19.68,A,O,3,25.5,38.4,True,O,28.55,measured,666.4181,460.6889,0.5861,460.6889
FST_A01,95,Hymenolobium petraeum,Fabaceae,587140.9697,9822245.323,0.713,1.378001689,35.7,29.79,16.59,A,O,3,24.48,35.7,True,O,29.79,measured,602.5067,412.2736,0.7125,412.2736
FST_A01,96,Simarouba amara,Simaroubaceae,587131.237,9822232.623,0.378408363,1.979517573,49.7,41.61,34.12,A,O,3,29.19,49.7,True,O,41.61,measured,1592.5216,1050.2096,0.3833,1050.2096
FST_A01,97,Pouteria hispida,Sapotaceae,587043.4594,9822125.567,0.87,0.960974927,30.8,22.88,18.94,A,O,4,22.48,30.8,True,O,22.88,measured,349.0927,247.2839,0.874,247.2839
FST_A01,98,Oenocarpus bacaba,Arecaceae,587039.9809,9822122.029,,0.065349123,17.5,15.88,11.54,A,P,4,15.71,17.5,True,P,15.88,measured,81.0776,,0.65,
FST_A01,99,Nectandra cuspidata,Lauraceae,587038.7713,9822120.982,0.56,0.095281469,13.3,18.9,13.33,A,O,4,13.02,13.3,True,O,18.9,measured,56.2401,39.4374,0.518,39.4374
FST_A01,100,Ocotea canaliculata,Lauraceae,587037.0283,9822117.369,0.479426667,0.619238046,29.6,28.96,18.28,A,O,4,21.95,29.6,True,O,28.96,measured,406.572,276.9454,0.4793,276.9454
FST_A01,101,Virola sebifera,Myristicaceae,587033.0792,9822114.344,0.45,2.010156201,49.8,35.39,25.6,A,O,4,29.22,49.8,True,O,35.39,measured,1365.0853,923.6394,0.4454,923.6394
FST_A01,102,Nectandra cuspidata,Lauraceae,587024.8967,9822107.653,0.56,0.205454258,20.5,17.15,13.52,A,O,4,17.45,20.5,True,O,17.15,measured,119.0271,86.5357,0.518,86.5357
FST_A01,103,Lecythis pisonis,Lecythidaceae,587015.6804,9822102.826,0.852360511,0.542028183,24.2,21.33,14.67,A,O,4,19.4,24.2,True,O,21.33,measured,203.5932,144.1467,0.857,144.1467
FST_A01,104,Ormosia coccinea,Fabaceae,587014.5527,9822095.673,0.625,0.269119583,20.5,20.13,17.2,A,O,4,17.45,20.5,True,O,20.13,measured,139.1732,98.6532,0.625,98.6532
FST_A01,107,Eschweilera coriacea,Lecythidaceae,587004.0007,9822111.111,0.852013744,2.553798572,44.8,29.34,23.39,A,O,4,27.69,44.8,True,O,29.34,measured,924.6906,641.2064,0.8521,641.2064
FST_A01,108,Guatteria schomburgkiana,Annonaceae,587012.1247,9822116.832,0.6,1.195853347,37.4,27.99,20.02,A,O,4,25.13,37.4,True,O,27.99,measured,620.8417,429.9828,0.6,429.9828
FST_A01,109,Laetia procera,Salicaceae,587014.0199,9822121.102,0.633026084,1.143100826,36.3,26.92,16.97,A,O,4,24.71,36.3,True,O,26.92,measured,563.8345,392.3504,0.6481,392.3504
FST_A01,110,Cordia scabrifolia,Boraginaceae,587011.0069,9822123.749,0.474,1.27867486,40.3,32.63,26.83,A,O,4,26.18,40.3,True,O,32.63,measured,834.2696,565.9894,0.474,565.9894
FST_A01,111,,,586997.5912,9822113.446,0.6,0.200868199,35.7,6.0,,D,O,4,24.48,35.7,False,O,6.0,measured,126.1086,126.1086,0.6997,146.5122
FST_A01,112,Maquira sclerophylla,Moraceae,586993.6629,9822129.758,0.53,1.689821665,48.0,27.19,20.35,A,O,4,28.69,48.0,True,O,27.19,measured,982.2612,691.6536,0.5135,691.6536
FST_A01,114,Nectandra cuspidata,Lauraceae,587010.6451,9822131.321,0.56,1.431155198,39.9,31.54,20.84,A,O,4,26.04,39.9,True,O,31.54,measured,791.4961,539.6027,0.518,539.6027
FST_A01,115,Pouteria gongrijpii,Sapotaceae,587015.7775,9822150.222,0.799402922,5.311855673,58.7,37.89,28.04,A,O,4,31.62,58.7,True,O,37.89,measured,2011.3251,1356.9655,0.7994,1356.9655
FST_A01,117,Lecythis lurida,Lecythidaceae,587023.7097,9822154.462,0.83,4.217349334,54.0,34.23,24.18,A,O,4,30.4,54.0,True,O,34.23,measured,1547.656,1056.7976,0.8633,1056.7976
FST_A01,118,Pouteria sp.,Sapotaceae,587021.9845,9822141.14,0.781766198,6.087380304,63.9,37.47,24.98,A,O,4,32.85,63.9,True,O,37.47,measured,2348.0841,1593.4353,0.7187,1593.4353
FST_A01,119,Alexa grandiflora,Fabaceae,587033.6642,9822132.855,0.64,4.954163444,67.2,33.68,27.59,A,O,4,33.57,67.2,True,O,33.68,measured,2334.5365,1615.0589,0.66,1615.0589
